time,A1_persist_count_fraction,A2_persist_count_fraction,A1_persist_mass_fraction,A2_persist_mass_fraction,fixed_R_mass_fraction,dynamic_R_count_fraction,dynamic_R_mass_fraction,reduction_error_all,reduction_error_off_boundary,fixed_R_output_rms_ratio,m_eff_total,m_eff_A1_actual,m_eff_A1_gate_approx
1.6700000000000002,0.0,0.36363636363636365,0.0,0.4378479361765619,0.9521094621545828,0.905,0.7971518255786079,0.9640354777481115,0.9640372138380854,0.9640354727166669,0.9941275031572271,0.035648616102261214,0.035648616102261214
1.6800000000000002,0.0,0.36363636363636365,0.0,0.437851150257624,0.9516484958094836,0.9,0.7793263087338023,0.9640243869364716,0.9640262008611923,0.9640243810256648,0.9945873297398403,0.035666298199293234,0.035666298199293234
1.6900000000000002,0.0,0.4090909090909091,0.0,0.48525935368038753,0.9511706739060609,0.895,0.7786824121323894,0.9640124301721341,0.9640143250290714,0.9640124240194309,0.9950072602658613,0.035682581786655454,0.035682581786655454
1.7000000000000002,0.0,0.5,0.0,0.5787715331787598,0.9506755003458717,0.885,0.7773080098491172,0.9639995404779278,0.9640015194012417,0.9639995346661423,0.9953906551380372,0.035697588075022615,0.035697588075022615
1.7100000000000002,0.0,0.5454545454545454,0.0,0.6253402873348367,0.9501624708965304,0.88,0.776548210192208,0.963985646223583,0.9639877124622508,0.9639856410916678,0.9957405968808726,0.03571142832678722,0.03571142832678722
1.72,0.0,0.5454545454545454,0.0,0.6253440185823202,0.9496310736561453,0.88,0.7764728859517899,0.9639706703370303,0.9639728272335332,0.9639706662956242,0.9960599056934702,0.03572420455092346,0.03572420455092346
1.73,0.0,0.5454545454545454,0.0,0.6253475428387162,0.9490807896918952,0.875,0.7588096300992201,0.9639545301946145,0.9639567811804305,0.9639545275646453,0.9963511690669358,0.03573601031427274,0.03573601031427274
1.74,0.0,0.5454545454545454,0.0,0.6253508683700473,0.9485110936368889,0.875,0.7587543606918891,0.9639371373362351,0.9639394860304403,0.9639371366173495,0.996616756859228,0.03574693141506129,0.03574693141506129
1.75,0.0,0.5454545454545454,0.0,0.6253540031745367,0.9479214544210439,0.87,0.7411970837102867,0.9639183970535204,0.9639208472121924,0.9639183987069347,0.9968588421234875,0.03575704654236445,0.03575704654236445
1.76,0.0,0.5454545454545454,0.0,0.6253569549909453,0.9473113359874137,0.87,0.741013779014829,0.963898208249079,0.9639007638439822,0.9638982130615886,0.9970794123362332,0.03576642776075546,0.03576642776075546
1.77,0.0,0.5909090909090909,0.0,0.6689087598572503,0.9466801981625361,0.87,0.7575091285816123,0.9638764626668614,0.9638791278250742,0.9638764714471281,0.9972802907473746,0.03577514118355336,0.03577514118355336
1.78,0.0,0.5909090909090909,0.0,0.668911565141965,0.9460274976006802,0.875,0.7748848256861358,0.9638530435959672,0.9638558225472642,0.9638530569768116,0.9974631389749598,0.035783247478355956,0.035783247478355956
1.79,0.0,0.5909090909090909,0.0,0.6689142072382231,0.9453526888590825,0.875,0.7747584164894048,0.9638278265539123,0.9638307236753691,0.9638278449047161,0.9976294837961965,0.03579080233038671,0.03579080233038671
1.8,0.0,0.5909090909090909,0.0,0.6689166931065843,0.9446552254746902,0.88,0.7921230033778596,0.963800678437487,0.9638036981763026,0.9638007017810516,0.9977807173730415,0.03579785680164341,0.03579785680164341
1.81,0.0,0.5909090909090909,0.0,0.6689190294611732,0.9439345610830328,0.88,0.791955650510652,0.9637714574875943,0.9637746045175688,0.9637714859784774,0.9979181169158864,0.03580445756139176,0.03580445756139176
1.82,0.0,0.5909090909090909,0.0,0.668921222658334,0.9431901507080754,0.885,0.8093411136624487,0.9637400120304811,0.963743291201753,0.963740045753582,0.9980428472318073,0.035810647458806154,0.035810647458806154
1.83,0.5,0.5909090909090909,0.5029944119418197,0.6689232789058528,0.9424214520884617,0.88,0.7921083935971077,0.9637061808503489,0.9637095971896629,0.9637062199526119,0.9981559777193549,0.035816465775861825,0.035816465775861825
1.84,0.5,0.5909090909090909,0.50299563556689,0.6689252042677548,0.9416279270656146,0.895,0.844602321892899,0.963669792158937,0.9636733509800226,0.9636698370839417,0.9982584860776045,0.03582194840309355,0.03582194840309355
1.85,0.5,0.5909090909090909,0.5029968859272651,0.6689270045616392,0.9408090431358096,0.895,0.8443005621279785,0.9636306627251218,0.9636343695494639,0.9636307138339271,0.9983512699248817,0.035827128475851074,0.035827128475851074
1.86,0.5,0.6363636363636364,0.5029981626581966,0.7075074288716084,0.9399642751013981,0.89,0.8429700291133299,0.9635885968318605,0.9635924574084558,0.9635886542833034,0.9984351396705464,0.03583203638929368,0.03583203638929368
1.87,0.5,0.6363636363636364,0.5029994667313565,0.707509100904755,0.939093106823795,0.89,0.8426121346434711,0.9635433863868716,0.963547406677786,0.9635434502619256,0.9985108450549812,0.035836700076427086,0.035836700076427086
1.8800000000000001,0.5,0.6818181818181818,0.5030007990581842,0.7452142918071478,0.9381950329755046,0.885,0.8411744934786746,0.9634948111427604,0.9634989973417436,0.963494881340549,0.9985790734927976,0.035841145121800005,0.035841145121800005
1.8900000000000001,0.5,0.6818181818181818,0.5030021607867221,0.7452158578490625,0.9372695608623239,0.89,0.8581972833246743,0.9634426369591748,0.9634469955081703,0.9634427136370577,0.9986404511879821,0.03584539493950173,0.03584539493950173
1.9000000000000001,1.0,0.6818181818181818,1.0,0.7452173326827524,0.9363162124950172,0.885,0.841173223047907,0.9633866143667118,0.9633911518149884,0.963386697020937,0.9986955417867067,0.03584947141495386,0.03584947141495386
1.9100000000000001,1.0,0.6818181818181818,1.0,0.7452187202441934,0.9353345266302168,0.89,0.8580842448124993,0.9633264800546439,0.9633312033588037,0.9633265686437228,0.9987448677332614,0.035853394076630254,0.035853394076630254
1.9200000000000002,1.0,0.6818181818181818,1.0,0.7452200243813781,0.9343240608920063,0.895,0.8748870088020781,0.9632619540045062,0.9632668703627356,0.9632620483277589,0.9987889077437135,0.035857181386782525,0.035857181386782525
1.9300000000000002,1.0,0.6818181818181818,1.0,0.7452212489030384,0.9332843940093962,0.895,0.8743206685203551,0.9631927408116854,0.9631978577895801,0.9631928409031254,0.9988280982983255,0.03586085005489263,0.03586085005489263
1.9400000000000002,1.0,0.6818181818181818,1.0,0.7452223974459253,0.9322151280907859,0.895,0.873738070339299,0.9631185279125134,0.9631238534012796,0.9631186334985907,0.9988628435788528,0.03586441573623459,0.03586441573623459
1.9500000000000002,1.0,0.6818181818181818,1.0,0.7452234735187732,0.9311158909602536,0.895,0.8731390048156384,0.963038985375979,0.9630445275202886,0.9630390963204291,0.9988935105853797,0.03586789266543999,0.03586789266543999
1.9600000000000002,1.0,0.6818181818181818,1.0,0.7452244805788133,0.929986338563611,0.895,0.8725232778308204,0.9629537649980113,0.9629595321462349,0.9629538808446533,0.9989204318371282,0.03587129413181941,0.03587129413181941
1.9700000000000002,1.0,0.6818181818181818,1.0,0.7452254218419152,0.9288261575064033,0.895,0.8718907119576264,0.9628624993713712,0.9628685000619882,0.9628626192790989,0.998943915260785,0.03587463266189782,0.03587463266189782
1.9800000000000002,1.0,0.6818181818181818,1.0,0.7452263004343594,0.9276350673796496,0.895,0.8712411475982613,0.962764804204576,0.9627710474640735,0.9627649275821492,0.9989642522887078,0.03587791911365335,0.03587791911365335
1.99,1.0,0.6818181818181818,1.0,0.7452271194099649,0.9264128232091826,0.895,0.8705744443373484,0.9626602745201991,0.9626667697387653,0.9626604010641834,0.9989817006829124,0.03588116348743525,0.03588116348743525
2.0,1.0,0.6818181818181818,1.0,0.7452278817197343,0.9251592181705343,0.895,0.8698904826364425,0.9625484842901562,0.9625552410064806,0.9625486133342306,0.9989964886132198,0.03588437555406362,0.03588437555406362
2.0100000000000002,1.0,0.7272727272727273,1.0,0.7757954821353196,0.9238740861236893,0.89,0.8678468718195085,0.9624289877698124,0.9624360159322508,0.9624291191499517,0.9990088214714493,0.0358875635032385,0.0358875635032385
2.02,1.0,0.7272727272727273,1.0,0.7757962258338954,0.9225573039887011,0.89,0.8670843681956686,0.9623013189893348,0.9623086288703342,0.9623014521908347,0.9990189101298222,0.035890735864799475,0.0358907358646468
2.0300000000000002,1.0,0.7272727272727273,1.0,0.7757969278669344,0.9212087942372718,0.89,0.8663033335338416,0.9621649907936701,0.9621725930318915,0.9621651249853292,0.9990269462626388,0.03589390050093188,0.0358939004986261
2.04,1.0,0.7727272727272727,1.0,0.8349929270058501,0.9198285274474947,0.885,0.8626439752764711,0.9620194934474577,0.9620273988845081,0.9620196273914431,0.9990330897447618,0.035897064875017835,0.03589706486289391
2.0500000000000003,1.0,0.8181818181818182,1.0,0.8638085124511042,0.9184165245319965,0.88,0.8602987003596739,0.9618642997232605,0.961872519855672,0.9618644329772376,0.9990375001502798,0.0359002344492746,0.03590023442030884
2.06,1.0,0.8181818181818182,1.0,0.86380879344822,0.9169728590795582,0.885,0.8756021765563432,0.9616988576758652,0.9617074041939989,0.9616989893587674,0.9990403073161911,0.03590341565995051,0.0359034156013231
2.0700000000000003,1.0,0.8636363636363636,1.0,0.9231905276721636,0.9154976596807712,0.88,0.8713921984563751,0.9615225971678855,0.96153148222152,0.9615227267919363,0.9990416383361297,0.035906613603249024,0.03590661349726439
2.08,1.0,0.9090909090909091,1.0,0.9506268479310266,0.9139911117579055,0.875,0.8687110615508468,0.961334926654218,0.9613441628370147,0.9613350536831793,0.9990416199329256,0.03590983364241951,0.03590983345614196
2.0900000000000003,1.0,0.9090909090909091,1.0,0.9506266934934905,0.912453459729102,0.875,0.8674590922486858,0.961135233220687,0.9611448333436468,0.9611353565725446,0.9990403583992882,0.035913081329870894,0.035913081017330435
2.1,1.0,0.9090909090909091,1.0,0.9506265225517523,0.910885008699579,0.875,0.8661819217121739,0.9609228878409654,0.9609328651730423,0.9609230064041322,0.9990379638515808,0.03591636108888023,0.03591636059800959
2.1100000000000003,1.0,0.9090909090909091,1.0,0.950626336090211,0.9092861259485108,0.88,0.8806952086957132,0.960697242204423,0.9607076104192005,0.9606973552588198,0.9990345238195948,0.03591967633031318,0.03591967562912732
2.12,1.0,0.9090909090909091,1.0,0.950626135021484,0.9076572424503924,0.885,0.8950102032281348,0.9604576306740252,0.9604684037418488,0.96045773740855,0.9990301247308679,0.03592303119285859,0.03592303022804985
2.13,1.0,0.9545454545454546,1.0,0.9757372943587735,0.905998853976041,0.885,0.9075356173851086,0.9602033723778884,0.9602145646230076,0.9602034716586704,0.9990248533676965,0.035926429677921964,0.03592642837970622
2.14,1.0,0.9545454545454546,1.0,0.9757371839331243,0.9043115220046753,0.885,0.9058927678477295,0.9599337723671045,0.9599453985569815,0.9599338630369402,0.9990187850638571,0.03592987506444037,0.03592987335874845
2.15,1.0,1.0,1.0,1.0,0.9025958744675732,0.88,0.9025958744675732,0.9596481227745624,0.9596601979987939,0.9596482034788014,0.99901198575365,0.035933370789255396,0.0359333685865967
2.16,1.0,1.0,1.0,1.0,0.9008526061636102,0.88,0.9008526061636102,0.9593457057002853,0.9593582454386602,0.9593457751634227,0.9990045192820769,0.035936919485266255,0.03593691669831481
2.17,1.0,1.0,1.0,1.0,0.8990824788060114,0.88,0.8990824788060114,0.9590257969952596,0.9590388172468477,0.9590258544526765,0.9989964446438564,0.03594052275070473,0.03594051932590866
2.18,1.0,1.0,1.0,1.0,0.8972863207585764,0.88,0.8972863207585764,0.9586876655086222,0.9587011825041925,0.958687709851149,0.9989878272714562,0.03594418365392708,0.035944179507566995
2.19,0.5,1.0,0.4969423319055181,1.0,0.8954650265639059,0.885,0.9104331205583106,0.9583305771693028,0.9583446073791747,0.9583306071931171,0.9989787258821139,0.035947904679606374,0.03594789970509805
2.2,0.5,1.0,0.49693997726440814,1.0,0.8936195563198476,0.88,0.9038982800796965,0.957953797742931,0.9579683578220014,0.9579538116982371,0.9989691933827449,0.03595168941946571,0.03595168341986141
2.21,0.5,1.0,0.4969375922575263,1.0,0.8917509340806611,0.88,0.9018271201754721,0.9575566012844131,0.957571708289252,0.9575565977960542,0.9989592999000567,0.03595553883406038,0.03595553164940288
2.22,0.5,1.0,0.49693517743559457,1.0,0.8898602462642888,0.87,0.8930946176164815,0.9571382709718199,0.9571539424725427,0.9571382493188718,0.9989491108453711,0.035959452868629845,0.03595944442904919
2.23,0.5,1.0,0.4969327337317093,1.0,0.8879486400361211,0.865,0.8772496466653678,0.9566980931237113,0.9567143467539818,0.956698052238616,0.9989386437308406,0.03596343394681856,0.03596342411275971
2.24,0.5,1.0,0.4969302636225997,1.0,0.8860173214878991,0.86,0.8698977182212969,0.9562353736043797,0.9562522272801044,0.9562353122454958,0.9989279504963106,0.03596748388575745,0.03596747248474723
2.25,0.5,1.0,0.496927768497694,1.0,0.8840675526169681,0.855,0.8656884029031576,0.9557494395387084,0.9557669113932247,0.9557493565655141,0.9989170835396642,0.03597160318804648,0.0359715900805415
2.2600000000000002,0.0,1.0,0.0,1.0,0.882100648789852,0.855,0.8756118199653952,0.9552396369904703,0.955257745017867,0.9552395305925293,0.9989060600856537,0.03597579472951797,0.03597577965600704
2.27,0.0,1.0,0.0,1.0,0.8801179756296691,0.85,0.8711576768027611,0.9547053461464936,0.9547241085923552,0.9547052147150502,0.9988949280005107,0.03598005888954648,0.0359800416143578
2.2800000000000002,0.0,1.0,0.0,1.0,0.8781209452328934,0.85,0.8684974114377392,0.9541459799449082,0.9541654152432927,0.9541458226746228,0.9988837126630504,0.035984394031561534,0.03598437444779802
2.29,0.0,1.0,0.0,1.0,0.8761110127749155,0.85,0.8658200398581666,0.953560986824346,0.953581113199982,0.9535608022528274,0.9988724444226529,0.03598880283067338,0.03598878068825186
2.3000000000000003,0.0,1.0,0.0,1.0,0.874089672335446,0.85,0.8631275532830197,0.9529498619619476,0.9529706976364472,0.9529496485565784,0.9988611605996849,0.03599328614924992,0.035993261170597306
2.31,0.0,1.0,0.0,1.0,0.8720584524325954,0.85,0.8604219886707446,0.9523121511208263,0.9523337142161505,0.9523119076986063,0.9988499118553408,0.03599784323008258,0.03599781518742257
2.3200000000000003,0.0,1.0,0.0,1.0,0.8700189113707517,0.845,0.8557700869136,0.9516474530110596,0.9516697615750521,0.9516471785226794,0.99883874106973,0.03600247355329872,0.03600244225228714
2.33,0.0,1.0,0.0,1.0,0.8679726326367996,0.84,0.8404770300744777,0.9509554244687551,0.9509784964649746,0.95095511747736,0.9988276958744675,0.03600717853990305,0.036007143671957516
2.3400000000000003,0.0,1.0,0.0,1.0,0.8659212199359552,0.835,0.8358025755035791,0.9502357868077493,0.9502596398676214,0.950235446470289,0.9988168037653781,0.03601195618874965,0.03601191754838607
2.35,0.0,1.0,0.0,1.0,0.8638662925147168,0.835,0.8330631936521554,0.9494883254092603,0.9495129767697962,0.9494879507220185,0.9988060985103991,0.036016806620848184,0.03601676395972903
2.3600000000000003,0.0,1.0,0.0,1.0,0.8618094798323237,0.83,0.8181081750982384,0.9487129015084964,0.9487383681249584,0.9487124916749924,0.9987956286966009,0.03602172872608216,0.036021681822339634
2.37,0.0,1.0,0.0,1.0,0.8597524162961268,0.83,0.8154465311965383,0.9479094483333812,0.9479357467824142,0.9479090023923669,0.9987854173744148,0.036026722494615165,0.03602667106393399
2.38,0.0,1.0,0.0,1.0,0.8576967366624569,0.83,0.8127866561373879,0.9470779795012867,0.9471051258353086,0.9470774971043329,0.9987754701066871,0.03603178533344657,0.03603172920262539
2.39,0.0,1.0,0.0,1.0,0.8556440703039416,0.83,0.8101306587214769,0.9462185953449217,0.9462466053118899,0.9462180760620399,0.998765838237813,0.036036916866089404,0.036036855806195506
2.4,0.0,1.0,0.0,1.0,0.8535960361717416,0.825,0.8054039704772805,0.9453314712690416,0.9453603599080549,0.94533091426247,0.9987565215592814,0.036042117877452116,0.03604205151869943
2.41,0.0,1.0,0.0,1.0,0.851554238422172,0.825,0.8027237109068658,0.9444168763675322,0.9444466580208789,0.9444162810942605,0.9987475400266446,0.03604738641741244,0.036047314431418856
2.42,0.0,1.0,0.0,1.0,0.8495202605778258,0.825,0.8000536971782954,0.9434751725167194,0.9435058608274683,0.9434745388331436,0.9987389315587982,0.03605271984867153,0.036052641984096745
2.43,0.0,1.0,0.0,1.0,0.8474956605807656,0.825,0.7973959749768202,0.9425068122846288,0.942538420490818,0.942506139889721,0.998730744825589,0.03605811755063093,0.036058033483699334
2.44,0.0,1.0,0.0,1.0,0.845481966364133,0.825,0.794752550643059,0.9415123326817556,0.9415448727592054,0.9415116217128332,0.9987229726296676,0.03606357620146279,0.036063485712018964
2.45,0.0,1.0,0.0,1.0,0.8434806717751893,0.825,0.79212538585517,0.9404923664217646,0.940525849639194,0.9404916173799605,0.9987156324841048,0.03606909330184967,0.036068996214571464
2.46,0.0,1.0,0.0,1.0,0.8414932319781027,0.825,0.7895163916126984,0.9394476327946559,0.9394820695337818,0.9394468460881379,0.9987087474810785,0.0360746675286309,0.036074563614680866
2.47,0.0,1.0,0.0,1.0,0.8395210594236777,0.82,0.7758049976800853,0.9383789375499701,0.9384143373195788,0.9383781133679461,0.9987023435027644,0.03608029785470239,0.036080186813896284
2.48,0.0,1.0,0.0,1.0,0.837565520139993,0.82,0.7733125044078024,0.9372871749236307,0.9373235462133075,0.9372863138311048,0.9986964424936405,0.036085981222923336,0.03608586280832458
2.49,0.0,1.0,0.0,1.0,0.8356279301231745,0.82,0.7708428221671061,0.9361733231049493,0.9362106735820263,0.936172425926809,0.9986910735739934,0.03609171393253304,0.03609158798559984
2.5,0.0,1.0,0.0,1.0,0.8337095524981402,0.82,0.7683975625277135,0.9350384309643496,0.9350767676780536,0.9350374985558457,0.9986862281756091,0.03609749405173963,0.036097360374902715
2.5100000000000002,0.0,1.0,0.0,1.0,0.8318115948626889,0.82,0.7659782663342986,0.9338836309837094,0.9339229600436603,0.9338826645113829,0.9986819369773174,0.03610331824471096,0.03610317669125109
2.52,0.0,1.0,0.0,1.0,0.829935206403545,0.82,0.7635864001261593,0.9327101180360544,0.9327504445391914,0.9327091187066169,0.9986781995292093,0.03610918454619422,0.03610903492406014
2.5300000000000002,0.0,1.0,0.0,1.0,0.8280814761712533,0.82,0.7612233538717148,0.9315191544394086,0.9315604822525831,0.9315181237562097,0.9986750217542258,0.03611508874836594,0.03611493096111963
2.54,0.0,1.0,0.0,1.0,0.8262514310141958,0.82,0.7588904383593276,0.9303120605536184,0.930354392911002,0.930311000033818,0.9986724264980399,0.036121028479872724,0.03612086240499034
2.5500000000000003,0.0,1.0,0.0,1.0,0.8244460339360971,0.82,0.7565888830459347,0.9290902099821304,0.9291335489337315,0.9290891212935446,0.9986704213297669,0.03612699985929083,0.03612682543710706
2.56,0.0,1.0,0.0,1.0,0.8226661834659116,0.815,0.7520194007785738,0.9278550150412394,0.9278993611550501,0.9278538998798441,0.9986689795799047,0.03613299991222182,0.03613281708306395
2.5700000000000003,0.0,1.0,0.0,1.0,0.8209127125073501,0.815,0.749755461634116,0.9266079375590287,0.9266532905280072,0.9266067978495226,0.9986681266623023,0.036139024760657175,0.03613883352316032
2.58,0.0,1.0,0.0,1.0,0.8191863876544753,0.815,0.7475265143977702,0.9253504618109502,0.9253968198415278,0.9253492994033478,0.9986678511011142,0.036145071283932684,0.036144871644318406
2.5900000000000003,0.0,1.0,0.0,1.0,0.8174879095652257,0.81,0.7358595239618919,0.9240840996574681,0.9241314601421502,0.9240829165114346,0.9986681467261096,0.03615113594283279,0.03615092793904956
2.6,0.0,1.0,0.0,1.0,0.8158179127383345,0.805,0.723578098331559,0.9228103801600743,0.9228587395004417,0.9228091781814808,0.9986690186758772,0.03615721740850371,0.0361570009653499
2.6100000000000003,0.0,1.0,0.0,1.0,0.814176965710945,0.81,0.7320314294890761,0.9215308443633841,0.9215801979444204,0.921529625515941,0.998670481659006,0.03616331144557697,0.03616308656220694
2.62,0.0,1.0,0.0,1.0,0.8125655715690056,0.81,0.7298437852454281,0.9202470387911286,0.9202973812147623,0.9202458051369723,0.9986725512470137,0.03616941446927181,0.03616918116968152
2.6300000000000003,0.0,1.0,0.0,1.0,0.8109841690814125,0.81,0.7276968245387618,0.9189604967111216,0.9190118218526253,0.9189592502059505,0.9986752164810437,0.03617552386659505,0.03617528213486116
2.64,0.0,1.0,0.0,1.0,0.8094331341977016,0.81,0.7255910593905801,0.9176727435899471,0.9177250447594429,0.9176714862194789,0.9986784632594485,0.03618163590489062,0.03618138576315312
2.65,0.0,1.0,0.0,1.0,0.8079127811799371,0.81,0.7235269180843651,0.9163852854934418,0.9164385550015673,0.916384019254971,0.9986822843582225,0.03618774684738641,0.03618748835162029
2.66,0.0,1.0,0.0,1.0,0.8064233640404572,0.81,0.7215047470801182,0.9150996082713826,0.9151538379978331,0.9150983350915576,0.99868669148604,0.03619385398893724,0.036193587168603526
2.67,0.0,1.0,0.0,1.0,0.8049650783692943,0.81,0.7195248134578822,0.913817159776163,0.9138723408202288,0.9138158815869452,0.9986916507486503,0.036199953400068326,0.036199678332392154
2.68,0.0,1.0,0.0,1.0,0.8035380636707927,0.81,0.7175873081492794,0.9125393552873233,0.9125954781425898,0.9125380739575664,0.9986971458654849,0.036206042383698685,0.03620575912646727
2.69,0.0,1.0,0.0,1.0,0.8021424048343664,0.81,0.7156923479128233,0.9112675724739838,0.911324627036178,0.9112662898773114,0.9987031797455369,0.03621211670467635,0.03621182538547461
2.7,0.0,1.0,0.0,1.0,0.800778134361574,0.81,0.7138399783879157,0.9100031400539201,0.9100611154590308,0.9100018579933989,0.9987097374142228,0.036218173289956634,0.036217874038096155
2.71,0.0,1.0,0.0,1.0,0.7994452347167295,0.81,0.7120301772222084,0.9087473372176967,0.9088062223088594,0.9087460574215434,0.998716803456752,0.03622420942597006,0.03622390235800018
2.72,0.0,1.0,0.0,1.0,0.7981436406745603,0.81,0.7102628572824935,0.9075013905296928,0.9075611735581105,0.9075001147503023,0.9987243635856637,0.03623022095237186,0.03622990625830864
2.73,0.0,1.0,0.0,1.0,0.7968732416256576,0.81,0.7085378697844652,0.9062664670749827,0.9063271358798626,0.9062651969263685,0.9987323981316764,0.03623620554206061,0.03623588338203587
2.74,0.0,1.0,0.0,1.0,0.795633884211571,0.81,0.7068550078415774,0.9050436754852424,0.9051052175500441,0.9050424124867362,0.9987408872662895,0.03624216046853977,0.03624183100431354
2.75,0.0,1.0,0.0,1.0,0.7944253746269998,0.81,0.7052140096093403,0.9038340627840413,0.903896465205772,0.9038328083838956,0.9987498137898636,0.036248083398266386,0.036247746773265005
2.7600000000000002,0.0,1.0,0.0,1.0,0.7932474811598292,0.81,0.7036145617323697,0.9026386131474965,0.9027018626996678,0.9026373686979029,0.9987591640103368,0.03625397123569431,0.03625362762480849
2.77,0.0,1.0,0.0,1.0,0.7920999365225851,0.815,0.7116307543536756,0.9014582474111124,0.9015223307101856,0.9014570142656126,0.9987689184222119,0.03625982033653257,0.03625946997225784
2.7800000000000002,0.0,1.0,0.0,1.0,0.7909824405874006,0.815,0.7100706073082121,0.9002938175937881,0.9003587210508387,0.9002925970204834,0.9987790445869631,0.03626562800818275,0.03626527113731979
2.79,0.0,1.0,0.0,1.0,0.7898946624988122,0.815,0.7085519642049721,0.8991461135840105,0.8992118234477768,0.8991449066958282,0.9987895352172153,0.03627139290225222,0.03627102972673602
2.8000000000000003,0.0,1.0,0.0,1.0,0.7888362432845488,0.815,0.7070743234407589,0.8980158556414878,0.8980823580282679,0.898014663492618,0.9988003626110312,0.03627711218154958,0.03627674293635911
2.81,0.0,1.0,0.0,1.0,0.7878067982655508,0.815,0.705637147507011,0.8969037019207055,0.8969709828684438,0.8969025255126256,0.9988115105357497,0.03628278300449755,0.03628240795820465
2.8200000000000003,0.0,1.0,0.0,1.0,0.7868059191093658,0.815,0.7042398658689736,0.895810246056446,0.8958782915710485,0.8958090863144763,0.9988229643114883,0.0362884033936471,0.036288022813125896
2.83,0.0,1.0,0.0,1.0,0.785833176165376,0.815,0.7028818782122278,0.8947360153914148,0.8948048115405481,0.894734873169113,0.9988346969602063,0.03629397136934607,0.03629358552548104
2.8400000000000003,0.0,1.0,0.0,1.0,0.7848881207165582,0.81,0.6991404515333633,0.8936814775393833,0.8937510105254282,0.8936803536377249,0.9988466978988965,0.036299485960513404,0.03629909509398589
2.85,0.0,1.0,0.0,1.0,0.7839702869029231,0.81,0.6978467659889146,0.8926470380306998,0.8927172940244114,0.8926459332004777,0.9988589375976632,0.03630494460948219,0.03630454899751505
2.8600000000000003,0.0,1.0,0.0,1.0,0.7830791940384054,0.815,0.7057678080733271,0.8916330435368155,0.8917040088496487,0.8916319584761446,0.9988713933078203,0.036310345146933445,0.036309945088511465
2.87,0.0,1.0,0.0,1.0,0.7822143482450924,0.815,0.7045162403769674,0.8906397867625663,0.8907114477512953,0.8906387221469303,0.9988840618846989,0.03631568598828048,0.03631528178490405
2.8800000000000003,0.0,1.0,0.0,1.0,0.7813752442512337,0.815,0.7033019682475448,0.8896675025774138,0.889739845767303,0.8896664589983239,0.9988969203645235,0.036320965975540784,0.03632055792136383
2.89,0.0,1.0,0.0,1.0,0.7805613674810506,0.815,0.7021242449789664,0.8887163714101609,0.8887893834845509,0.888715349537252,0.9989099369614528,0.03632618357559868,0.03632577197322284
2.9000000000000004,0.0,1.0,0.0,1.0,0.7797721957641708,0.815,0.7009823128769697,0.8877865240817062,0.8878601919133805,0.8877855244993207,0.9989230866193787,0.03633133779480129,0.036330922941989224
2.91,0.0,1.0,0.0,1.0,0.7790072008447637,0.815,0.6998754054546954,0.8868780452703867,0.8869523559962876,0.8868770686396167,0.9989363504111315,0.03633642761844702,0.03633600981244902
2.92,0.0,1.0,0.0,1.0,0.7782658496656891,0.815,0.6988027493345257,0.8859909760493391,0.886065917004038,0.8859900230609874,0.9989497141097603,0.036341452138264625,0.036341031675180345
2.93,0.0,1.0,0.0,1.0,0.7775476058102834,0.81,0.6954482698802386,0.8851253151887629,0.8852008738832132,0.8851243864939039,0.9989631694239858,0.0363464105155787,0.03634598769112975
2.94,0.0,1.0,0.0,1.0,0.7768519308269611,0.81,0.6944331612850373,0.8842810201524214,0.8843571844003407,0.8842801164338252,0.9989766958501846,0.036351301965355146,0.036350877074873375
2.95,0.0,1.0,0.0,1.0,0.7761782855656368,0.81,0.6934502357572985,0.8834580096122353,0.8835347674643372,0.8834571315240292,0.9989902707533065,0.03635612595005914,0.03635569928622677
2.96,0.0,1.0,0.0,1.0,0.7755261313371064,0.81,0.6924987052828852,0.8826561688019169,0.8827335085510802,0.8826553170393461,0.9990038824805462,0.036360882063043325,0.036360453916063844
2.97,0.0,1.0,0.0,1.0,0.774894930908688,0.81,0.6915777840264533,0.8818753506175393,0.8819532608836407,0.8818745262426485,0.999017518165464,0.0363655696499779,0.03636514030919325
2.98,0.0,1.0,0.0,1.0,0.7742841494622368,0.81,0.6906866897290842,0.8811153778843448,0.8811938476086996,0.8811145821394176,0.999031162892766,0.03637018840588985,0.036369758156761814
2.99,0.0,1.0,0.0,1.0,0.7736932555790259,0.81,0.689824645143996,0.8803760446977925,0.8804550630826828,0.880375278807313,0.9990447954822196,0.03637473813906324,0.03637430726297819
3.0,0.0,1.0,0.0,1.0,0.7731217221895843,0.81,0.688990879412121,0.8796571189807548,0.8797366755150512,0.8796563841224598,0.999058390714291,0.03637921876876806,0.03637878754291583
3.0100000000000002,0.0,1.0,0.0,1.0,0.7725690272821321,0.81,0.6881846290973342,0.8789583476387983,0.8790384321478183,0.8789576451741286,0.9990719346991239,0.036383630312757535,0.03638319901001551
3.02,0.0,1.0,0.0,1.0,0.7720346544426329,0.805,0.6792581961806674,0.8782794586425301,0.8783600612355312,0.8782787901857065,0.9990854271804486,0.03638797285632206,0.03638754174517083
3.0300000000000002,0.0,1.0,0.0,1.0,0.7715180934556334,0.805,0.6785227103377209,0.8776201599936192,0.8777012712191722,0.8776195278657772,0.9990988598860758,0.036392246533079015,0.03639181587753036
