index,time,phi_deg,spread_q05_deg,spread_q50_deg,spread_q95_deg,spread_90_width_deg
290,2.9000000000000004,88.27762692390976,-8.740691646738526,1.3628032650742057,1.7963066409693624,10.536998287707888
291,2.91,88.28755343878733,-8.678718705034271,1.3504318789994159,1.7818256921588613,10.460544397193132
292,2.92,88.29691213253399,-8.618262803761382,1.3384312242871488,1.7678156122436235,10.386078416005006
293,2.93,88.3057153689188,-8.55928036088261,1.3267908350273103,1.7542621082725702,10.31354246915518
294,2.94,88.31397797827802,-8.501731433153452,1.3155010823327302,1.7411530770290256,10.242884510182478
295,2.95,88.3217077641646,-8.445569838090194,1.304548338124306,1.728482911407724,10.174052749497918
296,2.96,88.32891158330573,-8.390749534177246,1.2939263933579355,1.716234060035788,10.106983594213034
297,2.97,88.3356065483362,-8.337235578753223,1.283616463645501,1.7043888557551554,10.041624434508378
298,2.98,88.34180872413485,-8.284993386360384,1.2736066209066337,1.692930937247496,9.97792432360788
299,2.99,88.34752865601175,-8.233983934218315,1.2638937314932832,1.681850834730767,9.915834768949082
300,3.0,88.35277055651628,-8.184162692145094,1.2544751044849534,1.6711438423860159,9.85530653453111
301,3.0100000000000002,88.3575494844744,-8.13549693469804,1.2453349428182037,1.6607944664729928,9.796291401171032
302,3.02,88.36187600255901,-8.087950557932658,1.2364663219700844,1.6507916062436152,9.738742164176273
303,3.0300000000000002,88.36577252143537,-8.041500477446561,1.2278462808021402,1.6411123245542,9.682612802000762
304,3.04,88.36924462872157,-7.996107963648399,1.219471783215397,1.6317496769318893,9.627857640580288
305,3.0500000000000003,88.37230627799029,-7.951743584471302,1.2113297890469426,1.6226894719239624,9.574433056395264
306,3.06,88.37496892228783,-7.908376489896568,1.203411543352047,1.613920116939795,9.522296606836363
307,3.0700000000000003,88.37724002828959,-7.865972756502401,1.1957138082372012,1.605436918688838,9.47140967519124
308,3.08,88.37913344214206,-7.824505895950324,1.1882255066782363,1.597226834798164,9.421732730748488
309,3.0900000000000003,88.38065624620093,-7.783943625076347,1.180942251700401,1.5892846937084357,9.373228318784783
310,3.1,88.38181028926773,-7.7442490851285015,1.1738641670846164,1.5816060566828583,9.32585514181136
311,3.1100000000000003,88.38260917443537,-7.705398068314423,1.1669818953924391,1.5741830964302608,9.279581164744684
312,3.12,88.38306343928414,-7.66736436311362,1.1602869343951738,1.5670031554536195,9.23436751856724
313,3.1300000000000003,88.38318179658144,-7.630120826841477,1.1537765473469221,1.5600553601768752,9.190176187018352
314,3.14,88.38297947323696,-7.593647905795649,1.147436388931851,1.5533266542391289,9.146974560034778
315,3.1500000000000004,88.382463240577,-7.557918466363276,1.1412644439110409,1.5468185935397116,9.104737059902988
316,3.16,88.38164003374223,-7.522906380303652,1.1352547864212283,1.5405260379356776,9.06343241823933
317,3.1700000000000004,88.3805208712875,-7.488590413174734,1.1293983949720143,1.5344357069358807,9.023026120110615
318,3.18,88.37911326215921,-7.454946718054714,1.1236951481776032,1.5285503486080643,8.983497066662778
319,3.19,88.37743268826208,-7.421960362800007,1.1181325585101831,1.522854791268628,8.944815154068635
320,3.2,88.37548854458035,-7.38961134359738,1.1127037812185563,1.5173362097361007,8.906947553333481
321,3.21,88.37328524410083,-7.357875390796494,1.1074132492869921,1.511981916279808,8.869857307076302
322,3.22,88.37083522761799,-7.326737053647264,1.1022488255839562,1.506785259373089,8.833522313020353
323,3.23,88.36814649026121,-7.296177339681378,1.0972071006148099,1.5017504818209204,8.797927821502299
324,3.24,88.3652257397003,-7.266176718785573,1.092284837844005,1.4968787952296907,8.763055514015264
325,3.25,88.36207363340613,-7.236710133426328,1.0874817183607774,1.4921681379637732,8.728878271390101
326,3.2600000000000002,88.35870121121876,-7.207763556267423,1.0827975602810511,1.4876139080465691,8.695377464313992
327,3.27,88.3551186663957,-7.17932302533859,1.0782126595558736,1.4832074303362788,8.662530455674869
328,3.2800000000000002,88.35132802722012,-7.151367044547044,1.0737373307148346,1.4789465257983352,8.630313570345379
329,3.29,88.3473387415502,-7.123882161744234,1.06936063445238,1.474823670319438,8.598705832063672
330,3.3000000000000003,88.34315722482933,-7.096852635149787,1.065082958873461,1.4708252113878757,8.567677846537663
331,3.31,88.33879087555205,-7.07026435323931,1.0609009064514794,1.4669531404142049,8.537217493653515
332,3.3200000000000003,88.33424402610778,-7.04410076917884,1.0567881512315296,1.4632126398413448,8.507313409020185
333,3.33,88.32952366885583,-7.018348544150001,1.0527436248099207,1.4595926104597652,8.477941154609766
334,3.3400000000000003,88.32463764220199,-6.992995868453988,1.0487907132996384,1.45608127375462,8.449077142208608
335,3.35,88.31959336177333,-6.968031190257875,1.0449197958708396,1.452676956766652,8.420708147024527
336,3.3600000000000003,88.31439490446115,-6.943440176445961,1.0411339892391993,1.4493771775649407,8.392817354010901
337,3.37,88.3090447681997,-6.9192074024494445,1.0374266588651722,1.4461898119837429,8.365397214433187
338,3.3800000000000003,88.303550660291,-6.895323100084511,1.033803890354875,1.4431104000133246,8.338433500097835
339,3.39,88.29792188507672,-6.871779867977779,1.0302534555618479,1.4401312456352002,8.311911113612979
340,3.4000000000000004,88.29216058463388,-6.848563634370407,1.0267590102915847,1.4372377542709671,8.285801388641374
341,3.41,88.28626736976447,-6.825659103082614,1.0233070672935867,1.4344312473278364,8.26009035041045
342,3.4200000000000004,88.28025120120051,-6.803059806263946,1.019915830740814,1.4317047204995674,8.234764526763513
343,3.43,88.27411966152772,-6.780758593037774,1.0165790235058694,1.4290544181109226,8.209813011148697
344,3.44,88.26787451215093,-6.758742929686434,1.0132691103730167,1.426493618679018,8.185236548365452
345,3.45,88.26151949484148,-6.737002682526963,1.0100258893259593,1.4240165945294905,8.161019277056454
346,3.46,88.25506020453322,-6.715529971979322,1.006849302931471,1.4216275641655898,8.137157536144912
347,3.47,88.24850472071273,-6.694319990136364,1.0037278121986333,1.4193075348813124,8.113627525017677
348,3.48,88.24185416557152,-6.673361365075209,1.0006538021500546,1.4170622851370922,8.090423650212301
349,3.49,88.23510974386649,-6.652643083404882,0.9976184628571332,1.4148791758634047,8.067522259268287
350,3.5,88.22827721053721,-6.632159032330662,0.9946258420940808,1.412760536752046,8.044919569082708
351,3.5100000000000002,88.22136551563909,-6.611906849089394,0.991672898683305,1.4107137112190458,8.02262056030844
352,3.52,88.21437463166109,-6.591875606277966,0.9887508739125224,1.4087193065753922,8.000594912853359
