time,loss_full,loss_reduced,edot_full,edot_reduced,a_eta_cross,b_eta_cross,c_eta_cross,d_eta_cross,G_eta_cross,eta2G_eta_cross,abs_error_eta_cross,a_eta_sqrt,b_eta_sqrt,c_eta_sqrt,d_eta_sqrt,G_eta_sqrt,eta2G_eta_sqrt,abs_error_eta_sqrt,a_eta_formula,b_eta_formula,c_eta_formula,d_eta_formula,G_eta_formula,eta2G_eta_formula,abs_error_eta_formula
3.98,0.48311434025619715,0.48205431255535314,0.0007381909923583408,0.0009490581673915414,0.9342961646152199,-0.9659987905585493,-8.645346838460812,51.94373812551535,8.23709983156252,0.0009743375576542836,2.5279390262742166e-05,0.9342961646152199,-0.12996433659987672,-1.163134754948019,0.9402177019219987,0.1490972223720173,0.0009743375576542836,2.5279390262742166e-05,0.9342961646152199,-0.31518489377987086,-2.8207931020233072,5.529817821564879,0.8769038018888553,0.0009743375576542837,2.5279390262742275e-05
3.99,0.48312180945077804,0.48206388592644034,0.0007559629256114407,0.0009659254114009937,0.9343196045940194,-0.9501860155987453,-8.654345554290417,51.78179777766364,8.382256683493523,0.000991507650949172,2.5582239548178182e-05,0.9343196045940194,-0.12783690452900862,-1.1643454315497663,0.937286469261429,0.15172466211097127,0.0009915076509491717,2.5582239548177965e-05,0.9343196045940194,-0.31002552107176523,-2.823729191923864,5.512578002986229,0.8923568858542547,0.000991507650949172,2.5582239548178182e-05
4.0,0.48312945140178765,0.48207362297323414,0.0007722958614922996,0.0009813269927443126,0.9343428442973669,-0.9343428442973669,-8.663282792536156,51.619172798405735,8.514740898956966,0.0010071787426637307,2.5851749919418143e-05,0.9343428442973669,-0.12570538297023803,-1.165547837029975,0.9343428442973668,0.15412271833678598,0.0010071787426637311,2.5851749919418576e-05,0.9343428442973669,-0.30485623068282597,-2.826645222994193,5.49526530003137,0.906460868397358,0.0010071787426637311,2.5851749919418576e-05
4.01,0.4831372559919999,0.4820835134433998,0.0007891531158268002,0.000997295959493817,0.934365886208238,-0.9184751194760195,-8.672159912354008,51.455944748493835,8.652129602794307,0.001023429969052081,2.6134009558264042e-05,0.934365886208238,-0.1235705580098844,-1.1667421542478855,0.9313883033360186,0.15660954920521228,0.0010234299690520807,2.6134009558263826e-05,0.934365886208238,-0.29967892900167914,-2.82954163869803,5.477888395481277,0.9210869721468727,0.0010234299690520807,2.6134009558263826e-05
4.0200000000000005,0.48314523414056515,0.48209356884963694,0.0008061270779075798,0.001013406989623868,0.9343887393211489,-0.9025749309642703,-8.68097832669104,51.292001065985026,8.79074456450554,0.0010398262451698664,2.641925554599839e-05,0.9343887393211489,-0.12143136542295827,-1.1679285732997278,0.9284208089281153,0.1591185761920113,0.0010398262451698662,2.6419255545998173e-05,0.9343887393211489,-0.29449103510767344,-2.83241890005,5.460435306235379,0.9358436206528796,0.0010398262451698662,2.6419255545998173e-05
4.03,0.48315337478750153,0.482103778042326,0.0008218933541362607,0.0010283002907758721,0.9344114046913077,-0.8866475297211842,-8.68973941542278,51.12743059234432,8.918832134060633,0.0010549772731090908,2.6676982333218675e-05,0.9344114046913077,-0.11928851166729171,-1.1691072798323257,0.9254419691658173,0.1614370500762139,0.0010549772731090906,2.6676982333218458e-05,0.9344114046913077,-0.2892942622772553,-2.8352774572741892,5.442915490163561,0.9494795457981815,0.0010549772731090906,2.6676982333218458e-05
4.04,0.4831616660908985,0.48211412889714816,0.0008371250740195902,0.001042648043222708,0.9344338851116054,-0.870701576274187,-8.69844462159307,50.96233093962674,9.042202444302657,0.0010695703130413823,2.6922269818674318e-05,0.9344338851116054,-0.11714316192001797,-1.1702784679910945,0.92245355089505,0.1636701382937171,0.0010695703130413825,2.6922269818674535e-05,0.9344338851116054,-0.28409143625662997,-2.8381177812051632,5.425339338833716,0.9626132817372439,0.001069570313041382,2.69222698186741e-05
4.05,0.4831701150053345,0.4821246288145774,0.0008527681709300274,0.0010574429108732232,0.9344561884051337,-0.8547318661511192,-8.707095366289048,50.7966260060884,9.169436874079242,0.0010846204260778949,2.717751520467165e-05,0.9344561884051337,-0.11499461597759834,-1.1714423289674187,0.9194541766214448,0.16597316975596638,0.001084620426077895,2.7177515204671867e-05,0.9344561884051337,-0.2788808589370413,-2.8409403355134786,5.407698750619072,0.9761583834701054,0.0010846204260778949,2.717751520467165e-05
4.0600000000000005,0.48317871611483704,0.48213527253668814,0.000867421774180598,0.00107125429875784,0.9344783167782403,-0.8387388090830689,-8.7156929235258,50.63035236467128,9.288169804583205,0.0010986649266771333,2.7410627919293232e-05,0.9344783167782403,-0.11284292896476958,-1.1725990341657844,0.9164445083406282,0.1681223181825033,0.0010986649266771333,2.7410627919293232e-05,0.9344783167782403,-0.2736626640050433,-2.843745535883207,5.389997618995793,0.9887984340094197,0.001098664926677133,2.7410627919293015e-05
4.07,0.48318746546445984,0.482146056103317,0.0008827507165326432,0.0010857667043377536,0.9345002752071443,-0.8227257038614308,-8.72423855756018,50.463536297812766,9.412960438176636,0.0011134259716613956,2.765926732364193e-05,0.9345002752071443,-0.11068854469703061,-1.1737487536778155,0.9134250217829534,0.17038111523817714,0.0011134259716613958,2.7659267323642146e-05,0.9345002752071443,-0.26843792778622294,-2.846533794814515,5.372238741935221,1.0020833744952562,0.0011134259716613958,2.7659267323642146e-05
4.08,0.4831963598714851,0.4821569764326409,0.000896532728837706,0.0010987059195971872,0.9345220678510546,-0.8066938517523379,-8.732733491154914,50.29619604753402,9.524152494943092,0.001126578488838043,2.7872569240855807e-05,0.9345220678510546,-0.10853163824519037,-1.174891652012565,0.9103960471416606,0.17239376861773018,0.0011265784888380428,2.787256924085559e-05,0.9345220678510546,-0.26320707485608896,-2.8493055112689163,5.354424061443407,1.0139206399542384,0.0011265784888380428,2.787256924085559e-05
4.09,0.4832053909371342,0.48216802503898987,0.000910385891927638,0.0011117355448712523,0.934543698241536,-0.7906481676671561,-8.741179079851486,50.128396368354096,9.636126510801581,0.0011398235012044413,2.8087956333189062e-05,0.934543698241536,-0.10637287085562037,-1.1760279115429841,0.9073587565184758,0.17442057599942173,0.0011398235012044413,2.8087956333189062e-05,0.934543698241536,-0.2579717088458591,-2.852061127530815,5.336560471146154,1.025841151083997,0.0011398235012044411,2.8087956333188845e-05
4.1000000000000005,0.4832145673069658,0.4821792110507157,0.000924740794848879,0.001125305381235881,0.9345651756413418,-0.7745829291987857,-8.74957693599552,49.96004474484669,9.752769556069687,0.0011536207966321846,2.831541539630362e-05,0.9345651756413418,-0.10421147264242663,-1.1771577491921488,0.9043114753199897,0.1765318960530952,0.0011536207966321849,2.8315415396303837e-05,0.9345651756413418,-0.2527299626556037,-2.854801169674352,5.318638122051619,1.0382587169689663,0.0011536207966321849,2.8315415396303837e-05
4.11,0.4832238774239373,0.48219052280665914,0.0009375112089479204,0.0011372713153431143,0.9345865010811193,-0.7585035060049418,-8.757928334625285,49.79123399878088,9.855550327997339,0.0011657783725195238,2.850705717640954e-05,0.9345865010811193,-0.10204816603301742,-1.1782813365022022,0.9012558836846282,0.17839229934078457,0.001165778372519524,2.8507057176409755e-05,0.9345865010811193,-0.24748358829061826,-2.8575260537174407,5.300666895764231,1.0492005352675715,0.0011657783725195238,2.850705717640954e-05
4.12,0.48323331895383026,0.48220195808296157,0.0009510635626554614,0.0011500481324402227,0.9346076796976641,-0.7424110471869108,-8.766234561342461,49.6219740437578,9.965339120683787,0.001178764902525393,2.8716770085170356e-05,0.9346076796976641,-0.09988310562612297,-1.1793988464364762,0.8981921610554504,0.18037955266681616,0.0011787649025253933,2.8716770085170573e-05,0.9346076796976641,-0.24223296067825312,-2.860236199124611,5.282647847664492,1.0608884122728541,0.0011787649025253935,2.871677008517079e-05
4.13,0.48324289282687494,0.4822135179435389,0.0009640146388999843,0.0011622328914246093,0.9346287182068977,-0.7263061970529057,-8.7744969056226,49.45224617397695,10.0700108387875,0.0011911461517827913,2.8913260358182048e-05,0.9346287182068977,-0.09771637810620944,-1.1805104524794892,0.8951199688444883,0.1822741833923503,0.0011911461517827915,2.8913260358182265e-05,0.9346287182068977,-0.23697829004259724,-2.8629320266243563,5.264578986373407,1.0720315366045123,0.0011911461517827915,2.8913260358182265e-05
4.140000000000001,0.4832525944554102,0.48222519790011276,0.0009764885405508932,0.0011739265450705172,0.9346496194511994,-0.7101902413160538,-8.782716485556575,49.28208111103721,10.170437791575514,0.0012030253026857828,2.9098757615265633e-05,0.9346496194511994,-0.09554815645160274,-1.1816163050578667,0.8920398631339979,0.18409198092038365,0.0012030253026857826,2.9098757615265416e-05,0.9346496194511994,-0.23171999588454376,-2.8656139010259873,5.246463582445832,1.0827227724172044,0.0012030253026857826,2.9098757615265416e-05
4.15,0.4832624178358123,0.4822369919067251,0.0009884324623246358,0.0011851040887472402,0.9346703861578258,-0.6940668870739417,-8.79089424302469,49.11152478216451,10.266404174390994,0.0012143768284607974,2.9272739713557226e-05,0.9346703861578258,-0.09337893941083472,-1.1827165308910728,0.8889526752386359,0.18582903903688863,0.0012143768284607972,2.927273971355701e-05,0.9346703861578258,-0.22645928775132035,-2.868282129645047,5.228306525194736,1.0929391456147175,0.0012143768284607972,2.927273971355701e-05
4.16,0.48327236151998726,0.48224889867299797,0.0010003347238369336,0.0011962680315385078,0.9346910213966863,-0.6779359010071612,-8.79903104162708,48.94058179764386,10.362252585572431,0.0012257143997862925,2.9446368247784726e-05,0.9346910213966863,-0.09120869559338769,-1.1838112461668495,0.88585848860776,0.18756396178496135,0.0012257143997862928,2.9446368247784942e-05,0.9346910213966863,-0.2211960895157583,-2.870936994255922,5.2101083054210715,1.1031429598076634,0.0012257143997862928,2.9446368247784942e-05
4.17,0.4832824222210841,0.48226091497249696,0.0010119619219267594,0.0012071416121125496,0.9347115287556205,-0.661799005061795,-8.807127892062205,48.76927259882143,10.455591817232914,0.0012367551690945543,2.9613556982004737e-05,0.9347115287556205,-0.08903765666785435,-1.1849005868633744,0.8827576732439191,0.18925346664267728,0.001236755169094554,2.961355698200452e-05,0.9347115287556205,-0.2159309630123015,-2.8735788246280602,5.191871099266266,1.1130796521850987,0.001236755169094554,2.961355698200452e-05
4.180000000000001,0.48329260334301405,0.48227304443517033,0.0010242624669638775,0.0012187455816326353,0.934731913721642,-0.6456546396661538,-8.815185687433374,48.597558813405435,10.555241335168777,0.0012485423599642121,2.9796778331576826e-05,0.934731913721642,-0.08686561281130115,-1.1859846731377126,0.879649534582007,0.1910571920604533,0.0012485423599642124,2.9796778331577043e-05,0.934731913721642,-0.21066339938582282,-2.876207912162107,5.173590821699271,1.1236881239677907,0.001248542359964212,2.979677833157661e-05
4.19,0.48330290501394696,0.482285287517441,0.0010359363621878508,0.0012297129169521468,0.9347521778441421,-0.6294993695727797,-8.823205197249688,48.425430382920176,10.64938894709666,0.0012596787497300987,2.996583277795192e-05,0.9347521778441421,-0.08469210184959158,-1.187063608518709,0.8765338905566341,0.19276132916191457,0.0012596787497300987,2.996583277795192e-05,0.9347521778441421,-0.20539227778801933,-2.878824507932543,5.155266401916555,1.1337108747570888,0.0012596787497300987,2.996583277795192e-05
4.2,0.4833133254224581,0.48229764246834217,0.0010480790887073444,0.0012411882544620463,0.9347723247818325,-0.6133349223852443,-8.83118737042524,48.252895567552244,10.747925533556916,0.0012713342958512465,3.014604138920022e-05,0.9347723247818325,-0.08251735621247015,-1.1881375206721458,0.8734108906829096,0.19454490974775981,0.0012713342958512463,3.0146041389200002e-05,0.9347723247818325,-0.20011816189925322,-2.8814289215498876,5.136898719279689,1.1442008662661216,0.0012713342958512463,3.0146041389200002e-05
4.21,0.48332386165076324,0.4823101063656416,0.0010594460436703817,0.0012518735774112678,0.9347923585596061,-0.5971643467439267,-8.839133212054278,48.079972279121904,10.839635802329015,0.0012821823808707858,3.0308803459518042e-05,0.9347923585596061,-0.08034178606041353,-1.1892065448222158,0.870280859177208,0.1962049292469186,0.001282182380870786,3.030880345951826e-05,0.9347923585596061,-0.1948420464261468,-2.884021480955052,5.118489680642248,1.1539641427837073,0.0012821823808707858,3.0308803459518042e-05
4.220000000000001,0.4833345092702908,0.4823226748825949,0.0010697368525649145,0.0012614683402606898,0.9348122803836246,-0.5809884671070505,-8.847043515807671,47.9066919357139,10.921922831111079,0.0012919158239866424,3.0447483725952592e-05,0.9348122803836246,-0.0781655023150576,-1.1902707877484608,0.8671443647286635,0.1976943815638179,0.0012919158239866422,3.0447483725952375e-05,0.9348122803836246,-0.18956420037191224,-2.8866024451059884,5.100042630705467,1.162724241587978,0.0012919158239866422,3.0447483725952375e-05
4.23,0.4833452665961425,0.4823353467465267,0.0010816492738269425,0.001272956343522352,0.9348320941176969,-0.5648093523333603,-8.854919061113746,47.73305967796351,11.020567394842974,0.001303584142359345,3.062779883699295e-05,0.9348320941176969,-0.07598878331821485,-1.1913303543142477,0.8640015003863414,0.19947991661320133,0.001303584142359345,3.062779883699295e-05,0.9348320941176969,-0.18428529876122868,-2.88917206831361,5.081558116730239,1.1732257281234104,0.001303584142359345,3.062779883699295e-05
4.24,0.4833561339392968,0.4823481237597277,0.0010918290089803966,0.0012822175421611588,0.934851805476181,-0.5486292717044052,-8.862760565245278,47.55905444657971,11.099972114263593,0.0013129766472419566,3.075910508079779e-05,0.934851805476181,-0.07381193437634528,-1.1923853410206082,0.8608518849624618,0.20091719713073009,0.001312976647241957,3.0759105080798224e-05,0.934851805476181,-0.17900608201248075,-2.8917305846087933,5.063033896790069,1.1816789825177607,0.0013129766472419564,3.0759105080797574e-05
4.25,0.4833671008669193,0.4823609912711926,0.0011019374559052225,0.0012916564302028332,0.9348714104182242,-0.5324502319924685,-8.870568925752037,47.38479573800976,11.180912794692405,0.0013225508355481004,3.089440534526718e-05,0.9348714104182242,-0.07163522547822222,-1.193435868622829,0.8576976814256344,0.20238227960825383,0.0013225508355481,3.0894405345266744e-05,0.9348714104182242,-0.17372720489285354,-2.8942782868429697,5.0444826922178345,1.1902957519932902,0.0013225508355481001,3.089440534526696e-05
4.26,0.4833781697870309,0.4823739541146485,0.0011121741609704792,0.0013012434087508388,0.9348909163038558,-0.5162736259276718,-8.878344861319952,47.21023600841505,11.263132497328524,0.0013322763148910332,3.103290614019441e-05,0.9348909163038558,-0.06945884400011162,-1.194482033812066,0.8545380291993916,0.20387051327519645,0.001332276314891033,3.1032906140194194e-05,0.9348909163038558,-0.1684491218206131,-2.8968154095080982,5.025899441599485,1.1990486834019298,0.0013322763148910332,3.103290614019441e-05
4.2700000000000005,0.4833893444665051,0.48238701646955856,0.001123163874692966,0.0013116362706437634,0.9349103254644685,-0.5000940108423568,-8.886089039027663,47.035333853727835,11.352312757012136,0.0013428251340370824,3.1188863393319e-05,0.9349103254644685,-0.06728205769193367,-1.195523926336292,0.8513721788413782,0.20548473785437338,0.0013428251340370826,3.1188863393319215e-05,0.9349103254644685,-0.16317005696886983,-2.899342170257773,5.007279737147672,1.208542620633374,0.0013428251340370822,3.118886339331878e-05
4.28,0.48340062808553297,0.48240017957126474,0.0011332594179434843,0.001320954186428178,0.9349296389261353,-0.4839077163237194,-8.89380203881145,46.86007429143656,11.432206079365848,0.0013522754340415484,3.13212476133703e-05,0.9349296389261353,-0.06510437274068379,-1.1965616242194488,0.8481998591577393,0.20693086242401465,0.0013522754340415486,3.1321247613370516e-05,0.9349296389261353,-0.1578888127598614,-2.90185875831289,4.988621983856677,1.2170478906373936,0.0013522754340415484,3.13212476133703e-05
4.29,0.48341200590295336,0.4824134311612991,0.0011422079419696513,0.0013292512285893725,0.934948859769174,-0.4677275406993221,-8.901484279022267,46.68455953057322,11.503281090997792,0.0013606826470970907,3.143141850771823e-05,0.934948859769174,-0.0629275110182396,-1.1975951837459806,0.845022920202873,0.20821736945089023,0.0013606826470970903,3.14314185077178e-05,0.934948859769174,-0.15260956501611778,-2.9043653101724822,4.969937062678602,1.2246143823873814,0.0013606826470970905,3.1431418507718014e-05
4.3,0.4834234781999136,0.4824267701599878,0.0011520880097029777,0.0013383140989022039,0.9349679903816316,-0.45155265985752646,-8.909136460989863,46.508793074339344,11.580971297033807,0.0013698723482237832,3.155824932157933e-05,0.9349679903816316,-0.06075136164959439,-1.198624699271963,0.8418414253871579,0.20962361608651983,0.0013698723482237832,3.155824932157933e-05,0.9349679903816316,-0.14733204484751003,-2.906862054665554,4.9512253465566936,1.2328851134014047,0.001369872348223783,3.1558249321579114e-05
4.3100000000000005,0.4834350483926825,0.48244019819778305,0.001161970812609728,0.0013472775621913137,0.9349870317870099,-0.43537872259345584,-8.916759175025824,46.33275627139026,11.65780143272357,0.0013789603146552901,3.1682752463976435e-05,0.9349870317870099,-0.05857533922878209,-1.1996502502172195,0.8386550371083139,0.21101429485211107,0.0013789603146552901,3.1682752463976435e-05,0.9349870317870099,-0.14205483254827847,-2.9093491843982413,4.932484849909207,1.2410642831897611,0.0013789603146552901,3.1682752463976435e-05
4.32,0.4834467199938201,0.4824537201832896,0.0011718384023561071,0.0013565829903536939,0.935005987254133,-0.4192016566925014,-8.924353042752514,46.15640214950398,11.737584725751038,0.001388397599677882,3.181460932418813e-05,0.935005987254133,-0.056398895884857844,-1.2006719202140899,0.8354629051365309,0.212458427814602,0.001388397599677882,3.181460932418813e-05,0.935005987254133,-0.13677659944126377,-2.9118269021927237,4.913710572175158,1.249557839710094,0.0013883975996778822,3.1814609324188345e-05
4.33,0.4834584836682191,0.4824673284264873,0.0011814525132169424,0.0013656344429275975,0.9350248576525615,-0.40302713677539065,-8.931918423045568,45.97979377681093,11.815173426056223,0.0013975752940488125,3.1940851121215006e-05,0.9350248576525615,-0.054222795074593544,-1.2016897575452774,0.8322661710487298,0.21386283712607246,0.0013975752940488125,3.1940851121215006e-05,0.9350248576525615,-0.131499197034717,-2.9142953251424997,4.894909227451069,1.2578177646439312,0.0013975752940488125,3.1940851121215006e-05
4.34,0.48347034353775864,0.4824810275722311,0.0011905574967557458,0.0013742996921005711,0.9350436455939038,-0.38685163390644844,-8.939455708498967,45.80288828008832,11.889425901256253,0.0014063583580902323,3.205866598966116e-05,0.9350436455939038,-0.05204656201915054,-1.202703815029913,0.8290640588098304,0.2152068584482556,0.001406358358090232,3.2058665989660945e-05,0.9350436455939038,-0.12622147391185917,-2.916754581342649,4.876076251546531,1.265722522281209,0.001406358358090232,3.2058665989660945e-05
4.3500000000000005,0.48348229690483646,0.48249481565694347,0.0011999858462984777,0.0013831807373069294,0.9350623542716294,-0.3706789230534641,-8.946965249612884,45.625699320508446,11.96554073728873,0.00141536171424199,3.218097693506055e-05,0.9350623542716294,-0.04987070459823761,-1.2037141398238762,0.8258568156965299,0.2165845897937298,0.0014153617142419897,3.2180976935060335e-05,0.9350623542716294,-0.12094466176452401,-2.9192047851539367,4.857213098800347,1.273825542817791,0.00141536171424199,3.218097693506055e-05
4.36,0.48349434127944524,0.48250868922718154,0.0012089838130822362,0.001391625842397291,0.9350809833003023,-0.3545088045718041,-8.954447458631417,45.44825336627793,12.03789031118769,0.0014239196907836764,3.229384838638531e-05,0.9350809833003023,-0.0476951959519015,-1.2047207873900012,0.8226449208017338,0.2178941672820104,0.0014239196907836762,3.2293848386385094e-05,0.9350809833003023,-0.11566869545290673,-2.921646071082858,4.8383225869604525,1.2815277217053087,0.0014239196907836764,3.229384838638531e-05
4.37,0.4835064806412006,0.48252265250343973,0.0012188026915201488,0.0014009274392115622,0.9350995354650388,-0.33833863573893397,-8.961902793433945,45.27051068780792,12.117635949862354,0.0014333525218053582,3.242508259379594e-05,0.9350995354650388,-0.04551968053137303,-1.2057238193308384,0.8194276549923166,0.2193376186745887,0.0014333525218053586,3.2425082593796374e-05,0.9350995354650388,-0.11039271271275872,-2.9240785885257305,4.81940048650089,1.2900172696248227,0.0014333525218053584,3.242508259379616e-05
4.38,0.4835187127842776,0.48253670324059855,0.0012277803945809696,0.001409371079946495,0.9351180133187768,-0.3221712063967192,-8.969331734785671,45.09248629736405,12.18997222935279,0.0014419089257982354,3.2537845851740447e-05,0.9351180133187768,-0.04334453367868247,-1.2067233003279711,0.8162052900007032,0.22064695552485047,0.0014419089257982356,3.253784585174066e-05,0.9351180133187768,-0.10511762381024246,-2.926502494346034,4.800448395594938,1.2977180332184117,0.0014419089257982352,3.253784585174023e-05
4.390000000000001,0.4835310386616204,0.4825508426117642,0.0012373461849463027,0.001418443846375038,0.9351364188423329,-0.30600430165605297,-8.976734863397953,44.914165787560314,12.267739707699672,0.0014511077671947052,3.266392081966731e-05,0.9351364188423329,-0.04116945740526477,-1.2077193085096196,0.8129775650432098,0.222054600842923,0.0014511077671947048,3.266392081966688e-05,0.9351364188423329,-0.09984270607407236,-2.9289179780175525,4.781464780463496,1.3059969904752344,0.001451107767194705,3.2663920819667094e-05
4.4,0.4835434513727927,0.48256506238863167,0.0012451389746676999,0.0014254687747588097,0.9351547502863208,-0.28984009218982854,-8.984112550406213,44.73561676902968,12.327821162936292,0.001458214591143986,3.27458163851763e-05,0.9351547502863208,-0.038994743750887816,-1.2087118938079051,0.8097457039192058,0.22314211687101876,0.0014582145911439855,3.2745816385175864e-05,0.9351547502863208,-0.09456866774872236,-2.931325160633894,4.762456838788066,1.312393132029587,0.0014582145911439855,3.2745816385175864e-05
4.41,0.4835559484893473,0.4825793604780105,0.0012540041656793235,0.0014339217068207839,0.9351730103416794,-0.2736812506701564,-8.991465098793942,44.55685412515699,12.40023578705308,0.0014667802622470665,3.2858555426282634e-05,0.9351730103416794,-0.03682075229370136,-1.2097010969858688,0.8065099760282836,0.22445287181337803,0.0014667802622470665,3.2858555426282634e-05,0.9351730103416794,-0.08929638087035184,-2.933724141052138,4.743426155021552,1.3201022360223598,0.0014667802622470665,3.2858555426282634e-05
4.42,0.4835685310519276,0.48259373973300496,0.0012624188544645765,0.001441823982715068,0.9351912029010109,-0.25752892396914623,-8.998792650820283,44.37785153550579,12.467893882822299,0.0014747833003472875,3.295931763221951e-05,0.9351912029010109,-0.03464763733252478,-1.2106869371828881,0.803269904952281,0.22567753029226606,0.0014747833003472875,3.295931763221951e-05,0.9351912029010109,-0.08402621963897802,-2.9361149656884233,4.7243699271473165,1.3273049703125586,0.0014747833003472873,3.2959317632219294e-05
4.430000000000001,0.4835811943419959,0.48260819439251934,0.001269992798188111,0.0014488506618575928,0.935209329017879,-0.2413880345460594,-9.006095400849173,44.1986555298694,12.527992897478194,0.001481892201338493,3.30415394809002e-05,0.935209329017879,-0.032476061129214515,-1.211669440548457,0.8000263329127422,0.2267653641580345,0.001481892201338493,3.30415394809002e-05,0.935209329017879,-0.07875979014853664,-2.938497697959574,4.7052931086263445,1.333702981204644,0.0014818922013384932,3.304153948090042e-05
4.44,0.483593935375239,0.4826227214880454,0.0012782290676426411,0.0014565785090644829,0.9352273893638758,-0.2252598008900325,-9.013373674084367,44.01928825314666,12.594145316154336,0.0014897171381929501,3.313862912846725e-05,0.9352273893638758,-0.030306187617860157,-1.212648650835105,0.7967796607477018,0.22796276883680391,0.0014897171381929503,3.313862912846747e-05,0.9352273893638758,-0.07349748996616008,-2.9408724439726712,4.686198056956589,1.3407454243736552,0.0014897171381929501,3.313862912846725e-05
4.45,0.48360676137614617,0.48263732860210967,0.0012870587923876652,0.0014649383865571498,0.9352453868546046,-0.20913878285284365,-9.020627791633098,43.83968276544757,12.665752989820565,0.0014981873579664093,3.32489714092595e-05,0.9352453868546046,-0.02813728488734384,-1.2136246112442204,0.7935286767987035,0.22925891741609472,0.0014981873579664093,3.32489714092595e-05,0.9352453868546046,-0.06823754408699721,-2.9432393084981863,4.667077645862389,1.3483686221697684,0.0014981873579664093,3.32489714092595e-05
4.46,0.483619675093516,0.4826520188178302,0.0012954161474693319,0.0014728206252580761,0.9352633215321184,-0.193020344600597,-9.027858039825063,43.659811366010516,12.733235641820613,0.0015061696434404569,3.334901818238074e-05,0.9352633215321184,-0.02596872923804736,-1.214597360298262,0.7902728796627417,0.23048040024102678,0.0015061696434404566,3.334901818238052e-05,0.9352633215321184,-0.06297843993688301,-2.9455983849594194,4.647928926380681,1.355552679096411,0.0015061696434404566,3.334901818238052e-05
