arch,dt,epsilon,exp,init,log_dt,mu1,mu2,n_per_cluster,save_params,seed,sigma,t_end,width,run_id,t_end_logged,loss_final,loss_max_increase,antipodal_asym,n_in_S_ge_1e-04,n_off_S_ge_1e-04,n_in_rise_ge_1e-04,n_off_rise_ge_1e-04,n_in_S_ge_5e-05,n_off_S_ge_5e-05,n_in_rise_ge_5e-05,n_off_rise_ge_5e-05,n_in_S_ge_1e-05,n_off_S_ge_1e-05,n_in_rise_ge_1e-05,n_off_rise_ge_1e-05,n_in,n_off,comp_pop_S,comp_pop_rise,comp_pop_t_rev,comp_pop_t_min,comp_pop_E0,comp_pop_Emin,comp_pop_Eend,comp_pop_final_excess,comp_pop_class_1e-04,comp_emp_S,comp_emp_rise,comp_emp_t_rev,comp_emp_t_min,comp_emp_E0,comp_emp_Emin,comp_emp_Eend,comp_emp_final_excess,comp_emp_class_1e-04,m85_S,m85_rise,m85_t_rev,m85_t_min,m85_E0,m85_Emin,m85_Eend,m85_final_excess,m85_class_1e-04,p176_S,p176_rise,p176_t_rev,p176_t_min,p176_E0,p176_Emin,p176_Eend,p176_final_excess,p176_class_1e-04,e1_S,e1_rise,e1_t_rev,e1_t_min,e1_E0,e1_Emin,e1_Eend,e1_final_excess,e1_class_1e-04,e2_S,e2_rise,e2_t_rev,e2_t_min,e2_E0,e2_Emin,e2_Eend,e2_final_excess,e2_class_1e-04,neg_e1_S,neg_e1_rise,neg_e1_t_rev,neg_e1_t_min,neg_e1_E0,neg_e1_Emin,neg_e1_Eend,neg_e1_final_excess,neg_e1_class_1e-04,neg_e2_S,neg_e2_rise,neg_e2_t_rev,neg_e2_t_min,neg_e2_E0,neg_e2_Emin,neg_e2_Eend,neg_e2_final_excess,neg_e2_class_1e-04
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,4,0.15,10.0,200,E2_grid__linear__mu3-2_sd0.15__h200_eps1.00e-03_iso__s4__dt0.0002__c033725a61,10.0,2.0243077014655216e-26,-4.338358095172402e-29,1.3877787807814457e-17,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49990273488652265,3.0727364853522818e-27,3.0727364853522818e-27,0.0,monotone,0.0,1.1709654061874394e-31,nan,10.0,0.4999027496454481,3.0900236325331016e-27,3.0900236325331016e-27,0.0,monotone,0.0,1.617781153285278e-32,nan,9.99,0.49990418607202525,9.940433570388048e-27,9.940433570388048e-27,0.0,monotone,0.0,5.300159206953673e-31,nan,9.97,0.4998942001540109,4.670341596540159e-29,4.723343188609696e-29,5.300159206953673e-31,monotone,0.0,4.49939232435435e-31,nan,9.78,0.49989486001927547,4.992141164112297e-31,5.276695948085266e-31,2.845547839729696e-32,monotone,0.0,1.3025501502036774e-33,nan,10.0,0.49990515003322733,9.971863394264422e-27,9.971863394264422e-27,0.0,monotone,0.0,4.5727959758928845e-31,nan,9.76,0.49989486001927547,6.162997389244051e-31,6.5161040258253e-31,3.5310663658124933e-32,monotone,0.0,3.8661579609313165e-33,nan,10.0,0.49990515003322733,9.971856345867973e-27,9.971856345867973e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,0,0.18,10.0,200,E2_grid__linear__mu3-2_sd0.18__h200_eps1.00e-03_iso__s0__dt0.0002__a3d65f70a5,10.0,2.0559162163343764e-26,-7.513911537155017e-29,6.938893903907228e-18,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,8.011868568650901e-32,nan,10.0,0.49990231022964543,3.1155198635088776e-27,3.1155198635088776e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49990233087741776,3.0805634646462715e-27,3.0805634646462715e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49990704535772357,9.987399009122383e-27,9.987399009122383e-27,0.0,monotone,0.0,0.0,nan,10.0,0.4998910711785225,5.139777390834826e-29,5.139777390834826e-29,0.0,monotone,2.046663638566315e-08,3.336669959089641e-08,1.95,10.0,0.49989181400638544,1.2253342216837763e-31,1.2253342216837763e-31,0.0,other,0.0,0.0,nan,10.0,0.4999081960956587,1.005023849593224e-26,1.005023849593224e-26,0.0,monotone,2.046663638566315e-08,3.336669959090067e-08,1.95,9.98,0.49989181400638544,1.7653178480788267e-31,1.771023827681445e-31,5.705979602618396e-34,other,0.0,0.0,nan,10.0,0.4999081960956587,1.0050245775795603e-26,1.0050245775795603e-26,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,1,0.18,10.0,200,E2_grid__linear__mu3-2_sd0.18__h200_eps1.00e-03_iso__s1__dt0.0002__493601e8ef,10.0,2.2512943100339502e-26,-9.897498409840006e-29,5.551115123125783e-17,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.4999083963526142,3.495670701139719e-27,3.495670701139719e-27,0.0,monotone,0.0,0.0,nan,10.0,0.4999083998113736,3.431181322137901e-27,3.431181322137901e-27,0.0,monotone,0.0,0.0,nan,10.0,0.4998922648831382,1.1083441792316773e-26,1.1083441792316773e-26,0.0,monotone,0.0,4.174453154459334e-31,nan,9.98,0.49990581851651084,4.9806955774284403e-29,4.9806955774284403e-29,0.0,monotone,0.0,4.9299418226660575e-31,nan,10.0,0.49990675781399313,6.182039282420545e-31,6.182039282420545e-31,0.0,monotone,0.0,0.0,nan,10.0,0.49989325227102366,1.1116675336328224e-26,1.1116675336328224e-26,0.0,monotone,0.0,5.005822574867003e-31,nan,10.0,0.49990675781399313,6.152465649238947e-31,6.152465649238947e-31,0.0,monotone,0.0,0.0,nan,10.0,0.49989325227102366,1.1116657338206392e-26,1.1116657338206392e-26,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,2,0.18,10.0,200,E2_grid__linear__mu3-2_sd0.18__h200_eps1.00e-03_iso__s2__dt0.0002__5b421062c0,10.0,1.9719356804041341e-26,-2.967897457005704e-29,6.938893903907228e-18,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49989478688939665,2.875847896765597e-27,2.875847896765597e-27,0.0,monotone,0.0,0.0,nan,10.0,0.499894791631801,2.9447006626494183e-27,2.9447006626494183e-27,0.0,monotone,0.0,2.9274135154685985e-32,nan,10.0,0.4999034172432936,9.553367584995387e-27,9.553367584995387e-27,0.0,monotone,0.0,1.9165891841569578e-30,nan,9.81,0.49989799940156104,6.030635545910586e-29,6.173539547784119e-29,1.429040018735329e-30,monotone,0.0,3.45489600193588e-31,nan,9.790000000000001,0.49989734120738843,4.351505286773414e-30,4.6898693864316625e-30,3.3836409965824875e-31,monotone,0.0,2.273689562344352e-32,nan,10.0,0.4999026688203522,9.614660334481048e-27,9.614660334481048e-27,0.0,monotone,0.0,3.3376842909460447e-31,nan,9.790000000000001,0.49989734120738843,4.0206512832132e-30,4.347487152860515e-30,3.2683586964731486e-31,monotone,0.0,2.0585738832003166e-32,nan,9.99,0.4999026688203522,9.614654851014767e-27,9.6146754367536e-27,2.0585738832003166e-32,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,3,0.18,10.0,200,E2_grid__linear__mu3-2_sd0.18__h200_eps1.00e-03_iso__s3__dt0.0002__0698660b69,10.0,2.233057046959655e-26,-8.613309177810121e-29,8.673617379884035e-19,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49989868748808,3.366617987426219e-27,3.366617987426219e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49989869652067875,3.311915414029799e-27,3.311915414029799e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49989600891247704,1.0869947161674101e-26,1.0869947161674101e-26,0.0,monotone,0.0,1.6293367329516015e-30,nan,10.0,0.49990507925428024,5.844282564491677e-29,5.844282564491677e-29,0.0,monotone,0.0,2.111768047753217e-30,nan,9.46,0.4999046561598145,3.945637583679288e-31,5.132004036011551e-31,1.186366452332263e-31,monotone,0.0,0.0,nan,10.0,0.4998953538731505,1.101779818201334e-26,1.101779818201334e-26,0.0,monotone,0.0,2.079806715590347e-30,nan,9.46,0.4999046561598145,3.946128752693259e-31,5.162621784140823e-31,1.2164930314475644e-31,monotone,0.0,0.0,nan,10.0,0.4998953538731505,1.1017838813482697e-26,1.1017838813482697e-26,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,4,0.18,10.0,200,E2_grid__linear__mu3-2_sd0.18__h200_eps1.00e-03_iso__s4__dt0.0002__5fcbd4d36a,10.0,1.991109374097377e-26,-3.4854105727175333e-29,1.734723475976807e-18,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49990273488652265,3.012622819184112e-27,3.012622819184112e-27,0.0,monotone,0.0,1.7872629883913549e-31,nan,10.0,0.49990275259189143,2.9864856387228438e-27,2.9864856387228438e-27,0.0,monotone,0.0,2.3881531310401725e-32,nan,10.0,0.49990418607202525,9.614387497498888e-27,9.614387497498888e-27,0.0,monotone,0.0,2.003448624648822e-30,nan,9.92,0.4998942001540109,4.532290938126482e-29,4.7326358005913643e-29,2.003448624648822e-30,monotone,0.0,3.985587638225972e-31,nan,10.0,0.49989486001927547,3.01989489981047e-31,3.01989489981047e-31,0.0,monotone,0.0,0.0,nan,10.0,0.49990515003322733,9.800024109868318e-27,9.800024109868318e-27,0.0,monotone,0.0,4.261663639852655e-31,nan,9.72,0.49989486001927547,3.944329648484109e-31,3.949022568782931e-31,4.692920298822586e-34,monotone,0.0,0.0,nan,10.0,0.49990515003322733,9.800024019559581e-27,9.800024019559581e-27,0.0,monotone
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,0,0.12,10.0,200,E2_grid__relu__mu3-1.8_sd0.12__h200_eps1.00e-03_iso__s0__dt0.0002__89fb8d5c01,10.0,0.0004946861367537978,-8.853342338755506e-07,0.4999708341683231,0,90,0,91,0,95,0,96,10,109,10,280,181,539,0.0,0.0,nan,10.0,0.4999513105463105,1.2360692355299115e-05,1.2360692355299115e-05,0.0,monotone,0.0,0.0,nan,10.0,0.499951310667645,1.2391169043726398e-05,1.2391169043726398e-05,0.0,monotone,0.005153257614743112,0.005362807035053319,4.5600000000000005,4.5600000000000005,0.49995832648864963,0.4845733116654104,0.4899361187004637,0.005362807035053319,persistent,0.00306361420616047,0.0031389490904206174,4.26,4.26,0.4999387980139392,0.4940242788301066,0.4971632279205272,0.0031389490904206174,persistent,3.0406872564402548e-05,3.111561370207958e-05,1.84,3.71,0.4999520507943429,3.0262912306762355e-08,4.830993840375592e-07,4.5283647173079687e-07,other,2.7030166333733263e-05,2.7164451181883266e-05,4.86,4.8500000000000005,0.49994953135594317,1.4877371684239847e-05,3.159721957908112e-05,1.6719847894841276e-05,other,2.226417330386532e-05,2.2285447194014818e-05,2.12,2.13,0.49993976033462195,0.4999332175064734,0.4999547175729042,2.1500066430812925e-05,other,0.0030776663565151297,0.003111295391114266,4.15,4.15,0.49995866264611,0.4964123762911964,0.49952367168231065,0.003111295391114266,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,1,0.12,10.0,200,E2_grid__relu__mu3-1.8_sd0.12__h200_eps1.00e-03_iso__s1__dt0.0002__4d58a94b5c,10.0,0.0004999137188804343,-9.202165983876204e-07,0.4999762146981084,0,88,0,88,0,91,0,92,8,110,8,282,181,539,0.0,0.0,nan,10.0,0.4999524789838946,1.0569943305044636e-05,1.0569943305044636e-05,0.0,monotone,0.0,0.0,nan,10.0,0.49995247810926813,1.0556817669613248e-05,1.0556817669613248e-05,0.0,monotone,0.0055119869838439195,0.005726608819504653,4.54,4.54,0.49994502486229775,0.4848093859656863,0.49053599478519094,0.005726608819504653,persistent,0.0035601114591656824,0.003648399880886166,4.21,4.21,0.49995715487424097,0.4938117529496129,0.49746015283049905,0.003648399880886166,persistent,3.0644372752161345e-05,3.131853688741429e-05,1.83,3.67,0.4999492616195273,3.7415940052552826e-08,5.111796280599567e-07,4.737636880074038e-07,other,4.2024929652742757e-05,4.227252596285548e-05,4.78,4.7700000000000005,0.49994750361329615,2.6542215038066947e-05,3.167283600578341e-05,5.130620967716463e-06,other,1.210339514107206e-05,1.2135383682110312e-05,3.65,3.65,0.49995749402918027,0.49995261600659974,0.49996475139028185,1.2135383682110312e-05,other,0.002913075365277351,0.002930245613229243,4.1,4.1,0.49994574580132856,0.4967155238244323,0.49964576943766154,0.002930245613229243,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,2,0.12,10.0,200,E2_grid__relu__mu3-1.8_sd0.12__h200_eps1.00e-03_iso__s2__dt0.0002__b3a1187fcb,10.0,0.0005682756629915564,-1.050281628237927e-06,0.49997064064342567,1,110,1,111,8,118,8,120,38,132,43,301,181,539,0.0,0.0,nan,10.0,0.4999473739756293,1.5185008390830292e-05,1.5185008390830292e-05,0.0,monotone,0.0,0.0,nan,10.0,0.4999473673536554,1.530535354656903e-05,1.530535354656903e-05,0.0,monotone,0.006453292931540344,0.006714281382427245,4.58,4.58,0.4999536132612047,0.48085155199740737,0.4875658333798346,0.006714281382427245,persistent,0.00363001924914258,0.0037154108675067077,4.3100000000000005,4.3100000000000005,0.49994615015643123,0.49314791096218813,0.49686332182969484,0.0037154108675067077,persistent,5.5693176931144564e-05,5.659331755141804e-05,1.83,3.77,0.4999512275089187,1.3268990829220092e-08,5.893255325306402e-07,5.760565417014201e-07,other,4.004271802541966e-05,4.0137024551725865e-05,5.03,5.0200000000000005,0.4999495251583495,1.981849587972829e-06,3.493220732887448e-05,3.295035774090165e-05,other,2.5599662517472588e-05,2.5728158500437637e-05,3.56,3.5500000000000003,0.49994611106999565,0.49993947575289127,0.4999652039113917,2.5728158500437637e-05,other,0.0046390579743419424,0.004695291319142592,4.23,4.23,0.4999531412918823,0.49461270785990435,0.49930799917904695,0.004695291319142592,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,3,0.12,10.0,200,E2_grid__relu__mu3-1.8_sd0.12__h200_eps1.00e-03_iso__s3__dt0.0002__47c8dbd119,10.0,0.0005885260047988555,-1.0797600489645962e-06,0.49997715324707315,0,101,0,102,4,104,4,104,12,121,12,246,181,539,0.0,0.0,nan,10.0,0.49994103695498276,1.5216561718440946e-05,1.5216561718440946e-05,0.0,monotone,0.0,0.0,nan,10.0,0.4999410392363217,1.5188263571117447e-05,1.5188263571117447e-05,0.0,monotone,0.0062839124580229555,0.0065388920293013575,4.58,4.58,0.4999497682129671,0.48261389010364575,0.4891527821329471,0.0065388920293013575,persistent,0.003843101928964643,0.0039398931139660864,4.28,4.28,0.4999604683402302,0.49330770919397143,0.4972476023079375,0.0039398931139660864,persistent,4.337602860198848e-05,4.404732829178642e-05,1.81,3.71,0.49994421327174854,8.898650014451069e-09,6.037293955439662e-07,5.948307455295152e-07,other,3.8861012719528596e-05,3.913579475064463e-05,4.79,4.79,0.4999452233201762,1.884954248596795e-05,3.894957770467244e-05,2.010003521870449e-05,other,2.2605223129135155e-05,2.267156398755299e-05,3.46,3.47,0.4999604406796341,0.4999517564903386,0.4999744280543261,2.267156398755299e-05,other,0.0037123873406931795,0.003761740090484189,4.18,4.17,0.49995012783447546,0.49567651986562655,0.49943825995611074,0.003761740090484189,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,4,0.12,10.0,200,E2_grid__relu__mu3-1.8_sd0.12__h200_eps1.00e-03_iso__s4__dt0.0002__981f552ce6,10.0,0.00055130852918419,-1.0069673869688269e-06,0.4999778078652639,0,104,0,105,4,108,4,108,12,127,12,262,181,539,0.0,0.0,nan,10.0,0.49994574088504257,1.3023721522623307e-05,1.3023721522623307e-05,0.0,monotone,0.0,0.0,nan,10.0,0.49994574135947933,1.3068225904081102e-05,1.3068225904081102e-05,0.0,monotone,0.006181471888009049,0.00642640648310161,4.58,4.58,0.4999571697542683,0.4820996659842075,0.4885260724673091,0.00642640648310161,persistent,0.004018672785752575,0.004117153457243838,4.21,4.21,0.49994838689903426,0.4931951926103786,0.4973123460676224,0.004117153457243838,persistent,4.4107712242371435e-05,4.49289354332217e-05,1.81,3.7,0.4999456779836631,3.197136068307927e-08,5.89515821488592e-07,5.575444608055127e-07,other,4.472127547346231e-05,4.486372395287329e-05,4.9,4.89,0.49994733444606904,6.261591653103359e-06,2.8856486540604354e-05,2.2594894887500996e-05,other,2.8498557674894176e-05,2.852702285616182e-05,2.29,2.3000000000000003,0.49994917927873034,0.49994177847652493,0.4999702838417444,2.8505365219477774e-05,other,0.0038892018837011766,0.003947156632553572,4.18,4.18,0.4999578133595181,0.4954086178439438,0.49935577447649737,0.003947156632553572,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,0,0.15,10.0,200,E2_grid__relu__mu3-1.8_sd0.15__h200_eps1.00e-03_iso__s0__dt0.0002__8d20a68e79,10.0,0.0007152547126994145,-1.203565043961458e-06,0.4999707966747451,0,90,0,91,0,94,0,95,9,106,9,276,181,539,0.0,0.0,nan,10.0,0.4999513105463105,1.3200174543513168e-05,1.3200174543513168e-05,0.0,monotone,0.0,0.0,nan,10.0,0.4999513106979495,1.3241642324716811e-05,1.3241642324716811e-05,0.0,monotone,0.006593512768101939,0.006835529565311582,4.47,4.47,0.49995832648864963,0.4846403093334508,0.4914758388987624,0.006835529565311582,persistent,0.0045212239159143075,0.00463515225627914,4.13,4.13,0.4999387980139392,0.49441812804438645,0.4990532803006656,0.00463515225627914,persistent,2.2433460529214244e-05,2.3344306095502554e-05,1.85,3.69,0.4999520507943429,9.916031270200475e-08,7.353410795208377e-07,6.361807668188329e-07,other,3.3157853204618895e-05,3.341344792178817e-05,4.75,4.74,0.49994953135594317,3.8636891060921914e-05,4.076426328550349e-05,2.1273722245815764e-06,other,2.5289871733114033e-05,2.5311061163713067e-05,1.8900000000000001,1.9100000000000001,0.49993976033462195,0.49993456887414495,0.4999593002671431,2.4731392998134094e-05,other,0.00315782186699598,0.0031804225996692748,4.09,4.09,0.49995866264611,0.49640346225701976,0.49958388485668903,0.0031804225996692748,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,1,0.15,10.0,200,E2_grid__relu__mu3-1.8_sd0.15__h200_eps1.00e-03_iso__s1__dt0.0002__137df56beb,10.0,0.0007223528027794383,-1.2425121023663032e-06,0.49997593317829114,0,88,0,89,0,91,0,91,8,104,8,274,181,539,0.0,0.0,nan,10.0,0.4999524789838946,1.165679125991444e-05,1.165679125991444e-05,0.0,monotone,0.0,0.0,nan,10.0,0.4999524778900327,1.1638357044626279e-05,1.1638357044626279e-05,0.0,monotone,0.007056880992195147,0.007311378801531654,4.45,4.45,0.49994502486229775,0.48506891098946986,0.4923802897910015,0.007311378801531654,persistent,0.0052486180961027196,0.005366518476413562,4.09,4.09,0.49995715487424097,0.49425949063257774,0.4996260091089913,0.005366518476413562,persistent,2.2540057485607377e-05,2.3334110736782635e-05,1.83,3.65,0.4999492616195273,1.1285941033712354e-07,7.951885884441724e-07,6.823291781070488e-07,other,4.282090738043239e-05,4.318810203046423e-05,4.67,10.0,0.49994750361329615,3.856581381515711e-05,3.856581381515711e-05,0.0,other,1.6202761014771916e-05,1.6225097455191406e-05,1.71,1.71,0.49995749402918027,0.4999541999213589,0.4999700487119018,1.5848790542893898e-05,other,0.0027904274423633524,0.0027992359144656254,4.03,4.03,0.49994574580132856,0.49684382727518256,0.4996430631896482,0.0027992359144656254,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,2,0.15,10.0,200,E2_grid__relu__mu3-1.8_sd0.15__h200_eps1.00e-03_iso__s2__dt0.0002__0cb042b8ed,10.0,0.0008029279481491638,-1.3820373305086604e-06,0.4999707889309377,0,108,0,109,7,113,7,114,14,127,14,295,181,539,0.0,0.0,nan,10.0,0.4999473739756293,1.5685526799108408e-05,1.5685526799108408e-05,0.0,monotone,0.0,0.0,nan,10.0,0.4999473657041368,1.5844262621658045e-05,1.5844262621658045e-05,0.0,monotone,0.008168837956209152,0.008478282083436595,4.49,4.49,0.4999536132612047,0.48079501525018703,0.4892732973336236,0.008478282083436595,persistent,0.005139352889513449,0.005258404017164764,4.18,4.18,0.49994615015643123,0.49360430620828777,0.49886271022545253,0.005258404017164764,persistent,4.3368566300020205e-05,4.446415401049075e-05,1.84,3.74,0.4999512275089187,6.929195066694235e-08,8.914711535920575e-07,8.221792029251152e-07,other,6.023306392225178e-05,6.042241019534965e-05,4.84,4.83,0.4999495251583495,9.99605671821785e-06,4.566212056220276e-05,3.5666063843984916e-05,other,2.6883408445810275e-05,2.6897718190088682e-05,1.8,1.8,0.49994611106999565,0.4999427499304699,0.49996961531189354,2.6865381423657464e-05,other,0.004846537222616354,0.004885138985384063,4.16,4.16,0.4999531412918823,0.4945276648140895,0.49941280379947356,0.004885138985384063,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,3,0.15,10.0,200,E2_grid__relu__mu3-1.8_sd0.15__h200_eps1.00e-03_iso__s3__dt0.0002__f6c56f09ad,10.0,0.0008366916686488879,-1.4419996395215792e-06,0.4999776745852955,0,101,0,102,1,104,1,105,11,120,11,250,181,539,0.0,0.0,nan,10.0,0.49994103695498276,1.610431351951512e-05,1.610431351951512e-05,0.0,monotone,0.0,0.0,nan,10.0,0.4999410398065864,1.60661690555462e-05,1.60661690555462e-05,0.0,monotone,0.007969983508626322,0.008251791488485039,4.49,4.49,0.4999497682129671,0.4828317570208448,0.49108354850932984,0.008251791488485039,persistent,0.00548509761450916,0.005606272133249157,4.15,4.15,0.4999604683402302,0.4937933913656717,0.49939966349892084,0.005606272133249157,persistent,3.3507231832304144e-05,3.4465907250901266e-05,1.82,3.68,0.49994421327174854,5.733171592907711e-08,9.086049601112249e-07,8.512732441821478e-07,other,4.919764242055697e-05,4.961802041154176e-05,4.69,4.69,0.4999452233201762,5.021295305718944e-05,5.081154525022454e-05,5.985921930350981e-07,other,2.191454535832582e-05,2.193391857552296e-05,1.9000000000000001,1.9000000000000001,0.4999604406796341,0.4999551639361021,0.4999769891285374,2.182519243526526e-05,other,0.003770599650798845,0.003799357695908334,4.11,4.11,0.49995012783447546,0.4957367817735,0.49953613946940834,0.003799357695908334,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,4,0.15,10.0,200,E2_grid__relu__mu3-1.8_sd0.15__h200_eps1.00e-03_iso__s4__dt0.0002__f3de432644,10.0,0.0007842002616140545,-1.3312830420892556e-06,0.4999776607927515,0,102,0,102,3,105,4,106,10,118,10,260,181,539,0.0,0.0,nan,10.0,0.49994574088504257,1.3894271004703292e-05,1.3894271004703292e-05,0.0,monotone,0.0,0.0,nan,10.0,0.4999457414775508,1.3954801596559242e-05,1.3954801596559242e-05,0.0,monotone,0.007820969374341236,0.008119592863411962,4.48,4.48,0.4999571697542683,0.48222629044051846,0.4903458833039304,0.008119592863411962,persistent,0.0057169155946248384,0.005831876618433263,4.09,4.09,0.49994838689903426,0.49372801853379333,0.4995598951522266,0.005831876618433263,persistent,3.2685051016430436e-05,3.358531643081784e-05,1.82,3.67,0.4999456779836631,1.1009522322840927e-07,8.707627087425872e-07,7.60667485514178e-07,other,5.983024291564024e-05,6.01331729602313e-05,4.73,4.72,0.49994733444606904,2.4213959224552307e-05,4.2477257096246493e-05,1.8263297871694186e-05,other,2.9501815846655344e-05,2.952676774686802e-05,2.04,2.05,0.49994917927873034,0.49994370001103283,0.49997284917579565,2.914916476282059e-05,other,0.004039705561160123,0.004085495080368429,4.11,4.1,0.4999578133595181,0.49543594013923087,0.4995214352195993,0.004085495080368429,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,0,0.18,10.0,200,E2_grid__relu__mu3-1.8_sd0.18__h200_eps1.00e-03_iso__s0__dt0.0002__f11c9ecc92,10.0,0.0009898446353603814,-1.5864959494202389e-06,0.49997079988611404,0,92,0,93,0,96,0,97,8,112,9,280,181,539,0.0,0.0,nan,10.0,0.4999513105463105,1.4331502932297646e-05,1.4331502932297646e-05,0.0,monotone,0.0,0.0,nan,10.0,0.4999513107282875,1.4386644920678189e-05,1.4386644920678189e-05,0.0,monotone,0.007920060226971615,0.00818275662994361,4.4,4.4,0.49995832648864963,0.48462135329348077,0.4928041099234244,0.00818275662994361,persistent,0.005070841401734749,0.005079726737073409,4.0200000000000005,4.0200000000000005,0.4999387980139392,0.4947571277658497,0.4998368545029231,0.005079726737073409,persistent,1.8538403805027055e-05,1.879460840507672e-05,3.67,3.66,0.4999520507943429,2.2526904323520967e-07,1.0916692708072937e-06,8.664002275720841e-07,other,3.522747060845755e-05,3.563000685623633e-05,4.66,10.0,0.49994953135594317,5.015138919996897e-05,5.015138919996897e-05,0.0,other,2.803086017233447e-05,2.8042308132913973e-05,1.76,1.75,0.49993976033462195,0.49993514495048114,0.4999628441785297,2.7699228048572166e-05,other,0.0032097876922421165,0.003228179615877902,4.04,4.04,0.49995866264611,0.4963826434433579,0.4996108230592358,0.003228179615877902,persistent
relu,0.0002,0.001,E2_grid,iso,0.01,3.0,1.8,2000,False,1,0.18,10.0,200,E2_grid__relu__mu3-1.8_sd0.18__h200_eps1.00e-03_iso__s1__dt0.0002__99574705fc,10.0,0.001002273816797388,-1.6288894460526632e-06,0.4999754800089704,0,90,0,91,0,94,0,94,7,111,7,279,181,539,0.0,0.0,nan,10.0,0.4999524789838946,1.299641803002037e-05,1.299641803002037e-05,0.0,monotone,0.0,0.0,nan,10.0,0.4999524776705654,1.29712588272875e-05,1.29712588272875e-05,0.0,monotone,0.008527380008507113,0.008776052771402865,4.37,4.37,0.49994502486229775,0.48521196082452733,0.4939880135959302,0.008776052771402865,persistent,0.005239251425564362,0.00524406709072589,3.98,3.98,0.49995715487424097,0.49462750655127485,0.49987157364200074,0.00524406709072589,persistent,1.96790356409596e-05,1.9941709590878085e-05,3.63,3.63,0.4999492616195273,2.565313898914541e-07,1.154704411800778e-06,8.981730219093238e-07,other,3.3994767420608696e-05,3.443958097899759e-05,4.61,10.0,0.49994750361329615,4.626975536220203e-05,4.626975536220203e-05,0.0,other,1.7351788433095372e-05,1.737455991629444e-05,1.61,1.61,0.49995749402918027,0.49995444041772,0.4999705974539034,1.6157036183350737e-05,other,0.002677506789824091,0.0026885803071856063,3.97,3.97,0.49994574580132856,0.4969333614807856,0.4996219417879712,0.0026885803071856063,persistent
