step,time,rate_upper,gate_rate,gate_forcing_upper,eta_upper,eta_smooth_upper,eta_gate_upper,tube_radius_upper,radius_upper
18009,3.6018,0.07757566282133722,1.0,2.1019974163210717e-05,3.621508876914768e-06,1.0490192731239207e-11,3.6214983867220366e-06,2.9305866173026294e-05,2.2101392412480772e-05
18010,3.602,0.07763264025376304,1.0,2.1614454597776642e-05,1.1872934526074075e-05,5.546066180238287e-06,6.326868345835786e-06,2.932054372274504e-05,2.211285456183155e-05
18011,3.6022,0.07768816806952894,1.0,2.23845957326834e-05,1.3731492726030322e-05,6.735545689406057e-06,6.9959470366242635e-06,2.9335932197126e-05,2.212484522404106e-05
18012,3.6024,0.07767798674040194,1.0,2.30900055336563e-05,9.39770776059141e-06,4.2458411446628e-06,5.1518666159286085e-06,2.9350340952406413e-05,2.2136112672656022e-05
18013,3.6026,0.0776678353002276,1.0,2.3629386366630682e-05,1.8472227128187713e-05,7.016302214988117e-06,1.1455924913199592e-05,2.9367345434824332e-05,2.2149305492376842e-05
18014,3.6028,0.07772586471687733,1.0,2.398523330510782e-05,1.7475214256679108e-05,8.57400358795004e-06,8.901210668729064e-06,2.9384178735488543e-05,2.216237316605853e-05
18015,3.603,0.07771569791763841,1.0,2.4283972261730806e-05,1.1343602906019398e-05,2.7978353913776266e-06,8.54576751464177e-06,2.9399438730361456e-05,2.217427691142415e-05
18016,3.6032,0.07776123232841811,1.0,2.445451526192061e-05,1.3928109403000047e-05,4.3515026151670735e-06,9.576606787832971e-06,2.9415442091844925e-05,2.2186734494140883e-05
18017,3.6034,0.07775106465351701,1.0,2.4440321366608505e-05,8.91277236324502e-06,3.2703426375871245e-06,5.6424297256578936e-06,2.943006101830208e-05,2.21981887026655e-05
18018,3.6036,0.07786666033318314,1.0,2.4406882491547042e-05,1.5162326263314437e-05,7.182451578030175e-06,7.979874685284261e-06,2.9446311095159225e-05,2.221088925082151e-05
18019,3.6038,0.07793445455504777,1.0,2.503078423516352e-05,7.0587924492955816e-06,2.8130793301359085e-06,4.245713119159672e-06,2.9460538704603047e-05,2.2222096750767982e-05
18020,3.604,0.07793134621516849,1.0,2.5900817002579115e-05,1.1873357001369554e-05,5.811719096593074e-06,6.061637904776478e-06,2.9476292361014982e-05,2.223444369537007e-05
18021,3.6042,0.07792116767345782,1.0,2.6556942765882073e-05,6.343415319354841e-06,2.2438946079117927e-06,4.099520711443047e-06,2.9490874241053015e-05,2.2245818388547456e-05
18022,3.6044,0.07791100398850513,1.0,2.7145759356057826e-05,9.427345309616758e-06,3.3687973976397416e-06,6.058547911977014e-06,2.9506455687129352e-05,2.225793011745702e-05
18023,3.6046,0.07790085126273233,1.0,2.7548509593654486e-05,1.1265284661398589e-05,4.643345481573866e-06,6.621939179824721e-06,2.9522646420894907e-05,2.2270492598734496e-05
18024,3.6048,0.07789070634307228,1.0,2.7675631421245966e-05,1.2216659190295236e-05,5.651914115249856e-06,6.564745075045377e-06,2.9539131467642324e-05,2.228327346584467e-05
18025,3.605,0.07788056121615293,1.0,2.7557203889206222e-05,1.0478648865324215e-05,3.919500198922262e-06,6.5591486664019524e-06,2.9555118717090612e-05,2.229568571570161e-05
18026,3.6052,0.07787044309713498,1.0,2.7634546698216774e-05,1.877841877740895e-05,9.244200072241485e-06,9.534218705167458e-06,2.9573371585946125e-05,2.2309776199642093e-05
18027,3.6054,0.07786030511869117,1.0,2.7639380081702234e-05,9.468504349321512e-06,4.3930963713919035e-06,5.075407977929607e-06,2.9589118041184023e-05,2.2322008459383985e-05
18028,3.6056,0.07791601046837697,1.0,2.772469678955612e-05,1.2529637681695202e-05,6.073020970902269e-06,6.4566167107929296e-06,2.960570045624365e-05,2.2334872962974687e-05
18029,3.6058,0.07795952311546349,1.0,2.7537766976128733e-05,1.1893593349703048e-05,4.521266679301209e-06,7.372326670401837e-06,2.9622050875531146e-05,2.234757582210905e-05
18030,3.606,0.07794938983602079,1.0,2.7419244443781575e-05,1.068257212996568e-05,5.203915900837826e-06,5.478656229127852e-06,2.9638017144110333e-05,2.2360015437447547e-05
18031,3.6062,0.07793927394937734,1.0,2.7090270463275816e-05,1.608541872981066e-05,7.086527057616142e-06,8.998891672194515e-06,2.965533460658616e-05,2.2373472573592828e-05
18032,3.6064,0.07792914090263393,1.0,2.6664027851646588e-05,7.621997117830308e-06,2.830671367903836e-06,4.7913257499264706e-06,2.9670230919633708e-05,2.2385154441378103e-05
18033,3.6066,0.07792781260816155,1.0,2.6421431449455945e-05,1.3929049160840786e-05,6.845647957318433e-06,7.0834012035223526e-06,2.9686876129694998e-05,2.239805184380947e-05
18034,3.6068,0.07792699382594491,1.0,2.617675564181554e-05,1.374144751346422e-05,6.10312163009043e-06,7.638325883373789e-06,2.9703406973779787e-05,2.2410865558554112e-05
18035,3.607,0.07791691820316439,1.0,2.6006109794531033e-05,3.317166299811938e-05,4.768573850274861e-06,2.8403089147844518e-05,2.9725143770454964e-05,2.2427534320029513e-05
18036,3.6072,0.0779069086928807,1.0,2.5911247835613824e-05,5.6178728883377885e-05,2.8051476883225664e-05,2.812725200015221e-05,2.975307192371032e-05,2.244878956524626e-05
18037,3.6074,0.07789679311200906,1.0,2.5895963035073032e-05,1.4864123278814237e-05,3.949913507662264e-06,1.0914209771151973e-05,2.9769848006236702e-05,2.246178247861701e-05
18038,3.6076,0.07794298586459279,1.0,2.5997390981203924e-05,2.6139324215484522e-05,1.2880781202481308e-05,1.3258543013003212e-05,2.9789700074493645e-05,2.247705397195168e-05
18039,3.6078,0.07799368607281978,1.0,2.626053044451815e-05,1.8199814751927756e-05,5.834293029525781e-06,1.2365521722401972e-05,2.980748445866943e-05,2.2490793546507866e-05
18040,3.608,0.07798356128770909,1.0,2.664743772405684e-05,7.115505940361283e-06,3.504188344466271e-06,3.611317595895011e-06,2.9822388955267523e-05,2.2502396327101172e-05
18041,3.6082,0.07797346116493609,1.0,2.6997558017119917e-05,1.438382323152881e-05,7.139242772484407e-06,7.2445804590444e-06,2.9839353717893338e-05,2.2515525415791614e-05
18042,3.6084,0.07796336391742004,1.0,2.7568432356108636e-05,1.3184091366686223e-05,6.179758508200151e-06,7.004332858486069e-06,2.9856153593709786e-05,2.2528531504798058e-05
18043,3.6086,0.07795328283410206,1.0,2.8238229638062526e-05,1.7205885011197823e-05,6.067332829778503e-06,1.1138552181419318e-05,2.9874223622681616e-05,2.2542478772022745e-05
18044,3.6088,0.07794319781123173,1.0,2.8991063668250882e-05,1.2760879419241584e-05,2.5929331414774323e-06,1.016794627776415e-05,2.989130256941176e-05,2.255569048706773e-05
18045,3.609,0.07793313839166682,1.0,2.946186903591497e-05,2.0041080767770452e-05,9.982982781087661e-06,1.0058097986682786e-05,2.991047928789691e-05,2.2570455373774413e-05
18046,3.6092,0.07792307004709902,1.0,2.992582903996409e-05,1.466392356901771e-05,3.8108692839636616e-06,1.0853054285054046e-05,2.9928335146216567e-05,2.2584240653099654e-05
18047,3.6094,0.07791300633500375,1.0,3.0357028409998984e-05,1.3378177505000026e-05,6.467852268696824e-06,6.910325236303199e-06,2.9945965750676314e-05,2.259785793140169e-05
18048,3.6096,0.07796754856771722,1.0,3.076538408975161e-05,1.4048688337662651e-05,6.8015214346697155e-06,7.247166902992934e-06,2.9963891869812043e-05,2.2611694188840672e-05
18049,3.6098,0.07801277903930182,1.0,3.1060454853206055e-05,9.813268378775076e-06,4.895351544406344e-06,4.91791683436873e-06,2.9980758935403882e-05,2.2624745479440577e-05
18050,3.61,0.07800270941617671,1.0,3.106886543260525e-05,9.966853380851416e-06,4.359948089381984e-06,5.606905291469431e-06,2.9997673682208927e-05,2.2637831941262046e-05
18051,3.6102,0.078058113449267,1.0,3.088371562895545e-05,1.2730573940916701e-05,5.868951080948804e-06,6.861622859967895e-06,3.001528665082872e-05,2.2651437245533217e-05
18052,3.6104,0.07804804330634645,1.0,3.104574601462181e-05,8.710402664678024e-06,3.042121301267872e-06,5.66828136341015e-06,3.003186171508239e-05,2.2664273726573802e-05
18053,3.6106,0.07803799043722316,1.0,3.1052945446223725e-05,1.3337518035741788e-05,6.097137143407973e-06,7.240380892333813e-06,3.004969356265739e-05,2.2678039892882477e-05
18054,3.6108,0.07802793309436061,1.0,3.0915690777441193e-05,9.95428986232706e-06,4.699993847752386e-06,5.254296014574672e-06,3.0066578624956962e-05,2.2691104809488796e-05
18055,3.611,0.0780178751509308,1.0,3.0595933244338614e-05,7.963522198924943e-06,2.9542488157728665e-06,5.009273383152076e-06,3.00828428524662e-05,2.2703710342745948e-05
18056,3.6112,0.0780078280503567,1.0,3.028643391077361e-05,1.0312243597985576e-05,5.06085157234875e-06,5.251392025636824e-06,3.0099663717102408e-05,2.2716726436837466e-05
18057,3.6114,0.07807514764050093,1.0,3.0360826778611584e-05,4.867134949906317e-06,1.3365990666672183e-06,3.5305358832390977e-06,3.01150398521146e-05,2.2728671384533482e-05
18058,3.6116,0.07826211209134144,1.0,3.0272439924050606e-05,1.1225643787934868e-05,5.148166204003196e-06,6.0774775839316705e-06,3.0132111625314896e-05,2.2741873917846283e-05
18059,3.6118,0.0782520341572889,1.0,3.0244783654615812e-05,5.779860477553361e-06,2.3759729101573406e-06,3.4038875673960193e-06,3.0147706402066454e-05,2.2753984446808527e-05
18060,3.612,0.07824196702791472,1.0,3.0453710065897334e-05,7.609318730963142e-06,3.731600876245359e-06,3.8777178547177816e-06,3.0163858824879813e-05,2.276650526275583e-05
18061,3.6122,0.07829058633259274,1.0,3.0831651921772916e-05,2.463671705513178e-05,1.2023871744744938e-05,1.2612845310386838e-05,3.018471699572799e-05,2.278251044397451e-05
18062,3.6124,0.07828054432834819,1.0,3.0999861618167235e-05,1.6197216950977194e-05,7.533911897181218e-06,8.663305053795973e-06,3.0203337368041613e-05,2.2796864594965422e-05
18063,3.6126,0.07827048460374268,1.0,3.121048785459536e-05,6.753905229357807e-06,2.6799585684708396e-06,4.073946660886967e-06,3.0219470315710595e-05,2.2809375059747072e-05
18064,3.6128,0.07826043030006932,1.0,3.145242993699116e-05,6.370620033875687e-06,2.8065402263510614e-06,3.564079807524625e-06,3.0235568339938308e-05,2.2821859905197704e-05
18065,3.613,0.07825040402873033,1.0,3.181665169603441e-05,1.4931274183772801e-05,7.301069477296968e-06,7.630204706475832e-06,3.0254076512514144e-05,2.283613256520119e-05
18066,3.6132,0.07824038610303481,1.0,3.227811153579689e-05,1.6284754400712972e-05,8.121004007241818e-06,8.16375039347115e-06,3.0273079321851028e-05,2.2850771284816474e-05
18067,3.6134,0.07823712242365603,1.0,3.252665170541957e-05,1.154011582789952e-05,5.235300353543421e-06,6.304815474356098e-06,3.0290871618996952e-05,2.2864513830017184e-05
18068,3.6136,0.07822708834203192,1.0,3.2767752177946264e-05,8.35220456969084e-06,3.45603177765065e-06,4.8961727920401885e-06,3.0307855790672586e-05,2.2877669867469983e-05
18069,3.6138,0.07826658392641674,1.0,3.267625230353833e-05,8.777797682115832e-06,4.014681340926996e-06,4.763116341188834e-06,3.0324902976067477e-05,2.2890895748905696e-05
18070,3.614,0.0782565560654812,1.0,3.2086219322362854e-05,9.948997518677358e-06,4.931970619767581e-06,5.0170268989097764e-06,3.0342081786656862e-05,2.290424068283153e-05
18071,3.6142,0.07824654809951456,1.0,3.171672138658203e-05,1.6337276741935354e-05,8.116294890080233e-06,8.220981851855117e-06,3.036086754256763e-05,2.2918792335118346e-05
18072,3.6144,0.07823653300138765,1.0,3.1289159188201044e-05,1.2020349664756458e-05,5.1623575462201005e-06,6.8579921185363555e-06,3.0378368934666698e-05,2.29323980796949e-05
18073,3.6146,0.07822652258841035,1.0,3.060737453201706e-05,1.2443949500847343e-05,5.67498129588929e-06,6.768968204958052e-06,3.039579688571268e-05,2.2945955070166824e-05
18074,3.6148,0.07821650488547029,1.0,3.0106577302194513e-05,8.130912279268953e-06,3.134977029688792e-06,4.995935249580159e-06,3.0411920948695353e-05,2.2958552067758776e-05
18075,3.615,0.07820649117687582,1.0,2.9537884658622076e-05,8.186230877889744e-06,3.685087577257918e-06,4.501143300631825e-06,3.0427904439882314e-05,2.2971049050223912e-05
18076,3.6152,0.07819649708058342,1.0,2.9168595422191365e-05,1.3875002299633972e-05,6.343210797352571e-06,7.531791502281399e-06,3.044546667526789e-05,2.2984612693066982e-05
18077,3.6154,0.07819341384986901,1.0,2.883793034358326e-05,6.394552237425733e-06,2.4456091411320985e-06,3.948943096293633e-06,3.0460922232970176e-05,2.299661685542266e-05
18078,3.6156,0.07818340771173389,1.0,2.874660972080724e-05,8.593930599842536e-06,4.290789405073149e-06,4.303141194769384e-06,3.0476946871564524e-05,2.3009045217589424e-05
18079,3.6158,0.07817341149751986,1.0,2.8489673424874547e-05,1.079476409798216e-05,5.268488976559778e-06,5.526275121422379e-06,3.0493498272221695e-05,2.30218650353985e-05
18080,3.616,0.0781634064554136,1.0,2.8380676016632165e-05,5.618063899239069e-06,2.60431870920167e-06,3.0137451900373985e-06,3.0508627489185368e-05,2.3033630318311744e-05
18081,3.6162,0.0781534249262522,1.0,2.8050500591256382e-05,1.3055725683343184e-05,6.515179565563964e-06,6.540546117779218e-06,3.052567926222451e-05,2.3046819743021136e-05
18082,3.6164,0.07814342173149412,1.0,2.785420061831435e-05,2.887864856281652e-06,1.0330393344663419e-11,2.8878545258883068e-06,3.053992373828758e-05,2.3057938910298233e-05
18083,3.6166,0.07813344592564399,1.0,2.7528026281959242e-05,1.1738400443051778e-05,5.8615538224882e-06,5.876846620563576e-06,3.055647034840477e-05,2.3070765485496172e-05
18084,3.6168,0.07812345850562097,1.0,2.7053455471939993e-05,6.1956869520088455e-06,2.5543219148599662e-06,3.641365037148878e-06,3.057138985580514e-05,2.3082391194025947e-05
18085,3.617,0.07811348823929676,1.0,2.6808404380401714e-05,1.0771256111736132e-05,5.195310360614003e-06,5.5759457511221285e-06,3.0587476107233544e-05,2.3094885560567896e-05
18086,3.6172,0.07811113191046623,1.0,2.6583083403185165e-05,8.083478742258166e-06,2.1850209058028803e-06,5.898457836455285e-06,3.060275348942535e-05,2.310679992809466e-05
18087,3.6174,0.07810116411772389,1.0,2.6338317800483802e-05,1.2114210987579497e-05,5.793411237492121e-06,6.320799750087373e-06,3.0619032272383245e-05,2.311947409378675e-05
18088,3.6176,0.0780911959482651,1.0,2.602519258510591e-05,1.0173784973801796e-05,4.4886503402039255e-06,5.685134633597869e-06,3.06347829294329e-05,2.3131700187630674e-05
18089,3.6178,0.07808124343922766,1.0,2.5841670753551154e-05,1.4355955027315784e-05,6.95720001760823e-06,7.398755009707551e-06,3.065161752714015e-05,2.3144728687734763e-05
18090,3.618,0.07813314745244114,1.0,2.55464775975351e-05,2.005961913864718e-05,9.150667099017803e-06,1.0908952039629375e-05,3.066991712823999e-05,2.3158842048472928e-05
18091,3.6182,0.0781231602002281,1.0,2.5318999816863236e-05,7.818081419161068e-07,3.90503566927197e-07,3.913045749889096e-07,3.068285853172625e-05,2.3169056928110115e-05
18092,3.6184,0.07811320416331724,1.0,2.5299110030218677e-05,1.0625528410243495e-05,4.589696962366747e-06,6.035831447876746e-06,3.069847975608679e-05,2.3181238942350495e-05
18093,3.6186,0.07810326601409436,1.0,2.5446325622639675e-05,1.55916141333415e-05,7.3715022378009756e-06,8.22011189554052e-06,3.071551074256619e-05,2.319444630802373e-05
18094,3.6188,0.0781492060578357,1.0,2.571085891773478e-05,1.3460229937926787e-05,6.488134081184551e-06,6.972095856742234e-06,3.0731984067991354e-05,2.320728332454143e-05
18095,3.619,0.07813926766938838,1.0,2.6238994624682507e-05,1.4080631448256627e-05,4.304991075615361e-06,9.775640372641265e-06,3.0748712798262266e-05,2.3220352795465985e-05
18096,3.6192,0.07812934052237873,1.0,2.6767515742756695e-05,1.620339225210057e-05,5.798739014852885e-06,1.0404653237247681e-05,3.076607972251136e-05,2.323395535227303e-05
18097,3.6194,0.07811943088770602,1.0,2.704591890045896e-05,2.1270449380381236e-05,1.0292538042747975e-05,1.0977911337633259e-05,3.0784773191898184e-05,2.324863000371936e-05
18098,3.6196,0.07810950275725824,1.0,2.6779503755501156e-05,1.2285525876157873e-05,3.479361241794596e-06,8.806164634363275e-06,3.080111550133229e-05,2.3261457306306297e-05
18099,3.6198,0.07809956692833324,1.0,2.628730853044408e-05,6.792532732386875e-06,2.419138003110589e-06,4.3733947292762845e-06,3.081592856544917e-05,2.327309016206108e-05
18100,3.62,0.07814730253193371,1.0,2.6110632310790067e-05,1.0502828042975123e-05,4.920175401978751e-06,5.582652640996372e-06,3.0831778218248323e-05,2.3285432548651056e-05
18101,3.6202,0.07813737639560188,1.0,2.6029088793152424e-05,9.337242075487907e-06,4.61800609070365e-06,4.719235984784256e-06,3.084729616499676e-05,2.329752809787554e-05
18102,3.6204,0.07812745253454564,1.0,2.576496849069114e-05,8.543882592477553e-06,4.258968886639951e-06,4.2849137058376e-06,3.086253950423875e-05,2.3309414690496006e-05
18103,3.6206,0.078117527106444,1.0,2.5733281519342098e-05,6.19557054255976e-06,2.696224035998448e-06,3.499346506561311e-06,3.0877107714539486e-05,2.3320827749030896e-05
18104,3.6208,0.07811526180194926,1.0,2.5727594250557683e-05,1.1081737580394638e-05,2.845777685288122e-06,8.235959895106516e-06,3.0893003462836636e-05,2.33332194593811e-05
18105,3.621,0.07810536994842336,1.0,2.5364581512433116e-05,1.9353898050206576e-05,9.416205430690994e-06,9.937692619515579e-06,3.0911043406684364e-05,2.334719579587529e-05
18106,3.6212,0.07809547086598542,1.0,2.5026394130690545e-05,1.5681950437718902e-05,5.365757338627205e-06,1.0316193099091693e-05,3.092801224753247e-05,2.3360372986573874e-05
18107,3.6214,0.07808554956153561,1.0,2.4756862597935678e-05,4.7622857820200895e-06,1.8508692509593074e-06,2.9114165310607815e-06,3.0941916718409585e-05,2.3371314891948322e-05
18108,3.6216,0.07807563997305385,1.0,2.4568959130907234e-05,7.345900632009218e-06,3.04602541414693e-06,4.2998752178622875e-06,3.0956492160194814e-05,2.3382738304438755e-05
18109,3.6218,0.07806574143244617,1.0,2.4539817951757392e-05,9.752218339109815e-06,3.627027188262947e-06,6.125191150846867e-06,3.097173469831949e-05,2.3394639620512317e-05
18110,3.622,0.07805584631992894,1.0,2.46954602465374e-05,8.851146182210334e-06,4.085159109666252e-06,4.765987072544081e-06,3.098679607386966e-05,2.3406394354581595e-05
18111,3.6222,0.07805371443228767,1.0,2.499363785460373e-05,1.2191952667401926e-05,5.34137749208561e-06,6.850575175316315e-06,3.100286070129329e-05,2.3418879488677234e-05
18112,3.6224,0.07809687275600984,1.0,2.496306957667337e-05,2.9882630527222315e-05,1.4762925739944734e-05,1.5119704787277578e-05,3.10237085690334e-05,2.343489991994167e-05
18113,3.6226,0.07808699305256135,1.0,2.4968044117328516e-05,1.5688907735001585e-05,7.431999175763219e-06,8.256908559238364e-06,3.1040737127467986e-05,2.3448085703960713e-05
18114,3.6228,0.0780771177900272,1.0,2.4827619501765182e-05,1.48301039459544e-05,7.365041680182879e-06,7.46506226577152e-06,3.105750395190087e-05,2.346107441781414e-05
18115,3.623,0.07806723637627482,1.0,2.462672538667738e-05,1.0776978754126423e-05,4.998677324358683e-06,5.778301429767739e-06,3.107312904859887e-05,2.3473214990562645e-05
18116,3.6232,0.07806364560514027,1.0,2.462025011698384e-05,8.111502327090188e-06,3.973307681107457e-06,4.138194645982728e-06,3.1088034772681734e-05,2.3484823716446385e-05
18117,3.6234,0.07805375697871353,1.0,2.497854420427595e-05,6.670535285429074e-06,3.214405082284638e-06,3.456130203144435e-06,3.110263224993299e-05,2.3496218341189885e-05
18118,3.6236,0.07804388420210337,1.0,2.5244198282835573e-05,1.0679591150114491e-05,5.016336353942252e-06,5.663254796172238e-06,3.1118382728235425e-05,2.35084704107528e-05
18119,3.6238,0.07803400829004213,1.0,2.5435751778222546e-05,7.439569225523089e-06,2.3983146868347913e-06,5.041254538688297e-06,3.11333059934447e-05,2.3520115316386003e-05
18120,3.624,0.07802413718598981,1.0,2.5782614187028667e-05,6.884492226747774e-06,2.785405498736594e-06,4.099086728011179e-06,3.114817022301013e-05,2.3531721039152822e-05
18121,3.6242,0.07801428032961082,1.0,2.569631226700205e-05,1.0685078845025098e-05,4.677337185111156e-06,6.00774165991394e-06,3.116403341047904e-05,2.3544072155059505e-05
18122,3.6244,0.07800442797109361,1.0,2.546702955123006e-05,1.0888701666232795e-05,4.7536753244420205e-06,6.1350263417907725e-06,3.1179879516268145e-05,2.355642075524686e-05
18123,3.6246,0.0779945796370282,1.0,2.5047880526563967e-05,1.0914325813269458e-05,5.2219544650237885e-06,5.692371348245668e-06,3.1195614507098807e-05,2.3568693258214417e-05
18124,3.6248,0.07798472485722997,1.0,2.4755923233680663e-05,6.814030177990192e-06,2.9202722400002574e-06,3.893757937989933e-06,3.1210179547735e-05,2.3580089815647532e-05
18125,3.625,0.07797490747679023,1.0,2.4970403872192782e-05,1.9096863676701078e-05,9.504027291062804e-06,9.592836385638269e-06,3.122813187367346e-05,2.3593988516376003e-05
18126,3.6252,0.07797114814833331,1.0,2.477378678527769e-05,1.3562054918700431e-05,6.6985487029413104e-06,6.86350621575912e-06,3.124454850080456e-05,2.3606743787426893e-05
18127,3.6254,0.07796130435067374,1.0,2.4121189602405047e-05,8.899343410568302e-06,4.260604244012672e-06,4.638739166555628e-06,3.125953952297289e-05,2.3618438585903126e-05
18128,3.6256,0.07795145828810872,1.0,2.3881604054395476e-05,6.232682746599847e-06,1.9741840755208147e-06,4.2584986710790315e-06,3.127375350443627e-05,2.362955454753021e-05
18129,3.6258,0.0779472500780286,1.0,2.4001805746623725e-05,1.502345058208009e-05,7.019308503562541e-06,8.004142078517549e-06,3.129038341142071e-05,2.3642455272045054e-05
18130,3.626,0.07793742168720043,1.0,2.4124748710467107e-05,1.1953702359801616e-05,5.961476161821924e-06,5.99222619797969e-06,3.130622815925892e-05,2.365476930704299e-05
18131,3.6262,0.07792758144963266,1.0,2.451727524090696e-05,4.896003205315239e-06,1.5462552816245462e-06,3.3497479236906924e-06,3.132027504120205e-05,2.3665752772281485e-05
18132,3.6264,0.07791778452725892,1.0,2.4922046287097462e-05,1.944695481729198e-05,9.652412130401161e-06,9.794542686890815e-06,3.133835887611801e-05,2.3679730026240788e-05
18133,3.6266,0.07790796440987978,1.0,2.5054865020496988e-05,8.85472236887777e-06,3.441186424315249e-06,5.4135359445625195e-06,3.1353615035883316e-05,2.369161813901984e-05
18134,3.6268,0.07789814626458952,1.0,2.468985964326049e-05,7.6146184229642064e-06,2.864855560137312e-06,4.749762862826894e-06,3.136842924877381e-05,2.370318771192521e-05
18135,3.627,0.07788832899196564,1.0,2.4368055447974233e-05,6.312090349134101e-06,2.6685440220615668e-06,3.6435463270725335e-06,3.13827971188617e-05,2.3714434831233856e-05
18136,3.6272,0.07787852820176543,1.0,2.4114669868461783e-05,1.110923260112506e-05,5.512165501936972e-06,5.597067099188086e-06,3.13983828240336e-05,2.372659317822541e-05
18137,3.6274,0.07792274817991435,1.0,2.4017573870899095e-05,2.405710722443747e-05,3.571397916738685e-06,2.048570930769878e-05,3.1417429409484845e-05,2.374132478924601e-05
18138,3.6276,0.07791925001231491,1.0,2.4004965551571672e-05,4.265319754754476e-05,2.1220687288299698e-05,2.1432510259245058e-05,3.1441483473257014e-05,2.3759776656958934e-05
18139,3.6278,0.07790943893681347,1.0,2.400716756003456e-05,8.78408023296838e-06,4.2955859246359805e-06,4.488494308332398e-06,3.145636718429351e-05,2.3771458343157387e-05
18140,3.628,0.07790340859447632,1.0,2.4146421153355634e-05,1.1800076089884541e-05,5.829437701371272e-06,5.970638388513267e-06,3.147204042139272e-05,2.3783773637223154e-05
18141,3.6282,0.07789360893461778,1.0,2.3969984968172237e-05,1.0011041720835596e-05,4.59540835474178e-06,5.4156333660938135e-06,3.148723010001069e-05,2.379569840339768e-05
18142,3.6284,0.07788381498695904,1.0,2.3967204973969932e-05,1.0338732132799292e-05,4.578427318699534e-06,5.7603048140997555e-06,3.150249849325989e-05,2.380769068303607e-05
18143,3.6286,0.07787402585607633,1.0,2.3495386165798274e-05,1.073631264286668e-05,4.558135387976356e-06,6.1781772548903225e-06,3.151772839731176e-05,2.3819670652321756e-05
18144,3.6288,0.07786422827129999,1.0,2.287923595751909e-05,6.078912022745048e-06,2.243209267736335e-06,3.835702755008712e-06,3.153153614047499e-05,2.3830598333916268e-05
18145,3.629,0.07785445357780647,1.0,2.2205726084754734e-05,1.369708823776147e-05,5.398709951387363e-06,8.298378286374104e-06,3.154723748341372e-05,2.3842917407859064e-05
18146,3.6292,0.07784469428022182,1.0,2.1712289907327912e-05,1.838911447788999e-05,8.856452566030383e-06,9.532661911859604e-06,3.156409086470773e-05,2.3856078899694402e-05
18147,3.6294,0.0778349104933378,1.0,2.125972703519653e-05,7.779113818554916e-06,1.0714225182119602e-06,6.707691300342954e-06,3.1577975792378925e-05,2.3867030431150154e-05
18148,3.6296,0.07782514181871654,1.0,2.073376030751835e-05,1.1467384032819675e-05,5.663340695603467e-06,5.804043337216206e-06,3.159273403521607e-05,2.3878616805873803e-05
18149,3.6298,0.07781536459278598,1.0,2.0325100459773983e-05,6.618547199806021e-06,2.403846716653854e-06,4.214700483152166e-06,3.1606152778742974e-05,2.3889154019097668e-05
18150,3.63,0.07781415523306678,1.0,1.9893768919411396e-05,7.592208462932057e-06,3.4406556776366194e-06,4.151552785295436e-06,3.161975005219447e-05,2.3899801975856424e-05
18151,3.6302,0.07780895622504656,1.0,1.9423480526236498e-05,1.1381097333227395e-05,5.1174609821210095e-06,6.263636351106385e-06,3.1634261421577896e-05,2.3911115994943934e-05
18152,3.6304,0.07779917236562907,1.0,1.9195706573134276e-05,5.930627001206575e-06,2.8437050215603376e-06,3.086921979646236e-06,3.164724631153032e-05,2.3921296635093872e-05
18153,3.6306,0.07778943696360942,1.0,1.9220269658355533e-05,2.3199755582383057e-05,6.414735224344679e-06,1.6785020358038375e-05,3.1664905700512256e-05,2.393493853456507e-05
18154,3.6308,0.07777970320969885,1.0,1.9372579969599378e-05,2.200565960012683e-05,5.1537917481393605e-06,1.6851867851987467e-05,3.1682286299358894e-05,2.3948374948766464e-05
18155,3.631,0.07777000671863388,1.0,1.896078875709631e-05,3.450734481296047e-05,1.71640960316644e-05,1.734324878129607e-05,3.170293388168671e-05,2.396423245253916e-05
18156,3.6312,0.07781855321051165,1.0,1.8704918442994098e-05,1.9997699625383596e-05,3.907941227414791e-06,1.60897583979688e-05,3.171959668195475e-05,2.3977140186192496e-05
18157,3.6314,0.07780880675049683,1.0,1.8692340034418852e-05,1.4190981712725726e-05,6.298055855586266e-06,7.892925857139458e-06,3.1734692450135044e-05,2.3988886671113605e-05
18158,3.6316,0.07779905497348368,1.0,1.836315316920508e-05,1.0506824821277818e-05,4.4832429975716555e-06,6.02358182370616e-06,3.174870658420095e-05,2.399983288632816e-05
18159,3.6318,0.07778930332105174,1.0,1.7846795237617204e-05,9.113584750861231e-06,3.00338476950132e-06,6.1101999813599104e-06,3.176221120193455e-05,2.4010399453771552e-05
18160,3.632,0.0778278373900893,1.0,1.735541105521156e-05,1.0644675226721265e-05,4.499252015203819e-06,6.145423211517444e-06,3.1775998061934564e-05,2.4021176447944268e-05
18161,3.6322,0.07787667998063443,1.0,1.6985920853713382e-05,5.598901068186181e-06,2.1861264687328415e-06,3.412774599453339e-06,3.178832792954359e-05,2.4030872830625364e-05
18162,3.6324,0.0778669240302887,1.0,1.6537910280678757e-05,7.829923039653921e-06,3.6551893254452953e-06,4.1747337142086235e-06,3.18011430188996e-05,2.404092789764885e-05
18163,3.6326,0.07785717236546902,1.0,1.6144665021037648e-05,8.109648472583556e-06,3.979318089955955e-06,4.1303303826276e-06,3.1813900734446355e-05,2.4050962379195468e-05
