step,radius
18927,4.4638359886786e-05
18928,4.4656713598726375e-05
18929,4.4675648785974666e-05
18930,4.469372486684971e-05
18931,4.471249744232065e-05
18932,4.472924681008351e-05
18933,4.4751222243592276e-05
18934,4.476963382140124e-05
18935,4.478875763689265e-05
18936,4.480688631785971e-05
18937,4.482592938008908e-05
18938,4.484622133193273e-05
18939,4.4865412811686085e-05
18940,4.4883036702645945e-05
18941,4.4902126211292026e-05
18942,4.492156841427144e-05
18943,4.494014949516929e-05
18944,4.495845000804046e-05
18945,4.4977669050080494e-05
18946,4.499749211986103e-05
18947,4.501685353099596e-05
18948,4.503434997408955e-05
18949,4.505204979427173e-05
18950,4.506945531898605e-05
18951,4.5088943979914973e-05
18952,4.5106428593316095e-05
18953,4.512224548034328e-05
18954,4.5139831159650046e-05
18955,4.515669330717594e-05
18956,4.517588885624689e-05
18957,4.519303204513826e-05
18958,4.521051778537577e-05
18959,4.5226734094284794e-05
18960,4.524486568497948e-05
18961,4.526311846380658e-05
18962,4.528111598166165e-05
18963,4.530106902009384e-05
18964,4.53194554244184e-05
18965,4.533891075414888e-05
18966,4.535553507597416e-05
18967,4.537242398352033e-05
18968,4.538759761120995e-05
18969,4.540373477198177e-05
18970,4.5420801625264157e-05
18971,4.543817907041659e-05
18972,4.5456286646171005e-05
18973,4.5472812696508066e-05
18974,4.549011008869904e-05
18975,4.550602331192954e-05
18976,4.552349250883287e-05
18977,4.5541038635507394e-05
18978,4.556171336384339e-05
18979,4.557966813487885e-05
18980,4.559768730987137e-05
18981,4.561569390793961e-05
18982,4.563281370591444e-05
18983,4.565078399055791e-05
18984,4.5669194325528724e-05
18985,4.568649813130143e-05
18986,4.57042760713313e-05
18987,4.572186934286635e-05
18988,4.574144158318022e-05
18989,4.576071755506252e-05
18990,4.577687543038468e-05
18991,4.579570185348077e-05
18992,4.581401451993981e-05
18993,4.583194157897134e-05
18994,4.585183272424015e-05
18995,4.586971882151094e-05
18996,4.588940049775376e-05
18997,4.590819741144631e-05
18998,4.5925077420192854e-05
18999,4.594312944171249e-05
19000,4.59616284447499e-05
19001,4.5979966672692354e-05
19002,4.599852675567235e-05
19003,4.601715297079275e-05
19004,4.603441747589034e-05
19005,4.605271736295676e-05
19006,4.607110542443589e-05
19007,4.608796875199926e-05
19008,4.610506006960688e-05
19009,4.612265693950037e-05
19010,4.614001216283231e-05
19011,4.615715385478628e-05
19012,4.617355580842317e-05
19013,4.619055540456158e-05
19014,4.6208922039995396e-05
19015,4.622649593015269e-05
19016,4.624585955444986e-05
19017,4.626356683050795e-05
19018,4.628247510841451e-05
19019,4.630163259517958e-05
19020,4.632669404272841e-05
19021,4.6345165029123584e-05
19022,4.6363394240353724e-05
19023,4.638169194220438e-05
19024,4.6399783773935755e-05
19025,4.6416096476581184e-05
19026,4.643295614563995e-05
19027,4.645088022969259e-05
19028,4.646665878608105e-05
19029,4.648455901923494e-05
19030,4.649911095238934e-05
19031,4.6516152459971954e-05
19032,4.653272967724648e-05
19033,4.654986355779669e-05
19034,4.656623437929174e-05
19035,4.658359640460961e-05
19036,4.6600575895090934e-05
19037,4.6618907444768714e-05
19038,4.66360716570381e-05
19039,4.665472263043882e-05
19040,4.6673766334755546e-05
19041,4.669259367115422e-05
19042,4.671016769062717e-05
19043,4.672821150286128e-05
19044,4.674717999183965e-05
19045,4.676445484267597e-05
19046,4.6780893598876755e-05
19047,4.679867530910498e-05
19048,4.6815216810732194e-05
19049,4.683079877348895e-05
19050,4.6848383663203105e-05
19051,4.6864173380529217e-05
19052,4.6881729395473023e-05
19053,4.689659502715671e-05
19054,4.6913378544625695e-05
19055,4.6930398540564584e-05
19056,4.694684735902062e-05
19057,4.696466993870005e-05
19058,4.6981360124356635e-05
19059,4.699667603944144e-05
19060,4.701316621957157e-05
19061,4.7030276085635075e-05
19062,4.704714728792564e-05
19063,4.706454479762649e-05
19064,4.708416367976886e-05
19065,4.71017136113005e-05
19066,4.711760374711916e-05
19067,4.7134969751109445e-05
19068,4.7151199062798725e-05
19069,4.716788014361799e-05
19070,4.718571172585175e-05
19071,4.7202276627972095e-05
19072,4.7218058554072534e-05
19073,4.7235840223272995e-05
19074,4.725240271083626e-05
19075,4.7267743895393e-05
19076,4.728449838975958e-05
19077,4.730094380621602e-05
19078,4.732161010505255e-05
19079,4.734015955387913e-05
19080,4.735642708182382e-05
19081,4.7375224616542264e-05
19082,4.73913705813876e-05
19083,4.740844894734446e-05
19084,4.742581027357611e-05
19085,4.744424061821327e-05
19086,4.746463923480154e-05
19087,4.748301671761168e-05
19088,4.7501476660277876e-05
19089,4.752170190304322e-05
19090,4.754019273925726e-05
19091,4.756099518711684e-05
19092,4.75794746869689e-05
19093,4.759739153629128e-05
19094,4.761821009265027e-05
19095,4.763739666013875e-05
19096,4.7655402210300354e-05
19097,4.767421139761865e-05
19098,4.7692635836371344e-05
19099,4.771220105842212e-05
19100,4.7730388039325056e-05
19101,4.774958523337133e-05
19102,4.776938722766352e-05
19103,4.778974003390539e-05
19104,4.780953679469451e-05
19105,4.782924187544642e-05
19106,4.784962609947681e-05
19107,4.786722579517141e-05
19108,4.78878034588408e-05
19109,4.79070340124408e-05
19110,4.79261735826495e-05
19111,4.794635359393969e-05
19112,4.796590933861291e-05
19113,4.7985694187987145e-05
19114,4.800591234676109e-05
19115,4.802473882726503e-05
19116,4.804355074748348e-05
19117,4.806443770630143e-05
19118,4.8084356433485255e-05
19119,4.8103005566443834e-05
19120,4.812452610369377e-05
19121,4.8143889058839586e-05
19122,4.816333149324721e-05
19123,4.818314939492745e-05
19124,4.8202779359749524e-05
19125,4.822448330222452e-05
19126,4.824650510537606e-05
19127,4.826607735767183e-05
19128,4.828607775964426e-05
19129,4.830743185043699e-05
19130,4.832674693722156e-05
19131,4.8345845264996775e-05
19132,4.836681865038704e-05
19133,4.838781695503842e-05
19134,4.840889195853641e-05
19135,4.842841954596246e-05
19136,4.844691387256745e-05
19137,4.8468478693850954e-05
19138,4.849301509826163e-05
19139,4.85154889825885e-05
19140,4.853795897497824e-05
19141,4.8560726357277916e-05
19142,4.858195770118938e-05
19143,4.8603970914598714e-05
19144,4.862754319539797e-05
19145,4.864871903188977e-05
19146,4.867030732295665e-05
19147,4.8691041310881865e-05
19148,4.871381687528279e-05
19149,4.873423500814633e-05
19150,4.875614042554882e-05
19151,4.877634329503577e-05
19152,4.8797905203170105e-05
19153,4.8817099533029595e-05
19154,4.8837385630928733e-05
19155,4.885974459541079e-05
19156,4.8881774579170805e-05
19157,4.890392704523693e-05
19158,4.892351871851097e-05
19159,4.8944469190231085e-05
19160,4.8963302685234657e-05
19161,4.8983457117384874e-05
19162,4.900133250519584e-05
19163,4.901948112434793e-05
19164,4.903876477594726e-05
19165,4.905987191916416e-05
19166,4.907812670911456e-05
19167,4.909822210968127e-05
19168,4.9116880709920196e-05
19169,4.913925239728604e-05
19170,4.916010569952196e-05
19171,4.9180599171451475e-05
19172,4.919964293552268e-05
19173,4.9220128783221994e-05
19174,4.925078163816729e-05
19175,4.927822033903932e-05
19176,4.9297554656624e-05
19177,4.931833369347165e-05
19178,4.933823663006492e-05
19179,4.9357839324930014e-05
19180,4.9376734446516777e-05
19181,4.939924396733629e-05
19182,4.9420571804632273e-05
19183,4.944102298115278e-05
19184,4.946179181315169e-05
19185,4.948103843662554e-05
19186,4.9502722995952666e-05
19187,4.952327617333963e-05
19188,4.9541832986439244e-05
19189,4.9560013768601114e-05
19190,4.9577369907957756e-05
19191,4.959440455035908e-05
19192,4.9616065900010676e-05
19193,4.963414706505306e-05
19194,4.965049657014215e-05
19195,4.967054165479977e-05
19196,4.969113399595154e-05
19197,4.97106698313859e-05
19198,4.972911112145489e-05
19199,4.9748174317431426e-05
19200,4.976525469179177e-05
19201,4.9785390024155325e-05
19202,4.980561229347902e-05
19203,4.9823498245365146e-05
19204,4.9843532833334675e-05
19205,4.9861876599333184e-05
19206,4.988064720940632e-05
19207,4.989734007547045e-05
19208,4.9916828736786554e-05
19209,4.993769398934713e-05
19210,4.995486767057258e-05
19211,4.997458345320174e-05
19212,4.999301061720409e-05
19213,5.001149871992434e-05
19214,5.002918531207965e-05
19215,5.004852827777482e-05
19216,5.006658683993271e-05
19217,5.008862094392744e-05
19218,5.010997216339495e-05
19219,5.013015097588941e-05
19220,5.0147934762672214e-05
19221,5.0166382722697535e-05
19222,5.0183868682637376e-05
19223,5.0201093009228184e-05
19224,5.021929024265577e-05
19225,5.023658303596275e-05
19226,5.0255092895052937e-05
19227,5.027595528076321e-05
19228,5.029156900370781e-05
19229,5.030826581477399e-05
19230,5.032518397708596e-05
19231,5.0342987532716314e-05
19232,5.0360072962468165e-05
19233,5.03766350465641e-05
19234,5.039458401473642e-05
19235,5.041318282808614e-05
19236,5.043295827856943e-05
19237,5.0452164687321754e-05
19238,5.0470140986844815e-05
19239,5.048931530648717e-05
19240,5.050673446401887e-05
19241,5.0526012960430625e-05
19242,5.054455960555549e-05
19243,5.056307952401651e-05
19244,5.058244096285399e-05
19245,5.0601202944230416e-05
19246,5.06190990901278e-05
19247,5.0637170814505976e-05
19248,5.0656192344256724e-05
19249,5.067622177841383e-05
19250,5.069666905465083e-05
19251,5.071520057728563e-05
19252,5.073220625623411e-05
19253,5.075162546947456e-05
19254,5.077369062532867e-05
19255,5.079351785954474e-05
19256,5.0813182926265894e-05
19257,5.083223737294528e-05
19258,5.0852147875564136e-05
19259,5.0871529073096086e-05
19260,5.0889855931469764e-05
19261,5.091193672240727e-05
19262,5.093219968265036e-05
19263,5.095074147938028e-05
19264,5.096791594484876e-05
19265,5.0984816879594666e-05
19266,5.100236510543076e-05
19267,5.102153170188164e-05
19268,5.1038685109637175e-05
19269,5.105633989448218e-05
19270,5.10751086725221e-05
19271,5.109401224572388e-05
19272,5.1113638377993056e-05
19273,5.113301734636023e-05
19274,5.115131081015761e-05
19275,5.1167770028922366e-05
19276,5.118655757198822e-05
19277,5.120495081454405e-05
19278,5.1222282869730764e-05
19279,5.1240359778278855e-05
19280,5.125904898351837e-05
19281,5.1276768425431e-05
19282,5.1294343690886197e-05
19283,5.131244128036906e-05
19284,5.133221280372337e-05
19285,5.1352268051279915e-05
19286,5.137119766277966e-05
19287,5.1390703934035256e-05
19288,5.14094705686378e-05
19289,5.143088368277971e-05
19290,5.145025444905944e-05
19291,5.146863404445533e-05
19292,5.148874663278158e-05
19293,5.150926242955853e-05
19294,5.1529614822980336e-05
19295,5.154957182489374e-05
19296,5.1568193708736055e-05
19297,5.158503809943554e-05
19298,5.1601984482501566e-05
19299,5.1622533502104244e-05
19300,5.164026227346309e-05
19301,5.165652621236227e-05
19302,5.1672014855603546e-05
19303,5.168929188484123e-05
19304,5.170627921424002e-05
19305,5.1724074291830684e-05
19306,5.1739675419264314e-05
19307,5.1756328747656814e-05
19308,5.177196098537802e-05
19309,5.1788328343274905e-05
19310,5.1805425958648354e-05
19311,5.182188558008241e-05
19312,5.1838209928629134e-05
19313,5.185610314803648e-05
19314,5.187257108487541e-05
19315,5.1889246493165395e-05
19316,5.190767206217045e-05
19317,5.192454947043164e-05
19318,5.194235611365738e-05
19319,5.195872457769926e-05
19320,5.1974479021161266e-05
19321,5.1991624036869336e-05
19322,5.201019157219342e-05
19323,5.202658247809713e-05
19324,5.204501086961266e-05
19325,5.2063020929161385e-05
19326,5.2080158165041315e-05
19327,5.20991959589507e-05
19328,5.211719266010836e-05
19329,5.2134238559541085e-05
19330,5.215331238779697e-05
19331,5.2172148428884466e-05
19332,5.219065806802187e-05
19333,5.220709821319634e-05
19334,5.22240351107386e-05
19335,5.2240609760134225e-05
19336,5.22590984137966e-05
19337,5.227599213017857e-05
19338,5.229714986991404e-05
19339,5.2316241692498865e-05
19340,5.233290388094627e-05
19341,5.2352194813396e-05
19342,5.236908019424666e-05
19343,5.2388998927751695e-05
19344,5.24075898638116e-05
19345,5.2425496076954065e-05
19346,5.2443795279236446e-05
19347,5.246128789345602e-05
19348,5.2479361977435666e-05
19349,5.2497021026822904e-05
19350,5.251462348169977e-05
19351,5.2533470789641395e-05
19352,5.255278814844829e-05
19353,5.25708357085301e-05
19354,5.258959880364946e-05
19355,5.2608211414383574e-05
19356,5.262580927476549e-05
19357,5.2643707660360104e-05
19358,5.2661588895524775e-05
19359,5.267830640832282e-05
19360,5.269612978357236e-05
19361,5.2714687808003346e-05
19362,5.273220839989268e-05
19363,5.274938012242737e-05
19364,5.2764954843790113e-05
19365,5.278341712700604e-05
19366,5.280107406199253e-05
19367,5.28186276131427e-05
19368,5.2837387091028436e-05
19369,5.285597171616691e-05
19370,5.2875821968111215e-05
19371,5.2893102290326074e-05
19372,5.291103527724084e-05
19373,5.2930277484020546e-05
19374,5.29480760537618e-05
19375,5.2968639457738915e-05
19376,5.298659893478784e-05
19377,5.301121452708096e-05
19378,5.302917084970129e-05
19379,5.304836317734481e-05
19380,5.306808881322637e-05
19381,5.308646556751475e-05
19382,5.3106546598469946e-05
19383,5.312685254398553e-05
19384,5.314610735442677e-05
19385,5.316580290577851e-05
19386,5.318635798057693e-05
19387,5.320532422446622e-05
19388,5.3225537614817654e-05
19389,5.324465358758334e-05
19390,5.326455565490325e-05
19391,5.3284328435375156e-05
19392,5.3304930299876166e-05
19393,5.332503499504552e-05
19394,5.3344483176177457e-05
19395,5.336448226217299e-05
19396,5.338217514288214e-05
19397,5.340296535577216e-05
19398,5.342297876675935e-05
19399,5.344316501185006e-05
19400,5.346274532622051e-05
19401,5.348317781303035e-05
19402,5.350348341491291e-05
19403,5.352283456227373e-05
19404,5.354322195990437e-05
19405,5.356407915455721e-05
19406,5.358496200056757e-05
19407,5.3603988504062264e-05
19408,5.36238824220992e-05
19409,5.364494018535973e-05
19410,5.3668219688779926e-05
19411,5.369029122391671e-05
19412,5.3712323834824946e-05
19413,5.3736405145354184e-05
19414,5.3757545872535976e-05
19415,5.377896170870421e-05
19416,5.3800471321721004e-05
19417,5.382151473104925e-05
19418,5.384408673672177e-05
19419,5.386693040034795e-05
19420,5.388782315702604e-05
19421,5.390993896132118e-05
19422,5.393323336807292e-05
19423,5.39552061234244e-05
19424,5.397872997824149e-05
19425,5.400223351929996e-05
19426,5.402412133831155e-05
19427,5.404307973842578e-05
19428,5.406528788801259e-05
19429,5.409076414421797e-05
19430,5.411117553878168e-05
19431,5.413165551761305e-05
19432,5.4153014705315065e-05
19433,5.4174591554276436e-05
19434,5.419674107082379e-05
19435,5.421929725775759e-05
19436,5.424071174369146e-05
19437,5.426353396333064e-05
19438,5.428644059107908e-05
19439,5.4306760406009065e-05
19440,5.43265257434852e-05
19441,5.434918037045903e-05
19442,5.436955657845493e-05
19443,5.4392618366848656e-05
19444,5.441341634419324e-05
19445,5.443322355770938e-05
19446,5.445435268344895e-05
19447,5.447671469361167e-05
19448,5.4499695071663306e-05
19449,5.4520227725081095e-05
19450,5.454109961471358e-05
19451,5.4562382529604506e-05
19452,5.4581655109928176e-05
19453,5.460268223796394e-05
19454,5.462341897954484e-05
19455,5.464542533184692e-05
19456,5.46663220770208e-05
19457,5.4686830208021454e-05
19458,5.470838855726161e-05
19459,5.472811859711688e-05
19460,5.474972228864006e-05
19461,5.4769617876431426e-05
19462,5.4794363933143364e-05
19463,5.4823025515951656e-05
19464,5.484920224451569e-05
19465,5.487138819493119e-05
19466,5.489433118503814e-05
19467,5.4914210044721636e-05
19468,5.49350514574884e-05
19469,5.495687976255962e-05
19470,5.4978296145592235e-05
19471,5.4999620865994684e-05
19472,5.502103733361353e-05
19473,5.5040093949761567e-05
19474,5.506338216961507e-05
19475,5.5085265416863e-05
19476,5.510482325758243e-05
19477,5.512635663298249e-05
19478,5.514902185403476e-05
19479,5.5169307500742724e-05
19480,5.51924897412036e-05
19481,5.521271700507578e-05
19482,5.523696983895348e-05
19483,5.5260207709983303e-05
19484,5.528102331728307e-05
19485,5.53023117682206e-05
19486,5.532403680965928e-05
19487,5.534714525406913e-05
19488,5.53686480734955e-05
19489,5.539109402632659e-05
19490,5.5410920025919e-05
19491,5.5432562124371336e-05
19492,5.545339417122013e-05
19493,5.547751099266811e-05
19494,5.549838674209296e-05
19495,5.5518609262693525e-05
19496,5.554153065421273e-05
19497,5.5564221354278154e-05
19498,5.5587460301633914e-05
19499,5.5608639207923876e-05
