psi_deg,D1<0<D2_on_window,D1_at_cross,D2_at_cross,S,dD1,dD2,final_excess,n_sign_changes,opposite_signs_at_cross,rise,strong_share_of_swing,t_cross,t_min,t_rev
-92.5,False,-0.00031720472089959194,0.0003172047208995917,0.0008359897510982206,0.00036626286590398665,0.0007960197775258641,0.0008372704822078858,1,True,0.0008372704822078858,0.3151237506422355,3.190816877165213,3.19,3.19
-92.4,False,-0.0003466028781408887,0.00034660287814088883,0.0009362646679872966,0.0004042171840419615,0.0008231638782576454,0.0009376083337616636,1,True,0.0009376083337616636,0.32933307874624107,3.1990101794336416,3.2,3.2
-92.3,False,-0.0003757420639693251,0.00037574206396932526,0.0010411384681674463,0.0004418734370614636,0.0008455760636443145,0.0010425408546131942,1,True,0.0010425408546131942,0.34321613144378027,3.2073278708677213,3.21,3.21
-92.2,False,-0.00040458367938070195,0.00040458367938070173,0.0011504021240889006,0.00047910303171811293,0.0008643926992031105,0.001151859688915735,1,True,0.001151859688915735,0.35660926990039343,3.2156441172335413,3.22,3.22
-92.1,False,-0.000433089828903535,0.00043308982890353517,0.0012638883070146267,0.0005157904648425112,0.0008802429994537975,0.0012654266330627828,1,True,0.0012654266330627828,0.36946855360842157,3.223902014415407,3.22,3.22
-92.0,False,-0.00046121118244826857,0.00046121118244826814,0.0013815017734605806,0.0005518408322387075,0.0008935333158620457,0.0013830908807849207,1,True,0.0013830908807849207,0.38179791230100246,3.232085946609604,3.23,3.23
-91.9,False,-0.000488896667653475,0.0004888966676534753,0.0015030772156437444,0.0005871613491095018,0.0009047411991908818,0.0015047149140584026,1,True,0.0015047149140584026,0.3935654844067477,3.240198336083209,3.24,3.24
-91.8,False,-0.000516200951754423,0.0005162009517544223,0.0016285093971517006,0.0006216871387239758,0.0009142040600377259,0.001630193813659142,1,True,0.001630193813659142,0.4047729026803496,3.2482126613869795,3.25,3.25
-91.7,False,-0.0005430456723456612,0.0005430456723456611,0.001757704932122739,0.0006553892344141915,0.0009222158413499342,0.001759434467782428,1,True,0.001759434467782428,0.41543301583049774,3.2561419363879494,3.2600000000000002,3.2600000000000002
-91.6,True,-0.0005694677616314938,0.0005694677616314937,0.0018905806487546362,0.0006882893446685345,0.0009289005080032979,0.0018923877268572364,1,True,0.0018923877268572364,0.42560825096161753,3.263945468513482,3.2600000000000002,3.2600000000000002
-91.5,True,-0.0005954124909222654,0.000595412490922266,0.002027133290226857,0.0007203211263076188,0.000934444724739233,0.002028984027492242,1,True,0.002028984027492242,0.4353009375023803,3.271656595419292,3.27,3.27
-91.4,True,-0.0006209152146949481,0.0006209152146949478,0.0021672240262013975,0.0007514717455193998,0.0009391281510255806,0.0021691175750681024,1,True,0.0021691175750681024,0.44450005412584975,3.279267223544109,3.2800000000000002,3.2800000000000002
-91.3,True,-0.0006459830438667482,0.0006459830438667484,0.002310787409573911,0.000781703927809789,0.0009428468757164285,0.0023127231543633164,1,True,0.0023127231543633164,0.45327973302463814,3.2868001928693333,3.29,3.29
-91.2,True,-0.0006705572929485817,0.0006705572929485821,0.0024577623418002292,0.0008110210121987588,0.0009456742077200962,0.0024597666452060296,1,True,0.0024597666452060296,0.4616742864685551,3.2942530808561146,3.29,3.3000000000000003
-91.1,True,-0.0006947011943727089,0.0006947011943727092,0.0026081735625005376,0.000839482848922043,0.0009479901281630686,0.0026102308918560246,1,True,0.0026102308918560246,0.46964785464394215,3.3015892834071767,3.3000000000000003,3.3000000000000003
-91.0,True,-0.0007183808997489808,0.0007183808997489803,0.002761900203960388,0.0008670037304690803,0.0009494528575010556,0.002764000158268609,1,True,0.002764000158268609,0.4773049552689528,3.308862299075464,3.31,3.31
-90.9,True,-0.0007415979004960613,0.0007415979004960616,0.0029188799748593452,0.0008935599343881247,0.0009504394894104123,0.002921022958799313,1,True,0.002921022958799313,0.4845771223439108,3.3160888815519907,3.3200000000000003,3.3200000000000003
-90.8,True,-0.0007643834125510143,0.0007643834125510142,0.0030790894713845773,0.0009192576186104523,0.0009508504224302827,0.0030813163056757076,1,True,0.0030813163056757076,0.49155321427251636,3.323214816597815,3.3200000000000003,3.3200000000000003
-90.7,True,-0.0007867346700504398,0.0007867346700504406,0.003242538092194991,0.0009440942229592285,0.0009506956309642705,0.0032448101709111055,1,True,0.0032448101709111055,0.4982580105146297,3.330245743432212,3.33,3.33
-90.6,True,-0.0008086362309955656,0.0008086362309955662,0.0034091016501220373,0.0009679324996676854,0.0009501237762980921,0.0034114202678048877,1,True,0.0034114202678048877,0.5046423881282175,3.337269089009345,3.34,3.34
-90.5,True,-0.0008301153774970517,0.0008301153774970518,0.0035787358696950378,0.0009909145195098608,0.0009492011594443071,0.003581133250148083,1,True,0.003581133250148083,0.5107502249783475,3.344209902770412,3.34,3.35
-90.4,True,-0.0008511760991697844,0.0008511760991697849,0.003751505147066181,0.0010130592310002068,0.0009477934570897665,0.0037539642718482646,1,True,0.0037539642718482646,0.5166421920185178,3.351063679050768,3.35,3.35
-90.3,True,-0.0008718158688931034,0.0008718158688931027,0.003927274844575002,0.0010342740051573888,0.0009460559130418651,0.003929786657077994,1,True,0.003929786657077994,0.5222735846448611,3.357894934498745,3.36,3.36
