t,A2,E,dE,core_mass,angle_u,angle_w,S,weak_fit,f1,f2,m,z,l,log_u_A,direction_error,c_error,B_movement,D_movement,loss,balance_error,strong_boundary,weak_boundary,J_D_observed,J_B_observed,J_p_observed,Gamma_core_observed,norm_factor_observed,min_core_a
2.5701699999999894,0.11670442086601542,0.49008625084031238,3.6604120542495951e-05,0.095503743231917848,0.28489151823724895,0.28489138732841723,0.14669516648050351,0.009992688240828428,0.0076973720761848632,0.0099929960260267195,0.11670442085174315,7.6061895795355138e-07,3.8315884109167916e-08,5.9934723852370381e-11,4.3926843920301425e-07,1.0884343266407804e-08,1.269283718882624e-09,4.4344482046341779e-08,0.19505277247703359,8.6138870247842176e-22,0,489,4.4712400326420049e-07,1.2722519066550108e-08,1.3093817671026644e-07,7.0284706610301839e-08,0.9999999999419481,0.00015270665714229629
2.5801699999999892,0.11773922358591531,0.49008661863442882,3.6955047785636695e-05,0.096350562337137832,0.28370319281981676,0.28370306118908795,0.14772996920155332,0.0099926882276289569,0.0077454992869186064,0.0099929979370812928,0.1177392235714608,7.6015376705411349e-07,3.8357510728566437e-08,6.0077387511043283e-11,6.1076586043593871e-07,1.0990577429426482e-08,1.274198833952771e-09,4.4788550789602698e-08,0.19459602184741531,8.6384480515178907e-22,0,491,4.5157874745050218e-07,1.2772020018469178e-08,1.3166032970070123e-07,7.0495927317892892e-08,0.99999999994179745,0.00015338217787845231
2.590169999999989,0.11878196788700833,0.49008698994815841,3.7308042196132611e-05,0.097203880345558644,0.28252067291358912,0.28252054055851988,0.14877271350366766,0.0099926882143090267,0.0077937824798387061,0.0099929998542519251,0.11878196787240078,7.5968492464608069e-07,3.8398935879215654e-08,6.0269234049710052e-11,2.4027400458748785e-07,1.1097475333151114e-08,1.2791135733178828e-09,4.5236292648281036e-08,0.19413630747807617,8.6795525023772626e-22,0,494,4.5607020711983202e-07,1.2821520970388246e-08,1.3238492735381451e-07,7.0706929311548095e-08,0.99999999994164779,0.00015405988671543438
2.6001699999999888,0.11983269280375144,0.49008736480214288,3.7663097384473927e-05,0.098063729200538297,0.28134394383070122,0.28134381074884113,0.14982343842134266,0.0099926882008737287,0.0078422214031510281,0.0099930017775263901,0.11983269278897281,7.592124074361167e-07,3.8440163409164679e-08,6.0460636499166983e-11,0,1.1205038150412414e-08,1.2840279336351542e-09,4.5687730820904481e-08,0.19367362461216761,8.6792977344836176e-22,0,497,4.60598614106974e-07,1.2871021922307316e-08,1.331119768645633e-07,7.0917713812512773e-08,0.99999999994149924,0.00015473978010634081
2.6101699999999886,0.12089143716622086,0.49008774321695409,3.802020655799001e-05,0.098930140678257436,0.28017299080321134,0.28017285699210287,0.15088218278469304,0.0099926881873184988,0.007890815793523279,0.0099930037068953429,0.12089143715126684,7.5873619211291005e-07,3.8481197139851485e-08,6.0605076514679453e-11,4.2067748944440794e-07,1.1313267021985231e-08,1.28894191153453e-09,4.6142888525955284e-08,0.19320796875990512,8.6873145845901413e-22,0,499,4.6516420044642644e-07,1.2920522874226386e-08,1.3384148535832003e-07,7.1128281264876136e-08,0.99999999994135202,0.00015542185434273879
2.6201699999999883,0.12195823959141895,0.49008812521309725,3.8379362529308317e-05,0.099803146380495505,0.27900779898495265,0.27900766444213132,0.15194898521074959,0.009992688173645254,0.0079395653760244295,0.0099930056423462622,0.1219582395762935,7.5825625534964941e-07,3.8522040865940177e-08,6.0747629151049983e-11,1.4370159448672764e-07,1.1422163055878104e-08,1.2938555036155311e-09,4.660178899930735e-08,0.1927393357034286,8.7118748588223619e-22,0,500,4.6976719834752624e-07,1.2970023826145454e-08,1.3457345988976663e-07,7.1338633111928118e-08,0.99999999994120592,0.0001561061055531368
2.6301699999999881,0.12303313847447513,0.49008851081100147,3.8740557690937537e-05,0.10068277772748013,0.27784835345336267,0.27784821817635669,0.15302388409465079,0.0099926881598499818,0.0079884698639980725,0.0099930075838681638,0.12303313845917274,7.5777257380712362e-07,3.8562698356019167e-08,6.0898064370895842e-11,1.5413880993110838e-07,1.1531727326646347e-08,1.2987687064464154e-09,4.7064455491681112e-08,0.19226772150165458,8.7529785571802776e-22,0,501,4.7440784016772838e-07,1.3019524778064524e-08,1.3530790744178148e-07,7.154877035286944e-08,0.99999999994106081,0.00015679252970146257
2.6401699999999879,0.12411617197974092,0.49008890003102112,3.9103784030355207e-05,0.10156906595056311,0.27669463921128867,0.27669450319761968,0.15410691760073647,0.0099926881459361638,0.0080375289589603507,0.0099930095314458688,0.12411617196426938,7.5728512412392163e-07,3.8603173352642379e-08,6.1106453232630689e-11,0,1.1641960874625882e-08,1.3036815166278458e-09,4.7530911265989752e-08,0.19179312249511826,8.7940820674128315e-22,0,502,4.7908635838704997e-07,1.3069025729983593e-08,1.3604483492433096e-07,7.1758693098722404e-08,0.99999999994091715,0.0001574811225855467
2.6501699999999877,0.12520737803178064,0.49008929289342468,3.9469033068783549e-05,0.10246204208489443,0.27554664118877115,0.27554650443595397,0.1551981236535776,0.0099926881319004641,0.0080867423504846648,0.0099930114850677286,0.12520737801612947,7.5679388294686885e-07,3.8643469572637323e-08,6.1247340534464242e-11,0,1.1752864706087638e-08,1.3085939307082098e-09,4.8001179594605861e-08,0.19131553531086495,8.8186417772689595e-22,0,503,4.8380298558076174e-07,1.3118526681902663e-08,1.367842491733221e-07,7.1968403236866152e-08,0.99999999994077471,0.00015817187983561252
2.6601699999999875,0.12630679430625691,0.49008968941839565,3.9836295960484774e-05,0.10336173696191595,0.27440434424480431,0.27440420675034682,0.15629753992885206,0.0099926881177416511,0.0081361097160948387,0.0099930134447195808,0.12630679429043445,7.5629882691019338e-07,3.8683590707256463e-08,6.142819586518677e-11,1.2990531157078367e-07,1.1864439792026724e-08,1.3135059452197775e-09,4.8475283756748496e-08,0.19083495686730031,8.8349294928741954e-22,0,504,4.8855795439220962e-07,1.3168027633821731e-08,1.3752615694947509e-07,7.2177901211389894e-08,0.99999999994063382,0.00015886479691277279
2.6701699999999873,0.12741445822071329,0.49009008962602485,4.0205563353571541e-05,0.10426818120186832,0.2732677331690731,0.27326759493047653,0.15740520384421394,0.0099926881034624656,0.0081856307211614077,0.0099930154103885643,0.1274144582046956,7.5579993264849753e-07,3.8723540422802222e-08,6.1499139116464686e-11,4.2435618835384077e-07,1.1976687068075793e-08,1.3184175566945898e-09,4.8953247035576626e-08,0.19035138437911167,8.8677606326051265e-22,0,506,4.9335149750545446e-07,1.3217528585740801e-08,1.3827056493718419e-07,7.2387188132516656e-08,0.99999999994049349,0.00015955986910753359
2.6801699999999871,0.12853040692525336,0.49009049353631146,4.0576825497506986e-05,0.1051814052061066,0.27213679268366836,0.27213665369842738,0.15852115254955443,0.009992688089057334,0.008235305018780963,0.0099930173820576111,0.12853040690906969,7.5529717679205809e-07,3.8763322360452347e-08,6.1697535970977415e-11,3.139869497076493e-07,1.208960743309897e-08,1.3233287616375052e-09,4.9435092715437666e-08,0.18986481536210351,8.9171351964617564e-22,0,509,4.9818384761611865e-07,1.3267029537659869e-08,1.3901747974336196e-07,7.2596264333313343e-08,0.99999999994035493,0.00016025709153830606
2.6901699999999868,0.12965467729311858,0.49009090116915044,4.0950072203592286e-05,0.10610143914943299,0.27101150744477898,0.27101136771038187,0.15964542291823619,0.0099926880745283692,0.0082851322496948539,0.0099930193597134627,0.12965467727674027,7.5479053598158046e-07,3.8802940136696911e-08,6.1818994369878917e-11,5.6191407546296131e-07,1.2203201749763511e-08,1.3282395565544799e-09,4.992084407898893e-08,0.1893752476381747,8.9334223476908997e-22,0,511,5.0305523740358053e-07,1.3316530489578939e-08,1.3976690789628062e-07,7.2805130701958376e-08,0.99999999994021771,0.00016095645914992641
2.7001699999999866,0.13078730591116444,0.49009131254433519,4.1325292817251581e-05,0.10702831297228656,0.26989186204436205,0.26989172155829044,0.16077805153703836,0.0099926880598746153,0.0083351120421679067,0.0099930213433396982,0.13078730589461957,7.542799868576567e-07,3.8842397343549902e-08,6.2043259420867079e-11,0,1.2317470843614429e-08,1.3331499379088093e-09,5.0410524404280945e-08,0.18888267934011918,8.9497093107946813e-22,0,515,5.0796589950163876e-07,1.3366031441498007e-08,1.4051885584440428e-07,7.3013788792763989e-08,0.99999999994008126,0.00016165796671218467
2.7101699999999864,0.13192832907023636,0.49009172768154891,4.1702476204239725e-05,0.10796205637287158,0.26877784101178992,0.26877769977151916,0.16191907469690353,0.0099926880450943133,0.0083852440118987112,0.0099930233329208577,0.13192832905348847,7.5376550607718282e-07,3.8881697548895624e-08,6.2160943061484661e-11,3.2578723295145403e-07,1.2432415501726338e-08,1.3380599021702339e-09,5.0904156961774241e-08,0.18838710891662827,8.9742678918986277e-22,0,516,5.1291606646914978e-07,1.3415532393417077e-08,1.4127332995522664e-07,7.3222238938797091e-08,0.99999999993994626,0.00016236160881836305
2.7201699999999862,0.13307778275544702,0.49009214660036421,4.2081610813548062e-05,0.10890269879919995,0.26766942881547562,0.26766928681847463,0.16306852838288505,0.0099926880301883184,0.008435527761889253,0.009993025328438045,0.13307778273852919,7.5324707029925972e-07,3.8920844296517752e-08,6.2299054805756626e-11,0,1.2548036473111893e-08,1.3429694457667223e-09,5.1401765011332282e-08,0.18788853513707302,9.015369897128273e-22,0,519,5.1790597075832531e-07,1.3465033345336146e-08,1.4203033651407664e-07,7.3430481806191494e-08,0.99999999993981248,0.00016306737988378415
2.730169999999986,0.13423570263635509,0.49009256932022871,4.2462684588980943e-05,0.1098502694410583,0.26656660986447561,0.26656646710820736,0.16422644826453403,0.0099926880151548683,0.0084859628823772647,0.0099930273298789122,0.13423570261923995,7.5272465621356378e-07,3.8959841106668955e-08,6.2457927720590386e-11,1.7819197093101439e-07,1.2664334467904902e-08,1.3478785651438265e-09,5.1903371799208568e-08,0.18738695709651276,9.0399281019814922e-22,0,522,5.2293584468597102e-07,1.3514534297255216e-08,1.4278988172294121e-07,7.363851828312562e-08,0.99999999993968003,0.00016377527414436951
2.7401699999999858,0.13540212405704724,0.49009299586047728,4.2845685024939822e-05,0.11080479722184455,0.26546936851007136,0.26546922499199249,0.16539286968596828,0.0099926879999927155,0.008536548950698216,0.0099930293372204031,0.1354021240397546,7.521982405107283e-07,3.8998691475738326e-08,6.2568283889245028e-11,3.9452917262535472e-07,1.2781310156445536e-08,1.3527872567132947e-09,5.2409000554850755e-08,0.1868823742204801,9.0479425064582892e-22,0,524,5.2800592040188881e-07,1.3564035249174284e-08,1.4355197169926833e-07,7.3846348924710981e-08,0.99999999993954913,0.00016448528565520939
2.7501699999999856,0.13657708202612445,0.49009342624030822,4.3230599130762286e-05,0.11176631079049752,0.26437768904732772,0.26437754476488901,0.16656782765577482,0.009992687984703142,0.0085872855312169611,0.0099930313504478924,0.13657708200862378,7.5166779991857834e-07,3.9037398877194528e-08,6.2703953142862727e-11,4.5928463361926202e-07,1.2898964169018973e-08,1.3576955168490964e-09,5.2918674487817095e-08,0.18637478626995005,9.0890439473118418e-22,0,526,5.331164298570684e-07,1.3613536201093354e-08,1.4431661247476615e-07,7.405397439708139e-08,0.99999999993941957,0.00016519740828914407
2.7601699999999854,0.13776061120659397,0.49009386047879377,4.361741344976232e-05,0.11273483851306411,0.26329155571663082,0.26329141066727707,0.16775135683694978,0.009992687969281688,0.0086381721752181173,0.0099930333695404713,0.13776061118889626,7.5113331117960415e-07,3.90759667611627e-08,6.2847838046863169e-11,3.1363316148294787e-07,1.3017297095465123e-08,1.3626033419613989e-09,5.3432416784536784e-08,0.18586419334612703,9.1136015877889722e-22,0,530,5.3826760477189287e-07,1.3663037153012422e-08,1.4508380999419915e-07,7.4261396032504479e-08,0.99999999993929112,0.00016591163573535743
2.7701699999999851,0.138952745905668,0.49009429859486486,4.4006113988581193e-05,0.11371040846449343,0.26221095270520328,0.26221080688637338,0.16894349153674387,0.0099926879537307282,0.0086892084207880159,0.0099930353944804821,0.13895274588779169,7.5059475106918054e-07,3.9114398555090465e-08,6.306322131365402e-11,0,1.3136309484140756e-08,1.3675107284040126e-09,5.3950250605121473e-08,0.18535059589536068,9.1464308462662673e-22,0,532,5.434596766036246e-07,1.3712538104931492e-08,1.4585357011417616e-07,7.4468614053024851e-08,0.99999999993916411,0.00016662796149798339
2.7801699999999849,0.14015352006447102,0.49009474060731328,4.4396686310157414e-05,0.11469304842010428,0.2611358641485983,0.26113571755772541,0.17014426569622829,0.0099926879380490743,0.0087403937927251745,0.009993037425246756,0.14015352004639708,7.5005209638678627e-07,3.9152697663769097e-08,6.3176464062172933e-11,3.0574626518313874e-07,1.3256001841623974e-08,1.3724176725405437e-09,5.4472199079931151e-08,0.18483399471399459,9.1544444982416081e-22,0,536,5.4869287651391715e-07,1.3762039485419099e-08,1.4662589860191827e-07,7.4675629124776322e-08,0.99999999993903832,0.00016734637889472543
2.7901699999999847,0.14136296724765673,0.49009518653478207,4.4789115472519317e-05,0.11568278584714334,0.26006627413217198,0.26006612676668367,0.1713537128801223,0.0099926879222370646,0.0087917278024580419,0.0099930394618193558,0.14136296722939604,7.4950532397642085e-07,3.9190867469441737e-08,6.3321792256105556e-11,4.1160664906898537e-07,1.3376374631965293e-08,1.3773241707010651e-09,5.4998285306406997e-08,0.18431439095314778,9.1624579620915871e-22,0,539,5.5396743533396015e-07,1.3811541294475247e-08,1.4740080113405551e-07,7.488244213593731e-08,0.99999999993891364,0.00016806688105549055
2.8001699999999845,0.14258112063293671,0.49009563639576009,4.5183386006054754e-05,0.11667964789622828,0.25900216669253529,0.25900201854985344,0.17257186626610355,0.0099926879062922601,0.0088432099479363018,0.0099930415041802941,0.14258112061445172,7.4895441071546888e-07,3.922891133229239e-08,6.3444471900334403e-11,0,1.3497428276505764e-08,1.3822302191893628e-09,5.552853234554503e-08,0.18379178612358973,9.1870148500672612e-22,0,539,5.5928358353176913e-07,1.3861043103531393e-08,1.4817828329537755e-07,7.508905319753012e-08,0.99999999993879063,0.00016878946092103753
2.8101699999999843,0.14380801300052182,0.49009609020858613,4.5579482003546741e-05,0.11768366139266594,0.2579435258189835,0.25794337689652452,0.17379875863437921,0.0099926878902124386,0.008894839713551931,0.0099930435523039457,0.1438080129818482,7.4839933352319883e-07,3.9266832590366449e-08,6.3570815280544772e-11,3.4142849556772706e-07,1.3619163152690672e-08,1.3871358143433901e-09,5.6062963218493309e-08,0.18326618210044732,9.2115715499175736e-22,0,539,5.6464155117760504e-07,1.3910544912587538e-08,1.4895835057760492e-07,7.5295463308755473e-08,0.99999999993866906,0.00016951411124164041
2.8201699999999841,0.14504367672247875,0.49009654799143021,4.5977386924709981e-05,0.11869485282777614,0.25689033545490564,0.2568901857500806,0.17503442235702971,0.0099926878739986583,0.0089466165700183269,0.0099930456061705399,0.14504367670361737,7.478400693642313e-07,3.9304634559932046e-08,6.366951410744023e-11,0,1.3741579594354623e-08,1.392040952429101e-09,5.6601600903088136e-08,0.18273758112806904,9.2638334275174968e-22,0,541,5.7004156790913164e-07,1.3960046721643686e-08,1.4974100837814025e-07,7.5501673246769485e-08,0.99999999993854871,0.00017024082457576799
2.8301699999999839,0.14628814375200291,0.49009700976229709,4.6377083808170541e-05,0.11971324835011277,0.25584257949917255,0.25584242900938714,0.17627888938722777,0.0099926878576507977,0.0089985399742742653,0.0099930476657579433,0.14628814373293852,7.4727659525128571e-07,3.9342320535642783e-08,6.3834271204305111e-11,1.2731557704981462e-07,1.3864677890531831e-08,1.3969456297468976e-09,5.7144468330297006e-08,0.18220598582471714,9.2854998036186947e-22,0,541,5.7548386289588096e-07,1.4009548530699832e-08,1.5052626199882787e-07,7.570768312259446e-08,0.9999999999384297,0.00017096959328877969
2.8401699999999837,0.14754144561260962,0.49009747553902178,4.6778555136858349e-05,0.12073887375654231,0.25480024180750438,0.25480009053015917,0.17753219124857181,0.009992687841167287,0.0090506093694038871,0.0099930497310403606,0.14754144559332891,7.4670888824514027e-07,3.9379893790733177e-08,6.3963612186682201e-11,0,1.3988458284601209e-08,1.4018498425732886e-09,5.7691588380606326e-08,0.18167139918728464,9.3017841329673861e-22,0,544,5.8096866480315502e-07,1.4059050339755979e-08,1.5131411664470009e-07,7.5913494157475725e-08,0.99999999993831212,0.00017170040955163851
2.8501699999999834,0.14880361338724626,0.49009794533925483,4.7181782886723387e-05,0.12177175448348013,0.25376330619381748,0.2537631541263079,0.17879435902392227,0.0099926878245492311,0.0091028241845600658,0.0099930518019986283,0.14880361336776882,7.4613692547469055e-07,3.9417357577305939e-08,6.4119487499349563e-11,4.9957795781613025e-07,1.4112920974446546e-08,1.4067535871429926e-09,5.8242983880481126e-08,0.18113382459597574,9.318068274190712e-22,0,546,5.8649620175628131e-07,1.4108552148812125e-08,1.5210457742271129e-07,7.6119106129368674e-08,0.99999999993819622,0.0001724332653396418
2.8601699999999832,0.15007467770732633,0.49009841918047231,4.7586748504745572e-05,0.12281191559779375,0.25273175643155077,0.25273160357126739,0.18006542334469269,0.0099926878077925014,0.0091551838348581539,0.009993053878604238,0.15007467768762534,7.4556068410876539e-07,3.9454715126150447e-08,6.4186433947738751e-11,6.1673528214022147e-07,1.4238066111723086e-08,1.411656859692657e-09,5.8798677598553346e-08,0.18059326581900995,9.3508958395397367e-22,0,546,5.9206670130409693e-07,1.4158053957868271e-08,1.5289764934048524e-07,7.6324520148496333e-08,0.9999999999380812,0.00017316815243117038
2.870169999999983,0.15135466874168815,0.49009889707995424,4.7993432876507567e-05,0.12385938178780924,0.25170557625497192,0.25170542259930012,0.18134541437974394,0.0099926877908997833,0.009207687721303974,0.0099930559608362602,0.1513546687217992,7.449801414003475e-07,3.9491969647308257e-08,6.4396155077103924e-11,0,1.4363893800915993e-08,1.4165596564741586e-09,5.9358692242082443e-08,0.18004972701716154,9.383723216763396e-22,0,547,5.9768039038070566e-07,1.4207555766924418e-08,1.5369333730504677e-07,7.6529736769970214e-08,0.99999999993796773,0.00017390506240645682
2.8801699999999828,0.1526436161854802,0.49009937905479317,4.8401816377423575e-05,0.12491417735419359,0.25068474936046314,0.25068459490678369,0.18263436182418202,0.0099926877738664745,0.0092603352306771004,0.009993058048666497,0.15264361616536515,7.4439527464961977e-07,3.95291243301742e-08,6.4528271617042835e-11,2.7354895697065919e-07,1.4490404098746753e-08,1.4214619736658139e-09,5.9923050452955947e-08,0.17950321274844552,9.4082785997361614e-22,0,548,6.0333749526838649e-07,1.4257057575980564e-08,1.5449164612153585e-07,7.6734755771745711e-08,0.99999999993785649,0.00017464398664637337
2.8901699999999826,0.15394154924897607,0.49009986512187947,4.8811878822278781e-05,0.1259763262008734,0.24966925940778734,0.24966910415347632,0.18393229488836221,0.0099926877566946654,0.0093131257354747352,0.009993060142069533,0.15394154922863804,7.4380606124665985e-07,3.956618234355071e-08,6.4576233251709744e-11,3.845539063383323e-07,1.4617597014735433e-08,1.4263638075269949e-09,6.0491774804100034e-08,0.17895372797255621,9.4119695848592349e-22,0,551,6.0903824155974301e-07,1.430655938503671e-08,1.5529258049194755e-07,7.6939578708135059e-08,0.99999999993774569,0.00017538491633124022
2.9001699999999824,0.15524849664631926,0.49010035529789681,4.9223599509091831e-05,0.12704585182574593,0.24865909002133416,0.24865893396376304,0.18523924228639205,0.0099926877393851348,0.009366058593819622,0.0099930622410219598,0.15524849662578041,7.432124786418032e-07,3.9603146836034086e-08,6.4758642894667444e-11,5.4261509943107141e-07,1.4745472508710586e-08,1.4312651542352599e-09,6.1064887795448851e-08,0.1784012780554261,9.4260410228078297e-22,0,553,6.1478285411874193e-07,1.4356061622661396e-08,1.5609614501384509e-07,7.7144205246071351e-08,0.99999999993763677,0.000176127842439655
2.9101699999999822,0.15656448658420336,0.49010084959932587,4.9636957157635611e-05,0.12812277731140773,0.24765422479134658,0.2476540679278823,0.18655523222492118,0.0099926877219336605,0.0094191331493920678,0.0099930643454922662,0.15656448656344366,7.4261450436474815e-07,3.9640020935782892e-08,6.486244874747663e-11,0,1.4874030492040479e-08,1.4361660099574037e-09,6.1642411850090656e-08,0.17784586877370073,9.4488563954001568e-22,0,554,6.2057155704141048e-07,1.4405563860286081e-08,1.5690234417907792e-07,7.7348636384755309e-08,0.99999999993752919,0.00017687275574734389
2.9201699999999819,0.15788954675048708,0.49010134804242422,5.0051929933681897e-05,0.12920712531591236,0.24665464727512756,0.24665448960313274,0.18788029239183671,0.0099926877043407525,0.0094723487313086961,0.0099930664554564886,0.15788954672951777,7.4201211603650793e-07,3.9676807751091312e-08,6.4999339246421791e-11,1.7943374184954607e-07,1.500327082590357e-08,1.4410663708591406e-09,6.2224369310389655e-08,0.17728750631908685,9.4707269479258963e-22,0,556,6.2640457361678357e-07,1.4455066097910766e-08,1.5771118237249285e-07,7.7552872013164631e-08,0.99999999993742328,0.00017761964682603529
2.9301699999999817,0.15922370430274924,0.49010185064323319,5.0468495476387138e-05,0.13029891806338226,0.24566034099822798,0.245660182515061,0.18921444994506201,0.009992687686606121,0.0095257046540893411,0.00999306857088492,0.15922370428156704,7.4140529135370046e-07,3.9713510370347114e-08,6.5058736178243101e-11,1.548574096771071e-07,1.513319332137997e-08,1.4459662330953089e-09,6.2810782433875696e-08,0.17672619730276418,9.5013414350953662e-22,0,559,6.3228212628684266e-07,1.4504568335535452e-08,1.5852266387064496e-07,7.7756912797433131e-08,0.99999999993731903,0.00017836850604235633
2.9401699999999815,0.16056698585678411,0.49010235741756775,5.0886630855254585e-05,0.13139817733453885,0.244671289455615,0.24467113015862993,0.19055773149993788,0.0099926876687289976,0.0095792002175572738,0.0099930706917472772,0.16056698583538026,7.4079400810838457e-07,3.9750131862263434e-08,6.5241256843503368e-11,2.5636927089222153e-07,1.5263797738622089e-08,1.450865592797451e-09,6.3401673389238949e-08,0.17616194875966509,9.5402275407136392e-22,0,561,6.3820443660625905e-07,1.4554070573160137e-08,1.5933679284049923e-07,7.7960759403694624e-08,0.99999999993721578,0.00017911932355675354
2.9501699999999813,0.16191941747504193,0.49010286838100536,5.1306312524435028e-05,0.13250492445728038,0.24368747611282113,0.24368731599936805,0.1919101631189605,0.0099926876507079095,0.0096328347067716896,0.0099930728180181276,0.16191941745340824,7.4017824419495044e-07,3.9786675275968876e-08,6.5335736822905147e-11,2.7677678497145637e-07,1.5395083786408043e-08,1.4557644460947537e-09,6.3997064252261693e-08,0.17559476815272848,9.5873852647807152e-22,0,561,6.441717252004633e-07,1.4603572810784821e-08,1.6015357333813648e-07,7.8164412053993715e-08,0.99999999993711408,0.00017987208932243793
2.9601699999999811,0.16328102465501595,0.49010338354889194,5.1727516432398772e-05,0.13361918029722336,0.24270888440707525,0.24270872347450029,0.19327177029967066,0.0099926876325457034,0.0096866073919312269,0.0099930749496644541,0.16328102463318953,7.3955797759023554e-07,3.9823143641012778e-08,6.5405902918066032e-11,4.7543812196087289e-07,1.5527051121571254e-08,1.4606627890975251e-09,6.4596977001660173e-08,0.17502466337707065,9.6097273827944712e-22,0,563,6.5018421172554528e-07,1.4653075048409506e-08,1.6097300930745748e-07,7.8367871303441916e-08,0.99999999993701394,0.00018062679308435516
2.9701699999999809,0.16465183231757938,0.49010390293632511,5.2150217926482023e-05,0.13474096524804302,0.2417354977484141,0.24173533599405966,0.19464257796293521,0.0099926876142353519,0.0097405175283131144,0.009993077086658031,0.16465183229552227,7.3893318638371675e-07,3.9859539968018828e-08,6.5542904439313759e-11,1.7568209949957721e-07,1.565969934821086e-08,1.4655606179467131e-09,6.5201433514942773e-08,0.17445164276418557,9.6155257008804394e-22,0,566,6.5624211482625771e-07,1.4702577286034192e-08,1.6179510457887826e-07,7.8571137152039228e-08,0.99999999993691557,0.00018138342437818176
2.9801699999999807,0.16603186479527565,0.49010442655815867,5.2574391835081134e-05,0.13587029922203545,0.24076729952077591,0.24076713694198071,0.19602261044132677,0.0099926875957816151,0.0097945643562473046,0.009993079228964228,0.16603186477300017,7.3830384877365572e-07,3.9895867248178161e-08,6.570988198222833e-11,0,1.5793028017460172e-08,1.4704579287178773e-09,6.5810455564124844e-08,0.17387571508590816,9.6295956374152088e-22,0,567,6.6234565209358857e-07,1.4752079523658877e-08,1.6261986286802254e-07,7.8774209821830254e-08,0.99999999993681843,0.00018214197252934791
2.9901699999999805,0.16742114582056478,0.49010495442898483,5.3000012325013047e-05,0.13700720164037061,0.23980427308307528,0.23980410967717433,0.19741189146731819,0.0099926875771809021,0.0098487471009886252,0.009993081376554639,0.16742114579803383,7.3766994306160997e-07,3.9932128453750737e-08,6.577405287305589e-11,0,1.5927036627084189e-08,1.475354717523473e-09,6.6424064811580178e-08,0.173296889558503,9.6519371923987813e-22,0,567,6.6849504002208452e-07,1.4801581761283561e-08,1.6344728777441978e-07,7.8977090423038021e-08,0.99999999993672317,0.00018290242665208758
3.0001699999999802,0.16881969851402831,0.49010548656313874,5.3427053038118719e-05,0.13815169142350955,0.23884640177026029,0.2388462375345852,0.19881044416143856,0.009992687558433782,0.0099030649726801531,0.0099930835293963668,0.16881969849130499,7.3703144767145491e-07,3.9968326538302781e-08,6.588274370717384e-11,2.739545153208112e-07,1.6061724620226343e-08,1.4802509804222535e-09,6.704228280557258e-08,0.17271517584649018,9.6742785597056246e-22,0,568,6.7469049396709617e-07,1.4851083998908248e-08,1.6427738278019013e-07,7.917977862259562e-08,0.99999999993662925,0.00018366477564851685
3.01016999999998,0.17022754537253773,0.49010602297468886,5.3855487024567571e-05,0.13930378698154605,0.23789366889435112,0.23789350382623001,0.20021829102061123,0.0099926875395394306,0.0099575171662744846,0.0099930856874558428,0.1702275453495721,7.3638834113967659e-07,4.000446443656155e-08,6.5918270843964185e-11,4.5369080745095997e-07,1.619709138573654e-08,1.4851467134972148e-09,6.7665130976090552e-08,0.17213058406664813,9.7214351577123315e-22,0,570,6.8093222810122545e-07,1.4900586236532932e-08,1.6511015124875057e-07,7.9382274753569959e-08,0.99999999993653665,0.00018442900820774086
3.0201699999999798,0.17164470825738792,0.49010656367743138,5.4285286739843789e-05,0.14046350620439393,0.23694605774546143,0.23694589184221931,0.20163545390620344,0.0099926875204958791,0.010012102861477584,0.0099930878506990402,0.17164470823420663,7.3574060213690626e-07,4.0040545064640868e-08,6.610456626750859e-11,2.9502793957625822e-07,1.6333136257285019e-08,1.4900419128414998e-09,6.8292630630347569e-08,0.17154312479162731,9.7685915680423093e-22,0,574,6.8722045537051121e-07,1.4950088474157619e-08,1.6594559642348605e-07,7.9584579482094853e-08,0.99999999993644584,0.00018519511280499042
3.0301699999999796,0.17307120838240014,0.49010710868488316,5.471642407657979e-05,0.14163086645214643,0.23600355159280167,0.23600338485176037,0.20306195403188093,0.0099926875013049924,0.010066821222706341,0.0099930900190923194,0.17307120835895956,7.3508820946046126e-07,4.0076571320196673e-08,6.622413728726863e-11,0,1.6469858512597948e-08,1.4949365744798165e-09,6.8924802948339398e-08,0.17095280905378787,9.8157477906955599e-22,0,575,6.9355538745091616e-07,1.4999590711782303e-08,1.6678372142645619e-07,7.9786692919192603e-08,0.99999999993635624,0.0001859630777007886
3.0401699999999794,0.1745070663019978,0.49010765801027584,5.5148870352002391e-05,0.14280588454528742,0.23506613368566509,0.23506596610414357,0.20449781195213626,0.0099926874819631605,0.0101216713990054,0.0099930921926024933,0.17450706627833534,7.3443114202570237e-07,4.0112546082602677e-08,6.6286975910466575e-11,3.2985126407710693e-07,1.6607257372949027e-08,1.4998306944606661e-09,6.9561668978456195e-08,0.17035964834869119,9.8213708203346467e-22,0,580,6.9993723470149101e-07,1.5049092949406988e-08,1.6762452925707633e-07,7.9988615175885514e-08,0.99999999993626865,0.00018673289094014867
