cell_id,mu2,sigma,time_label,time_requested,time_actual,variant,phi2_deg,p,eta_actual,eta_pred,eta_error,eta_abs_error,eta_ratio_pred_over_actual,actual_eta_gm,pred_eta_gm,gram_cond,normal_eq_relative_residual,matrix_relative_frob_error,actual_M_11,actual_M_12,actual_M_21,actual_M_22,pred_M_11,pred_M_12,pred_M_21,pred_M_22,actual_m_pp,pred_m_pp,actual_m_pq,pred_m_pq,actual_m_qp,pred_m_qp,actual_m_qq,pred_m_qq
mu2_1p800__sigma_0p150,1.8,0.15,t_block,4.0,4.0,ideal,90.0,2,0.05561029960280352,0.06608339114154951,0.010473091538745996,0.010473091538745996,1.188330068594308,0.043961602272232725,0.05109617709159352,19.44926097332895,8.32632006724198e-17,0.10416236863549388,0.0018339254910018379,-0.05044542416545429,0.03152523509871331,0.907123761708904,-0.0007768115634894146,-0.06609227783014465,0.039513262910965456,1.0001344768850633,0.907123761708904,1.0001344768850633,0.03152523509871331,0.039513262910965456,-0.05044542416545429,-0.06609227783014465,0.0018339254910018379,-0.0007768115634894146
mu2_1p800__sigma_0p150,1.8,0.15,t_block,4.0,4.0,measured_root,86.9559941291748,1,0.07914306451123788,0.07708377526883349,-0.002059289242404394,0.002059289242404394,0.9739801680018091,0.034840032181766754,0.07119493632830634,29.851864326266867,7.187751785987852e-17,0.1027559543281485,0.9481276133191932,-0.014861087010160978,-0.0734243496359878,0.0059387154998310765,1.0020911671674777,0.06589348380700107,-0.07724497032882091,-0.004231999177269244,0.9481276133191932,1.0020911671674777,-0.014861087010160978,0.06589348380700107,-0.0734243496359878,-0.07724497032882091,0.0059387154998310765,-0.004231999177269244
mu2_1p800__sigma_0p150,1.8,0.15,t_block,4.0,4.0,measured_root,86.9559941291748,2,0.05561029960280352,0.07682591987156592,0.021215620268762406,0.021215620268762406,1.3815052323093913,0.043961602272232725,0.0711409216989923,29.851864326266867,7.187751785987852e-17,0.1197992894722703,0.0018339254910018379,-0.05044542416545429,0.03152523509871331,0.907123761708904,-0.0015467333324652188,-0.06618470400461399,0.07718522840867832,1.0046769181249384,0.907123761708904,1.0046769181249384,0.03152523509871331,0.07718522840867832,-0.05044542416545429,-0.06618470400461399,0.0018339254910018379,-0.0015467333324652188
mu2_1p800__sigma_0p150,1.8,0.15,t_block,4.0,4.0,measured_cohort,87.99659769774186,1,0.07914306451123788,0.06573715491257488,-0.013405909598663002,0.013405909598663002,0.8306116943859378,0.034840032181766754,0.06377715188586551,24.562502860867955,8.139147005040774e-18,0.1033381802569088,0.9481276133191932,-0.014861087010160978,-0.0734243496359878,0.0059387154998310765,1.002361053861681,0.06589236387603714,-0.062021679428417,-0.002279849521757984,0.9481276133191932,1.002361053861681,-0.014861087010160978,0.06589236387603714,-0.0734243496359878,-0.062021679428417,0.0059387154998310765,-0.002279849521757984
mu2_1p800__sigma_0p150,1.8,0.15,t_block,4.0,4.0,measured_cohort,87.99659769774186,2,0.05561029960280352,0.0659930327437258,0.010382733140922279,0.010382733140922279,1.1867052185490985,0.043961602272232725,0.06382919992897691,24.562502860867955,8.139147005040774e-18,0.11226533324989828,0.0018339254910018379,-0.05044542416545429,0.03152523509871331,0.907123761708904,-0.0017314937026492833,-0.06620399415262289,0.061933670479695016,1.0031967224436604,0.907123761708904,1.0031967224436604,0.03152523509871331,0.061933670479695016,-0.05044542416545429,-0.06620399415262289,0.0018339254910018379,-0.0017314937026492833
mu2_1p800__sigma_0p150,1.8,0.15,t_10,10.0,10.0,ideal,90.0,1,0.114093148467461,0.06555384459421074,-0.04853930387325027,0.04853930387325027,0.5745642527597219,0.08151728814497831,0.051014981305184906,19.44926097332895,8.32632006724198e-17,0.08671578792060244,0.9563835637737802,0.055702153508882614,-0.10911681193348137,-0.0028848170654211156,1.0017128374649247,0.06566612767520155,-0.03976862137853094,0.002378765506460709,0.9563835637737802,1.0017128374649247,0.055702153508882614,0.06566612767520155,-0.10911681193348137,-0.03976862137853094,-0.0028848170654211156,0.002378765506460709
mu2_1p800__sigma_0p150,1.8,0.15,t_10,10.0,10.0,ideal,90.0,2,0.10479212778886347,0.06608339114154951,-0.03870873664731396,0.03870873664731396,0.6306140789000408,0.08788612782964651,0.05109617709159352,19.44926097332895,8.32632006724198e-17,0.058424127493534886,-0.005412250032926632,-0.10155855113459748,0.07143315624490222,0.9691429430578885,-0.0007768115634894146,-0.06609227783014465,0.039513262910965456,1.0001344768850633,0.9691429430578885,1.0001344768850633,0.07143315624490222,0.039513262910965456,-0.10155855113459748,-0.06609227783014465,-0.005412250032926632,-0.0007768115634894146
mu2_1p800__sigma_0p150,1.8,0.15,t_10,10.0,10.0,measured_root,84.06171525953275,1,0.114093148467461,0.122329027207792,0.008235878740330993,0.008235878740330993,1.0721855681165626,0.08151728814497831,0.08959468766960606,210.72697128640465,1.7611705765197656e-17,0.032856897739401064,0.9563835637737802,0.055702153508882614,-0.10911681193348137,-0.0028848170654211156,0.984187749637801,0.06458221744592411,-0.12039473000301813,-0.007839396124087818,0.9563835637737802,0.984187749637801,0.055702153508882614,0.06458221744592411,-0.10911681193348137,-0.12039473000301813,-0.0028848170654211156,-0.007839396124087818
mu2_1p800__sigma_0p150,1.8,0.15,t_10,10.0,10.0,measured_root,84.06171525953275,2,0.10479212778886347,0.1270663158932632,0.022274188104399725,0.022274188104399725,1.2125559292896317,0.08788612782964651,0.08769350781915372,210.72697128640465,1.7611705765197656e-17,0.07731855883794811,-0.005412250032926632,-0.10155855113459748,0.07143315624490222,0.9691429430578885,0.016273578048706612,-0.06491997000612304,0.12033748302720938,1.007910975564682,0.9691429430578885,1.007910975564682,0.07143315624490222,0.12033748302720938,-0.10155855113459748,-0.06491997000612304,-0.005412250032926632,0.016273578048706612
mu2_1p800__sigma_0p150,1.8,0.15,t_10,10.0,10.0,measured_cohort,85.78267048906828,1,0.114093148467461,0.09769350056202032,-0.016399647905440684,0.016399647905440684,0.85626088747899,0.08151728814497831,0.08012470387989003,62.60328049123622,3.523563896261398e-17,0.047407648347120745,0.9563835637737802,0.055702153508882614,-0.10911681193348137,-0.0028848170654211156,0.9993661436322576,0.06567375308719266,-0.09763157691460204,-0.006142457918265066,0.9563835637737802,0.9993661436322576,0.055702153508882614,0.06567375308719266,-0.10911681193348137,-0.09763157691460204,-0.0028848170654211156,-0.006142457918265066
