cell_id,mu2,sigma,time,phi_root_deg,phi_cohort_deg,eta1_actual,eta2_actual,eta1_ideal,eta2_ideal,eta1_root_fixed,eta2_root_fixed,eta1_cohort_fixed,eta2_cohort_fixed
mu2_2p000__sigma_0p150,2.0,0.15,9.66,84.06171542738007,85.83012162877817,0.12877476441060534,0.1199461163643229,0.05915975105484866,0.05956267380589973,0.12233235985520509,0.12976754919326133,0.09630209865803822,0.09562593678958087
mu2_2p000__sigma_0p150,2.0,0.15,9.91,84.05798648450839,85.78664198460521,0.12943056142054693,0.1212052659568651,0.05915975105484866,0.05956267380589973,0.12233235985520509,0.12976754919326133,0.09770107362594255,0.09697573028443213
mu2_2p000__sigma_0p180,2.0,0.18,2.9000000000000004,88.87154176711661,88.19866969155285,0.08699527673808957,0.05593164302290706,0.0705024076094401,0.07119817288970283,0.07065534151123648,0.07114856408449978,0.07325880756948948,0.07301576963470861
mu2_2p000__sigma_0p180,2.0,0.18,3.1500000000000004,87.28503999709653,88.25223859911301,0.08898896676213158,0.0644931845321909,0.0705024076094401,0.07119817288970283,0.08100862784854983,0.0807059466577838,0.07257994436724725,0.07234023099816812
mu2_2p000__sigma_0p180,2.0,0.18,3.4000000000000004,85.87807130813121,88.11740070028132,0.08988391440123825,0.07214460951734106,0.0705024076094401,0.07119817288970283,0.10335278939491618,0.10265833841600687,0.0739752924859809,0.07372851297631276
mu2_2p000__sigma_0p180,2.0,0.18,3.6500000000000004,84.81420015334558,87.90220703011587,0.09479593792451063,0.07747065233613215,0.0705024076094401,0.07119817288970283,0.11878246261409925,0.1174391264716235,0.07404258799795367,0.07379543899088885
mu2_2p000__sigma_0p180,2.0,0.18,3.9000000000000004,84.15558839797396,87.66860834252026,0.09845831319424395,0.08146001306060473,0.0705024076094401,0.07119817288970283,0.12608219594108633,0.12421175184077822,0.07413810778179124,0.07389039054335417
mu2_2p000__sigma_0p180,2.0,0.18,4.15,83.83035554885228,87.44321517890558,0.10148617732899384,0.08472117264316043,0.0705024076094401,0.07119817288970283,0.13237182081868848,0.1298716238409129,0.0764307741734917,0.07616746352300403
mu2_2p000__sigma_0p180,2.0,0.18,4.4,83.74379030226967,87.23362969842337,0.10416876344052162,0.08759729220727372,0.0705024076094401,0.07119817288970283,0.1343081715639567,0.13157522086170126,0.0828640400427269,0.08254262361472023
mu2_2p000__sigma_0p180,2.0,0.18,4.65,83.67388399123396,87.04220702499916,0.10662351384809902,0.09027096211352172,0.0705024076094401,0.07119817288970283,0.13558681324780422,0.13268555433556703,0.08791058868744477,0.08753029400438195
mu2_2p000__sigma_0p180,2.0,0.18,4.9,83.58713014601858,86.86789203837296,0.10889338740669144,0.09283275557554047,0.0705024076094401,0.07119817288970283,0.13602382141653896,0.13306428901900913,0.08856763462541171,0.08817861713882287
mu2_2p000__sigma_0p180,2.0,0.18,5.15,83.52489961623283,86.70864779183758,0.11100785591645829,0.09532345984983415,0.0705024076094401,0.07119817288970283,0.13759371028042033,0.13440668198626285,0.08883137134179447,0.08843863661273722
mu2_2p000__sigma_0p180,2.0,0.18,5.4,83.42937074660333,86.56283284561985,0.11297902074985942,0.09775842953407726,0.0705024076094401,0.07119817288970283,0.13860743852350327,0.13526127902522422,0.08962673145651566,0.08922188342501781
mu2_2p000__sigma_0p180,2.0,0.18,5.65,83.40806978224731,86.42868592143425,0.1148208659513986,0.10014276481759014,0.0705024076094401,0.07119817288970283,0.13916361688410353,0.13572737350862102,0.09125722350445648,0.09082547726238312
mu2_2p000__sigma_0p180,2.0,0.18,5.9,83.38378969191476,86.3046767219589,0.11654624532392562,0.10247578003069124,0.0705024076094401,0.07119817288970283,0.13916361688410353,0.13572737350862102,0.09417845800607902,0.09369330601189509
mu2_2p000__sigma_0p180,2.0,0.18,6.15,83.31490449904317,86.18959526511613,0.11816793478797044,0.10475429477226461,0.0705024076094401,0.07119817288970283,0.14056196062032336,0.1368844873688514,0.09798624302988852,0.09742233211142988
mu2_2p000__sigma_0p180,2.0,0.18,6.4,83.2808252143746,86.08237193127792,0.11969541964700446,0.10697499838844571,0.0705024076094401,0.07119817288970283,0.14056196062032336,0.1368844873688514,0.09983046850741052,0.09922461409522869
mu2_2p000__sigma_0p180,2.0,0.18,6.65,83.22858491896392,85.98208091538235,0.12113797477526901,0.10913708617063099,0.0705024076094401,0.07119817288970283,0.14087808203793126,0.13714340864505653,0.10138920594693498,0.10074573897876861
mu2_2p000__sigma_0p180,2.0,0.18,6.9,83.14225893019386,85.88807626662067,0.1225022789447564,0.11124050344944904,0.0705024076094401,0.07119817288970283,0.14265427787282983,0.1385809587859059,0.10258712668169447,0.10191313713592533
mu2_2p000__sigma_0p180,2.0,0.18,7.15,83.07778535841592,85.79965576242122,0.12379531873368844,0.11328533297129509,0.0705024076094401,0.07119817288970283,0.14484974134450976,0.146201518617159,0.10341612431648167,0.10271992836390803
mu2_2p000__sigma_0p180,2.0,0.18,7.4,83.07342836378646,85.71623466612208,0.1250237855398145,0.11527212192057158,0.0705024076094401,0.07119817288970283,0.14484974134450976,0.146201518617159,0.10399725845738432,0.10328472393912992
mu2_2p000__sigma_0p180,2.0,0.18,7.65,83.05665071486013,85.63719574767627,0.1261943377048326,0.11720141721070586,0.0705024076094401,0.07119817288970283,0.14484974134450976,0.14620151861715905,0.10448558883851182,0.10375865171611437
mu2_2p000__sigma_0p180,2.0,0.18,7.9,83.03287355421503,85.56220892370473,0.12731189592325828,0.11907403645731554,0.0705024076094401,0.07119817288970283,0.1448913523798128,0.14637667083326586,0.10503562895306447,0.10429170580747295
mu2_2p000__sigma_0p180,2.0,0.18,8.15,83.0142990302887,85.49091275354212,0.12838043074584274,0.12089158411043507,0.0705024076094401,0.07119817288970283,0.1448913523798128,0.14637667083326586,0.10577674927408494,0.1050088426524846
mu2_2p000__sigma_0p180,2.0,0.18,8.4,82.95748231886236,85.42300270019338,0.12940374558507117,0.12265566495011493,0.0705024076094401,0.07119817288970283,0.1449652362650867,0.14670968453835787,0.10678305048204026,0.10598085971187308
mu2_2p000__sigma_0p180,2.0,0.18,8.65,82.93834077833446,85.35817957826997,0.1303846794630551,0.12436699158946231,0.0705024076094401,0.07119817288970283,0.14721980401030949,0.15663643156327983,0.10815265511309942,0.10730097257872759
mu2_2p000__sigma_0p180,2.0,0.18,8.9,82.93233461378313,85.296154095228,0.13132665492423512,0.12602672036959162,0.0705024076094401,0.07119817288970283,0.14721980401030949,0.15663643156327983,0.10815957950137524,0.10730763490174836
mu2_2p000__sigma_0p180,2.0,0.18,9.15,82.93191316602866,85.23671689655576,0.1322322738612211,0.1276367247143563,0.0705024076094401,0.07119817288970283,0.14721980401030949,0.15663643156327983,0.10983930940004677,0.10892250767800545
mu2_2p000__sigma_0p180,2.0,0.18,9.4,82.91145875928984,85.17965305487908,0.13310415890144783,0.12919843909973164,0.0705024076094401,0.07119817288970283,0.14721980401030949,0.15663643156327983,0.11177045959991433,0.11077360204304552
mu2_2p000__sigma_0p180,2.0,0.18,9.65,82.89177827833225,85.12479263407053,0.13394474505591422,0.13071369583509113,0.0705024076094401,0.07119817288970283,0.14721980401030949,0.15663643156327983,0.11177301896325809,0.11077605024575278
mu2_2p000__sigma_0p180,2.0,0.18,9.9,82.89177858350746,85.07200032506235,0.13475586208453932,0.13218492919911073,0.0705024076094401,0.07119817288970283,0.14721980401030949,0.15663643156327983,0.11379816347654519,0.11271078993665327
mu2_2p200__sigma_0p120,2.2,0.12,2.42,89.67028734534037,88.90767084390443,0.09769489029214391,0.06311360626476653,0.043325031890109174,0.04348644661215337,0.043325632996932824,0.04348632998880128,0.04570614826782854,0.04563969614246943
mu2_2p200__sigma_0p120,2.2,0.12,2.67,88.59903292465087,89.04430126287872,0.11101019369812198,0.075891129696064,0.043325031890109174,0.04348644661215337,0.04955311332089564,0.04947942491531674,0.04336028385293669,0.043474104328778414
mu2_2p200__sigma_0p120,2.2,0.12,2.92,87.30823647689648,88.95279417559279,0.11768026501887502,0.08516416323849536,0.043325031890109174,0.04348644661215337,0.06893323174029797,0.06872944460433866,0.04336583989319981,0.04346967340625684
mu2_2p200__sigma_0p120,2.2,0.12,3.1700000000000004,86.4269604148842,88.77642564768674,0.12126619098544204,0.09053987183956,0.043325031890109174,0.04348644661215337,0.08029493507713839,0.07987229021270188,0.049546205364237164,0.04947253374038603
mu2_2p200__sigma_0p120,2.2,0.12,3.4200000000000004,85.96980373763756,88.5828172901046,0.12364265652757118,0.09385194274443125,0.043325031890109174,0.04348644661215337,0.08778981948663346,0.08706788006961509,0.049553113345729594,0.04947942494008706
mu2_2p200__sigma_0p120,2.2,0.12,3.6700000000000004,85.84537069320348,88.39631712441587,0.1255634459557872,0.09615131520554614,0.043325031890109174,0.04348644661215337,0.08993464559757444,0.08910096314873034,0.049560959108106366,0.04948724920542031
mu2_2p200__sigma_0p120,2.2,0.12,3.9200000000000004,85.79712051009747,88.22551138551735,0.12728851892371784,0.0979890330305961,0.043325031890109174,0.04348644661215337,0.09058880725713817,0.08971762356556834,0.052775037865513755,0.05269038539233129
mu2_2p200__sigma_0p120,2.2,0.12,4.17,85.74995028304609,88.07210269900652,0.12888177831299713,0.09963573688225955,0.043325031890109174,0.04348644661215337,0.09100917625096669,0.09011249171507117,0.058698814499739724,0.0585862683168349
mu2_2p200__sigma_0p120,2.2,0.12,4.42,85.73969338607287,87.9337710325302,0.13036810338058305,0.10121395467878844,0.043325031890109174,0.04348644661215337,0.09100917625096669,0.09011249171507117,0.05933326613976779,0.05921713080592905
mu2_2p200__sigma_0p120,2.2,0.12,4.67,85.71702767562309,87.80862184725163,0.13176504027422142,0.10277610373037253,0.043325031890109174,0.04348644661215337,0.09109046369436184,0.09018870522306094,0.05934128160811864,0.059225097574046204
mu2_2p200__sigma_0p120,2.2,0.12,4.92,85.69937905501709,87.6952267414858,0.13307528439301897,0.10433753317034679,0.043325031890109174,0.04348644661215337,0.09129329395666921,0.09037846093532206,0.05947050205376088,0.059353449614092856
mu2_2p200__sigma_0p120,2.2,0.12,5.17,85.65999154280951,87.59177078325472,0.13430341312760657,0.10589883753467164,0.043325031890109174,0.04348644661215337,0.0914496572363373,0.0905245532994244,0.06083761807740309,0.0607105068947756
mu2_2p200__sigma_0p120,2.2,0.12,5.42,85.58706972884416,87.49699073034027,0.13545483960706564,0.10745580399486447,0.043325031890109174,0.04348644661215337,0.09181697128029853,0.09086647863625107,0.06386999623646848,0.06371739289450976
mu2_2p200__sigma_0p120,2.2,0.12,5.67,85.54714730452719,87.40987250284083,0.1365340834992359,0.10900125772801404,0.043325031890109174,0.04348644661215337,0.09228772920924706,0.09130264713884399,0.06641884946371762,0.06624189144756333
mu2_2p200__sigma_0p120,2.2,0.12,5.92,85.50969851302271,87.32928514547415,0.13754770448232748,0.1105278947622489,0.043325031890109174,0.04348644661215337,0.0929319477154071,0.0918963710257211,0.06893322965559662,0.06872944254322864
mu2_2p200__sigma_0p120,2.2,0.12,6.17,85.48845711897917,87.25447114277806,0.13850243242810775,0.11202824920467927,0.043325031890109174,0.04348644661215337,0.09293195232552523,0.09189637525978006,0.06946700293618126,0.06925700189114098
mu2_2p200__sigma_0p120,2.2,0.12,6.42,85.48490212630284,87.18479767733731,0.13940299347428656,0.11349816540035716,0.043325031890109174,0.04348644661215337,0.09293195232552523,0.09189637525978006,0.06959514282415175,0.06938357293748446
mu2_2p200__sigma_0p120,2.2,0.12,6.67,85.44749288557965,87.1196498180302,0.14025461197879313,0.11493291581591329,0.043325031890109174,0.04348644661215337,0.0937922612187855,0.09268434253561021,0.06961803622285789,0.06940617410494568
mu2_2p200__sigma_0p120,2.2,0.12,6.92,85.4437280540361,87.05856032316994,0.1410611326645854,0.11632969962733093,0.043325031890109174,0.04348644661215337,0.09379228327690038,0.09268436266995139,0.06967664739474967,0.06946400699086352
mu2_2p200__sigma_0p120,2.2,0.12,7.17,85.43008980940664,87.00106875425149,0.1418267448256305,0.11768736122495037,0.043325031890109174,0.04348644661215337,0.09379228327690038,0.09268436266995139,0.06989922038518026,0.06968347049272608
mu2_2p200__sigma_0p120,2.2,0.12,7.42,85.34605813216001,86.94676337322117,0.1425554062054451,0.11900419425241664,0.043325031890109174,0.04348644661215337,0.09616554304154074,0.09874089612599851,0.07015339877371372,0.06993394860544627
mu2_2p200__sigma_0p120,2.2,0.12,7.67,85.32021920393677,86.89540639066215,0.14324999581031278,0.12028016174849746,0.043325031890109174,0.04348644661215337,0.09616554304154074,0.09874089612599851,0.07116051334375735,0.07092547235203303
mu2_2p200__sigma_0p120,2.2,0.12,7.920000000000001,85.31222756575261,86.84665719531729,0.14391297361336547,0.12151653229024575,0.043325031890109174,0.04348644661215337,0.0961662729618809,0.09874422992292484,0.07198385630652004,0.07173522270459073
mu2_2p200__sigma_0p120,2.2,0.12,8.17,85.3074091453419,86.8002586929578,0.1445474239105912,0.12271338283572794,0.043325031890109174,0.04348644661215337,0.0961662729618809,0.09874422992292484,0.073032450369504,0.07276556022118631
mu2_2p200__sigma_0p120,2.2,0.12,8.42,85.28160891340774,86.7561239032469,0.14515518261785582,0.12387091874288099,0.043325031890109174,0.04348644661215337,0.09757291426785177,0.10504588839060736,0.07426904965835956,0.0739793559936051
mu2_2p200__sigma_0p120,2.2,0.12,8.67,85.24910653303607,86.71398355411662,0.14573782041238892,0.12499018284699141,0.043325031890109174,0.04348644661215337,0.09757291426785622,0.10504588839067143,0.07560781634224303,0.07529191548610406
mu2_2p200__sigma_0p120,2.2,0.12,8.92,85.24312112043785,86.67364628410003,0.14629759182579036,0.12607256083291338,0.043325031890109174,0.04348644661215337,0.09897027567747256,0.11137325179635563,0.07692155226171607,0.07657836108641536
mu2_2p200__sigma_0p120,2.2,0.12,9.17,85.23562142561306,86.63503494507214,0.1468357530218986,0.12711931297405432,0.043325031890109174,0.04348644661215337,0.09897542799806114,0.1113959485944177,0.07807405565237723,0.0777055339971898
mu2_2p200__sigma_0p120,2.2,0.12,9.42,85.23409670637422,86.59804282888466,0.14735329605154074,0.12813156651562174,0.043325031890109174,0.04348644661215337,0.09897542799806114,0.1113959485944177,0.0789681459303193,0.07857893121088505
mu2_2p200__sigma_0p120,2.2,0.12,9.67,85.2340967674088,86.56250345404666,0.147851763738891,0.12910986641959007,0.043325031890109174,0.04348644661215337,0.09897542799806114,0.1113959485944177,0.07957867610322064,0.07917465791185861
mu2_2p200__sigma_0p120,2.2,0.12,9.92,85.23326211164652,86.52831985936412,0.1483326338794513,0.13005562255172642,0.043325031890109174,0.04348644661215337,0.09897542799806114,0.1113959485944177,0.07994713888533442,0.07953379986543453
mu2_2p200__sigma_0p150,2.2,0.15,2.41,89.8167357673644,88.79538124231154,0.09306383993385305,0.06103260208963726,0.05389233474047929,0.05420758453192168,0.05389233474047929,0.05420758453192168,0.053961244821477156,0.05418322918989796
mu2_2p200__sigma_0p150,2.2,0.15,2.66,88.07228899002017,88.90640691860634,0.10021102561547164,0.07671199385156123,0.05389233474047929,0.05420758453192168,0.0618571992568954,0.06171272608954177,0.05396093871252437,0.05418343574987567
mu2_2p200__sigma_0p150,2.2,0.15,2.91,86.54063072585957,88.77673939268469,0.10770291638376392,0.08600596674373667,0.05389233474047929,0.05420758453192168,0.08655261521375733,0.0861452623354409,0.05396238182896698,0.05418244036665225
mu2_2p200__sigma_0p150,2.2,0.15,3.16,85.53902507400363,88.55964506767532,0.11195710149858325,0.09161213685171683,0.05389233474047929,0.05420758453192168,0.10008380290646855,0.099266606886093,0.06056314132630088,0.06042326452457246
mu2_2p200__sigma_0p150,2.2,0.15,3.41,84.96960753249921,88.32536819380813,0.11490934376061258,0.09530313958284821,0.05389233474047929,0.05420758453192168,0.10828675674408904,0.10699138210184249,0.061845789098977505,0.06170136379390058
mu2_2p200__sigma_0p150,2.2,0.15,3.66,84.8272266120885,88.10150265402203,0.11735584938820602,0.09807362654206175,0.05389233474047929,0.05420758453192168,0.11147908064259024,0.1099358490826671,0.061847498853923155,0.06170306659632962
mu2_2p200__sigma_0p150,2.2,0.15,3.91,84.76081932449028,87.89767093827233,0.11955204486355055,0.10043023645780076,0.05389233474047929,0.05420758453192168,0.11268846008917013,0.11103939017162157,0.06300395949045788,0.06285415377087612
mu2_2p200__sigma_0p150,2.2,0.15,4.16,84.70547771072019,87.71399430817779,0.12157134343898512,0.10261186228289768,0.05389233474047929,0.05420758453192168,0.11288063463051544,0.11121368114692202,0.06902663699356662,0.06883999700065924
mu2_2p200__sigma_0p150,2.2,0.15,4.41,84.6919637336689,87.54761130317135,0.12345723716136904,0.10472173913002059,0.05389233474047929,0.05420758453192168,0.11363484585542112,0.1118964845531576,0.07333720041077746,0.07311633167301214
mu2_2p200__sigma_0p150,2.2,0.15,4.66,84.64047172927383,87.39688082359287,0.1252247284385135,0.10679726125691119,0.05389233474047929,0.05420758453192168,0.11363486055339592,0.11189649781397366,0.07405782680894507,0.07383046488740427
mu2_2p200__sigma_0p150,2.2,0.15,4.91,84.57308116530844,87.25955304741674,0.12688052955211243,0.10884983312093786,0.05389233474047929,0.05420758453192168,0.11443661013005482,0.11261700041423477,0.0741124066659052,0.07388450910109833
mu2_2p200__sigma_0p150,2.2,0.15,5.16,84.53451286696802,87.13391842169348,0.12843285612084626,0.11087587762834954,0.05389233474047929,0.05420758453192168,0.11500356492155693,0.11312318703059476,0.07444699638841216,0.07421559791333708
mu2_2p200__sigma_0p150,2.2,0.15,5.41,84.49841246413543,87.01848991459502,0.12988733781972236,0.11286858312961001,0.05389233474047929,0.05420758453192168,0.1152477727044631,0.11334014786464204,0.07606616565407241,0.07581631050391252
mu2_2p200__sigma_0p150,2.2,0.15,5.66,84.46976347731847,86.91195239082843,0.13125178094128942,0.11482141509631326,0.05389233474047929,0.05420758453192168,0.11608336852065138,0.11407913133771645,0.07842656496960142,0.07814680538677744
mu2_2p200__sigma_0p150,2.2,0.15,5.91,84.39220958327495,86.81318176670712,0.13253447841424504,0.1167276812917501,0.05389233474047929,0.05420758453192168,0.11733604034102846,0.11517506566137721,0.08157223477717954,0.08124780916675714
mu2_2p200__sigma_0p150,2.2,0.15,6.16,84.37143474196579,86.72134158047535,0.13374297633388665,0.11858222757880905,0.05389233474047929,0.05420758453192168,0.11733650196863049,0.11517546839438816,0.08445769495330967,0.08408739308758892
mu2_2p200__sigma_0p150,2.2,0.15,6.41,84.34906126784416,86.63557277653564,0.134883629776758,0.1203828842253916,0.05389233474047929,0.05420758453192168,0.11733650196863049,0.11517546839438816,0.08546934604342078,0.08508167094585489
mu2_2p200__sigma_0p150,2.2,0.15,6.66,84.32906547926936,86.55513665669281,0.13596355622036063,0.12212814959969694,0.05389233474047929,0.05420758453192168,0.11733650196863049,0.11517546839438816,0.08655261521375733,0.0861452623354409
mu2_2p200__sigma_0p150,2.2,0.15,6.91,84.27079784010861,86.47959216672447,0.13698748507623382,0.12381797023297754,0.05389233474047929,0.05420758453192168,0.11881514568481938,0.11662254642557193,0.08679386127849431,0.0863818624176482
mu2_2p200__sigma_0p150,2.2,0.15,7.16,84.25707988356508,86.40834162748392,0.13796033253725856,0.12545341777470184,0.05389233474047929,0.05420758453192168,0.11881514568481938,0.11662254642557193,0.0869432851683971,0.08652830532902368
mu2_2p200__sigma_0p150,2.2,0.15,7.41,84.13198558424814,86.34100032663257,0.13888684620923214,0.12703482835835347,0.05389233474047929,0.05420758453192168,0.12051319338656476,0.12392610388063,0.08709009675168371,0.08667209253752074
mu2_2p200__sigma_0p150,2.2,0.15,7.66,84.11859184645465,86.27715409368031,0.1397706819066694,0.1285627335071967,0.05389233474047929,0.05420758453192168,0.1222895334317052,0.13176100299194668,0.08764829913823349,0.08721817468651678
mu2_2p200__sigma_0p150,2.2,0.15,7.91,84.11278587721583,86.21649056168268,0.14061562638346603,0.13003819612776732,0.05389233474047929,0.05420758453192168,0.1222895334317052,0.13176100299194668,0.08819786129444661,0.08775514076514024
mu2_2p200__sigma_0p150,2.2,0.15,8.16,84.10767876051605,86.15878158693924,0.14142396535644922,0.13146243277633574,0.05389233474047929,0.05420758453192168,0.1222895334317052,0.13176100299194668,0.08899479423356549,0.08853292267058858
mu2_2p200__sigma_0p150,2.2,0.15,8.41,84.10532127760533,86.10364502282114,0.1421992857288738,0.13283708480170794,0.05389233474047929,0.05420758453192168,0.12228953345560764,0.1317610030962111,0.09007226454563998,0.08958307127939664
mu2_2p200__sigma_0p150,2.2,0.15,8.66,84.07940715406959,86.05090967658427,0.14294443231433224,0.13416399287155892,0.05389233474047929,0.05420758453192168,0.12230011373577465,0.1318075283932337,0.09142810518076065,0.09090241320525327
mu2_2p200__sigma_0p150,2.2,0.15,8.91,84.07940697096356,86.00040801635173,0.14366093794484805,0.13544566836027097,0.05389233474047929,0.05420758453192168,0.12230011373577465,0.1318075283932337,0.09142827156705562,0.09090257493455767
mu2_2p200__sigma_0p150,2.2,0.15,9.16,84.07692729567002,85.95191660709402,0.14435101176105994,0.136684172208043,0.05389233474047929,0.05420758453192168,0.12230011373577465,0.1318075283932337,0.09300479793509628,0.09243383344388095
mu2_2p200__sigma_0p150,2.2,0.15,9.41,84.06171519850149,85.90535563066985,0.14501623154088603,0.1378809145538703,0.05389233474047929,0.05420758453192168,0.12233498293526161,0.1319654192805591,0.09468590013730876,0.0940633194319564
mu2_2p200__sigma_0p150,2.2,0.15,9.66,84.06096916578608,85.86061495836935,0.1456575207475725,0.13903755188090988,0.05389233474047929,0.05420758453192168,0.12233498293526161,0.1319654192805591,0.09630823417989857,0.09563239668288255
mu2_2p200__sigma_0p150,2.2,0.15,9.91,84.05798607252379,85.81755157627853,0.14627617190594874,0.14015623539553518,0.05389233474047929,0.05420758453192168,0.12233498293526161,0.1319654192805591,0.09631065082355027,0.09563473082001944
mu2_2p200__sigma_0p180,2.2,0.18,2.4,89.54720655441074,88.31539542581581,0.09069524216256418,0.0767059155887532,0.06428384262899592,0.06482854050972942,0.06428398518338227,0.064828512988624,0.07022912721200669,0.06999652340620527
mu2_2p200__sigma_0p180,2.2,0.18,2.65,87.57328413009378,88.44520875282018,0.10025276638826922,0.07206852260106347,0.06428384262899592,0.06482854050972942,0.07451642051549252,0.07426302671825222,0.06442191720897444,0.06477067865689388
mu2_2p200__sigma_0p180,2.2,0.18,2.9000000000000004,85.78874402999568,88.29812309829458,0.10873486123521593,0.08158035314810658,0.06428384262899592,0.06482854050972942,0.1038773075047633,0.10316779380746038,0.07159427855507987,0.07135596908510831
mu2_2p200__sigma_0p180,2.2,0.18,3.1500000000000004,84.62180158614748,88.04923397989764,0.11372889207049038,0.08748880452284324,0.06428384262899592,0.06482854050972942,0.12029138308224357,0.11886081305194447,0.07405133502835623,0.07380085212789089
mu2_2p200__sigma_0p180,2.2,0.18,3.4000000000000004,84.04226453780714,87.7805679827133,0.11730638146933244,0.0915841583049977,0.06428384262899592,0.06482854050972942,0.12812090863428066,0.12607167650204992,0.07408073226498903,0.07383008223521681
mu2_2p200__sigma_0p180,2.2,0.18,3.6500000000000004,83.79982282638085,87.52491242295666,0.12030723624191875,0.0948256427882937,0.06428384262899592,0.06482854050972942,0.13238193563668782,0.1298892185737646,0.07491118728762204,0.07465518510887648
mu2_2p200__sigma_0p180,2.2,0.18,3.9000000000000004,83.73831312179041,87.2927136885925,0.12299561504817207,0.09768227837544097,0.06428384262899592,0.06482854050972942,0.1343144728300568,0.13159033326945363,0.08103687442887737,0.08073020039872719
mu2_2p200__sigma_0p180,2.2,0.18,4.15,83.67388410567659,87.08242643542205,0.1254680365375776,0.10036692857889715,0.06428384262899592,0.06482854050972942,0.13559289919867665,0.13270110852895042,0.08720587440489054,0.08683135849398892
mu2_2p200__sigma_0p180,2.2,0.18,4.4,83.63824598311746,86.89205589988266,0.12777467197555784,0.10296787237071979,0.06428384262899592,0.06482854050972942,0.13602982881566256,0.1330799928183444,0.08859024152990025,0.08819790987847857
mu2_2p200__sigma_0p180,2.2,0.18,4.65,83.54361982344892,86.71924216281504,0.12993190715473057,0.1055148943678825,0.06428384262899592,0.06482854050972942,0.13759947040217815,0.13442300994271772,0.08885380509138009,0.0884577881892458
mu2_2p200__sigma_0p180,2.2,0.18,4.9,83.45933729171009,86.56148677234312,0.131950935956135,0.10801221541404563,0.06428384262899592,0.06482854050972942,0.13760030399937592,0.1344237173800731,0.08965050901961014,0.08924243255200225
mu2_2p200__sigma_0p180,2.2,0.18,5.15,83.42937055586967,86.41684886817917,0.13384238143808333,0.11045644654134124,0.06428384262899592,0.06482854050972942,0.13861305277653757,0.1352780608166374,0.09127838167284574,0.09084360796884389
mu2_2p200__sigma_0p180,2.2,0.18,5.4,83.39125013350585,86.28367838060659,0.1356154638846302,0.11284134668812207,0.06428384262899592,0.06482854050972942,0.13916915083382994,0.13574441315122618,0.0941982002947149,0.09371039653622389
mu2_2p200__sigma_0p180,2.2,0.18,5.65,83.3650492668061,86.16049357089409,0.13727946312530043,0.11516032705769923,0.06428384262899592,0.06482854050972942,0.13917094599767907,0.13574591135199554,0.09800402794461932,0.09743809047826817
mu2_2p200__sigma_0p180,2.2,0.18,5.9,83.31490491866103,86.04605103388549,0.13884584392585572,0.11741026685135728,0.06428384262899592,0.06482854050972942,0.14056730789242786,0.1369022352605268,0.10140176076034196,0.10075701968874781
mu2_2p200__sigma_0p180,2.2,0.18,6.15,83.28082502364092,85.93939304057795,0.14032313264660423,0.11959036953420635,0.06428384262899592,0.06482854050972942,0.14056730789242786,0.1369022352605268,0.10257612282644536,0.10190172116558337
mu2_2p200__sigma_0p180,2.2,0.18,6.4,83.22858533858178,85.83961707860911,0.14171953681317215,0.12169988575893409,0.06428384262899592,0.06482854050972942,0.14088338889857388,0.13716132672442027,0.10336779444103282,0.10267240230638944
mu2_2p200__sigma_0p180,2.2,0.18,6.65,83.14225873946015,85.74594954779934,0.14304194664340025,0.12373927197487782,0.06428384262899592,0.06482854050972942,0.1426593646019933,0.13966490950799468,0.10401196089099454,0.10329862298921388
mu2_2p200__sigma_0p180,2.2,0.18,6.9,83.07778577803379,85.65775251892448,0.14429747833502282,0.12570940396304497,0.06428384262899592,0.06482854050972942,0.14485457376744007,0.1488234290938095,0.10450007871453859,0.10377244139168344
mu2_2p200__sigma_0p180,2.2,0.18,7.15,83.07342817305275,85.574541826441,0.1454913716121127,0.1276120574275016,0.06428384262899592,0.06482854050972942,0.14485457376744007,0.1488234290938095,0.10504989586479473,0.1043053878207235
mu2_2p200__sigma_0p180,2.2,0.18,7.4,83.05665052412641,85.49569311679782,0.14662936519605355,0.12944909824626796,0.06428384262899592,0.06482854050972942,0.1448545737674399,0.14882342909380952,0.1057907318662042,0.1050223961114678
mu2_2p200__sigma_0p180,2.2,0.18,7.65,83.03287336348131,85.42094975246393,0.14771615607714475,0.13122213297405905,0.06428384262899592,0.06482854050972942,0.14489617970323962,0.1489955642388898,0.10679667139733828,0.10599426597711738
mu2_2p200__sigma_0p180,2.2,0.18,7.9,83.01429883955498,85.34993039984006,0.1487544378431011,0.13293267505282017,0.06428384262899592,0.06482854050972942,0.14489617970323962,0.1489955642388898,0.10816584974818746,0.10731425136589032
mu2_2p200__sigma_0p180,2.2,0.18,8.15,82.95748212812865,85.28223031311316,0.14974872811471868,0.1345830864177937,0.06428384262899592,0.06482854050972942,0.1449700563205517,0.14932276249837034,0.109851886581489,0.10893555691552184
mu2_2p200__sigma_0p180,2.2,0.18,8.4,82.93834058760075,85.21757565285311,0.15070269280632828,0.13617540729502806,0.06428384262899592,0.06482854050972942,0.14722437583283432,0.1590866530134061,0.10985188658149567,0.10893555691552824
mu2_2p200__sigma_0p180,2.2,0.18,8.65,82.93233442304941,85.15569966644144,0.15161921393591016,0.13771232173921827,0.06428384262899592,0.06482854050972942,0.14722437583283432,0.1590866530134061,0.11178239394844987,0.11078647369259285
