step,time,rate_upper,gate_rate,gate_forcing_upper,eta_upper,eta_smooth_upper,eta_gate_upper,tube_radius_upper,radius_upper
17395,3.479,0.07448347767198764,1.0,1.6048200576211056e-05,7.568425565569011e-06,1.7067635906485953e-06,5.8616619749204144e-06,4.866935289952486e-06,3.366672173778551e-06
17396,3.4792,0.0744401330254209,1.0,1.5728696399567586e-05,1.0327729565510702e-05,4.410523853622118e-06,5.917205711888582e-06,4.874189116788555e-06,3.3726075542094706e-06
17397,3.4794,0.07439683332253612,1.0,1.659767142347638e-05,1.4042379169231e-05,4.101461969980185e-06,9.940917199250813e-06,4.882941122075946e-06,3.3794610044094176e-06
17398,3.4796,0.0743535731761515,1.0,1.7388268268031802e-05,1.5765935406350782e-05,5.7448000541199865e-06,1.0021135352230793e-05,4.892607909991646e-06,3.3868187828026358e-06
17399,3.4798,0.07431035292619535,1.0,1.7950072744617993e-05,1.812807616990484e-05,8.008553393570394e-06,1.011952277633444e-05,4.903226836269874e-06,3.3947629649030557e-06
17400,3.48,0.07426716479205571,1.0,1.846184991044446e-05,1.7596140951797105e-05,5.542223394798422e-06,1.2053917556998681e-05,4.91403478770737e-06,3.4027047926865245e-06
17401,3.4802,0.07422401441484802,1.0,1.822535885079169e-05,1.9757914893402696e-05,7.565886291643748e-06,1.2192028601758946e-05,4.9254609533962655e-06,3.4110333955222985e-06
17402,3.4804,0.07418088365053838,1.0,1.7946480420771803e-05,1.601871248885082e-05,6.778521090767529e-06,9.240191398083288e-06,4.935635848274133e-06,3.4185600559481414e-06
17403,3.4806,0.07413777840200893,1.0,1.8308683574864165e-05,1.3636172905880699e-05,4.489454295941677e-06,9.14671860993902e-06,4.945166561990414e-06,3.4256841933481697e-06
17404,3.4808,0.07409470815675029,1.0,1.8010958243527508e-05,1.4672499973675125e-05,5.833447860798066e-06,8.839052112877057e-06,4.955041537077484e-06,3.4329575680457455e-06
17405,3.481,0.07405167447742897,1.0,1.694250192517602e-05,1.796122187404486e-05,7.941054171435425e-06,1.0020167702609431e-05,4.965505474475628e-06,3.4406765766021884e-06
17406,3.4812,0.07400864681707173,1.0,1.581803794174922e-05,1.0637221166624037e-05,3.390857642718798e-06,7.2463635239052365e-06,4.9733163270539415e-06,3.4467073393886475e-06
17407,3.4814,0.07396564392446496,1.0,1.571139490678423e-05,9.115441830526455e-06,3.0312770165077155e-06,6.084164814018737e-06,4.9803468729910965e-06,3.4524136486056092e-06
17408,3.4816,0.07392267169170813,1.0,1.540870600662365e-05,9.47523209802846e-06,3.827067356940921e-06,5.648164741087538e-06,4.987328753904355e-06,3.4581325754309306e-06
17409,3.4818,0.07387973496853967,1.0,1.5466994062869397e-05,1.1464501404511974e-05,4.817311816449942e-06,6.647189588062031e-06,4.994773981271692e-06,3.4642622564535856e-06
17410,3.482,0.07383681673414504,1.0,1.5128104707896331e-05,7.299856781355493e-06,2.725431373957361e-06,4.574425407398131e-06,5.00090226893558e-06,3.4694924208364006e-06
17411,3.4822,0.07379392822964688,1.0,1.4982984611480801e-05,7.188719290174818e-06,2.249244609151759e-06,4.939474681023058e-06,5.006898706424345e-06,3.474672421801288e-06
17412,3.4824,0.07375107254476536,1.0,1.5754268399372387e-05,8.510264270212962e-06,2.9559251916273947e-06,5.554339078585566e-06,5.013121751721175e-06,3.4802721162294045e-06
17413,3.4826,0.07370824732097943,1.0,1.4939434027230228e-05,8.26604381338123e-06,3.1367660677559837e-06,5.129277745625246e-06,5.019297623871635e-06,3.4856611497766178e-06
17414,3.4828,0.07366547102862175,1.0,1.4127595842739716e-05,1.4352592665291402e-05,3.8687449827498866e-06,1.0483847682541514e-05,5.027491598274459e-06,3.4921063662581413e-06
17415,3.483,0.07362272885081551,1.0,1.4311771751403967e-05,1.570901141273488e-05,6.153779857354188e-06,9.55523155538069e-06,5.03601062830124e-06,3.4988610890206806e-06
17416,3.4832,0.07358002164244938,1.0,1.4556841740286259e-05,1.6791943173412668e-05,7.094515338823466e-06,9.697427834589198e-06,5.0450691288225e-06,3.5058828612926212e-06
17417,3.4834,0.07353732775495249,1.0,1.5186307474911022e-05,1.0314324698455067e-05,2.7854276172491295e-06,7.528897081205936e-06,5.052327029715149e-06,3.5117363553229085e-06
17418,3.4836,0.07349468197259297,1.0,1.5642231619043024e-05,1.5242179830981455e-05,5.232273813477395e-06,1.0009906017504058e-05,5.061379704290509e-06,3.5186679477494337e-06
17419,3.4838,0.073452064910704,1.0,1.6355846441637635e-05,1.3454735634392298e-05,6.311410195168827e-06,7.143325439223469e-06,5.0702468135868385e-06,3.525386209586889e-06
17420,3.484,0.07340948115772976,1.0,1.6379542353875528e-05,1.3746446131724543e-05,5.255918024557827e-06,8.490528107166715e-06,5.0793716170167466e-06,3.532168971922521e-06
17421,3.4842,0.07336692267556924,1.0,1.627339740862046e-05,1.1713034439497911e-05,4.255264552468046e-06,7.457769887029863e-06,5.087895346078256e-06,3.538525203192527e-06
17422,3.4844,0.073324388757682,1.0,1.6029878661433866e-05,9.704023671441349e-06,3.623760933204471e-06,6.080262738236876e-06,5.095700460674863e-06,3.5444322147305376e-06
17423,3.4846,0.0732818973021099,1.0,1.5586507076540902e-05,1.4322715667242498e-05,6.286627514150128e-06,8.036088153092369e-06,5.104738369900094e-06,3.5511756179971233e-06
17424,3.4848,0.0732394373076004,1.0,1.5369154497738528e-05,1.5064834291578901e-05,6.444852157058944e-06,8.619982134519955e-06,5.113959034382392e-06,3.5580254032190592e-06
17425,3.485,0.07319701509088006,1.0,1.5123213432368e-05,1.7702606249941122e-05,7.627417656238939e-06,1.0075188593702181e-05,5.1239393905812485e-06,3.565355046190948e-06
17426,3.4852,0.0731546135016032,1.0,1.4920523956109724e-05,1.4580442304428574e-05,6.413931345913653e-06,8.16651095851492e-06,5.1328729741736104e-06,3.5720211902411078e-06
17427,3.4854,0.07311222674853309,1.0,1.4815974130844073e-05,9.635554404984769e-06,3.090649256733895e-06,6.544905148250873e-06,5.140050446663092e-06,3.5776787389677184e-06
17428,3.4856,0.0730698957711035,1.0,1.4553463352649419e-05,1.9667557547082023e-05,9.554487423355094e-06,1.0113070123726925e-05,5.149851008761804e-06,3.5852915798997928e-06
17429,3.4858,0.07302755739345217,1.0,1.4494437369435081e-05,6.970127168688219e-06,2.3238727659564324e-06,4.646254402731786e-06,5.155752014582629e-06,3.590354459382212e-06
17430,3.486,0.07298525580823542,1.0,1.4330566420171927e-05,8.461104417791458e-06,3.0716624734112763e-06,5.389441944380179e-06,5.162184235440549e-06,3.595683844844163e-06
17431,3.4862,0.0729429915887533,1.0,1.4169079391322974e-05,1.0640142662096212e-05,4.1105091096215305e-06,6.5296335524746805e-06,5.16939056980602e-06,3.6014178972202336e-06
17432,3.4864,0.07290075135645462,1.0,1.445099868715181e-05,8.254774402412144e-06,3.430385657544261e-06,4.8243887448678816e-06,5.175924799663039e-06,3.606732414806321e-06
17433,3.4866,0.07285854413629879,1.0,1.5051368200638819e-05,9.308028727397519e-06,3.914531262017172e-06,5.393497465380345e-06,5.182754485735412e-06,3.61237880268534e-06
17434,3.4868,0.07281642422962772,1.0,1.5463510773132432e-05,2.914307341303413e-05,1.4257812919463436e-05,1.4885260493570691e-05,5.195688413223154e-06,3.6220762437047817e-06
17435,3.487,0.07277427500228162,1.0,1.56588882975846e-05,7.849258108156342e-06,2.9791439464945922e-06,4.870114161661749e-06,5.202443487318032e-06,3.627555594818871e-06
17436,3.4872,0.07273216727576857,1.0,1.63067365773195e-05,1.1002791664387615e-05,4.65861255385033e-06,6.344179110537283e-06,5.210152474439966e-06,3.6337964490348092e-06
17437,3.4874,0.07269007990903886,1.0,1.593621991292002e-05,8.169441103809087e-06,3.7911933909762145e-06,4.3782477128328715e-06,5.216827873371887e-06,3.6393977695454233e-06
17438,3.4876,0.0726480174892427,1.0,1.5993422186160995e-05,6.491759796724403e-06,2.8125307755608545e-06,3.679229021163547e-06,5.2229433736981035e-06,3.644676130664587e-06
17439,3.4878,0.07260599523996021,1.0,1.6092220975299712e-05,9.35753296767174e-06,4.100886914717152e-06,5.256646052954587e-06,5.230127318549621e-06,3.650548571605889e-06
17440,3.488,0.07256400664191255,1.0,1.6094977393631096e-05,1.0770105868031439e-05,4.553454460632058e-06,6.216651407399378e-06,5.237737703169677e-06,3.6567053379876953e-06
17441,3.4882,0.07252205803842152,1.0,1.606751595984366e-05,1.3843039285051186e-05,6.49062488945371e-06,7.352414395597474e-06,5.246406286798501e-06,3.663472554236544e-06
17442,3.4884,0.07248014646238067,1.0,1.6383469616368446e-05,1.4758343149028127e-05,6.273494978024189e-06,8.484848171003936e-06,5.255847187160454e-06,3.6704874694147594e-06
17443,3.4886,0.0724382595924181,1.0,1.6852522456628782e-05,1.3206306912871664e-05,5.5866976095003164e-06,7.619609303371346e-06,5.264727827176072e-06,3.6772872387345796e-06
17444,3.4888,0.07239639558830774,1.0,1.733813296048054e-05,9.842266690734544e-06,3.02604400126671e-06,6.816222689467832e-06,5.272737951936149e-06,3.683512688171984e-06
17445,3.489,0.07235457672856876,1.0,1.792012668310466e-05,1.4373661145162646e-05,5.652408440620302e-06,8.721252704542342e-06,5.282345722892905e-06,3.690762229455646e-06
17446,3.4892,0.07231277734916691,1.0,1.7978422867558877e-05,1.1161767711172549e-05,4.004904827718708e-06,7.1568628834538404e-06,5.290829922606332e-06,3.697382507746279e-06
17447,3.4894,0.072271002251949,1.0,1.7265642391270713e-05,9.822312824647981e-06,3.3781316770329186e-06,6.444181147615061e-06,5.298616132643436e-06,3.703593683981533e-06
17448,3.4896,0.07222925839833075,1.0,1.750263871400098e-05,1.0553428657980902e-05,4.513837799360386e-06,6.0395908586205146e-06,5.306497903385442e-06,3.709999804616214e-06
17449,3.4898,0.07218754369406942,1.0,1.7485121871912386e-05,1.0370030275540097e-05,4.254607735866686e-06,6.1154225396734095e-06,5.314320824759854e-06,3.716367080828253e-06
17450,3.49,0.07214585520419096,1.0,1.7940984616682557e-05,8.744988389905523e-06,3.1155094202173914e-06,5.62947896968813e-06,5.3217342296264035e-06,3.72250183065315e-06
17451,3.4902,0.07210420926787452,1.0,1.854562285141088e-05,1.2574902682228367e-05,5.300825250653365e-06,7.274077431575001e-06,5.330461005236919e-06,3.729524870652375e-06
17452,3.4904,0.07206258699736448,1.0,1.8664259384580766e-05,1.1102004097520075e-05,4.4260733001097145e-06,6.675930797410359e-06,5.338555265897485e-06,3.7362785041709245e-06
17453,3.4906,0.07202098983388866,1.0,1.8547671629350507e-05,1.0198176690434332e-05,3.8834735560734144e-06,6.314703134360916e-06,5.3460745245195555e-06,3.742829449880984e-06
17454,3.4908,0.07197941962632974,1.0,1.8400629204147392e-05,9.305597433289517e-06,3.2135360206389466e-06,6.092061412650569e-06,5.353270683265439e-06,3.749173822516148e-06
17455,3.491,0.07193787857185803,1.0,1.8540375459382045e-05,8.950925483656009e-06,3.655815800963727e-06,5.2951096826922806e-06,5.3603869816827836e-06,3.7554765345789365e-06
17456,3.4912,0.07189636574832434,1.0,1.8800827727984606e-05,8.456821248331306e-06,2.4753368678114235e-06,5.981484380519882e-06,5.3673534344624486e-06,3.761733831397421e-06
17457,3.4914,0.07185489622701717,1.0,1.867107417000868e-05,1.1415394277580438e-05,3.808774032397759e-06,7.606620245182678e-06,5.375717323731803e-06,3.7685582631059555e-06
17458,3.4916,0.07181346212339491,1.0,1.8687310071239107e-05,1.2923655390532407e-05,5.719730569004501e-06,7.203924821527905e-06,5.3847215951396605e-06,3.77568905875512e-06
17459,3.4918,0.07189166191909092,1.0,1.8311390717417348e-05,8.949218319422233e-06,2.061076165659065e-06,6.888142153763166e-06,5.392425733359199e-06,3.7819512777045486e-06
17460,3.492,0.07185027270871402,1.0,1.774234215394864e-05,1.0300807785260805e-05,4.2294388695770784e-06,6.071368915683726e-06,5.400529419959489e-06,3.788371332903272e-06
17461,3.4922,0.07180891792360007,1.0,1.816394378445341e-05,1.104789511581508e-05,2.1116699678377906e-06,8.936225147977289e-06,5.409208300984844e-06,3.79502649599996e-06
17462,3.4924,0.07176761012653787,1.0,1.8147788059281742e-05,1.704560964519207e-05,7.734494626804055e-06,9.311115018388012e-06,5.419670986660629e-06,3.8028794944653226e-06
17463,3.4926,0.07172631122078875,1.0,1.7981748896086037e-05,1.0625213850794624e-05,2.371903966742458e-06,8.253309884052164e-06,5.427996559351443e-06,3.8094167168035124e-06
17464,3.4928,0.07168504272858821,1.0,1.780531727033433e-05,1.1626589280941255e-05,5.015064839830413e-06,6.61152444111084e-06,5.4362377270817945e-06,3.8161203154861316e-06
17465,3.493,0.07164381623573636,1.0,1.7788292778178383e-05,1.7089739295954504e-05,5.478132764169666e-06,1.1611606531784835e-05,5.445923502535362e-06,3.823914661495012e-06
17466,3.4932,0.07160261407094128,1.0,1.743442261441782e-05,1.4647357826672139e-05,3.752854137212975e-06,1.0894503689459163e-05,5.455003624810872e-06,3.831151336428956e-06
17467,3.4934,0.07156145197337065,1.0,1.7660663980641682e-05,1.7534801505968673e-05,5.833077583751035e-06,1.1701723922217633e-05,5.465154180590876e-06,3.839012334668218e-06
17468,3.4936,0.07152031048748818,1.0,1.7840382212644278e-05,1.4497229846168233e-05,4.03013434144739e-06,1.0467095504720843e-05,5.474387459573802e-06,3.846303354237394e-06
17469,3.4938,0.07147921626779746,1.0,1.794080408500331e-05,2.1661567153007214e-05,1.0538686877304219e-05,1.1122880275702992e-05,5.485437444238763e-06,3.855049012351323e-06
17470,3.494,0.071438124450695,1.0,1.7857058809319555e-05,1.3175422606979867e-05,2.998612554574936e-06,1.017681005240493e-05,5.493840742275378e-06,3.86208235148313e-06
17471,3.4942,0.07139707869816679,1.0,1.817781868248204e-05,1.7484086617826614e-05,5.6806377481905845e-06,1.1803448869636027e-05,5.503872501634348e-06,3.870043150180192e-06
17472,3.4944,0.0713560563136257,1.0,1.7511869196027032e-05,1.530222688874055e-05,3.776855704219926e-06,1.1525371184520622e-05,5.51333591565383e-06,3.877436000239757e-06
17473,3.4946,0.07131507073420781,1.0,1.7466494705275834e-05,1.6796779341467076e-05,4.7171713977312484e-06,1.2079607943735824e-05,5.5235329659434284e-06,3.8851202693716145e-06
17474,3.4948,0.07127412137639161,1.0,1.8751698905537015e-05,1.9235877630984153e-05,6.10651890709176e-06,1.3129358723892388e-05,5.534402997219578e-06,3.89355109357965e-06
17475,3.495,0.07123317123426598,1.0,1.887588696369985e-05,9.387479618375455e-06,2.918977536417425e-06,6.468502081958028e-06,5.542019375555067e-06,3.90003864205603e-06
17476,3.4952,0.0711922462896833,1.0,1.937838228991553e-05,8.621093283990361e-06,3.0585228028607785e-06,5.562570481129581e-06,5.549111957339344e-06,3.9064747648093935e-06
17477,3.4954,0.07115135695095293,1.0,1.9391033580323033e-05,1.1691396735612211e-05,2.503610689060029e-06,9.18778604655218e-06,5.556871954935539e-06,3.913528891598395e-06
17478,3.4956,0.07123134827226749,1.0,1.961897585385057e-05,1.444112724934129e-05,3.167895119098705e-06,1.1273232130242583e-05,5.565507959929441e-06,3.921180190787131e-06
17479,3.4958,0.07119052006081779,1.0,1.952389886109812e-05,1.5886486659739424e-05,4.247628602583968e-06,1.163885805715545e-05,5.574471290549071e-06,3.929103182773949e-06
17480,3.496,0.07114972528798573,1.0,1.872706395449673e-05,1.6978912773411863e-05,6.303637716477942e-06,1.0675275056933918e-05,5.583920019280268e-06,3.937086964830564e-06
17481,3.4962,0.07110895264851338,1.0,1.7918510770006907e-05,1.4789882415753872e-05,3.599432917300979e-06,1.1190449498452892e-05,5.59268145217573e-06,3.944472844366717e-06
17482,3.4964,0.07106821863523065,1.0,1.7594350281534733e-05,1.747202170993492e-05,8.581332119198548e-06,8.890689590736369e-06,5.602361234110433e-06,3.9523319203961895e-06
17483,3.4966,0.07102749586434112,1.0,1.7399813091527058e-05,1.0639423258645857e-05,1.6241241529281158e-06,9.01529910571774e-06,5.610288337121995e-06,3.958787070237744e-06
17484,3.4968,0.07098682328125103,1.0,1.8344487597952902e-05,1.718633664925023e-05,5.893193061480798e-06,1.1293143587769428e-05,5.620328813924341e-06,3.966742048782171e-06
17485,3.497,0.07094617819693032,1.0,1.857486822911103e-05,1.6373067169520424e-05,5.5722859207285624e-06,1.0800781248791859e-05,5.630224317940298e-06,3.9745821089075746e-06
17486,3.4972,0.0709055629437364,1.0,1.940528010209819e-05,1.5332354475203183e-05,4.592120252762425e-06,1.0740234222440756e-05,5.640183759334179e-06,3.9823817514794416e-06
17487,3.4974,0.07086496946509838,1.0,1.9633535419626417e-05,1.1600845350670485e-05,4.04863715525378e-06,7.552208195416703e-06,5.649254136899381e-06,3.989482306602473e-06
17488,3.4976,0.07082442285828947,1.0,1.9360877314961168e-05,1.7357289308758346e-05,5.618929251657442e-06,1.17383600571009e-05,5.660223666236265e-06,3.997681224873766e-06
17489,3.4978,0.07078389793669626,1.0,1.8791460147498504e-05,1.557466990993657e-05,5.773546383031336e-06,9.80112352690523e-06,5.6703260772270194e-06,4.005411409128327e-06
17490,3.498,0.07074340441005764,1.0,1.8805944215714605e-05,1.7437530166050817e-05,8.305395852312207e-06,9.132134313738605e-06,5.6806716279841474e-06,4.013518725628919e-06
17491,3.4982,0.07070291715367383,1.0,1.878362387064276e-05,1.0201928636113827e-05,2.4343110341128067e-06,7.767617602001018e-06,5.688674368383576e-06,4.020176006143314e-06
17492,3.4984,0.07066246436248134,1.0,1.9172641214347507e-05,1.1036265900611761e-05,5.206458645290168e-06,5.8298072553215915e-06,5.697105201053525e-06,4.027079376967912e-06
17493,3.4986,0.07062204175846605,1.0,1.918306503965999e-05,1.0754519699186413e-05,4.5994741689053775e-06,6.155045530281035e-06,5.705713757838212e-06,4.033929923313078e-06
17494,3.4988,0.07058164456634264,1.0,1.8714529897752953e-05,9.395267364158013e-06,3.951661881936137e-06,5.4436054822218736e-06,5.713895886450859e-06,4.040416307427329e-06
17495,3.499,0.07054128638090942,1.0,1.7905558829401454e-05,1.3606370666816081e-05,6.401206497388176e-06,7.205164169427905e-06,5.723141429215899e-06,4.047584547183104e-06
17496,3.4992,0.07050094096001398,1.0,1.7237564835131935e-05,8.829162677601236e-06,3.3253257933284874e-06,5.503836884272747e-06,5.730676320165925e-06,4.053665132202897e-06
17497,3.4994,0.07046061906570829,1.0,1.6960446588350586e-05,6.113209638055248e-06,1.919693465768338e-06,4.19351617228691e-06,5.737587949137148e-06,4.059148308157009e-06
17498,3.4996,0.07042035310794355,1.0,1.6709273025494905e-05,1.4623955629466087e-05,7.164147856319578e-06,7.4598077731465065e-06,5.747325887977007e-06,4.066284716749513e-06
17499,3.4998,0.07038010824407945,1.0,1.6072869370792777e-05,1.345847107179135e-05,5.997540268299528e-06,7.460930803491821e-06,5.756297186783666e-06,4.073062204315987e-06
17500,3.5,0.07033988026038678,1.0,1.5644620382026226e-05,9.523803574465902e-06,3.934288894451573e-06,5.589514680014327e-06,5.76393839850966e-06,4.0789684334344e-06
17501,3.5002,0.07029969177294515,1.0,1.5329941080956986e-05,1.372274031754565e-05,4.856460202615456e-06,8.866280114930191e-06,5.772705992783889e-06,4.085652828850624e-06
17502,3.5004,0.07025952462038867,1.0,1.4844677738538056e-05,1.1396750090652973e-05,1.8295980746296348e-06,9.567152016023337e-06,5.780636543138011e-06,4.091776311535523e-06
17503,3.5006,0.0703617982942605,1.0,1.5438276416938225e-05,2.3178779983887486e-05,7.794942408020108e-06,1.5383837575867375e-05,5.791989768434333e-06,4.100376579532883e-06
17504,3.5008,0.07032171977545078,1.0,1.4870991358318698e-05,2.6628373442539045e-05,9.588427283271485e-06,1.7039946159267556e-05,5.804255194162153e-06,4.109555179285939e-06
17505,3.501,0.0702816406096498,1.0,1.5222294184708772e-05,1.5753397039249727e-05,5.6281139870176305e-06,1.0125283052232093e-05,5.813400148244956e-06,4.116630751081066e-06
17506,3.5012,0.07024159702754759,1.0,1.5902965619171382e-05,1.7738669726569726e-05,6.321139374203529e-06,1.1417530352366193e-05,5.82323696709234e-06,4.12424105050094e-06
17507,3.5014,0.07020156143894393,1.0,1.4982661624207932e-05,1.0148729269963435e-05,1.4414050153145804e-06,8.707324254648852e-06,5.830854833669516e-06,4.130150714952825e-06
17508,3.5016,0.07016156410110251,1.0,1.4880263261811744e-05,1.2772013664099682e-05,3.0348905953907725e-06,9.737123068708907e-06,5.839387874966906e-06,4.136565842545634e-06
17509,3.5018,0.07012160188269685,1.0,1.573181277588845e-05,1.4847975118335714e-05,4.66238524792395e-06,1.0185589870411762e-05,5.84863012475039e-06,4.1435678750935235e-06
17510,3.502,0.07008168428072765,1.0,1.694579341464409e-05,1.9587397682214847e-05,8.686470977776415e-06,1.0900926704438429e-05,5.859554005756852e-06,4.151762181357466e-06
17511,3.5022,0.07004178301989455,1.0,1.7149603086473666e-05,1.4822879096478924e-05,4.798032236647001e-06,1.002484685983192e-05,5.869276426299859e-06,4.159045968963408e-06
17512,3.5024,0.07000190573359925,1.0,1.706684741991629e-05,1.341909618536964e-05,3.5332220794478852e-06,9.885874105921753e-06,5.878419670273414e-06,4.166033942794894e-06
17513,3.5026,0.06996205396882363,1.0,1.6727037214594847e-05,1.3227536780696375e-05,3.4044398231392117e-06,9.82309695755716e-06,5.8872025989845314e-06,4.1729170936855795e-06
17514,3.5028,0.06992222430073142,1.0,1.6356230110188524e-05,1.1227722607753312e-05,4.798290553529818e-06,6.4294320542234924e-06,5.895222591660882e-06,4.179327509417073e-06
17515,3.503,0.06988241857242451,1.0,1.606522470346745e-05,8.995181090204926e-06,2.354026639505931e-06,6.6411544506989925e-06,5.902778150182989e-06,4.1852345003365994e-06
17516,3.5032,0.0698426565692285,1.0,1.5855977202053854e-05,1.3650696505996783e-05,6.458699334848989e-06,7.191997171147792e-06,5.911889068336936e-06,4.1920320707645975e-06
17517,3.5034,0.06980293255980548,1.0,1.5502975080455467e-05,1.7634048559179028e-05,7.888839768874473e-06,9.745208790304553e-06,5.922096097085478e-06,4.1995572101459726e-06
17518,3.5036,0.06976321127560145,1.0,1.528778861575793e-05,9.570091368689314e-06,4.426414891692595e-06,5.1436764769967166e-06,5.9295361987817445e-06,4.205427920508877e-06
17519,3.5038,0.06972350775705544,1.0,1.5111922381359224e-05,6.42238251209038e-06,1.7604693790362546e-06,4.661913133054124e-06,5.935780572475029e-06,4.210635067509811e-06
17520,3.504,0.06968383309630766,1.0,1.4764595824465195e-05,6.820115203902056e-06,2.1575930334895816e-06,4.662522170412473e-06,5.942045722097866e-06,4.215853377541526e-06
17521,3.5042,0.06964419089836027,1.0,1.4899243273918724e-05,6.492102863375298e-06,8.787559592716944e-07,5.613346904103603e-06,5.948718682735935e-06,4.221034093516495e-06
17522,3.5044,0.06960459141575409,1.0,1.509155502249095e-05,1.09171922001236e-05,4.26894751240704e-06,6.648244687716559e-06,5.9569284799691736e-06,4.2271394634602974e-06
17523,3.5046,0.06956503704816092,1.0,1.524251548263729e-05,1.6540267115758624e-05,7.500832884387672e-06,9.039434231370947e-06,5.966958162271005e-06,4.2344010367401454e-06
17524,3.5048,0.06952549492538053,1.0,1.5244704536958377e-05,1.0843100674434918e-05,4.5156497728968e-06,6.327450901538117e-06,5.975277120389525e-06,4.2405250127068236e-06
17525,3.505,0.06948598137291838,1.0,1.4800134575752969e-05,1.1135056774323411e-05,4.612284418942836e-06,6.522772355380573e-06,5.983552767870422e-06,4.246619739187005e-06
17526,3.5052,0.06944649626098308,1.0,1.4869120806645741e-05,1.1165226889150275e-05,5.286014184733513e-06,5.8792127044167604e-06,5.991814070594425e-06,4.25273556927836e-06
17527,3.5054,0.0694070327375874,1.0,1.5463993843654797e-05,9.008208166925257e-06,3.203264972227943e-06,5.804943194697312e-06,5.999334879379252e-06,4.2585402114761e-06
17528,3.5056,0.0693676017997647,1.0,1.590265721331646e-05,1.0129904281275874e-05,4.600686157022525e-06,5.529218124253348e-06,6.007309540207665e-06,4.264658166972661e-06
17529,3.5058,0.06932819902586963,1.0,1.5920007302861593e-05,1.0337500495372597e-05,4.587592881414275e-06,5.74990761395832e-06,6.015246229255753e-06,4.270822391514155e-06
17530,3.506,0.06928882572631867,1.0,1.6344680253520906e-05,1.0679877515313488e-05,5.0586633461844365e-06,5.62121416912905e-06,6.023301384707086e-06,4.277141327252559e-06
17531,3.5062,0.06924949058177665,1.0,1.643908819631197e-05,1.378535672109494e-05,5.989136451320734e-06,7.796220269774205e-06,6.032447085919795e-06,4.284101626676239e-06
17532,3.5064,0.06921017914586337,1.0,1.7087006037754536e-05,1.1788315161124624e-05,4.788572622464185e-06,6.9997425386604375e-06,6.041144400162433e-06,4.2907935274089e-06
17533,3.5066,0.06917089370694544,1.0,1.817636285800292e-05,1.0496945093188575e-05,3.7805002170973778e-06,6.716444876091195e-06,6.049506026284601e-06,4.2974464185916315e-06
17534,3.5068,0.06913164848408575,1.0,1.9494662168420685e-05,1.3481996292407493e-05,5.637916663282417e-06,7.844079629125074e-06,6.059085573627929e-06,4.304961460906878e-06
17535,3.507,0.0690924194291949,1.0,1.9359307371071326e-05,1.069769113515061e-05,4.232644160154462e-06,6.465046974996146e-06,6.067407236784237e-06,4.311894082075742e-06
17536,3.5072,0.06905321947780084,1.0,1.883151764593955e-05,1.1678942513520137e-05,4.116709641202108e-06,7.562232872318028e-06,6.0757725556989724e-06,4.318918853916467e-06
17537,3.5074,0.06901404430998125,1.0,1.9060730614265787e-05,1.082230324075329e-05,4.504567831094515e-06,6.317735409658774e-06,6.083717084499565e-06,4.325819595342348e-06
17538,3.5076,0.06897487797729936,1.0,1.8580179776825494e-05,4.449392376716584e-06,1.1376576329159241e-11,4.449381000140254e-06,6.089656468097928e-06,4.3313509395336025e-06
17539,3.5078,0.06893576503150653,1.0,1.8173475836319857e-05,1.3481954331009261e-05,5.878139810126069e-06,7.603814520883191e-06,6.098243857317912e-06,4.338608788542898e-06
17540,3.508,0.06889666710375317,1.0,1.8066419792542056e-05,8.470769181228749e-06,2.889879652247947e-06,5.580889528980801e-06,6.1054998305960984e-06,4.3448443977308805e-06
17541,3.5082,0.06885759766311329,1.0,1.789479713907047e-05,8.666821872358953e-06,3.445605282921444e-06,5.221216589437508e-06,6.112720760056228e-06,4.351086192657426e-06
17542,3.5084,0.06881855582594996,1.0,1.8106258160784246e-05,8.105774984520064e-06,3.140994504791378e-06,4.964780479728684e-06,6.119911965122797e-06,4.357259363395065e-06
17543,3.5086,0.06877953635864019,1.0,1.9405604226464606e-05,5.2118394864516355e-06,2.1282208888960183e-06,3.083618597555616e-06,6.12649936177993e-06,4.36311486786813e-06
17544,3.5088,0.0688758886543057,1.0,1.9954030381448112e-05,1.5503811254789624e-05,6.971273915456248e-06,8.532537339333374e-06,6.136195163646222e-06,4.371140019610274e-06
17545,3.509,0.06883692476790956,1.0,1.9584538917763382e-05,7.504110427583882e-06,3.3104339705100696e-06,4.193676457073812e-06,6.143608596088461e-06,4.3774928356388445e-06
17546,3.5092,0.06879799523165164,1.0,1.8598647734863322e-05,9.485248794308748e-06,3.5266858280313736e-06,5.9585629662773725e-06,6.151678782069388e-06,4.384046046438957e-06
17547,3.5094,0.06875910789355098,1.0,1.8572266931750393e-05,1.3230579402158039e-05,5.617071024905632e-06,7.613508377252404e-06,6.161268820792931e-06,4.391344493534442e-06
17548,3.5096,0.06872025001251027,1.0,1.8524702855048303e-05,1.2495119795672192e-05,4.057195684190693e-06,8.437924111481496e-06,6.1710401263922575e-06,4.398487845218855e-06
17549,3.5098,0.068681419978097,1.0,1.8575854484782936e-05,1.2918105842194581e-05,5.022634253058248e-06,7.895471589136331e-06,6.18069273164402e-06,4.40572752739531e-06
17550,3.51,0.06864261003879132,1.0,1.8607576430792763e-05,1.1247925298019074e-05,4.3158112510092425e-06,6.93211404700983e-06,6.189476265713831e-06,4.412640996150284e-06
