step,time,radius,rate,gate_rate,gate_forcing,eta,eta_smooth,eta_gate,attempts
3000,0.6,4.394761641475606e-07,4.551921267651965,0.03,3.5641092851624194e-07,1.0741438959196513e-06,5.8360880499112646e-08,1.0157830154205387e-06,1
3001,0.6002000000000001,4.401697118081861e-07,4.5518324460773805,0.03,3.5527506387710545e-07,1.0972634742482807e-06,5.7453908600514023e-08,1.0398095656477668e-06,1
3002,0.6004,4.4086851569290436e-07,4.556531967182762,0.03,3.573935721767276e-07,1.1161660991358892e-06,6.262735796573274e-08,1.0535387411701564e-06,1
3003,0.6006,4.415689104014009e-07,4.558732450037267,0.03,3.5582604835435527e-07,1.1215081138894336e-06,5.7968324949066845e-08,1.0635397889403666e-06,1
3004,0.6008,4.4227175360165206e-07,4.555764447129834,0.03,3.547302502906717e-07,1.1329384504283921e-06,6.553252519619352e-08,1.0674059252321986e-06,1
3005,0.601,4.4297322832609547e-07,4.5556749194664,0.03,3.55023031662406e-07,1.1226229808766778e-06,6.799354391065015e-08,1.0546294369660276e-06,1
3006,0.6012000000000001,4.4367485167545083e-07,4.555585234583562,0.03,3.6050569049395253e-07,1.1147061302848344e-06,4.676642012780233e-08,1.067939710157032e-06,1
3007,0.6014,4.443865852504496e-07,4.553002439457357,0.03,3.684897659771967e-07,1.1551794923305829e-06,5.61282323203573e-08,1.0990512600102256e-06,1
3008,0.6016,4.451045365300115e-07,4.550583064887334,0.01,3.836562107772009e-07,1.1777963627846669e-06,5.173505137898241e-08,1.1260613114056844e-06,1
3009,0.6018,4.458221908498422e-07,4.55049299995289,0.03,3.72289005356723e-07,1.175536025691821e-06,5.744067389561058e-08,1.1180953517962105e-06,1
3010,0.602,4.465396198025278e-07,4.550402776903245,0.03,3.763584711432375e-07,1.1670932854471994e-06,6.518533310602072e-08,1.1019079523411788e-06,1
3011,0.6022000000000001,4.472643557154653e-07,4.550310678224228,0.03,3.745909071781583e-07,1.2021339643183714e-06,7.321761891760648e-08,1.128916345400765e-06,1
3012,0.6024,4.479827075294758e-07,4.550220137469201,0.03,3.6752357465193044e-07,1.1740164330735755e-06,6.43425345116619e-08,1.1096738985619135e-06,1
3013,0.6026,4.487032025817577e-07,4.552147059907516,0.03,3.6883924390525923e-07,1.1792579163397499e-06,5.810643715914429e-08,1.1211514791806057e-06,1
3014,0.6028,4.494206193991695e-07,4.5493918896985335,0.03,3.6608117583070954e-07,1.164567688856433e-06,5.1912036162982784e-08,1.1126556526934502e-06,1
3015,0.603,4.501438682558051e-07,4.54922444908379,0.03,3.677552788262149e-07,1.1888304094591931e-06,7.298850881458393e-08,1.1158419006446091e-06,1
3016,0.6032000000000001,4.508668839035513e-07,4.549133285069232,0.03,3.7552352547225665e-07,1.1766258032613175e-06,5.5148667692690345e-08,1.1214771355686271e-06,1
3017,0.6034,4.5159479152645173e-07,4.551146641148631,0.03,3.828558558035471e-07,1.1895228767595022e-06,5.528399075749029e-08,1.134238886002012e-06,1
3018,0.6036,4.523292562552861e-07,4.549713738216673,0.03,3.87001835964234e-07,1.2154603750127243e-06,4.8057612410374785e-08,1.1674027626023496e-06,1
3019,0.6038,4.5307745065738e-07,4.549622078500586,0.03,3.9617631989715557e-07,1.2715806796278805e-06,7.087736951769556e-08,1.200703310110185e-06,1
3020,0.604,4.5383205233252037e-07,4.549530257911179,0.03,4.0541472421295505e-07,1.2909791602052607e-06,6.839593993240381e-08,1.222583220272857e-06,1
3021,0.6042000000000001,4.545900668681805e-07,4.549438276183973,0.03,4.124335759296291e-07,1.297602855530564e-06,5.740919722141526e-08,1.2401936583091487e-06,1
3022,0.6044,4.553528679879887e-07,4.5504959744365125,0.03,4.1915839243009855e-07,1.3108474983250761e-06,7.528502633321437e-08,1.2355624719918618e-06,1
3023,0.6046,4.561207718366942e-07,4.552218733830514,0.03,4.2192010034803875e-07,1.3293086180160511e-06,7.243230694999321e-08,1.256876311066058e-06,1
3024,0.6048,4.568876559149517e-07,4.551270300636975,0.03,4.2150162232649824e-07,1.3215448400791084e-06,8.873007283606911e-08,1.2328147672430393e-06,1
3025,0.605,4.576439182956325e-07,4.55117762811138,0.03,4.1009148141436837e-07,1.2763998925352672e-06,6.364256498281035e-08,1.2127573275524569e-06,1
3026,0.6052000000000001,4.5839759187446593e-07,4.551083034968198,0.03,4.0553973915047114e-07,1.26459230784603e-06,6.955629787296347e-08,1.1950360099730664e-06,1
3027,0.6054,4.591548191696419e-07,4.553465883060898,0.03,4.0934341088977854e-07,1.274003244148831e-06,8.190545557117704e-08,1.192097788577654e-06,1
3028,0.6056,4.599070060921461e-07,4.553372671795376,0.03,4.0578922149648224e-07,1.2489392275763883e-06,5.7502118758935365e-08,1.191437108817453e-06,1
3029,0.6058,4.6065956423809985e-07,4.553279297008522,0.03,4.064720298362494e-07,1.2467071117411728e-06,5.1106887704513555e-08,1.1956002240366592e-06,1
3030,0.606,4.614139377966053e-07,4.553185758421366,0.03,4.0706721628366415e-07,1.2517787689578281e-06,5.743794846104821e-08,1.19434082049678e-06,1
3031,0.6062000000000001,4.6217206953064497e-07,4.5553970174761185,0.03,4.04116669778468e-07,1.269033004384367e-06,6.921138836283906e-08,1.199821616021528e-06,1
3032,0.6064,4.6292563359168895e-07,4.552661969490707,0.03,4.107187678153041e-07,1.2373917700582058e-06,3.6691291336635045e-08,1.2007004787215707e-06,1
3033,0.6066,4.6368592515407183e-07,4.5552508608093,0.03,4.0660712629762045e-07,1.2704727283166954e-06,5.938334768544769e-08,1.2110893806312477e-06,1
3034,0.6068,4.6444658154671116e-07,4.5551566168347275,0.03,4.022254405820684e-07,1.2732353369155632e-06,7.092760379381568e-08,1.2023077331217475e-06,1
3035,0.607,4.652093930331425e-07,4.561452279135297,0.03,4.118758643354143e-07,1.2679413141626993e-06,6.18032529041318e-08,1.2061380612585675e-06,1
3036,0.6072000000000001,4.6598083096857057e-07,4.561357574799513,0.03,4.156628932054763e-07,1.3038084106657682e-06,7.146570653628707e-08,1.2323427041294812e-06,1
3037,0.6074,4.6674999665177947e-07,4.56351522469769,0.03,4.121562492224655e-07,1.29141080867099e-06,6.692050864739171e-08,1.2244903000235982e-06,1
3038,0.6076,4.6751811973897505e-07,4.56342014206358,0.03,4.107572673783323e-07,1.2841104467174398e-06,7.379807765570365e-08,1.2103123690617362e-06,1
3039,0.6078,4.682849562108618e-07,4.563323018068323,0.03,4.110051279278008e-07,1.2739495965450821e-06,6.508022567133613e-08,1.208869370873746e-06,1
3040,0.608,4.6904844871216494e-07,4.563343380743499,0.03,4.081171495648978e-07,1.2565935298561022e-06,5.2001602637258346e-08,1.2045919272188438e-06,1
3041,0.6082000000000001,4.69811258103614e-07,4.55860833440588,0.03,4.0092827371681784e-07,1.2590842133948975e-06,6.121511949232337e-08,1.1978690939025742e-06,1
3042,0.6084,4.70565063298034e-07,4.555826470275678,0.03,3.9359417049400836e-07,1.2192257524006145e-06,4.5592811925310894e-08,1.1736329404753036e-06,1
3043,0.6086,4.7132236459341716e-07,4.557432610983666,0.03,3.897650990039627e-07,1.2363140921744947e-06,7.20587286614661e-08,1.1642553635130286e-06,1
3044,0.6088,4.720795730726613e-07,4.557336636196764,0.03,3.916610047674881e-07,1.2305255213035131e-06,6.701159464136271e-08,1.1635139266621505e-06,1
3045,0.609,4.728359053668235e-07,4.5507287293592675,0.03,3.965287273927841e-07,1.2209272683960091e-06,5.067654879508879e-08,1.1702507196009204e-06,1
3046,0.6092000000000001,4.735984954862737e-07,4.550632552071285,0.03,4.007870920768151e-07,1.2445246593034793e-06,6.461374300872335e-08,1.179910916294756e-06,1
3047,0.6094,4.7436255248809264e-07,4.550534580130521,0.03,4.027470742926641e-07,1.2464490214711427e-06,5.3407406372326196e-08,1.1930416150988165e-06,1
3048,0.6096,4.75134648018361e-07,4.55043610104948,0.03,4.03695926042554e-07,1.2822213676727253e-06,6.777006104295065e-08,1.2144513066297747e-06,1
3049,0.6098,4.759087348724427e-07,4.544119813949871,0.03,4.018545262146767e-07,1.293481823230378e-06,6.865693027342379e-08,1.224824892956954e-06,1
3050,0.61,4.7668539524641664e-07,4.546153647955618,0.03,4.0871299353816383e-07,1.2949755955239896e-06,6.941971452390421e-08,1.2255558810000855e-06,1
3051,0.6102000000000001,4.774589425708117e-07,4.546056711888474,0.03,4.0577844986045843e-07,1.2788441413984194e-06,5.414207017966414e-08,1.2247020712187553e-06,1
3052,0.6104,4.782336286891797e-07,4.545959605924869,0.03,4.0475851184092396e-07,1.2820620493704505e-06,7.140196493047769e-08,1.2106600844399728e-06,1
3053,0.6106,4.790033231962798e-07,4.545862329761005,0.03,4.0629261946855697e-07,1.2520829301356832e-06,5.002172868704078e-08,1.2020612014486425e-06,1
3054,0.6108,4.797817289596163e-07,4.545764883124618,0.03,4.0837045117164614e-07,1.2900661509728116e-06,7.73638447360272e-08,1.2127023062367844e-06,1
3055,0.611,4.805543118835361e-07,4.545667265694494,0.03,4.049574036319979e-07,1.260863392366343e-06,5.5612138766393504e-08,1.2052512535999496e-06,1
3056,0.6112000000000001,4.813300625100255e-07,4.545569477198351,0.03,4.0616902539247314e-07,1.2719949855846232e-06,6.681424129611701e-08,1.2051807442885061e-06,1
3057,0.6114,4.821128983072468e-07,4.545471517346524,0.03,4.108242795848161e-07,1.2992470666391345e-06,7.367526075470896e-08,1.2255718058844255e-06,1
3058,0.6116,4.828970529277886e-07,4.5453733858402305,0.03,4.170658339530444e-07,1.2960621182460525e-06,7.131673676210476e-08,1.2247453814839477e-06,1
3059,0.6118,4.836776396418947e-07,4.545275082371374,0.03,4.174882061625324e-07,1.2742680834909856e-06,6.604269574838054e-08,1.208225387742605e-06,1
3060,0.612,4.844624989123323e-07,4.5451766066583446,0.03,4.188943120651028e-07,1.2906912568629263e-06,8.181534518721571e-08,1.2088759116757105e-06,1
3061,0.6122000000000001,4.852537881213903e-07,4.545077958392189,0.03,4.2428064897917083e-07,1.3138968668679052e-06,6.026846946062167e-08,1.2536283974072834e-06,1
3062,0.6124,4.860477693959366e-07,4.54497913729271,0.03,4.3076789991891427e-07,1.3172915688123999e-06,6.454756872499257e-08,1.2527440000874073e-06,1
3063,0.6126,4.868302177885627e-07,4.544877886772586,0.03,4.286185754751057e-07,1.2582196653979915e-06,4.8110289853741754e-08,1.2101093755442497e-06,1
3064,0.6128,4.876235296433849e-07,4.544778718494497,0.03,4.2795952362414167e-07,1.309639894096987e-06,6.50559579810238e-08,1.2445839361159631e-06,1
3065,0.613,4.884140716107392e-07,4.542953248900313,0.03,4.2875761535700275e-07,1.2922603369364858e-06,6.399723008147535e-08,1.2282631068550105e-06,1
3066,0.6132000000000001,4.892089639128441e-07,4.542853769618066,0.03,4.251436615357892e-07,1.3140495342331049e-06,8.04695196265525e-08,1.2335800146065523e-06,1
3067,0.6134000000000001,4.900048196951471e-07,4.542754116066082,0.03,4.27494845586596e-07,1.3129274133714548e-06,6.637961034156661e-08,1.2465478030298883e-06,1
3068,0.6136,4.908018287424537e-07,4.542654287956013,0.03,4.2757359844360056e-07,1.3150220523514872e-06,5.8363833182894393e-08,1.2566582191685927e-06,1
3069,0.6138,4.91595531724618e-07,4.542554285004231,0.03,4.2476392592634e-07,1.2977136312163327e-06,5.419845823486241e-08,1.2435151729814702e-06,1
3070,0.614,4.92385762253058e-07,4.542454106917057,0.03,4.214109621172983e-07,1.2801323008791362e-06,5.4390642136723994e-08,1.2257416587424122e-06,1
3071,0.6142000000000001,4.931749687565322e-07,4.545912555014134,0.03,4.179747425322215e-07,1.2731331887028582e-06,5.156238649251266e-08,1.2215708022103456e-06,1
3072,0.6144000000000001,4.939705889571102e-07,4.5438269595525425,0.03,4.170978108602922e-07,1.3034819868153746e-06,7.052901615810841e-08,1.2329529706572662e-06,1
3073,0.6146,4.947601135887993e-07,4.544199865992234,0.03,4.143472675364207e-07,1.2719452425039383e-06,4.182188373345776e-08,1.2301233587704806e-06,1
3074,0.6148,4.955601874725789e-07,4.544311335193567,0.03,4.168807400821004e-07,1.3184672683336209e-06,6.373514135873509e-08,1.2547321269748857e-06,1
3075,0.615,4.963637444182271e-07,4.544210224666616,0.03,4.221179567052997e-07,1.3270277558872125e-06,5.686229295079987e-08,1.2701654629364127e-06,1
3076,0.6152000000000001,4.971700016514343e-07,4.544108937108225,0.03,4.2419839247823887e-07,1.3348172608999988e-06,6.88768819900142e-08,1.2659403789099846e-06,1
3077,0.6154000000000001,4.979755973489762e-07,4.5440074722017325,0.03,4.2440161740301537e-07,1.327670448130989e-06,7.472336038405024e-08,1.2529470877469388e-06,1
3078,0.6156,4.987734639888002e-07,4.543905829636166,0.03,4.2101034262423184e-07,1.28879996331869e-06,4.6314541601182075e-08,1.242485421717508e-06,1
3079,0.6158,4.995819234955019e-07,4.543804009128342,0.03,4.1898327739576284e-07,1.3401686008757966e-06,8.72590316773899e-08,1.2529095691984067e-06,1
3080,0.616,5.003962856734308e-07,4.543702010354906,0.03,4.295926036783211e-07,1.355412396881966e-06,6.737993177289537e-08,1.2880324651090704e-06,1
3081,0.6162000000000001,5.012071654557646e-07,4.545710522592903,0.03,4.330759362236158e-07,1.329794532787764e-06,5.692365861203512e-08,1.2728708741757288e-06,1
3082,0.6164000000000001,5.020262622548216e-07,4.545606049304238,0.03,4.3579475448258575e-07,1.3644840560450204e-06,6.166134179366646e-08,1.302822714251354e-06,1
3083,0.6166,5.028445262719532e-07,4.545503466910876,0.03,4.3360155038791767e-07,1.3588189322017341e-06,3.954404077069127e-08,1.3192748914310429e-06,1
3084,0.6168,5.03677258371761e-07,4.547873588893823,0.03,4.334927213848663e-07,1.4262983209995e-06,7.500624777003522e-08,1.3512920732294649e-06,1
3085,0.617,5.045105315208345e-07,4.547770592427757,0.03,4.406931961729599e-07,1.4180416318885119e-06,6.332807975735281e-08,1.354713552131159e-06,1
3086,0.6172000000000001,5.053557928896586e-07,4.547667415703382,0.03,4.4157681161349764e-07,1.4733092437427216e-06,9.008624359708075e-08,1.383223000145641e-06,1
3087,0.6174000000000001,5.061925670090691e-07,4.547564058381465,0.03,4.4011314370033045e-07,1.4285390375475363e-06,5.715866894702569e-08,1.3713803686005106e-06,1
3088,0.6176,5.070317427233044e-07,4.547458168272879,0.03,4.369150703111192e-07,1.4399628472370767e-06,8.454963278278525e-08,1.3554132144542913e-06,1
3089,0.6178,5.078681188615669e-07,4.551524940312919,0.03,4.354463343214578e-07,1.4215351354547626e-06,8.424341637014565e-08,1.337291719084617e-06,1
3090,0.618,5.087086210196697e-07,4.556337568961639,0.03,4.3762808565788125e-07,1.4336959523410812e-06,8.008352501896462e-08,1.3536124273221166e-06,1
3091,0.6182000000000001,5.095432707666798e-07,4.551727178866175,0.03,4.325243883123778e-07,1.4080434547365216e-06,5.73121199118871e-08,1.3507313348246344e-06,1
3092,0.6184000000000001,5.103808030442674e-07,4.5558756921857615,0.03,4.3716045321752455e-07,1.4118737190382266e-06,5.560870208050835e-08,1.3562650169577183e-06,1
3093,0.6186,5.112241865906924e-07,4.555663630754816,0.03,4.364306210648602e-07,1.438113983396272e-06,7.14177452169607e-08,1.3666962381793113e-06,1
3094,0.6188,5.120696966467813e-07,4.557806569550344,0.03,4.4498632468484453e-07,1.4352220520493094e-06,5.6509582347847864e-08,1.3787124697014615e-06,1
3095,0.619,5.12921864065995e-07,4.557701508312205,0.03,4.476378496199585e-07,1.462016880560046e-06,6.427686841750102e-08,1.3977400121425451e-06,1
3096,0.6192000000000001,5.137792812150652e-07,4.557596263271431,0.03,4.5078522657781196e-07,1.4812506504588803e-06,8.713828181173049e-08,1.3941123686471498e-06,1
3097,0.6194000000000001,5.146339613316414e-07,4.559719830275839,0.03,4.503336673422385e-07,1.4629978888149871e-06,7.115394580767912e-08,1.391843943007308e-06,1
3098,0.6196,5.154895888882397e-07,4.559614166224366,0.03,4.4994134958510414e-07,1.4642569139896699e-06,7.17158453826825e-08,1.3925410686069873e-06,1
3099,0.6198,5.163453085709057e-07,4.555055220652298,0.03,4.467433775562304e-07,1.4663403435882652e-06,6.589188354944177e-08,1.4004484600388233e-06,1
3100,0.62,5.172103006684898e-07,4.552650263118338,0.03,4.4941017991494356e-07,1.5073336681546317e-06,9.486221770922443e-08,1.4124714504454072e-06,1
3101,0.6202000000000001,5.180679424715923e-07,4.551561193124915,0.03,4.4764495115034863e-07,1.468964052676545e-06,5.662817031817057e-08,1.4123358823583745e-06,1
3102,0.6204000000000001,5.189285802849715e-07,4.55145496268489,0.03,4.532854327662999e-07,1.4744225021671837e-06,6.314157187654677e-08,1.411280930290637e-06,1
3103,0.6206,5.197925026865106e-07,4.5471316142688085,0.03,4.5358592683195414e-07,1.4888398285699955e-06,7.536037490083624e-08,1.4134794536691592e-06,1
3104,0.6208,5.206582381594553e-07,4.54473031746108,0.03,4.555820275617146e-07,1.493199864830999e-06,7.304710085604096e-08,1.420152763974958e-06,1
3105,0.621,5.215258135955784e-07,4.5446236757238205,0.03,4.575969259593623e-07,1.4964756381253311e-06,6.545226606358727e-08,1.4310233720617438e-06,1
3106,0.6212,5.223974254955358e-07,4.545513063771354,0.03,4.56945863943106e-07,1.5128667306269056e-06,8.23140750536281e-08,1.4305526555732774e-06,1
3107,0.6214000000000001,5.232672166981599e-07,4.5450127379701515,0.03,4.5549074770306373e-07,1.5014960396713656e-06,6.17547010172055e-08,1.4397413386541601e-06,1
3108,0.6216,5.241379982035126e-07,4.544905520684988,0.03,4.5383245636717824e-07,1.5041804237934562e-06,7.84336264578957e-08,1.4257467973355606e-06,1
3109,0.6218,5.250000430032307e-07,4.544469989968464,0.03,4.499158329162466e-07,1.4606782235689132e-06,5.5217580588536376e-08,1.4054606429803768e-06,1
3110,0.622,5.258674901389434e-07,4.542350698534237,0.03,4.5077768312934455e-07,1.483985847730093e-06,7.128819191122787e-08,1.4126976558188652e-06,1
3111,0.6222,5.267415318777897e-07,4.5422429720971556,0.03,4.54857061947465e-07,1.508954834832764e-06,5.511707785797048e-08,1.4538377569747936e-06,1
3112,0.6224000000000001,5.276154574707561e-07,4.544693356936004,0.03,4.5000811163640843e-07,1.5079352001619654e-06,8.024076903940341e-08,1.427694431122562e-06,1
3113,0.6226,5.284830534471537e-07,4.544585194067197,0.03,4.4871192106512114e-07,1.4736569574076113e-06,7.29875900060542e-08,1.400669367401557e-06,1
3114,0.6228,5.293530699495411e-07,4.541969262593999,0.03,4.439415800052413e-07,1.4879391141532532e-06,6.535502146668785e-08,1.4225840926865654e-06,1
3115,0.623,5.30226510017708e-07,4.539341880747025,0.03,4.4679668544699426e-07,1.4996082835984039e-06,8.134943666385612e-08,1.4182588469345478e-06,1
3116,0.6232,5.311036013162126e-07,4.539534716761261,0.03,4.561109226058438e-07,1.5044484799415501e-06,8.177946293780468e-08,1.4226690170037455e-06,1
3117,0.6234000000000001,5.319796657014655e-07,4.539425903110283,0.03,4.5502489901518274e-07,1.4964522230033422e-06,6.451156501800773e-08,1.4319406579853344e-06,1
3118,0.6236,5.328628513234393e-07,4.539316899287973,0.03,4.5378632786075314e-07,1.5293356348969874e-06,7.533009259281013e-08,1.4540055423041773e-06,1
3119,0.6238,5.33745947199485e-07,4.537457353453052,0.03,4.536728535279084e-07,1.5259567333287125e-06,8.985384928758117e-08,1.4361028840411313e-06,1
3120,0.624,5.346335399465658e-07,4.537294886771733,0.03,4.5646010894223545e-07,1.5416968502747853e-06,8.610862412567538e-08,1.45558822614911e-06,1
3121,0.6242,5.355184600200991e-07,4.537185359312705,0.03,4.5700530646966215e-07,1.5237990952051382e-06,7.058058050344631e-08,1.4532185147016918e-06,1
3122,0.6244000000000001,5.36403456732095e-07,4.539532640714272,0.03,4.532540728251622e-07,1.52263370129808e-06,9.093686258766735e-08,1.4316968387104126e-06,1
3123,0.6246,5.37295077494513e-07,4.539422672247838,0.03,4.578827126525455e-07,1.5471251965880623e-06,9.608140762772883e-08,1.4510437889603335e-06,1
3124,0.6248,5.38184394823251e-07,4.539312511624078,0.03,4.616506283448205e-07,1.5278304199732315e-06,6.099493693583184e-08,1.4668354830373996e-06,1
3125,0.625,5.390731015744584e-07,4.538040367905108,0.03,4.624190495840186e-07,1.5206321500327449e-06,4.4536661968060884e-08,1.476095488064684e-06,1
3126,0.6252,5.399701160262068e-07,4.536893328976843,0.03,4.581175096845277e-07,1.563012424383355e-06,9.091083550887072e-08,1.4721015888744841e-06,1
3127,0.6254000000000001,5.408685352197498e-07,4.53678264131816,0.03,4.6271868818250866e-07,1.561394996106592e-06,9.395979263992062e-08,1.4674352034666714e-06,1
3128,0.6256,5.417657855727616e-07,4.536671760286487,0.03,4.6337537909755647e-07,1.5508539076583267e-06,6.622865581937131e-08,1.4846252518389554e-06,1
3129,0.6258,5.426568113812278e-07,4.536557665967956,0.03,4.603059470137202e-07,1.518779242935581e-06,6.10686286809729e-08,1.4577106142546081e-06,1
3130,0.626,5.435499729089243e-07,4.536446396542234,0.03,4.5484814748504863e-07,1.5309022729626095e-06,1.0156117433103484e-07,1.4293410986315747e-06,1
3131,0.6262,5.444340669436504e-07,4.536334932735011,0.03,4.5524197736545635e-07,1.4811737393517923e-06,6.376381194729243e-08,1.4174099274044998e-06,1
3132,0.6264000000000001,5.453215700685151e-07,4.536220586780337,0.03,4.636639535082069e-07,1.4858146666429292e-06,6.7946757309005e-08,1.4178679093339243e-06,1
3133,0.6266,5.462211812766201e-07,4.536108732693882,0.03,4.6230432021917846e-07,1.5436955879506813e-06,8.594297196066654e-08,1.4577526159900149e-06,1
3134,0.6268,5.471202419755892e-07,4.5359931491103005,0.03,4.60162767280521e-07,1.5390413154071682e-06,8.05752282415289e-08,1.4584660871656392e-06,1
3135,0.627,5.480125650691588e-07,4.535880903194015,0.03,4.5943322261638627e-07,1.5020545697431164e-06,6.380926845601333e-08,1.438245301287103e-06,1
3136,0.6272,5.488990294529361e-07,4.535768461273914,0.03,4.620142750046546e-07,1.4661807698740671e-06,5.8923771204583684e-08,1.4072569986694833e-06,1
3137,0.6274000000000001,5.497941006778621e-07,4.535655823021808,0.03,4.581559163131313e-07,1.5090681751697854e-06,8.080735788432567e-08,1.4282608172854596e-06,1
3138,0.6276,5.506896251298843e-07,4.5355429880949805,0.03,4.539387296390608e-07,1.511525962172037e-06,7.59766275117544e-08,1.4355493346602826e-06,1
3139,0.6278,5.515817199451616e-07,4.535429956151509,0.03,4.5297237528571183e-07,1.4913257012208316e-06,7.248589481622182e-08,1.4188398064046097e-06,1
3140,0.628,5.524757278500171e-07,4.535316726874205,0.03,4.540515866507924e-07,1.4957972807730635e-06,6.5503969316558e-08,1.4302933114565055e-06,1
3141,0.6282,5.533730275677587e-07,4.532938195125118,0.03,4.634332092612257e-07,1.5001009282676512e-06,5.8622215688619905e-08,1.4414787125790312e-06,1
3142,0.6284000000000001,5.54277894779863e-07,4.53282462469037,0.03,4.6595122309598223e-07,1.5313716988915247e-06,5.8389051580750565e-08,1.4729826473107742e-06,1
3143,0.6286,5.551871586447123e-07,4.530689132931508,0.03,4.7017958023103316e-07,1.54617245247039e-06,7.466426307937897e-08,1.471508189391011e-06,1
3144,0.6288,5.561044603688038e-07,4.528137047250586,0.03,4.7479300734283387e-07,1.579001180792019e-06,9.640791656005562e-08,1.4825932642319635e-06,1
3145,0.629,5.570209889335861e-07,4.52918776990946,0.03,4.7173528690273893e-07,1.5734288866052273e-06,8.412256202806528e-08,1.489306324577162e-06,1
3146,0.6292,5.579369622420703e-07,4.5321589773849285,0.03,4.68677553254587e-07,1.5678765932172997e-06,7.228458987008588e-08,1.4955920033472139e-06,1
3147,0.6294000000000001,5.588542794340422e-07,4.534159814482875,0.03,4.6728882079869564e-07,1.570685603822584e-06,8.109848112465079e-08,1.4895871226979333e-06,1
3148,0.6296,5.597696320602779e-07,4.534041855420934,0.03,4.716148102536863e-07,1.5524204619288232e-06,7.576468645297802e-08,1.4766557754758453e-06,1
3149,0.6298,5.606951964023126e-07,4.533926837227261,0.03,4.807228625090611e-07,1.5902344180653134e-06,6.665160790767467e-08,1.5235828101576388e-06,1
3150,0.63,5.616201452496938e-07,4.533811618333188,0.03,4.755358394132492e-07,1.5881858202210423e-06,6.089228638988212e-08,1.52729353383116e-06,1
3151,0.6302,5.625447529817663e-07,4.533696198389604,0.03,4.7129314125581363e-07,1.5865673033169903e-06,9.477647330777361e-08,1.4917908300092166e-06,1
3152,0.6304000000000001,5.634760484157852e-07,4.533580577048272,0.03,4.734062438052026e-07,1.6137229197064832e-06,9.846781136304324e-08,1.51525510834344e-06,1
3153,0.6306,5.644087698611974e-07,4.533464753954414,0.03,4.700062999776003e-07,1.6200649429156043e-06,8.506587347132073e-08,1.5349990694442836e-06,1
3154,0.6308,5.653502107020873e-07,4.533708167604821,0.03,4.7186663666435386e-07,1.6573877505269934e-06,1.1014565422841222e-07,1.5472420962985812e-06,1
3155,0.631,5.662868168232754e-07,4.533591930995159,0.03,4.6914590408658716e-07,1.6317152225912097e-06,7.932219210304563e-08,1.552393030488164e-06,1
3156,0.6312,5.672245519961181e-07,4.535624809075655,0.03,4.6472029975799016e-07,1.6363570762609269e-06,8.256823808524633e-08,1.5537888381756806e-06,1
3157,0.6314000000000001,5.681640121961353e-07,4.5355052416011015,0.03,4.745028430907848e-07,1.6309822622663988e-06,8.48566027982052e-08,1.5461256594681936e-06,1
3158,0.6316,5.691081864740578e-07,4.532932326704599,0.03,4.748684309640737e-07,1.6513502459314648e-06,7.455204947681834e-08,1.5767981964546465e-06,1
3159,0.6318,5.700549933856312e-07,4.532815284039461,0.03,4.758591818019068e-07,1.6592751199883835e-06,7.984201391251543e-08,1.579433106075868e-06,1
3160,0.632,5.710051089619944e-07,4.537658520223664,0.03,4.778130060073478e-07,1.6667737563297054e-06,7.973118054049709e-08,1.5870425757892083e-06,1
3161,0.6322,5.719518306506763e-07,4.536901577838837,0.03,4.771848388928085e-07,1.646533007571494e-06,7.332638688615978e-08,1.5732066206853343e-06,1
3162,0.6324000000000001,5.729008753567621e-07,4.536783812161766,0.03,4.748086399067099e-07,1.6562628172700272e-06,1.0529454629543217e-07,1.550968270974595e-06,1
3163,0.6326,5.738451065457002e-07,4.536665841072794,0.03,4.7069028954802384e-07,1.632058130776827e-06,9.116383296874243e-08,1.5408942978080846e-06,1
3164,0.6328,5.747850706120128e-07,4.541082688780087,0.03,4.6890145853740695e-07,1.6056724404695833e-06,7.401549424499444e-08,1.5316569462245889e-06,1
3165,0.633,5.757189620739729e-07,4.540964190285958,0.03,4.607604709686549e-07,1.579235796353757e-06,7.011952013488922e-08,1.5091162762188679e-06,1
3166,0.6332,5.766510726782091e-07,4.53832656957699,0.03,4.584308057353405e-07,1.5699162151887838e-06,7.0385470217282e-08,1.4995307449715018e-06,1
3167,0.6334000000000001,5.775877260417174e-07,4.540331856837747,0.03,4.5950076839073035e-07,1.5861341985336925e-06,8.206291295072755e-08,1.504071285582965e-06,1
3168,0.6336,5.785301830553316e-07,4.537761012432065,0.03,4.599897066665009e-07,1.6118555330536044e-06,9.603875191522617e-08,1.5158167811383782e-06,1
3169,0.6338,5.794694687748578e-07,4.535632945029097,0.03,4.589404157348054e-07,1.593982827241741e-06,6.608271274074746e-08,1.5279001145009935e-06,1
3170,0.634,5.804141955377324e-07,4.538065667881003,0.03,4.5595130884865855e-07,1.6184654606293227e-06,1.0121893282410277e-07,1.51724652780522e-06,1
3171,0.6342,5.813519679243514e-07,4.537945983089585,0.03,4.550273581474979e-07,1.5803873606153515e-06,8.809855965438248e-08,1.492288800960969e-06,1
3172,0.6344000000000001,5.822958723773993e-07,4.537826089663052,0.03,4.498601868696337e-07,1.611986923931621e-06,9.496231667079056e-08,1.5170246072608303e-06,1
3173,0.6346,5.832407458807111e-07,4.537153908176465,0.03,4.5078740220840454e-07,1.6119828816019014e-06,9.213191661590952e-08,1.519850964985992e-06,1
