step,radius
18931,2.1960137782895597e-05
18932,2.1972821997336835e-05
18933,2.1991309619429352e-05
18934,2.2005829879904044e-05
18935,2.2021139188985083e-05
18936,2.2035331115622932e-05
18937,2.2050511986536616e-05
18938,2.2067057283300157e-05
18939,2.2082375124269812e-05
18940,2.2095969767919018e-05
18941,2.211122532577163e-05
18942,2.2126864236327865e-05
18943,2.214147818358934e-05
18944,2.215573344832528e-05
18945,2.2171069079316393e-05
18946,2.2187123559774967e-05
18947,2.2202678066002972e-05
18948,2.2216153344257867e-05
18949,2.2229576950917875e-05
18950,2.2242678602350475e-05
18951,2.2258108973110574e-05
18952,2.2271318773198404e-05
18953,2.2282687606094155e-05
18954,2.2296015322557393e-05
18955,2.2308360288489957e-05
18956,2.2323277247921066e-05
18957,2.233595469270826e-05
18958,2.2349017752637938e-05
18959,2.23600752163241e-05
18960,2.2373110096319994e-05
18961,2.238613698604424e-05
18962,2.239869276597268e-05
18963,2.241371329233092e-05
18964,2.242708880011593e-05
18965,2.2441757487192767e-05
18966,2.245305721112835e-05
18967,2.2464804928626218e-05
18968,2.247479623925922e-05
18969,2.248600457358343e-05
18970,2.2498359467779145e-05
18971,2.2511142164101826e-05
18972,2.2524821849045364e-05
18973,2.253679763858804e-05
18974,2.25496846892882e-05
18975,2.2561089390880545e-05
18976,2.257427262467146e-05
18977,2.2587585207615347e-05
18978,2.260441280518886e-05
18979,2.261825307287407e-05
18980,2.2632192182938467e-05
18981,2.2646135873038884e-05
18982,2.2659059425172974e-05
18983,2.267291605441186e-05
18984,2.2687249702616475e-05
18985,2.2700342968390954e-05
18986,2.271395337282262e-05
18987,2.272735124032739e-05
18988,2.274293923031839e-05
18989,2.275813992176273e-05
18990,2.2770056510174572e-05
18991,2.278493714661385e-05
18992,2.2799247772878237e-05
18993,2.281312743526507e-05
18994,2.2828980145948632e-05
18995,2.284267558926826e-05
18996,2.285843641419279e-05
18997,2.287327756689881e-05
18998,2.2885986660038433e-05
18999,2.2899999406352996e-05
19000,2.2914507408362696e-05
19001,2.292883587109314e-05
19002,2.294337309221721e-05
19003,2.2957938212326748e-05
19004,2.297095581640992e-05
19005,2.2985101756182864e-05
19006,2.2999484328232357e-05
19007,2.3012171782476355e-05
19008,2.3025108928072234e-05
19009,2.303860385528935e-05
19010,2.3051828199310215e-05
19011,2.306480216010279e-05
19012,2.3076892182620944e-05
19013,2.308957481233614e-05
19014,2.3103704538598833e-05
19015,2.3116890846227292e-05
19016,2.3132116950009655e-05
19017,2.3145565303566053e-05
19018,2.3160361438159067e-05
19019,2.317545698124181e-05
19020,2.319713740798411e-05
19021,2.3211512176076394e-05
19022,2.3225624189162185e-05
19023,2.3239818454775598e-05
19024,2.3253784817546938e-05
19025,2.3265782523448666e-05
19026,2.3278389809267354e-05
19027,2.3292185748198737e-05
19028,2.3303600785425796e-05
19029,2.331737243745142e-05
19030,2.3327387752430616e-05
19031,2.334012748395402e-05
19032,2.335230402441507e-05
19033,2.336507717592085e-05
19034,2.3376982050366267e-05
19035,2.3389972185496832e-05
19036,2.3402670378090073e-05
19037,2.341681631589051e-05
19038,2.342963317712848e-05
19039,2.3444106685780108e-05
19040,2.3459022852889943e-05
19041,2.3473742493955026e-05
19042,2.3487076485120236e-05
19043,2.3500806530114066e-05
19044,2.3515597572192403e-05
19045,2.3528539194089482e-05
19046,2.3540551693596523e-05
19047,2.355405545816799e-05
19048,2.356608617801891e-05
19049,2.3577067131502856e-05
19050,2.3590285452948875e-05
19051,2.3601544409787084e-05
19052,2.3614774078876245e-05
19053,2.3625029353165997e-05
19054,2.3637403854330156e-05
19055,2.3650010678394887e-05
19056,2.3661972793869095e-05
19057,2.3675455713160153e-05
19058,2.368767371158221e-05
19059,2.3698356701197258e-05
19060,2.371034151294113e-05
19061,2.3723006561991866e-05
19062,2.3735400805455295e-05
19063,2.3748374894814537e-05
19064,2.3763806643627944e-05
19065,2.3776923742810404e-05
19066,2.3788110032122204e-05
19067,2.3800931019160386e-05
19068,2.3812477638208138e-05
19069,2.3824515183172884e-05
19070,2.3837817394912636e-05
19071,2.3849834340951774e-05
19072,2.386099731309977e-05
19073,2.3874363031930237e-05
19074,2.3886333384424225e-05
19075,2.3896945867236853e-05
19076,2.3909147129007864e-05
19077,2.392102256341134e-05
19078,2.3937598283550663e-05
19079,2.3951820550555323e-05
19080,2.3963490405744355e-05
19081,2.3977915746240825e-05
19082,2.3989367778801625e-05
19083,2.4001788083590214e-05
19084,2.401446931204296e-05
19085,2.402844468636377e-05
19086,2.4044597277181417e-05
19087,2.405849678450618e-05
19088,2.4072384830928082e-05
19089,2.4088260680983273e-05
19090,2.4102227977365624e-05
19091,2.4118548466858988e-05
19092,2.4132436648776315e-05
19093,2.4145268131305546e-05
19094,2.4161328710943787e-05
19095,2.417557749881694e-05
19096,2.4188569178812764e-05
19097,2.4202606013279163e-05
19098,2.421660371978868e-05
19099,2.423182400520254e-05
19100,2.4245456128673483e-05
19101,2.4260155779825706e-05
19102,2.427546310841211e-05
19103,2.4291630436238046e-05
19104,2.430712472965859e-05
19105,2.4322461538547705e-05
19106,2.433849655957751e-05
19107,2.4351377526409048e-05
19108,2.436751913972331e-05
19109,2.438211813560507e-05
19110,2.439642231781861e-05
19111,2.4411834949310395e-05
19112,2.4426516588288256e-05
19113,2.444143125655555e-05
19114,2.445680038318084e-05
19115,2.447085328986997e-05
19116,2.4485158637455975e-05
19117,2.4501821828651482e-05
19118,2.4517414202729572e-05
19119,2.4531604166711695e-05
19120,2.454899088184941e-05
19121,2.4563975103687375e-05
19122,2.457885559233865e-05
19123,2.4593865071043766e-05
19124,2.4609214117043453e-05
19125,2.4626927754122927e-05
19126,2.4645054744384555e-05
19127,2.466018265923404e-05
19128,2.4676039116711767e-05
19129,2.469353321296781e-05
19130,2.4708760589749244e-05
19131,2.4723746560872178e-05
19132,2.474081802484399e-05
19133,2.475790416434966e-05
19134,2.477501917917901e-05
19135,2.4790338551837126e-05
19136,2.4804552543674994e-05
19137,2.48222650944574e-05
19138,2.4843271226484298e-05
19139,2.486196093391248e-05
19140,2.4880579186396247e-05
19141,2.4899407824632416e-05
19142,2.4916496818977332e-05
19143,2.493442432525215e-05
19144,2.495405398757507e-05
19145,2.4970987333785455e-05
19146,2.498834311272127e-05
19147,2.500464964691947e-05
19148,2.5023204948308928e-05
19149,2.5039124469084e-05
19150,2.505676903602626e-05
19151,2.507261165514473e-05
19152,2.5089993418064895e-05
19153,2.510473129875222e-05
19154,2.5120849301470687e-05
19155,2.5139286789929926e-05
19156,2.5157393789259918e-05
19157,2.5175505341667467e-05
19158,2.519064552306696e-05
19159,2.5207333987884493e-05
19160,2.5221710300071542e-05
19161,2.5237571196541925e-05
19162,2.5250906388076397e-05
19163,2.5264551468591936e-05
19164,2.5279204179346004e-05
19165,2.5295745989808976e-05
19166,2.5308976671981092e-05
19167,2.5324091511935857e-05
19168,2.533733754711155e-05
19169,2.5354749858556333e-05
19170,2.537049693723337e-05
19171,2.5385851888164877e-05
19172,2.539962729278899e-05
19173,2.5415069032087677e-05
19174,2.544189093988246e-05
19175,2.546523166985628e-05
19176,2.547960762865782e-05
19177,2.5495730193039448e-05
19178,2.5510952649905513e-05
19179,2.5525881826207958e-05
19180,2.554022087447072e-05
19181,2.5558611131743388e-05
19182,2.5575566069796145e-05
19183,2.5591632204576158e-05
19184,2.5608095992148593e-05
19185,2.562289318427545e-05
19186,2.5640325859612228e-05
19187,2.5656595722893e-05
19188,2.5670715350669684e-05
19189,2.5684485275515728e-05
19190,2.5697365936510397e-05
19191,2.5709901863726115e-05
19192,2.572757981873961e-05
19193,2.5741271641973167e-05
19194,2.575299642675257e-05
19195,2.5768750425861494e-05
19196,2.578512421920698e-05
19197,2.5800331792471926e-05
19198,2.581440122115872e-05
19199,2.5829162112007072e-05
19200,2.5841693503536097e-05
19201,2.5857570443199916e-05
19202,2.58734361944112e-05
19203,2.588660322369726e-05
19204,2.5902062179210542e-05
19205,2.591569007184742e-05
19206,2.5929896102239438e-05
19207,2.594190049520778e-05
19208,2.5957045724153192e-05
19209,2.5973671927829894e-05
19210,2.5986214858958843e-05
19211,2.6001649727862827e-05
19212,2.6015722056867985e-05
19213,2.602986457386321e-05
19214,2.6043113680925633e-05
19215,2.6058201449289603e-05
19216,2.6071860063761138e-05
19217,2.6089937232956128e-05
19218,2.61072373528215e-05
19219,2.6123185019268014e-05
19220,2.6136447023686136e-05
19221,2.615053432094424e-05
19222,2.6163547049650615e-05
19223,2.617626815420178e-05
19224,2.6190059640669822e-05
19225,2.620282391168307e-05
19226,2.6216934013995284e-05
19227,2.6233652181733014e-05
19228,2.624454269573242e-05
19229,2.625663130609674e-05
19230,2.6268972672644542e-05
19231,2.628230526227044e-05
19232,2.62948337751262e-05
19233,2.6306772059326e-05
19234,2.6320244924400377e-05
19235,2.6334417535341695e-05
19236,2.6349838459987727e-05
19237,2.6364572234077445e-05
19238,2.6377880248884364e-05
19239,2.6392446147013485e-05
19240,2.6405021148978397e-05
19241,2.641960916004491e-05
19242,2.643333022992457e-05
19243,2.6446896968868227e-05
19244,2.6461326852158582e-05
19245,2.6475064576015914e-05
19246,2.648787696490859e-05
19247,2.650097631202208e-05
19248,2.651525111921824e-05
19249,2.6530745688621147e-05
19250,2.654696889607212e-05
19251,2.6560962487259472e-05
19252,2.6572975293956065e-05
19253,2.6587693100922855e-05
19254,2.6605451850495544e-05
19255,2.6620869782211884e-05
19256,2.6636214218179488e-05
19257,2.6650892256061117e-05
19258,2.6666518817357936e-05
19259,2.668154908983971e-05
19260,2.66954033218372e-05
19261,2.671344721823865e-05
19262,2.672945378349064e-05
19263,2.6743441357299186e-05
19264,2.6755793701031755e-05
19265,2.6767718484612696e-05
19266,2.6780553370132118e-05
19267,2.6795113838907976e-05
19268,2.6807144051620915e-05
19269,2.6819886621126772e-05
19270,2.6833958062141667e-05
19271,2.6848248866040905e-05
19272,2.686335394861852e-05
19273,2.687819596149456e-05
19274,2.689183558064802e-05
19275,2.6903470060910135e-05
19276,2.691769572286166e-05
19277,2.6931419964088092e-05
19278,2.6943909157235955e-05
19279,2.695719759914852e-05
19280,2.697112206246312e-05
19281,2.698390882494714e-05
19282,2.6996474124002236e-05
19283,2.7009572160534295e-05
19284,2.7024517686580995e-05
19285,2.703985208039532e-05
19286,2.7054007440600797e-05
19287,2.7068837816781486e-05
19288,2.708311443377387e-05
19289,2.7100377498387894e-05
19290,2.7115370409234545e-05
19291,2.712926322753843e-05
19292,2.7144971352525384e-05
19293,2.7161184124189128e-05
19294,2.717724441691392e-05
19295,2.7192864344200867e-05
19296,2.7206999147196697e-05
19297,2.7219020376420262e-05
19298,2.72311635761851e-05
19299,2.7247318738209954e-05
19300,2.7260377394977628e-05
19301,2.7271835892051367e-05
19302,2.7282467745760256e-05
19303,2.729510441927472e-05
19304,2.7307414523050787e-05
19305,2.7320618215069665e-05
19306,2.7331340217598336e-05
19307,2.7343207576555254e-05
19308,2.73539010523039e-05
19309,2.7365336234527376e-05
19310,2.7377543775079597e-05
19311,2.738901546974007e-05
19312,2.740033076694793e-05
19313,2.7413338437641308e-05
19314,2.7424676205323906e-05
19315,2.743615393504793e-05
19316,2.7449533839141723e-05
19317,2.7461284245315348e-05
19318,2.7474186384162463e-05
19319,2.7485614741049777e-05
19320,2.7496447589868058e-05
19321,2.7508825753938976e-05
19322,2.7522767700414326e-05
19323,2.753427305412246e-05
19324,2.754802841165062e-05
19325,2.756132031975177e-05
19326,2.7573652065700506e-05
19327,2.7588099826624676e-05
19328,2.7601386974958664e-05
19329,2.7613600327560617e-05
19330,2.762804972346577e-05
19331,2.7642185886259175e-05
19332,2.765596277312154e-05
19333,2.766744503984435e-05
19334,2.7679523474950924e-05
19335,2.7691204127054774e-05
19336,2.770501296752637e-05
19337,2.7717046698777118e-05
19338,2.773380585627256e-05
19339,2.774825683694335e-05
19340,2.7760119517744346e-05
19341,2.7774891672384002e-05
19342,2.7786978871138543e-05
19343,2.7802450856827108e-05
19344,2.781645764310296e-05
19345,2.782971448745714e-05
19346,2.784340346330151e-05
19347,2.7856181704616616e-05
19348,2.7869609731988187e-05
19349,2.788258387443864e-05
19350,2.7895504742723013e-05
19351,2.790981567091515e-05
19352,2.792465049293549e-05
19353,2.7938076450891708e-05
19354,2.7952299774934794e-05
19355,2.7966355850926677e-05
19356,2.7979276493030854e-05
19357,2.79925281531896e-05
19358,2.8005756899637663e-05
19359,2.8017690598474484e-05
19360,2.8030851982330857e-05
19361,2.804482714386465e-05
19362,2.8057649717319417e-05
19363,2.807008616441566e-05
19364,2.8080730411584316e-05
19365,2.8094518362289296e-05
19366,2.8107354847176274e-05
19367,2.812003033582819e-05
19368,2.813400169859701e-05
19369,2.8147746434740352e-05
19370,2.816281166736002e-05
19371,2.817493189019005e-05
19372,2.818776463610433e-05
19373,2.8202034410909613e-05
19374,2.821482848172824e-05
19375,2.823070901644214e-05
19376,2.8243640212952175e-05
19377,2.826387156810268e-05
19378,2.8276510017018058e-05
19379,2.8290497134776963e-05
19380,2.8305252395610533e-05
19381,2.8318544201409233e-05
19382,2.8333802880089975e-05
19383,2.8349434393780145e-05
19384,2.8363973321522025e-05
19385,2.8379025683885212e-05
19386,2.8395073316784903e-05
19387,2.8409397301631805e-05
19388,2.8425101695705117e-05
19389,2.8439580071708776e-05
19390,2.845492666560529e-05
19391,2.8470173171054553e-05
19392,2.848636713304972e-05
19393,2.8501978500006082e-05
19394,2.8516805795961514e-05
19395,2.853221152849925e-05
19396,2.8545045152817085e-05
19397,2.85613087940919e-05
19398,2.8576681631482237e-05
19399,2.8592183518998256e-05
19400,2.860694332528631e-05
19401,2.862279922530671e-05
19402,2.8638495279536648e-05
19403,2.8653111125788145e-05
19404,2.8668811000557726e-05
19405,2.8685025435303112e-05
19406,2.870094590098839e-05
19407,2.8714733322184596e-05
19408,2.8729450907453434e-05
19409,2.8745386094388933e-05
19410,2.8763772769970297e-05
19411,2.8780975221294302e-05
19412,2.8798206127780288e-05
19413,2.881772377120837e-05
19414,2.8833928371443197e-05
19415,2.8850431662774444e-05
19416,2.8867103713123437e-05
19417,2.8883458847675243e-05
19418,2.890154420641785e-05
19419,2.891997572433006e-05
19420,2.893628688507793e-05
19421,2.8953952326950255e-05
19422,2.8973105869255662e-05
19423,2.899078754627286e-05
19424,2.901019132020593e-05
19425,2.9029572947872275e-05
19426,2.9047160133234938e-05
19427,2.906148844984921e-05
19428,2.9079426240290917e-05
19429,2.9100988471782402e-05
19430,2.9116925080689687e-05
19431,2.9132942413371555e-05
19432,2.914993500988427e-05
19433,2.916716745860237e-05
19434,2.918503361643035e-05
19435,2.9203270627124366e-05
19436,2.9220190931318602e-05
19437,2.9238658973973787e-05
19438,2.9257212381810402e-05
19439,2.9272940250158088e-05
19440,2.928813096076138e-05
19441,2.9306543792350054e-05
19442,2.9322423632669358e-05
19443,2.934128353095723e-05
19444,2.935762431699068e-05
19445,2.9372861937974668e-05
19446,2.9389565988372678e-05
19447,2.940756292056987e-05
19448,2.942620428979639e-05
19449,2.94420775458383e-05
19450,2.9458276590796638e-05
19451,2.947493111032704e-05
19452,2.9489410943623177e-05
19453,2.9505902126543338e-05
19454,2.9522019752037387e-05
19455,2.9539448754140364e-05
19456,2.955554075359801e-05
19457,2.9571090819894708e-05
19458,2.95879321706449e-05
19459,2.960284328297187e-05
19460,2.9619931146405317e-05
19461,2.963515104073377e-05
19462,2.965571881694043e-05
19463,2.9680654375997765e-05
19464,2.9702817887982717e-05
19465,2.972053429732104e-05
19466,2.9738948891025262e-05
19467,2.975373758756236e-05
19468,2.9769501312351107e-05
19469,2.9786265659702714e-05
19470,2.980258441666355e-05
19471,2.981867700975925e-05
19472,2.9834816237247266e-05
19473,2.98484176387887e-05
19474,2.9866706872766438e-05
19475,2.9883334291489765e-05
19476,2.9897333603740287e-05
19477,2.9913879255154622e-05
19478,2.9931739520869823e-05
19479,2.994700096721348e-05
19480,2.996548492088241e-05
19481,2.998063227690391e-05
19482,3.0000258745048042e-05
19483,3.001878058964231e-05
19484,3.0034640072697458e-05
19485,3.005110253845801e-05
19486,3.0068036558040006e-05
19487,3.0086493139971847e-05
19488,3.0103151205860976e-05
19489,3.012086966991363e-05
19490,3.013569091645154e-05
19491,3.015255570093853e-05
19492,3.0168515606914247e-05
19493,3.018815502410801e-05
19494,3.0204222860999963e-05
19495,3.0219680760650454e-05
19496,3.023813241375956e-05
19497,3.0256323882053365e-05
19498,3.027512610753194e-05
19499,3.029164335214424e-05
