step,time,radius,rate,gate_rate,gate_forcing,eta,eta_smooth,eta_gate,attempts
17317,3.4634,1.490467198346038e-06,0.07512369587583921,3.0,7.586037034163079e-06,1.3173123259260445e-05,1.8889646477283757e-06,1.1284158611532068e-05,1
17318,3.4636,1.496405038592494e-06,0.0750774918290855,3.0,7.983538396178698e-06,1.7113226972585234e-05,4.720208750300372e-06,1.2393018222284861e-05,1
17319,3.4638,1.5022782309467076e-06,0.07497765192674825,3.0,8.636229096024467e-06,1.6119286575115376e-05,3.841095249216322e-06,1.2278191325899056e-05,1
17320,3.464,1.508041104234e-06,0.07493153200127602,3.0,9.460459420307562e-06,1.472563999573573e-05,2.3149272366485805e-06,1.241071275908715e-05,1
17321,3.4642,1.5158781181132472e-06,0.07488546622968091,3.0,1.0144221786729271e-05,2.4391741204513514e-05,1.1797753706854275e-05,1.2593987497659239e-05,1
17322,3.4644000000000004,1.5222517809246468e-06,0.0748394193703531,3.0,9.60219874375592e-06,1.7595230524149716e-05,5.074766510704391e-06,1.2520464013445325e-05,1
17323,3.4646000000000003,1.5298966912537725e-06,0.0748896399421837,3.0,8.671825795354522e-06,2.486021219053541e-05,9.785911594257164e-06,1.5074300596278243e-05,1
17324,3.4648000000000003,1.5366906448213223e-06,0.07484362201331464,3.0,9.574969155764547e-06,1.9680156490578008e-05,6.443641286448137e-06,1.3236515204129872e-05,1
17325,3.4650000000000003,1.5431326560605717e-06,0.07490598919871413,3.0,1.0838027549730816e-05,1.6636941098721316e-05,3.878005750634872e-06,1.2758935348086443e-05,1
17326,3.4652000000000003,1.5496054682539533e-06,0.07486058399947837,3.0,1.2438341027861864e-05,1.5170846675276032e-05,6.630330830549417e-06,8.540515844726615e-06,1
17327,3.4654000000000003,1.5570415216411726e-06,0.07481522163944222,1.0,1.6436737380509998e-05,1.9073988955012214e-05,6.7635022363416065e-06,1.2310486718670607e-05,1
17328,3.4656000000000002,1.5637203545063793e-06,0.07476988675357596,1.0,1.6171086294319846e-05,1.5546022708909246e-05,5.251765636178389e-06,1.0294257072730856e-05,1
17329,3.4658,1.5700370051300967e-06,0.07472458506359905,3.0,1.1110950188842955e-05,1.5654578520070864e-05,6.4278382969696805e-06,9.226740223101184e-06,1
17330,3.466,1.5760455236681587e-06,0.07467931223193026,3.0,9.483195373954178e-06,1.5722795823788687e-05,6.6883370472683555e-06,9.034458776520332e-06,1
17331,3.4662,1.5808849961502922e-06,0.07463406044545184,3.0,7.952519937364653e-06,1.1391635178080177e-05,5.324841604421101e-06,6.066793573659077e-06,1
17332,3.4664,1.5840430611583804e-06,0.07458882311534419,3.0,7.488220532779974e-06,3.4366737833555407e-06,1.4746056456174522e-06,1.9620681377380886e-06,1
17333,3.4666,1.5886145309628142e-06,0.07454363011356213,3.0,8.12077408967664e-06,9.85933355111651e-06,3.5425253968740344e-06,6.316808154242475e-06,1
17334,3.4668,1.5931647828623592e-06,0.07449847128412791,3.0,7.518267836626063e-06,1.0341799553370311e-05,4.987817438346824e-06,5.353982115023487e-06,1
17335,3.467,1.5980805478520784e-06,0.0744533461155589,3.0,8.16562772818745e-06,1.1507525545730717e-05,4.367659530460971e-06,7.139866015269746e-06,1
17336,3.4672,1.6018788565000057e-06,0.0744082437369449,3.0,8.183599882555488e-06,5.888948162789018e-06,2.3884149993939984e-06,3.500533163395019e-06,1
17337,3.4674,1.6068726137175249e-06,0.07436318452980707,3.0,8.791878950708141e-06,1.1244469222879562e-05,5.090275619308607e-06,6.154193603570954e-06,1
17338,3.4676,1.6123663164407373e-06,0.07431816110555041,1.0,1.298409711420634e-05,1.2755168176205135e-05,5.159138475452921e-06,7.596029700752214e-06,1
17339,3.4678,1.6192696284863312e-06,0.07427318547208199,1.0,1.3147271667542001e-05,1.9633453765229164e-05,8.874142262634995e-06,1.0759311502594169e-05,1
17340,3.468,1.625677367832606e-06,0.07422823783134191,1.0,1.2555084020049145e-05,1.7740700980116986e-05,4.713520001176286e-06,1.3027180978940702e-05,1
17341,3.4682,1.6313225785010358e-06,0.07418331601337201,1.0,1.1915158941655353e-05,1.4561582000134242e-05,3.4608613809027904e-06,1.110072061923145e-05,1
17342,3.4684000000000004,1.6368711120038912e-06,0.07413842625699388,3.0,7.783301728618144e-06,1.4935921748722349e-05,3.4783878581804187e-06,1.145753389054193e-05,1
17343,3.4686000000000003,1.6425709254961365e-06,0.07409356993764,3.0,7.143633992801797e-06,1.631477351924468e-05,4.750725140276917e-06,1.1564048378967763e-05,1
17344,3.4688000000000003,1.6472018464732172e-06,0.07404873676650825,3.0,5.822157260989313e-06,1.2275982430110676e-05,1.6510533973202102e-06,1.0624929032790465e-05,1
17345,3.4690000000000003,1.6532607222285548e-06,0.07400394983212746,3.0,5.060606043120412e-06,2.016095119483195e-05,9.921847352142644e-06,1.0239103842689303e-05,1
17346,3.4692000000000003,1.6581336813139087e-06,0.07395917700917848,3.0,6.112232934688023e-06,1.3163012645025214e-05,8.028654111636432e-07,1.236014723386157e-05,1
17347,3.4694000000000003,1.6635534108196397e-06,0.07391444482157164,1.0,9.540756266039979e-06,1.5774282484301343e-05,2.934154321228727e-06,1.2840128163072617e-05,1
17348,3.4696000000000002,1.6697377709456006e-06,0.07386975231281653,1.0,9.504642003886482e-06,1.9627393449096135e-05,5.677236658818815e-06,1.395015679027732e-05,1
17349,3.4698,1.6755522609241546e-06,0.07382508726627743,1.0,9.797359073112469e-06,1.7478957743359457e-05,4.1930374503773486e-06,1.3285920292982109e-05,1
17350,3.47,1.6823660125112506e-06,0.07378046221513361,1.0,1.1259655875146601e-05,2.100626366553227e-05,7.31638163347873e-06,1.3689882032053541e-05,1
17351,3.4702,1.6882420412150317e-06,0.07387899286655801,3.0,7.75470623794344e-06,1.644501255464258e-05,3.4250634950177956e-06,1.3019949059624785e-05,1
17352,3.4704,1.6928956220409595e-06,0.07383440249287038,3.0,8.530614624504654e-06,9.54075659658785e-06,6.658286533231945e-07,8.874927943264654e-06,1
17353,3.4706,1.6990059662967292e-06,0.0737898581390883,1.0,1.2857164839465185e-05,1.5873456786168615e-05,6.183937884247579e-06,9.689518901921037e-06,1
17354,3.4708,1.7046185251063733e-06,0.07374534318300877,3.0,8.854372590269652e-06,1.397747986955262e-05,4.628007147626119e-06,9.3494727219265e-06,1
17355,3.471,1.7084898385662907e-06,0.0737008446683544,3.0,7.81204010634901e-06,6.299085765630011e-06,2.4517442910162626e-06,3.847341474613748e-06,1
17356,3.4712,1.7132129594353411e-06,0.07365638521197625,3.0,7.55920399006409e-06,1.0797826765157948e-05,4.882230152343328e-06,5.91559661281462e-06,1
17357,3.4714,1.7242990094268932e-06,0.0736120189570695,1.0,1.1033024627996073e-05,4.255194345211186e-05,2.117409427883916e-05,2.1377849173272696e-05,1
17358,3.4716,1.731747654334553e-06,0.07356764615206263,1.0,1.0065965275289913e-05,2.5322104457065958e-05,4.147482344511931e-06,2.117462211255403e-05,1
17359,3.4718,1.7377342698499775e-06,0.07352329418513025,1.0,1.0516593639368378e-05,1.755419421240842e-05,8.266390099085904e-06,9.287804113322517e-06,1
17360,3.472,1.7420071427055377e-06,0.07347895742006967,1.0,1.052024749936367e-05,8.976397260506812e-06,3.508221291600516e-06,5.468175968906297e-06,1
17361,3.4722,1.7461427070835538e-06,0.07343465307840755,3.0,6.6283967625893925e-06,8.689120459639372e-06,3.2376008932899706e-06,5.451519566349402e-06,1
17362,3.4724000000000004,1.7503340260146035e-06,0.07339037820917442,3.0,7.691734317254087e-06,7.891837016047384e-06,2.698933541520933e-06,5.19290347452645e-06,1
17363,3.4726000000000004,1.7549200071994563e-06,0.07334613936496655,1.0,1.2013666270587526e-05,9.035059291473655e-06,2.9807350873436243e-06,6.0543242041300305e-06,1
17364,3.4728000000000003,1.7600321975234658e-06,0.0733019387689469,1.0,1.2154265980228352e-05,1.152037822170442e-05,4.630925688041065e-06,6.889452533663355e-06,1
17365,3.4730000000000003,1.7652584928979638e-06,0.07325777337413711,1.0,1.0988684979921342e-05,1.3251014166165483e-05,4.448788364601278e-06,8.802225801564205e-06,1
17366,3.4732000000000003,1.770188700491213e-06,0.0732136343216351,1.0,1.1075228901920828e-05,1.1678659084968314e-05,3.761049181795533e-06,7.917609903172781e-06,1
17367,3.4734000000000003,1.7759893215780832e-06,0.07316953614160411,1.0,1.0968301304974452e-05,1.613197412086546e-05,7.681198779780052e-06,8.450775341085408e-06,1
17368,3.4736000000000002,1.7810374328207705e-06,0.07312546148291198,3.0,7.257900682082868e-06,1.2517056575509918e-05,4.007670891713208e-06,8.50938568379671e-06,1
17369,3.4738,1.7859162535310396e-06,0.07308141680785066,3.0,7.425822909435889e-06,1.1487506858358797e-05,3.652597612318567e-06,7.83490924604023e-06,1
17370,3.474,1.789883799728242e-06,0.073037395334441,3.0,7.381432102442644e-06,6.9620108596708815e-06,1.6299703221434884e-06,5.332040537527393e-06,1
17371,3.4742,1.7949203139128578e-06,0.07299341552999258,3.0,7.679124882288528e-06,1.1995402107450689e-05,5.393136133521984e-06,6.602265973928706e-06,1
17372,3.4744,1.7996330590957967e-06,0.07294946277532527,3.0,8.331489218933239e-06,9.709292001759638e-06,3.1643098754712458e-06,6.5449821262883925e-06,1
17373,3.4746,1.8044440282215867e-06,0.07290554259924029,3.0,9.047473863753299e-06,9.469873286072928e-06,3.0140711808151817e-06,6.4558021052577475e-06,1
17374,3.4748,1.8100403036276315e-06,0.07286166032280465,1.0,1.4384217826410451e-05,1.1658233471919873e-05,3.94777422876595e-06,7.710459243153924e-06,1
17375,3.475,1.8164936524147327e-06,0.07281781950507805,1.0,1.5047179685381795e-05,1.5274254239828486e-05,5.118232301530378e-06,1.0156021938298108e-05,1
17376,3.4752,1.8226525365660403e-06,0.07277400999840325,3.0,1.1022010545263966e-05,1.4181269258854168e-05,5.632938022134656e-06,8.548331236719512e-06,1
17377,3.4754,1.828543070297114e-06,0.07273023100560462,3.0,1.0018005123205884e-05,1.3825089891238903e-05,5.1852792564849216e-06,8.63981063475398e-06,1
17378,3.4756,1.8331230009517341e-06,0.07268647137146361,3.0,9.041689119880766e-06,8.232383966372901e-06,2.796928233614574e-06,5.435455732758327e-06,1
17379,3.4758,1.8378357862206561e-06,0.07264274301234179,3.0,9.059287183423754e-06,8.86486245645095e-06,3.7855401921786444e-06,5.079322264272306e-06,1
17380,3.476,1.8434969299819992e-06,0.07259905306111741,1.0,1.3819833506337529e-05,1.2511583407545421e-05,5.493268923363632e-06,7.018314484181789e-06,1
17381,3.4762,1.8493261929629055e-06,0.07255540004562244,1.0,1.2864879255099934e-05,1.4301052061522842e-05,6.8199332697913e-06,7.481118791731541e-06,1
17382,3.4764000000000004,1.8533748058133334e-06,0.07251176093707225,3.0,8.000865201435783e-06,6.55389849699277e-06,2.4649906863877658e-06,4.088907810605004e-06,1
17383,3.4766000000000004,1.8575068099927277e-06,0.07246815323184709,3.0,7.674250316846767e-06,7.284983429992931e-06,2.9095935642101082e-06,4.375389865782822e-06,1
17384,3.4768000000000003,1.8614541720609689e-06,0.07242457470223969,3.0,7.450556720068357e-06,6.573135677595686e-06,2.0390044698574784e-06,4.534131207738208e-06,1
17385,3.4770000000000003,1.8660258638842335e-06,0.07238103376332551,3.0,7.253598181855177e-06,9.878737162835249e-06,4.487336987869923e-06,5.391400174965325e-06,1
17386,3.4772000000000003,1.8709663949753176e-06,0.0723375254420749,3.0,8.064823298574346e-06,1.089717715168987e-05,4.757649652533969e-06,6.139527499155902e-06,1
17387,3.4774000000000003,1.8759016359408747e-06,0.07229404744160926,1.0,1.2838669644803302e-05,9.828658125667033e-06,4.284103396253112e-06,5.544554729413921e-06,1
17388,3.4776000000000002,1.8822495014485817e-06,0.07225061672754511,1.0,1.2702510860659208e-05,1.702197185323007e-05,7.718420326593916e-06,9.303551526636153e-06,1
17389,3.4778000000000002,1.8883152902322066e-06,0.07220721457304008,1.0,1.2263533181121866e-05,1.6043992457993888e-05,6.9352321431708604e-06,9.108760314823026e-06,1
17390,3.478,1.893156289355417e-06,0.07216383197498925,1.0,1.178779451393836e-05,1.0390017656295929e-05,2.41452061990658e-06,7.975497036389349e-06,1
17391,3.4782,1.8973322406561211e-06,0.0722465481106206,1.0,1.1162678464273807e-05,7.684903989336649e-06,2.616043094495326e-06,5.068860894841323e-06,1
17392,3.4784,1.901034989918662e-06,0.07220321089470039,3.0,6.038872591900654e-06,6.640191294340827e-06,2.6343313522495564e-06,4.00585994209127e-06,1
17393,3.4786,1.9042513972827147e-06,0.07215989895692665,3.0,5.317314876991082e-06,4.919493319837797e-06,1.5002131283671702e-06,3.419280191470627e-06,1
17394,3.4788,1.9072268931913015e-06,0.0721166149486972,3.0,5.075740283201598e-06,3.947081827935609e-06,1.574365248439366e-06,2.372716579496243e-06,1
17395,3.479,1.9112901933016574e-06,0.07207336807320207,3.0,6.880698281780012e-06,7.570415577640667e-06,1.7087597645771613e-06,5.861655813063506e-06,1
17396,3.4792,1.9161260778590365e-06,0.0720301611027023,3.0,7.97074350345586e-06,1.0329705923981565e-05,4.412519625741929e-06,5.9171862982396366e-06,1
17397,3.4794,1.921960748050631e-06,0.07198699446528846,3.0,9.233707433894931e-06,1.4044363027300752e-05,4.103457581515395e-06,9.940905445785358e-06,1
17398,3.4796,1.9284052733277645e-06,0.07194386466256832,3.0,1.0540650936253852e-05,1.576791731686778e-05,5.746795273611289e-06,1.002112204325649e-05,1
17399,3.4798,1.935484557513249e-06,0.07190077296892904,3.0,1.1331621127488878e-05,1.8130052826185955e-05,8.01054817170796e-06,1.0119504654477997e-05,1
17400,3.48,1.9426898584715804e-06,0.07185771215797872,3.0,1.2471781021123729e-05,1.7598119901131114e-05,5.544218681426103e-06,1.2053901219705011e-05,1
17401,3.4802,1.950307302264177e-06,0.07181468964982511,3.0,1.2348038402985672e-05,1.9759893817203064e-05,7.567881091096304e-06,1.219201272610676e-05,1
17402,3.4804000000000004,1.957090565516089e-06,0.07177169085689515,3.0,1.1894306985521295e-05,1.6020688254966995e-05,6.780516171423266e-06,9.240172083543727e-06,1
17403,3.4806000000000004,1.963444374660276e-06,0.07172871811463398,3.0,1.2109478456252393e-05,1.3638153372542077e-05,4.4914500303233645e-06,9.146703342218712e-06,1
17404,3.4808000000000003,1.970027691384989e-06,0.07178568637978708,3.0,1.220070696336862e-05,1.4674481092079842e-05,5.835443057881993e-06,8.839038034197848e-06,1
17405,3.4810000000000003,1.977003649650419e-06,0.07174277848561678,3.0,1.085445361660892e-05,1.7963201290095144e-05,7.943048887273424e-06,1.0020152402821722e-05,1
17406,3.4812000000000003,1.982210884702628e-06,0.07169988442575313,3.0,9.316209120461626e-06,1.0639202537283087e-05,3.392853423931605e-06,7.2463491133514816e-06,1
17407,3.4814000000000003,1.986897915327398e-06,0.07165701647544051,3.0,8.221851303678387e-06,9.117427101430609e-06,3.0332728854390392e-06,6.08415421599157e-06,1
17408,3.4816000000000003,1.9915525026029036e-06,0.07161417824172919,1.0,1.1664037771390444e-05,9.477211748160827e-06,3.829063037731233e-06,5.648148710429594e-06,1
17409,3.4818000000000002,1.996515987514462e-06,0.0715713740174442,1.0,1.1214185067590672e-05,1.1466484559927522e-05,4.819307257429333e-06,6.647177302498189e-06,1
17410,3.482,2.0006015126237203e-06,0.07152859155169375,1.0,1.0984260238582515e-05,7.301847533831048e-06,2.7274273100665112e-06,4.574420223764537e-06,1
17411,3.4822,2.0045991376162304e-06,0.07148583933328093,1.0,1.0651652622673436e-05,7.190709516671661e-06,2.251240651133047e-06,4.939468865538615e-06,1
17412,3.4824,2.008747834480783e-06,0.0714431196883753,1.0,1.0081195915607465e-05,8.512246976940244e-06,2.9579210758856746e-06,5.55432590105457e-06,1
17413,3.4826,2.01286508258109e-06,0.07140042937939384,1.0,1.0163828941401851e-05,8.26802772630733e-06,3.138761911950639e-06,5.129265814356691e-06,1
17414,3.4828,2.018327732182973e-06,0.07135778122238362,1.0,1.0799197113761582e-05,1.4354621095748734e-05,3.8707406609814085e-06,1.0483880434767326e-05,1
17415,3.483,2.0240070855341604e-06,0.07131516790857169,3.0,6.478132090024052e-06,1.571098843050795e-05,6.1557749822571834e-06,9.555213448250768e-06,1
17416,3.4832,2.0300460858816667e-06,0.07127258615920044,3.0,7.175519896043669e-06,1.6793926598179136e-05,7.096510254899938e-06,9.6974163432792e-06,1
17417,3.4834,2.034884686476766e-06,0.07123002322051394,3.0,7.634519951503675e-06,1.031631006083006e-05,2.78742353814816e-06,7.528886522681899e-06,1
17418,3.4836,2.0409198028603397e-06,0.07118750219025206,3.0,8.6726326322559e-06,1.5244165321173785e-05,5.234269146370248e-06,1.0009896174803537e-05,1
17419,3.4838,2.0468312090578922e-06,0.07114501014693521,3.0,9.823274526085728e-06,1.3456714320761234e-05,6.313405294554077e-06,7.1433090262071565e-06,1
17420,3.484,2.0529144113444978e-06,0.07110255175392644,1.0,1.4471953974610869e-05,1.374842856722921e-05,5.257913363379453e-06,8.490515203849757e-06,1
17421,3.4842,2.0585968973855043e-06,0.07106012128219391,1.0,1.4495573810882779e-05,1.171501359255035e-05,4.2572601282195815e-06,7.457753464330767e-06,1
17422,3.4844000000000004,2.063800307116576e-06,0.07101771813253246,3.0,9.98106116926836e-06,9.706005867107539e-06,3.625756661881602e-06,6.080249205225937e-06,1
17423,3.4846000000000004,2.069825579933396e-06,0.07097535414094817,3.0,9.454525632830338e-06,1.4324702778333355e-05,6.288622609143426e-06,8.036080169189928e-06,1
17424,3.4848000000000003,2.0759726895882615e-06,0.07093302034924097,3.0,9.302993872481329e-06,1.5066815958399654e-05,6.446847215543476e-06,8.619968742856178e-06,1
17425,3.4850000000000003,2.082626260387499e-06,0.07089072208966997,1.0,1.3336561936062234e-05,1.7704584661213105e-05,7.629412441386875e-06,1.0075172219826232e-05,1
17426,3.4852000000000003,2.088581982782407e-06,0.07084844785702823,3.0,8.791613479876682e-06,1.45824202421975e-05,6.4159264269542425e-06,8.166493815243257e-06,1
17427,3.4854000000000003,2.093366964442061e-06,0.07080619438534078,1.0,1.2048336586934079e-05,9.63753837420476e-06,3.092645115237176e-06,6.544893258967583e-06,1
17428,3.4856000000000003,2.0999006725078694e-06,0.07076398992923827,3.0,6.560724503722593e-06,1.9669544213352257e-05,9.556481755936147e-06,1.0113062457416109e-05,1
17429,3.4858000000000002,2.103834676388419e-06,0.07072178722311612,3.0,6.243649870999583e-06,6.972114279230693e-06,2.325868792561243e-06,4.64624548666945e-06,1
17430,3.486,2.1081228236270323e-06,0.07067961868218285,3.0,6.510856095212903e-06,8.46308973771191e-06,3.073658345538062e-06,5.389431392173848e-06,1
17431,3.4862,2.1129270465373465e-06,0.07063748504642851,1.0,1.1119372166621825e-05,1.0642130358080739e-05,4.1125047233151304e-06,6.529625634765609e-06,1
17432,3.4864,2.1172831997753597e-06,0.07059537772809288,1.0,1.1259574401381241e-05,8.256765093587445e-06,3.4323814345337885e-06,4.824383659053656e-06,1
17433,3.4866,2.121836323823608e-06,0.07055330293631348,1.0,1.1186496808799634e-05,9.310016805575097e-06,3.916526903596037e-06,5.393489901979061e-06,1
17434,3.4868,2.130458942148769e-06,0.07051129707174526,1.0,1.16919693717497e-05,2.9145052348276467e-05,1.4259806160301617e-05,1.488524618797485e-05,1
17435,3.487,2.1349623248786883e-06,0.07046927897195171,1.0,1.2382664060541072e-05,7.851243450810697e-06,2.9811399342874253e-06,4.870103516523271e-06,1
17436,3.4872,2.1401016496266435e-06,0.07042730087385368,1.0,1.240376265430202e-05,1.1004783577804877e-05,4.660608018030097e-06,6.34417555977478e-06,1
17437,3.4874,2.1445519155812577e-06,0.07038534719674476,3.0,7.502125139478486e-06,8.171431561425229e-06,3.793189086940191e-06,4.378242474485038e-06,1
17438,3.4876,2.148628915798736e-06,0.070343419218397,3.0,7.300477847582187e-06,6.4937491145989745e-06,2.814526691180241e-06,3.679222423418734e-06,1
17439,3.4878,2.153418212366414e-06,0.07030152670186582,3.0,7.98266381608684e-06,9.359523832759323e-06,4.102882516877004e-06,5.2566413158823185e-06,1
17440,3.488,2.1584918021131177e-06,0.07025966785956946,3.0,7.976511726368378e-06,1.0772091090550926e-05,4.555449960356322e-06,6.216641130194604e-06,1
17441,3.4882,2.164270857865667e-06,0.07035532394591501,3.0,8.414043288319799e-06,1.3845022699525809e-05,6.49261994140832e-06,7.3524027581174896e-06,1
17442,3.4884,2.170564791440303e-06,0.07031352436925953,3.0,1.0054681202939685e-05,1.4760330389795977e-05,6.2754900851025094e-06,8.484840304693469e-06,1
17443,3.4886000000000004,2.1764852181173816e-06,0.0702717547046196,3.0,9.72053129968062e-06,1.3208285576206903e-05,5.58869286558035e-06,7.619592710626553e-06,1
17444,3.4888000000000003,2.181825301290766e-06,0.07023000888092754,1.0,1.4523963258793318e-05,9.844250346750414e-06,3.028039872542173e-06,6.816210474208242e-06,1
17445,3.4890000000000003,2.188230481928603e-06,0.07018830302474498,1.0,1.5311858351202364e-05,1.4375648658458798e-05,5.654403973177121e-06,8.721244685281676e-06,1
17446,3.4892000000000003,2.193886615070888e-06,0.07014662224702747,3.0,1.0390042826389645e-05,1.1163747762338555e-05,4.0069004566638634e-06,7.15684730567469e-06,1
17447,3.4894000000000003,2.199077421762291e-06,0.07010496852456718,3.0,9.386305496524477e-06,9.824293408453576e-06,3.380127463524284e-06,6.444165944929293e-06,1
17448,3.4896000000000003,2.2043319355902944e-06,0.0700633446662537,3.0,8.957774417212293e-06,1.0555417708959682e-05,4.515833311301308e-06,6.039584397658374e-06,1
17449,3.4898000000000002,2.2095472165065697e-06,0.07002174933901396,3.0,8.929031399866648e-06,1.0372016493289822e-05,4.2566033079497e-06,6.115413185340121e-06,1
17450,3.49,2.214489486417603e-06,0.06998018083531322,3.0,9.173522021180546e-06,8.746970802147034e-06,3.117505269851817e-06,5.629465532295216e-06,1
17451,3.4902,2.2203073368246125e-06,0.06993865059342587,1.0,1.4139877720866418e-05,1.257688915025916e-05,5.302820574794097e-06,7.274068575465063e-06,1
17452,3.4904,2.2257035105983233e-06,0.06989714796009273,3.0,9.052476474818914e-06,1.1103990221575054e-05,4.428068966672859e-06,6.675921254902194e-06,1
17453,3.4906,2.230716349679704e-06,0.06985567271730243,3.0,8.023749799032025e-06,1.0200158491565641e-05,3.8854692282873755e-06,6.314689263278266e-06,1
17454,3.4908,2.2355137888436254e-06,0.06981422376420658,3.0,7.824355956902702e-06,9.30758720364329e-06,3.2155318446990447e-06,6.092055358944246e-06,1
17455,3.491,2.240257987788522e-06,0.06977280364075553,3.0,7.898279119658487e-06,8.952910102675897e-06,3.6578115315531226e-06,5.295098571122774e-06,1
17456,3.4912,2.2449022896416326e-06,0.06973141230388215,3.0,7.878581774546411e-06,8.4588045143037e-06,2.4773331707424534e-06,5.981471343561246e-06,1
17457,3.4914,2.2504782158212024e-06,0.06978818854906474,3.0,9.562312952686048e-06,1.1417380821853201e-05,3.81076971521555e-06,7.606611106637651e-06,1
17458,3.4916,2.2564810634264408e-06,0.06974686219555276,3.0,1.0170986490949457e-05,1.2925635415523384e-05,5.7217257952781905e-06,7.2039096202451935e-06,1
17459,3.4918,2.261617155572799e-06,0.06970555901080981,3.0,9.794640137254488e-06,8.951200781885946e-06,2.0630722662592346e-06,6.888128515626711e-06,1
17460,3.492,2.267019613306326e-06,0.06966428841607616,3.0,9.758797949883148e-06,1.0302789274079281e-05,4.231434620143585e-06,6.071354653935697e-06,1
17461,3.4922,2.272805533989896e-06,0.06962304836934531,3.0,1.0911939907497349e-05,1.1049883455313119e-05,2.113666041893642e-06,8.936217413419477e-06,1
17462,3.4924,2.279780657773753e-06,0.06958185249022109,3.0,1.0840758437601617e-05,1.704758858912036e-05,7.7364893928529e-06,9.31109919626746e-06,1
17463,3.4926000000000004,2.285331039567629e-06,0.06954067271440793,3.0,1.0118308294436562e-05,1.0627198521417687e-05,2.373899986948463e-06,8.253298534469223e-06,1
17464,3.4928000000000003,2.2908251513878628e-06,0.0694995246226178,3.0,8.818724059335083e-06,1.1628576268291301e-05,5.017060225987478e-06,6.611516042303824e-06,1
17465,3.4930000000000003,2.2972823350235746e-06,0.0694584132242347,3.0,8.152690606787947e-06,1.7091721013298345e-05,5.480128068712291e-06,1.1611592944586053e-05,1
17466,3.4932000000000003,2.303335749873915e-06,0.06941732583586513,3.0,8.557122431563126e-06,1.46493393310103e-05,3.7548498334692426e-06,1.0894489497541057e-05,1
17467,3.4934000000000003,2.3101027870605838e-06,0.06937627496726026,1.0,1.3831643831328027e-05,1.7536786361267954e-05,5.8350727739422366e-06,1.170171358732572e-05,1
17468,3.4936000000000003,2.316258306382535e-06,0.06933524856297878,3.0,9.178447018270552e-06,1.4499218959597325e-05,4.032129980533239e-06,1.0467088979064087e-05,1
17469,3.4938000000000002,2.323624962825842e-06,0.0692942662639962,3.0,8.049140856818246e-06,2.1663553949114843e-05,1.0540680983417175e-05,1.1122872965697669e-05,1
17470,3.494,2.329227161516918e-06,0.06925329237848306,3.0,7.693193617121197e-06,1.3177404856930628e-05,3.0006084290840275e-06,1.01767964278466e-05,1
17471,3.4942,2.3359150010895657e-06,0.06921235720633814,3.0,8.79396542023682e-06,1.7486072496060372e-05,5.6826329978717356e-06,1.1803439498188638e-05,1
17472,3.4944,2.3422239437692198e-06,0.06917144851231037,3.0,9.06149420109049e-06,1.530420993662386e-05,3.7788513978601587e-06,1.15253585387637e-05,1
17473,3.4946,2.349021977295619e-06,0.0691305732741862,1.0,1.4683623646132396e-05,1.6798761883681887e-05,4.71916702105359e-06,1.2079594862628298e-05,1
17474,3.4948,2.3562686648130517e-06,0.06908973444010919,1.0,1.4480380661137016e-05,1.9237863091307278e-05,6.108514033808211e-06,1.3129349057499065e-05,1
17475,3.495,2.361346250370045e-06,0.06904890546929837,1.0,1.347677717829007e-05,9.38946516136843e-06,2.9209734414185857e-06,6.468491719949843e-06,1
17476,3.4952,2.3660746382262296e-06,0.06900810310235149,3.0,7.76461089095204e-06,8.623077615002989e-06,3.0605186766884414e-06,5.562558938314546e-06,1
17477,3.4954,2.3712479699570258e-06,0.06896733416268068,3.0,6.903928133103162e-06,1.169338215469788e-05,2.5056066758749295e-06,9.187775478822952e-06,1
17478,3.4956,2.3770053066196273e-06,0.06905290606563386,3.0,7.057246729145576e-06,1.4443112218721617e-05,3.169890957640844e-06,1.1273221261080772e-05,1
17479,3.4958,2.3829808603660473e-06,0.06901219451118067,3.0,6.685066249164327e-06,1.5888470614512462e-05,4.249624171603586e-06,1.1638846442908878e-05,1
17480,3.496,2.389280012853512e-06,0.06897151334721849,3.0,7.191892268603708e-06,1.69808998100438e-05,6.30563282592447e-06,1.0675266984119329e-05,1
17481,3.4962,2.3951209681171527e-06,0.06893085738328303,1.0,1.1855805801682562e-05,1.4791868694985357e-05,3.601428636214167e-06,1.119044005877119e-05,1
17482,3.4964,2.4015741560736223e-06,0.0688902365121133,3.0,7.431668954784233e-06,1.7474001412961364e-05,8.583326679730924e-06,8.890674733230442e-06,1
17483,3.4966000000000004,2.4068588914146627e-06,0.06884963066494748,1.0,1.3212513984351113e-05,1.0641411866534291e-05,1.6261203475183954e-06,9.015291519015896e-06,1
17484,3.4968000000000004,2.4135525426162276e-06,0.06880906989897564,1.0,1.3703880147139458e-05,1.7188321245926113e-05,5.8951883420646025e-06,1.1293132903861509e-05,1
17485,3.4970000000000003,2.4201495452935316e-06,0.06876853731112247,1.0,1.4026904121643967e-05,1.6375050023755244e-05,5.574281188698712e-06,1.0800768835056532e-05,1
17486,3.4972000000000003,2.4267891728894523e-06,0.06872803261679922,1.0,1.527376713337852e-05,1.5334336320769217e-05,4.594115753792223e-06,1.0740220566976994e-05,1
