t,dt,defect_norm,defect_derivative_norm,smooth_log_norm,loss_log_norm,speed,accel,jerk
1.3650000000000002,0.010000000000000009,0.0006265090944887795,0.011096563882148096,2.008680049552921,3.021688453911521,0.5952098927620444,4.177210122572913,23.5789555077801
1.375,0.010000000000000009,0.0005868871107309853,0.010813749467345668,2.007858095290031,3.016693130330654,0.5624572670416715,3.912012615724973,21.517949740705305
1.3850000000000002,0.010000000000000009,0.000548716043722458,0.011056225128627587,2.0070109335121136,3.012212777968314,0.533054090273169,3.6578983216871075,19.730046501018894
1.395,0.010000000000000009,0.0005123903351460152,0.010898674397393638,2.006136798271805,3.008169458029862,0.5069118249185874,3.4156413503857364,18.1938472035474
1.4050000000000002,0.010000000000000009,0.0004779420303355239,0.01166527569855917,2.0052339579137572,3.004494312214695,0.4839229472329964,3.1857826421854853,16.790272668263366
1.415,0.010000000000000009,0.00044542572863857607,0.01205843793773098,2.0043007186009834,3.001126747809604,0.4639619517194117,2.968665919260159,15.620065954462461
1.4250000000000003,0.010000000000000009,0.0004147743301884445,0.013314257876004394,2.003335391617586,2.998013611020945,0.4468862523504371,2.7644417956043803,14.596005196339522
1.435,0.010000000000000009,0.00038611292941440284,0.012079125684264952,2.002336285245134,2.9951084052141637,0.43253449464206645,2.573145823896398,13.690612699734316
1.4450000000000003,0.010000000000000009,0.00035939598640201794,0.013245250278120424,2.0013016914704687,2.9923705346537353,0.42073287387736824,2.3946641034393568,12.98247689394643
1.455,0.009999999999999787,0.0003346560798785243,0.013354467137828872,2.0002298983961286,2.9897646094394705,0.4112941336750264,2.2288461253074434,12.373136079885239
1.4649999999999999,0.010000000000000009,0.0003115805352793072,0.013398087404466118,1.9991191560603525,2.9872597972647577,0.404024783329058,2.0754122541689504,11.92839448226093
1.475,0.010000000000000009,0.0002904723633227069,0.014318587552879963,1.9979676899100014,2.9848292334623574,0.3987275995511901,1.934007692148759,11.552275792835648
1.4849999999999999,0.010000000000000009,0.00027111648358991736,0.014309564363251245,1.9967736872412911,2.982449502570021,0.3952062511488609,1.8043659897463356,11.292890565901619
1.495,0.010000000000000009,0.00025338723135112846,0.014848573823350562,1.9955353019670075,2.9801001636854885,0.3932704297694657,1.686025789305058,11.04098801494397
1.505,0.010000000000000009,0.00023738902378809564,0.014514471067500713,1.994250639609044,2.9777633264299217,0.3927406508276293,1.578636072261442,10.992308177488043
1.5150000000000001,0.010000000000000009,0.00022328393323034325,0.015337317248145958,1.9929177494472818,2.975423277174766,0.39344957253877255,1.4816535944726716,10.8298350097629
1.525,0.010000000000000009,0.00020991670647433537,0.016336484895147208,1.991534644687332,2.973066174071154,0.3952421515631908,1.3947565784289777,10.72895189619354
1.5350000000000001,0.010000000000000009,0.0001984274346146509,0.01711911105453793,1.990099279375651,2.97067975041648,0.39798107251917597,1.3174139185670197,10.791965681722862
1.545,0.010000000000000009,0.00018825436862717764,0.0174715774013053,1.9886095572657698,2.9682530686184916,0.40154393908697755,1.2491983138661764,10.776217909580739
1.5550000000000002,0.010000000000000009,0.0001795800225019642,0.018069274701981324,1.987063321155636,2.965776305843311,0.4058224323549224,1.189489989358635,10.836081843358635
1.565,0.010000000000000009,0.0001717126833822773,0.019716676782682744,1.9854583409075797,2.963240580108408,0.4107244020711134,1.1378632448031274,10.91140848253765
1.5750000000000002,0.010000000000000009,0.00016541309761769677,0.017399920070282824,1.9837923225521077,2.960637774477449,0.41617031208231803,1.0938660162767901,10.913532500282601
1.585,0.010000000000000009,0.00015928624871687353,0.020080523321054134,1.98206289338364,2.9579604005230475,0.422090270220324,1.0566098376236461,11.231047158124753
1.5950000000000002,0.010000000000000009,0.00015514374455111803,0.017351596554399332,1.9802676280361609,2.955201512511842,0.42842770519350765,1.0258992698350666,11.146858202487934
1.605,0.010000000000000009,0.00015157141583218,0.020788166481445797,1.9784039932740716,2.9523545555845523,0.43513414795301075,1.000836436138935,11.284528243008515
1.6150000000000002,0.010000000000000009,0.0001490725779413076,0.02002780597831416,1.9764694228122857,2.9494133392372017,0.4421649134158364,0.9809942825211092,11.479894147130693
1.625,0.010000000000000009,0.00014600562517861376,0.020725310220985567,1.9744612589095683,2.94637193295265,0.4494892834672274,0.9659468645768956,11.672725142260596
1.6350000000000002,0.010000000000000009,0.0001448484856055893,0.0189853202404442,1.9723767382240462,2.94322456995566,0.45707896245334806,0.9548787099201791,11.668693743723232
1.645,0.010000000000000009,0.00014381792824966002,0.02115197875224159,1.9702130301955616,2.9399656436944426,0.4649074207608461,0.9473133101141078,11.853900939289764
1.6550000000000002,0.010000000000000009,0.0001432959904010992,0.021551795028822394,1.9679672343021757,2.9365896690507935,0.47295595446028094,0.9429094187748005,11.98000767384252
1.665,0.010000000000000009,0.00014271204984460796,0.021509070247291123,1.965636357999371,2.933091205223569,0.4812065735732412,0.9411556128758094,12.053290182472232
1.6750000000000003,0.010000000000000009,0.0001430819978931656,0.022314603097598244,1.9632173136736348,2.9294648490808703,0.489646213065552,0.941659995745901,12.416904376602291
1.685,0.010000000000000009,0.00014361391164824104,0.02182402700766877,1.9607069297896014,2.9257051864242567,0.4982640683267677,0.9440522988765714,12.47060753978777
1.6950000000000003,0.010000000000000009,0.00014401111134183217,0.024427818130382896,1.9581019450614936,2.9218067892825226,0.5070478031691217,0.948043360038179,12.615515077668723
1.705,0.010000000000000009,0.0001450526444569188,0.024125432544578287,1.9553990235065353,2.9177642009954514,0.5159900906777694,0.9533307240954435,12.698558638878453
1.715,0.009999999999999787,0.00014507023674640356,0.024708270459023764,1.9525947070403362,2.913571877207441,0.5250860335282805,0.9597985294866542,12.770881903936164
1.725,0.010000000000000009,0.00014732701722973348,0.025679516670795547,1.9496854520935498,2.9092242019187644,0.5343254403473995,0.9669800353433725,13.062308864541263
1.7349999999999999,0.010000000000000009,0.00014801095216211165,0.024840243563556734,1.9466676474291242,2.904715506798142,0.5437048998404386,0.9750100855479314,13.134972058578704
1.745,0.010000000000000009,0.00014917921902153047,0.024519719892766995,1.9435375339060297,2.900039970141346,0.5532218653045726,0.9835476361863447,13.251264409683921
1.755,0.010000000000000009,0.00015131891582827224,0.026423202860810402,1.9402912610240441,2.8951916785806606,0.5628693052525697,0.9924816967945467,13.383221123311818
1.7650000000000001,0.010000000000000009,0.0001530550925093479,0.026164970937666555,1.9369249078795463,2.890164620875551,0.5726425162658164,1.0015797884126307,13.442874686559026
1.775,0.010000000000000009,0.00015371786287308333,0.02424404556461992,1.9334344694798085,2.884952684988271,0.582538574646153,1.0110328746878388,13.70886229997688
1.7850000000000001,0.010000000000000009,0.00015576194746117183,0.027407953140402272,1.929815796484332,2.8795495891967726,0.5925534080939469,1.02040748312858,13.787985295626177
