psi_deg,x1,x2,slope_x2_over_x1,selector_switch_count,first_switch_time,first_switch_transition,actual_persistent_swing,actual_S_normalized,t_reversal_actual,t_rebound_actual,predicted_persistent_swing,predicted_S_normalized,t_reversal_predicted,t_rebound_predicted,selector_model_relative_rms_over_time
-19.877554,0.9404214007891072,-0.3400111600195696,-0.36155191676227955,1,1.1574965581561796,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06113351169704796
-19.827554,0.9407177583773372,-0.3391903581670886,-0.3605654885820002,1,1.1575021220675377,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06119545438504956
-19.777554,0.9410133995680718,-0.3383692980063946,-0.3595796809712882,1,1.157507690683596,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.061257370169943245
-19.727554,0.9413083241361676,-0.3375479801627609,-0.3585944918446636,1,1.1575132640188164,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06131925783164776
-19.677554,0.9416025318570266,-0.3367264052616565,-0.3576099191211448,1,1.1575188420876998,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.061381123576793255
-19.627554,0.9418960225065967,-0.33590457392874645,-0.3566259607242305,1,1.1575244249047865,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0614429619686279
-19.577554,0.9421887958613722,-0.3350824867898912,-0.3556426145818796,1,1.1575300124846555,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06150477881609464
-19.527554,0.9424808516983932,-0.3342601444711457,-0.3546598786264928,1,1.1575356048419254,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06156657744307744
-19.5,0.9426414910921784,-0.3338068592337709,-0.354118572530698,1,1.157538688725283,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06160062312562813
-19.477554,0.9427721897952468,-0.3334375475987596,-0.3536777507948938,1,1.157541201991255,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06162835034706636
-19.427554,0.9430628099300662,-0.33261469679917605,-0.3526962290283098,1,1.1575468039473418,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.061690092370084645
-19.377554,0.9433527118815315,-0.3317915926990318,-0.35171531127235367,1,1.1575524107249238,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06175181208877711
-19.327554,0.9436418954288698,-0.33096823592515634,-0.3507349954770042,1,1.157558022338779,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.061813507631415084
-19.277554,0.9439303603518552,-0.33014462710457176,-0.34975527959658864,1,1.1575636388037256,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06187518725033568
-19.227554,0.9442181064308092,-0.32932076686449197,-0.34877616158976305,1,1.1575692601346224,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06193684375793174
-19.177554,0.9445051334466006,-0.32849665583232235,-0.34779763941949454,1,1.1575748863463686,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06199847602759861
-19.127554,0.9447914411806457,-0.3276722946356594,-0.34681971105304277,1,1.157580517453904,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06206007959849056
-19.077554,0.945077029414909,-0.3268476839022899,-0.3458423744619411,1,1.15758615347221,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06212165951397701
-19.027554,0.9453618979319024,-0.3260228242601909,-0.34486562762197914,1,1.1575917944163083,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.062183221303326895
-19.0,0.9455185755993168,-0.3255681544571567,-0.34432761328966527,1,1.1575949051384624,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06221713677397689
-18.977554,0.9456460465146862,-0.3251977163375289,-0.3438894685131838,1,1.1575974403012623,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06224476022706888
-18.927554,0.945929474946869,-0.32437236076265935,-0.3429138951198013,1,1.1576030911421769,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06230628105273049
-18.877554,0.9462121830126075,-0.32354675816412654,-0.34193890543027977,1,1.1576087469541985,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.062367773519656014
-18.827554,0.9464941704966073,-0.32272090917066276,-0.3409644974372502,1,1.1576144077525155,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06242924245970909
-18.777554,0.9467754371841228,-0.32189481441118795,-0.3399906691375094,1,1.157620073552358,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06249069717226341
-18.727554,0.947055982860957,-0.32106847451480913,-0.3390174185320015,1,1.1576257443689986,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06255212564063807
-18.677554,0.9473358073134623,-0.3202418901108201,-0.3380447436258005,1,1.1576314202177518,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06261353012813613
-18.627554,0.9476149103285402,-0.3194150618287009,-0.33707264242809243,1,1.1576371011139754,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06267491534054116
-18.577554,0.9478932916936414,-0.3185879902981172,-0.3361011129521577,1,1.157642787073069,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06273627487584707
-18.527554,0.9481709511967666,-0.31776067614891995,-0.3351301532153536,1,1.1576484781104759,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06279762184285201
-18.5,0.9483236552061993,-0.31730465640509214,-0.33459531950207316,1,1.157651616503389,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06283141821116142
-18.477554,0.948447888626466,-0.3169331200111449,-0.3341597612390963,1,1.1576541742416817,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06285894441612903
-18.427554,0.9487241037718396,-0.31610532251501194,-0.333189935048844,1,1.157659875482216,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06292024507318505
-18.377554,0.9489995964225376,-0.31527728429092494,-0.332220672674079,1,1.1576655818476518,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0629815238781048
-18.327554,0.9492743663687604,-0.31444900596947106,-0.33125197214829083,1,1.1576712933536049,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06304277602944057
-18.277554,0.9495484134012587,-0.31362048818142024,-0.3302838315089585,1,1.1576770100157359,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06310401579407204
-18.227554,0.9498217373113337,-0.3127917315577249,-0.32931624879753374,1,1.1576827318497487,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06316523489593973
-18.177554,0.9500943378908374,-0.3119627367295191,-0.328349222059423,1,1.1576884588713918,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06322643360840997
-18.127554,0.9503662149321727,-0.3111335043281185,-0.32738274934397155,1,1.1576941910964582,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0632876121092469
-18.077554,0.9506373682282933,-0.31030403498501974,-0.32641682870444555,1,1.1576999285407852,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06334876749758835
-18.027554,0.9509077975727042,-0.3094743293318997,-0.3254514581980153,1,1.1577056712202547,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06340990578781529
-18.0,0.9510565162951535,-0.3090169943749474,-0.3249196962329063,1,1.1577088381392624,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06344358722485201
-17.977554,0.9511775027594616,-0.30864438800061555,-0.3244866358857386,1,1.1577114191507938,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06347101871863818
-17.927554,0.9514464835831733,-0.3078142116232035,-0.3235223598325434,1,1.157717172348375,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06353211770595307
-17.877554,0.9517147398389989,-0.306983800831879,-0.32255862810721125,1,1.1577229308290158,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0635931991554934
-17.827554,0.9519822713226493,-0.30615315625903594,-0.32159543878236085,1,1.1577286946087793,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06365426400498647
-17.777554,0.9522490778303879,-0.3053222785372464,-0.320632789934431,1,1.157734463703774,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06371530599107711
-17.727554,0.9525151591590297,-0.30449116829926004,-0.31967067964366425,1,1.1577402381301554,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06377632470176349
-17.677554,0.9527805151059424,-0.3036598261780032,-0.3187091059940897,1,1.157746017904124,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06383732542894333
-17.627554,0.9530451454690457,-0.30282825280657916,-0.3177480670735076,1,1.1577518030419267,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06389831387563732
-17.577554,0.9533090500468123,-0.3019964488182672,-0.316787560973472,1,1.1577575935598579,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06395928848762131
-17.527554,0.9535722286382672,-0.30116441484652234,-0.31582758578927483,1,1.1577633894742578,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06402023905506986
-17.5,0.9537169507482269,-0.3007057995042731,-0.3152987888789835,1,1.1577665857990864,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06405382042397956
-17.477554,0.9538346810429885,-0.30033215152497467,-0.31486813961992954,1,1.1577691908015137,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06408116999117307
-17.427554,0.9540964070611073,-0.2994996594874287,-0.3139092205681543,1,1.1577749975580605,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06414207840451731
-17.377554,0.9543574064933079,-0.2986669393678635,-0.3129508267403568,1,1.1577808097603797,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06420298182189227
-17.327554,0.9546176791408278,-0.2978339918004316,-0.3119929562466172,1,1.1577866274250008,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06426386726221359
-17.277554,0.9548772248054581,-0.2970008174194588,-0.3110356072006726,1,1.1577924505685009,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06432473174850167
-17.227554,0.9551360432895434,-0.2961674168594437,-0.3100787777199006,1,1.1577982792075052,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06438557601566244
-17.177554,0.9553941343959822,-0.29533379075505706,-0.30912246592530374,1,1.1578041133586872,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0644464077697167
-17.127554,0.955651497928227,-0.29449993974114136,-0.30816666994149305,1,1.1578099530387678,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06450722569507265
-17.077554,0.9559081336902843,-0.2936658644527105,-0.3072113878966728,1,1.1578157982645179,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06456802235359196
-17.027554,0.9561640414867145,-0.292831565524949,-0.30625661792262426,1,1.1578216490527558,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06462881003262788
-17.0,0.9563047559630354,-0.29237170472273677,-0.3057306814586604,1,1.157824875688588,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06466229975990537
-16.977554,0.956419221122633,-0.2919970435932119,-0.30530235815469015,1,1.1578275054203497,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06468957955104321
-16.927554,0.9566736724037093,-0.2911622992930239,-0.30434860673175873,1,1.157833367384217,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06475033295039553
-16.877554,0.9569273951361675,-0.2903273332600791,-0.3033953617962484,1,1.1578392349613238,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06481107317703418
-16.827554,0.957180389126787,-0.2894921461302404,-0.30244262149409185,1,1.1578451081686865,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06487179174597968
-16.777554,0.9574326541829018,-0.2886567385395392,-0.3014903839747209,1,1.1578509870233709,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0649325044134594
-16.727554,0.957684190112401,-0.2878211111241748,-0.30053864739105063,1,1.157856871542493,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06499320363145807
-16.677554,0.9579349967237291,-0.2869852645205136,-0.2995874098994641,1,1.1578627617432196,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0650538862225189
-16.627554,0.9581850738258859,-0.28614919936508937,-0.29863666965979707,1,1.1578686576427668,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06511455400627683
-16.577554,0.9584344212284268,-0.285312916294602,-0.2976864248353226,1,1.1578745592584028,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06517520942860325
-16.527554,0.958683038741463,-0.2844764159459174,-0.2967366735927356,1,1.1578804666074456,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0652358495069155
-16.5,0.958819734868193,-0.28401534470392265,-0.29621349496208027,1,1.1578837244860365,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06526926408380256
-16.477554,0.9589309261756613,-0.28363969895606705,-0.295787414102138,1,1.157886379707265,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0652964794223184
-16.427554,0.9591780833422449,-0.28280276596224724,-0.2948386445370231,1,1.157892298575282,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06535710078159211
-16.377554,0.9594245100529926,-0.28196561760181893,-0.293890363074261,1,1.1578982232289687,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06541771218156812
-16.327554,0.9596702061202398,-0.281128254512307,-0.292942567894083,1,1.15790415368585,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06547830635048801
-16.277554,0.9599151713568783,-0.28029067733139984,-0.2919952571800671,1,1.1579100899635022,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0655388823585399
-16.227554,0.9601594055763565,-0.279452886696949,-0.29104842911912254,1,1.1579160320795538,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0655994532490852
-16.177554,0.9604029085926792,-0.27861488324696837,-0.29010208190147513,1,1.1579219800516862,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06566002501211902
-16.127554,0.9606456802204085,-0.27777666761963404,-0.2891562137206525,1,1.157927933897633,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0657205811264239
-16.077554,0.9608877202746631,-0.27693824045328375,-0.28821082277346916,1,1.1579338936351813,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06578112210510312
-16.027554,0.961129028571119,-0.27609960238641623,-0.2872659072600117,1,1.157939859282171,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06584165152309092
-16.0,0.9612616959383189,-0.27563735581699916,-0.2867453857588079,1,1.1579431493630192,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06587500721158063
-15.977554,0.9613696049260094,-0.27526075405769085,-0.2863214653836242,1,1.1579458308564956,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06590218005739802
-15.927554,0.961609449156125,-0.27442169610592715,-0.2853774953508933,1,1.1579518083761025,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06596270042946575
-15.877554,0.961848561078814,-0.2735824291701041,-0.2844339953716339,1,1.157957791858992,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06602321074995375
-15.827554,0.9620869405119822,-0.27274295388936015,-0.28349096365887455,1,1.1579637813232198,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06608371498601474
-15.777554,0.9623245872740933,-0.27190327090299227,-0.28254839842884283,1,1.157969776786895,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06614421238531189
-15.727554,0.962561501184169,-0.27106338085045534,-0.2816062979009506,1,1.1579757782681819,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06620470218339088
-15.677554,0.9627976820617891,-0.27022328437136245,-0.2806646602977804,1,1.1579817857852994,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06626518723014563
-15.627554,0.9630331297270913,-0.26938298210548345,-0.27972348384507023,1,1.157987799356521,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06632567196046504
-15.577554,0.9632678440007724,-0.26854247469274506,-0.27878276677169944,1,1.1579938190001766,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0663861513099115
-15.527554,0.963501824704087,-0.2677017627732304,-0.2778425073096749,1,1.1579998447346505,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06644662358507672
-15.5,0.963630453208623,-0.26723837607825685,-0.2773245440598384,1,1.1580031680062257,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06647995080903134
-15.477554,0.9637350716588485,-0.26686084698717794,-0.2769027036941162,1,1.1580058765783834,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06650709942936343
-15.427554,0.9639675846874296,-0.2660197279749818,-0.2759633541632417,1,1.1580119145498722,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06656757103091913
-15.377554,0.9641993636127612,-0.26517840637719065,-0.27502445695835454,1,1.1580179586676693,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06662803998110672
-15.327554,0.9644304082583336,-0.2643368828345074,-0.2740860103238281,1,1.1580240089503848,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06668851553434983
-15.277554,0.9646607184481962,-0.26349515798778905,-0.2731480125070928,1,1.1580300654166846,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06674899207756772
-15.227554,0.9648902940069579,-0.26265323247804545,-0.27221046175862085,1,1.158036128085292,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06680946570815867
-15.177554,0.9651191347597871,-0.26181110694643966,-0.2712733563319134,1,1.1580421969749877,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0668699459097026
-15.127554,0.9653472405324112,-0.26096878203428686,-0.2703366944834862,1,1.1580482721046095,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06693043927813692
-15.077554,0.965574611151118,-0.26012625838305403,-0.26940047447285537,1,1.1580543534930534,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0669909340150026
-15.027554,0.9658012464427547,-0.2592835366343597,-0.26846469456252464,1,1.1580604411592734,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06705143310503248
-15.0,0.9659258262890683,-0.25881904510252074,-0.2679491924311227,1,1.158063798640306,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06708477988429236
-14.977554,0.9660271462347289,-0.2584406174299731,-0.2675293530179702,1,1.1580665351222819,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0671119510508742
-14.927554,0.9662523103550079,-0.25759750141181387,-0.26659444810762806,1,1.158072635401149,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06717248222134636
-14.877554,0.9664767386321196,-0.25675418922195153,-0.2656599781028798,1,1.158078742015005,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0672330256546665
-14.827554,0.9667004308951519,-0.255910681502605,-0.264725941278039,1,1.158084854983038,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06729359186477014
-14.777554,0.9669233869737535,-0.25506697889614205,-0.26379233591033796,1,1.1580909743244963,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06735417428442186
-14.727554,0.9671456066981337,-0.25422308204507904,-0.26285916027991363,1,1.158097100058687,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06741478653662104
-14.677554,0.9673670898990624,-0.25337899159208,-0.2619264126697945,1,1.1581032322049782,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06747543167350983
-14.627554,0.9675878364078706,-0.2525347081799566,-0.2609940913658869,1,1.158109370782797,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06753610446112987
-14.577554,0.9678078460564502,-0.2516902324516674,-0.26006219465696173,1,1.1581155158116314,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06759682169850047
-14.527554,0.9680271186772543,-0.25084556505031735,-0.2591307208346409,1,1.15812166731103,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06765758918457816
-14.5,0.9681476403781077,-0.25038000405444144,-0.25861758435589033,1,1.158125060051862,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06769109757416467
-14.477554,0.9682456541032972,-0.25000070661915746,-0.2581996681933841,1,1.1581278253006022,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06771840510967463
-14.427554,0.9684634521681548,-0.24915565780158416,-0.25726903503047543,1,1.1581339898000187,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06777927983065728
-14.377554,0.9686805127059643,-0.2483104192411389,-0.2563388196460102,1,1.1581401608290118,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06784023502202063
-14.327554,0.9688968355514246,-0.2474649915815076,-0.25540902034288177,1,1.1581463384073754,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06790126318269023
-14.277554,0.9691124205397966,-0.2466193754665202,-0.2544796354267681,1,1.1581525225549651,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06796238479705433
-14.227554,0.9693272675069028,-0.24577357154015014,-0.2535506632061188,1,1.1581587132916993,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06802360567084277
-14.177554,0.969541376289128,-0.24492758044651397,-0.2526221019921422,1,1.1581649106375587,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06808492989826356
-14.127554,0.969754746723419,-0.2440814028298706,-0.2516939500987917,1,1.1581711146125868,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06814637235835579
-14.077554,0.9699673786472849,-0.24323503933462118,-0.2507662058427536,1,1.1581773252368903,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06820793661396081
-14.027554,0.9701792718987973,-0.24238849060530834,-0.24983886754343348,1,1.1581835425306395,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06826963792073397
-14.0,0.9702957262759965,-0.24192189559966773,-0.2493280028431807,1,1.158186971614648,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06830369581712477
-13.977554,0.9703904263165902,-0.24154175728661567,-0.24891193352294325,1,1.158189766514068,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06833147067175818
-13.927554,0.9706008417398604,-0.24069484002336752,-0.2479854021060888,1,1.1581959972074733,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0683934382844365
-13.877554,0.9708105180083674,-0.2398477394605282,-0.24705927162035649,1,1.158202234631218,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06845556306881
-13.827554,0.9710194549624336,-0.2390004562432016,-0.24613354039590066,1,1.158208478805728,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06851784602486528
-13.777554,0.9712276524429443,-0.23815299101663082,-0.24520820676553107,1,1.1582147297514953,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06858028943583959
-13.727554,0.9714351102913482,-0.23730534442619744,-0.2442832690646995,1,1.1582209874890759,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06864289803063113
-13.677554,0.9716418283496571,-0.23645751711742122,-0.24335872563148767,1,1.1582272520390915,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0687056865917701
-13.627554,0.9718478064604461,-0.23560950973595954,-0.24243457480659422,1,1.1582335234222303,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06876866800414105
-13.577554,0.9720530444668541,-0.23476132292760687,-0.24151081493332224,1,1.1582398016592452,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06883183564256885
-13.527554,0.9722575422125833,-0.23391295733829448,-0.24058744435756674,1,1.1582460867709568,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06889521764046322
-13.5,0.9723699203976766,-0.2334453638559054,-0.24007875908011603,1,1.1582495533160457,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06893023333076163
-13.477554,0.9724612995418999,-0.23306441361408958,-0.2396644614278017,1,1.1582523787782508,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06895880435785415
-13.427554,0.9726643162996336,-0.23221569240119513,-0.23874186449506807,1,1.158258677702081,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06902262035403273
-13.377554,0.9728665923311783,-0.23136679434594928,-0.23781965191296092,1,1.1582649835634675,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06908667866167696
-13.327554,0.9730681274824924,-0.23051772009482482,-0.23689782203761714,1,1.158271296383499,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06915097723715206
-13.277554,0.9732689216000977,-0.22966847029442872,-0.23597637322770304,1,1.1582776161833304,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06921553239798212
-13.227554,0.9734689745310809,-0.22881904559150165,-0.23505530384440199,1,1.1582839429841862,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06928036683684334
-13.177554,0.9736682861230931,-0.2279694466329175,-0.23413461225140195,1,1.1582902768073584,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06934548966520365
-13.127554,0.9738668562243497,-0.22711967406568276,-0.2332142968148833,1,1.1582966176742082,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06941090551639982
-13.077554,0.9740646846836308,-0.22626972853693625,-0.23229435590350658,1,1.1583029656061652,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06947664001240812
-13.027554,0.9742617713502818,-0.22541961069394853,-0.2313747878884002,1,1.1583093206247292,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06954270137975183
-13.0,0.9743700647852352,-0.224951054343865,-0.23086819112556312,1,1.158312825784902,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06957925800357655
-12.977554,0.9744581160742123,-0.2245693211841212,-0.2304555911431483,1,1.158315682751469,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06960911407552892
-12.927554,0.9746537187058975,-0.2237188606549868,-0.22953676404377846,1,1.1583220520080233,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06967588766144274
-12.877554,0.9748485790963772,-0.22286822975420797,-0.2286183049687498,1,1.1583284284161015,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06974303752488986
-12.827554,0.975042697097257,-0.22201742912957714,-0.2277002122989407,1,1.1583348119974834,on_to_off,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.06981046391317453
