step,time,gate_rate,perturbation_rate_upper,gate_forcing_upper,eta_upper,eta_smooth_upper,eta_gate_upper,tube_radius_upper
179,0.0358,0.0,0.010876584798986963,1.6295705664548223e-08,1.9789336818943486e-08,1.001949097571616e-10,1.968914190918632e-08,1.636100981113713e-09
180,0.036,0.0,0.00978938955261606,1.5779306018364846e-08,1.8791823817152993e-08,4.7155520741672045e-11,1.874466829641132e-08,1.647021172434282e-09
181,0.0362,0.0,0.010760203318781764,1.622544706705189e-08,1.8906749244890018e-08,6.455192337999708e-11,1.8842197321510017e-08,1.6580976051056796e-09
182,0.0364,0.0,0.00957993750373874,1.5682672057761662e-08,1.8722646508642098e-08,1.1012712301260083e-10,1.8612519385629495e-08,1.6689947338504898e-09
183,0.0366,0.0,0.008394193331385568,1.5908062575354937e-08,1.952932023726665e-08,9.630775791365427e-11,1.943301247935299e-08,1.6801699228857592e-09
184,0.0368,0.0,0.009560439649158037,1.5532739280225637e-08,1.9161246334258776e-08,8.134536742082596e-11,1.9079900966837946e-08,1.6911623369229544e-09
185,0.037,0.0,0.009560453100490925,1.5478743470978995e-08,1.8987627967520126e-08,1.114246346479058e-10,1.8876203332872217e-08,1.7021056057587173e-09
186,0.0372,0.0,0.009560467757324153,1.5733784641388847e-08,1.944421936082966e-08,8.336350643507308e-11,1.936085585439458e-08,1.7132439999698073e-09
187,0.0374,0.0,0.008650922334969833,1.530894960827718e-08,1.8729159341050877e-08,8.447939234221615e-11,1.8644679948708657e-08,1.7240957852493788e-09
188,0.0376,0.0,0.009667355724510869,1.5809107004771704e-08,1.9315620197698145e-08,5.67897410779359e-11,1.9258830456620205e-08,1.7352404810453327e-09
189,0.0378,0.0,0.007551926942806972,1.523139290622435e-08,1.955780733636903e-08,1.2644208367615912e-10,1.9431365252692865e-08,1.7463074055763162e-09
190,0.038,0.0,0.008023408787583137,1.5170988822851606e-08,1.9743779496337898e-08,8.750116343790098e-11,1.9656278332899992e-08,1.7574172727522697e-09
191,0.0382,0.0,0.009258385750289805,1.5685916473294418e-08,2.0270092900696625e-08,4.5223643720317746e-11,2.0224869256976305e-08,1.768808563474408e-09
192,0.0384,0.0,0.008078951621795616,1.593089059591305e-08,2.175740500668448e-08,7.392188785688469e-11,2.1683483118827593e-08,1.7806604836181058e-09
193,0.0386,0.0,0.00807890142937024,1.5553995354598187e-08,2.111047072760886e-08,2.415204082506491e-11,2.1086318686783793e-08,1.792256928993067e-09
194,0.0388,0.0,0.008078903683402125,1.5893427479835548e-08,2.1412559723880534e-08,1.3087196978867722e-10,2.1281687754091855e-08,1.8040308562947461e-09
195,0.039,0.0,0.008214170750643339,1.6165788467549967e-08,2.1868365594546595e-08,1.4076815576877486e-10,2.172759743877782e-08,1.8160050123601383e-09
196,0.0392,0.0,0.008726593916704,1.661690464845733e-08,2.305363469442924e-08,6.902624557849521e-11,2.298460844885074e-08,1.8284159560725822e-09
197,0.0394,0.0,0.008726602626451195,1.7723821008573022e-08,2.341593132133779e-08,3.244952926034088e-11,2.3383481792077446e-08,1.8412204271604772e-09
198,0.0396,0.0,0.00932126535725196,1.6577023320809137e-08,2.295549476893402e-08,2.0350214069339966e-11,2.2935144554864678e-08,1.8536187516223734e-09
199,0.0398,0.0,0.009321268758753309,1.5966649703860127e-08,2.2371502794865634e-08,8.695041575954895e-11,2.2284552379106083e-08,1.865717745193501e-09
200,0.04,0.0,0.009321269325145124,1.6161516484763375e-08,2.235066464055481e-08,1.0382620499246554e-10,2.2246838435562343e-08,1.8778730808432704e-09
201,0.0402,0.0,0.009321276461951885,1.672758207474679e-08,2.2665451012904107e-08,2.758588484385813e-12,2.266269242441972e-08,1.8902686648365823e-09
202,0.0404,0.0,0.008229550435423609,1.6008069045990818e-08,2.2000968177950733e-08,1.8698571120914776e-10,2.181398246674158e-08,1.9023151991156147e-09
203,0.0406,0.0,0.009220260932334834,1.6396179454303088e-08,2.2615751516066184e-08,8.816111597013254e-11,2.252759040009605e-08,1.9146339868377305e-09
204,0.0408,0.0,0.009220247822197557,1.6281383562301682e-08,2.2549811848101148e-08,1.1816736665981957e-10,2.2431644481441326e-08,1.926917035366435e-09
205,0.041,0.0,0.009220238328847117,1.6465526797800498e-08,2.246911354980928e-08,6.747601892056204e-11,2.2401637530888714e-08,1.9392382328790747e-09
206,0.0412,0.0,0.010450695191750655,1.6208195965875393e-08,2.1176641728682178e-08,4.4184637918474654e-11,2.11324570907637e-08,1.9511680283327903e-09
207,0.0414,0.0,0.010450687238142738,1.6689292761965572e-08,2.1126693087516128e-08,7.595260104010388e-11,2.105074048647602e-08,1.9632208937120233e-09
208,0.0416,0.0,0.008106550831145674,1.670830001609715e-08,2.1636240603411223e-08,7.812415508284891e-11,2.1558116448328372e-08,1.975421402391004e-09
209,0.0418,0.0,0.008162382198771781,1.665375311172705e-08,2.17559183743522e-08,1.0070024660140016e-10,2.1655218127750797e-08,1.9876500364091635e-09
210,0.042,0.0,0.009287208341393453,1.6724303183794435e-08,2.1436188869457107e-08,3.353692717843189e-11,2.1402651942278673e-08,1.9998254700178803e-09
211,0.0422,0.0,0.009287221419604206,1.6980118336905934e-08,2.1549506227743723e-08,4.994980666595406e-11,2.1499556421077765e-08,2.0121080651700104e-09
212,0.0424,0.0,0.010372650109962663,1.689892068529355e-08,2.1375554659912754e-08,3.755008703531576e-11,2.1338004572877436e-08,2.0243359488481055e-09
213,0.0426,0.0,0.008047790016718603,1.567803431901897e-08,1.987486490185605e-08,4.7438476040333836e-11,1.9827426425815714e-08,2.0358661871512604e-09
214,0.0428,0.0,0.009213787723930507,1.579051783361155e-08,2.0454656111075278e-08,6.164810517555374e-11,2.0393008005899722e-08,2.0475875084070857e-09
215,0.043,0.0,0.00787989069396102,1.5340258843504727e-08,1.953918273315671e-08,1.0426660193227342e-10,1.9434916131224433e-08,2.058902577762541e-09
216,0.0432,0.0,0.007879919146013133,1.5809566644399023e-08,2.061707378792508e-08,1.3223305529093145e-11,2.0603850482395986e-08,2.0706916603673765e-09
217,0.0434,0.0,0.007879895624772147,1.554396542749049e-08,2.028076027582498e-08,5.2416883825667423e-11,2.0228343391999312e-08,2.082334959362351e-09
218,0.0436,0.0,0.007879902794679806,1.536564101208491e-08,2.0044446758941846e-08,1.0134460346179089e-10,1.9943102155480052e-08,2.0938810563611233e-09
219,0.0438,0.0,0.0083269654136567,1.5915475252334817e-08,2.010045562563613e-08,1.1665510655445842e-11,2.008879011498068e-08,2.1055954880097995e-09
220,0.044,0.0,0.007887475737299988,1.536635407834463e-08,2.0068751252882596e-08,5.194899235226942e-11,2.0016802260530324e-08,2.1171232720874136e-09
221,0.0442,0.0,0.00798928755595995,1.5766688547819672e-08,2.0415777683455957e-08,6.0249874477228e-11,2.0355527808978727e-08,2.12890215146476e-09
222,0.0444,0.0,0.007989303428626183,1.581428482697076e-08,2.0779486463746535e-08,2.491903087287631e-11,2.0754567432873654e-08,2.1407987962740327e-09
223,0.0446,0.0,0.007989292696040049,1.6024505811079536e-08,2.086984544738351e-08,2.2957279860801424e-11,2.0846888167522707e-08,2.152784511969052e-09
224,0.0448,0.0,0.007989301259269882,1.5710679158759158e-08,2.058952598810164e-08,5.1464408497699195e-11,2.0538061579603938e-08,2.164626645599758e-09
225,0.045,0.0,0.007989295178713312,1.5825440001604852e-08,2.0489509985525053e-08,7.226669185428802e-11,2.041724329367076e-08,2.1764834494138302e-09
226,0.0452,0.0,0.007989307018337444,1.606002358556253e-08,2.119146503894853e-08,6.901059055151821e-11,2.112245444839701e-08,2.188594712819295e-09
227,0.0454,0.0,0.00987535393537444,1.640754466087089e-08,2.1859117032472813e-08,6.222779036512168e-11,2.1796889242107686e-08,2.200981904730658e-09
228,0.0456,0.0,0.008636038958266328,1.6911165002644127e-08,2.242568725479074e-08,1.2528181758996932e-10,2.230040543720077e-08,2.21365829889688e-09
229,0.0458,0.0,0.008920116830998245,1.6957450785265533e-08,2.2479001467616324e-08,9.380097974331928e-11,2.2385200487873e-08,2.226372321002817e-09
230,0.046,0.0,0.00988184685198475,1.6812291785218315e-08,2.2773349869652992e-08,1.0841989891213692e-11,2.2762507879761776e-08,2.2391371959554393e-09
231,0.0462,0.0,0.009314292413756305,1.6883429728700616e-08,2.2437110583503696e-08,6.86870020408751e-11,2.2368423581462818e-08,2.251844553205481e-09
232,0.0464,0.0,0.009759704040837286,1.7380990565844044e-08,2.2237432947179953e-08,9.972510990759927e-11,2.213770783727235e-08,2.2646270621011227e-09
233,0.0466,0.0,0.009759745138211717,1.8337774937664337e-08,2.3989681412158204e-08,2.406942011068756e-11,2.3965611992047515e-08,2.2781400980945193e-09
234,0.0468,0.0,0.010291396324185142,1.843130250017225e-08,2.4304858106578317e-08,3.562155727124727e-11,2.4269236549307066e-08,2.291772046901919e-09
235,0.047,0.0,0.010291419887311281,1.9202767493851894e-08,2.4725442050288515e-08,7.723383093439942e-11,2.464820821935411e-08,2.30572654905634e-09
236,0.0472,0.0,0.010291382043920029,1.955241747855268e-08,2.3834938024276816e-08,9.215857360032976e-11,2.3742779450676484e-08,2.3194629154528214e-09
237,0.0474,0.0,0.009736412055678087,1.8803641361220902e-08,2.422251371411737e-08,6.278323961027509e-11,2.4159730474507092e-08,2.333207873909489e-09
238,0.0476,0.0,0.009736387862352458,1.8710672061954593e-08,2.4286120977520757e-08,1.4172119600765113e-10,2.4144399781513102e-08,2.3469577753708805e-09
239,0.0478,0.0,0.009736384885754937,1.8929590742528775e-08,2.422134482724081e-08,8.449650374178646e-11,2.4136848323499023e-08,2.360760356821947e-09
240,0.048,0.0,0.009736378421901032,1.8978708715591728e-08,2.4144470816528867e-08,5.483937620260399e-11,2.408963144032626e-08,2.3745224620467343e-09
241,0.0482,0.0,0.009736387186831877,1.9006077196523724e-08,2.451748258434877e-08,6.566754361939492e-11,2.445181504072937e-08,2.388447199713352e-09
242,0.0484,0.0,0.00973636201692785,1.8068200161564217e-08,2.3311009161505554e-08,1.169125704337232e-10,2.319409659107183e-08,2.4018268960981336e-09
243,0.0486,0.0,0.010207085420320944,1.9127915774998695e-08,2.5135467784593625e-08,8.184903732279117e-11,2.505361874727083e-08,2.4159692847204658e-09
244,0.0488,0.0,0.010207107593541967,1.930938175958814e-08,2.5442683559361675e-08,4.436216394272175e-11,2.539832139541895e-08,2.43025173483426e-09
245,0.049,0.0,0.01020712660404672,2.021320965955881e-08,2.614509260674178e-08,5.701768861102127e-11,2.6088074918130754e-08,2.4449650719504165e-09
246,0.0492,0.0,0.010207150935428233,2.0458755770267194e-08,2.6455193799855124e-08,5.438353889762025e-11,2.6400810260957502e-08,2.45983641227989e-09
247,0.0494,0.0,0.010207167896118583,2.0472569129551055e-08,2.6495189634692588e-08,1.0232035016000866e-10,2.6392869284532576e-08,2.4747353626589643e-09
248,0.0496,0.0,0.010310412819729118,2.0472292495259737e-08,2.5989146810478333e-08,8.803037454803089e-11,2.59011164359303e-08,2.4895162973559775e-09
249,0.0498,0.0,0.010207131446821893,1.9952092736806057e-08,2.583991581703513e-08,5.440781243020398e-11,2.5785508004604923e-08,2.504136580618329e-09
250,0.05,0.0,0.010207106688403314,1.9765166973155546e-08,2.5364611526648546e-08,1.0739965439778523e-10,2.5257211872250756e-08,2.518597987936118e-09
251,0.0502,0.0,0.010207113469245074,2.009767608261458e-08,2.5025213933961916e-08,2.696105116780099e-11,2.4998252882794113e-08,2.533070841292448e-09
252,0.0504,0.0,0.010207133469473885,2.0100448533345957e-08,2.5752256770968198e-08,1.1208379981244411e-10,2.564017297115575e-08,2.5477467820088525e-09
253,0.0506,0.0,0.010207108129730356,1.949833779127275e-08,2.471630334838717e-08,9.967547018072207e-11,2.4616627878206445e-08,2.562010064393588e-09
254,0.0508,0.0,0.010207107109571949,1.9484605222830293e-08,2.447840249796195e-08,1.2009137742967523e-10,2.435831112053227e-08,2.5762209482563764e-09
255,0.051,0.0,0.010143304081654462,1.981086463212155e-08,2.5033665106917472e-08,3.4511314406120634e-11,2.499915379251135e-08,2.5906741093289e-09
256,0.0512,0.0,0.010143305199024042,1.9380896877870184e-08,2.4340358240997443e-08,7.545890965654424e-11,2.4264899331340896e-08,2.6048483153672357e-09
257,0.0514,0.0,0.010143310952585912,1.980648504508963e-08,2.4762103976350367e-08,1.1487214286358889e-10,2.4647231833486776e-08,2.6192559022247683e-09
258,0.0516,0.0,0.01014330840926273,2.0538433840814522e-08,2.504191609122665e-08,3.475759534458536e-11,2.500715849588206e-08,2.6338794395205326e-09
259,0.0518,0.0,0.010143349603755758,2.1227838318490997e-08,2.6046929852823138e-08,6.74831070278585e-11,2.5979446745795275e-08,2.649005563634462e-09
260,0.052,0.0,0.010143417481805035,2.2742872587756926e-08,2.821367933563114e-08,6.717525608320586e-11,2.8146504079547932e-08,2.6651152032534127e-09
261,0.0522,0.0,0.010143379812741951,2.1850866585142442e-08,2.638914169797296e-08,3.1628225267074384e-11,2.635751347270588e-08,2.6805329639562986e-09
262,0.0524,0.0,0.010450878800237498,2.1948293494771304e-08,2.7557726427475065e-08,5.7207157754609746e-11,2.750051926972045e-08,2.6962943105488645e-09
263,0.0526,0.0,0.010450887651960264,2.1984698752863114e-08,2.7503899150624137e-08,1.067438662654619e-10,2.7397155284358672e-08,2.7120655540672656e-09
264,0.0528,0.0,0.010450830856288033,2.189762155038713e-08,2.649653301996652e-08,6.885927100458155e-11,2.6427673748961936e-08,2.7275665478580618e-09
265,0.053,0.0,0.010221141555206988,2.085985634498276e-08,2.5523295436879164e-08,1.1848562034603855e-10,2.540480981653312e-08,2.742558509339514e-09
266,0.0532,0.0,0.010221159949136348,2.15355938227954e-08,2.6378092573686084e-08,5.733126804852576e-11,2.6320761305637553e-08,2.757962315363772e-09
267,0.0534,0.0,0.009797268195669933,2.1454197656056685e-08,2.6559056125400278e-08,3.4738262718950246e-11,2.6524317862681323e-08,2.7733907677913798e-09
268,0.0536,0.0,0.010372800977970793,2.1500933571107138e-08,2.6740878388830996e-08,8.723233566926123e-11,2.665364605316173e-08,2.788908229050384e-09
269,0.0538,0.0,0.009797281643674464,2.174383463137049e-08,2.6862746699972657e-08,7.099602294225577e-11,2.67917506770304e-08,2.8045344695428395e-09
270,0.054,0.0,0.009892826078180709,2.220094242716735e-08,2.687305014110215e-08,1.0249133527513338e-10,2.6770558805827015e-08,2.8202966471265045e-09
271,0.0542,0.0,0.010486167524284641,2.325027422721258e-08,2.8642335139624643e-08,2.2049761365948215e-10,2.8421837525965157e-08,2.836806752206574e-09
272,0.0544,0.0,0.00994857673125069,2.215502875901823e-08,2.7315102443351047e-08,1.275793183386379e-10,2.7187523125012407e-08,2.8527015419244106e-09
273,0.0546,0.0,0.009892816851896209,2.191889022836599e-08,2.6695896252872723e-08,1.9970081410164597e-11,2.6675926171462553e-08,2.8683883568983606e-09
274,0.0548,0.0,0.009884372714526517,2.2818305183400008e-08,2.7716848756760203e-08,8.539906614962532e-11,2.7631449690610574e-08,2.8845890488325706e-09
275,0.055,0.0,0.009884396888557264,2.339580805646323e-08,2.8103524306925348e-08,5.033267521284602e-11,2.8053191631712498e-08,2.9010553708151205e-09
276,0.0552,0.0,0.009290072739570358,2.1926074060348508e-08,2.689230357087247e-08,1.1283725084600913e-10,2.677946632002646e-08,2.9168390615978722e-09
277,0.0554,0.0,0.00900225641650447,2.0123244317504013e-08,2.514780798131691e-08,7.580231405606729e-11,2.507200566726084e-08,2.931714304595598e-09
278,0.0556,0.0,0.010143647278480961,2.0736260619753326e-08,2.5446120075867312e-08,9.659571430356161e-11,2.534952436156375e-08,2.9468408622966933e-09
279,0.0558,0.0,0.01119524694779705,2.142712401523179e-08,2.603364474826473e-08,5.906329318250706e-11,2.597458145508222e-08,2.962314400865433e-09
280,0.056,0.0,0.010112222688682542,2.1199641495613532e-08,2.6811964243979824e-08,1.672542841379941e-10,2.6644709959841825e-08,2.9779447648560344e-09
281,0.0562,0.0,0.01118819610965699,2.1228694715447672e-08,2.6271119169812532e-08,6.195222148223947e-11,2.620916694833029e-08,2.9933298685717764e-09
282,0.0564,0.0,0.009864692193012472,2.1287187912286398e-08,2.6917785125750995e-08,1.1500678963580604e-10,2.6802778336115184e-08,3.0090387729918667e-09
283,0.0566,0.0,0.008988608121602017,2.0340929290855838e-08,2.6112433099940797e-08,1.9787662633901284e-10,2.591455647360178e-08,3.0243059187169675e-09
284,0.0568,0.0,0.00898858303721835,2.0547385205141264e-08,2.6033126603471117e-08,7.811045395292626e-11,2.5955016149518188e-08,3.0396201091994622e-09
285,0.057,0.0,0.009951423736701253,2.0466069616535607e-08,2.5844498593499393e-08,1.213209273605448e-10,2.5723177666138846e-08,3.054878663568831e-09
286,0.0572,0.0,0.009951417139496618,2.08940061178611e-08,2.635538436156689e-08,8.852857979105035e-11,2.6266855781775835e-08,3.070395390551914e-09
287,0.0574,0.0,0.009397401269346933,2.034332555457945e-08,2.557463165187483e-08,9.520557169176858e-11,2.5479426080183057e-08,3.085579656794031e-09
288,0.0576,0.0,0.009397444952027122,2.0511188902679062e-08,2.5628291586231033e-08,3.359515911984288e-11,2.5594696427111186e-08,3.1008080357155817e-09
289,0.0578,0.0,0.00939742852032658,1.9881944114981997e-08,2.564761566845545e-08,9.049013170324012e-11,2.5557125536752207e-08,3.1159191063960213e-09
290,0.058,0.0,0.009397427905087305,1.991187185672521e-08,2.5599069267060163e-08,8.601459648664544e-11,2.5513054670573514e-08,3.1310391633806015e-09
291,0.0582,0.0,0.009397443730536572,2.076571358825156e-08,2.6349555705424452e-08,5.963090937880639e-11,2.628992479604564e-08,3.146590374594192e-09
292,0.0584,0.0,0.009397448348852616,2.1315847344866643e-08,2.6787595328208133e-08,4.648582189184705e-11,2.6741109506316283e-08,3.162412860581197e-09
293,0.0586,0.0,0.009397445699609309,2.159282362565746e-08,2.643058632607403e-08,1.260373167461761e-10,2.630454900932785e-08,3.178229008679259e-09
294,0.0588,0.0,0.009397413234843813,2.0817715875927924e-08,2.535692255897321e-08,4.6911766791138345e-11,2.5310010792182068e-08,3.1935787305235354e-09
295,0.059,0.0,0.009397371490725526,2.0235085835846616e-08,2.4648179786054136e-08,3.590665910902442e-11,2.461227312694511e-08,3.2086065590364824e-09
296,0.0592,0.0,0.010077793233366609,2.048487949150684e-08,2.3986640163559203e-08,1.5740652706718621e-10,2.3829233636492012e-08,3.223541490752436e-09
297,0.0594,0.0,0.010077794687372488,2.0990597681296776e-08,2.597875225652234e-08,2.1995369557897917e-10,2.5758798560943358e-08,3.2391398256332332e-09
298,0.0596,0.0,0.010077768093957662,2.112689704607884e-08,2.5980151755835736e-08,6.209252101797429e-11,2.591805923481776e-08,3.2547882551400275e-09
299,0.0598,0.0,0.010077747822978654,2.0815337656352586e-08,2.571638021538678e-08,5.1495948065003106e-11,2.5664884267321773e-08,3.2703013528829335e-09
300,0.06,0.0,0.009479684379828511,1.9848655843296252e-08,2.4463111730534856e-08,1.0981669630049292e-10,2.435329503423436e-08,3.2852508165245125e-09
301,0.0602,0.0,0.009479657705190036,1.947382827956174e-08,2.3823496352532552e-08,2.7171740868990684e-11,2.379632461166356e-08,3.29995008529337e-09
302,0.0604,0.0,0.00893067079963298,1.7961606427090853e-08,2.1810480881228083e-08,8.804872219610897e-11,2.172243215903197e-08,3.3137454706338635e-09
