step,radius,beta
2328,1.986514456923472e-07,0.0
2329,1.9896444175863822e-07,0.0
2330,1.9927996780940704e-07,0.0
2331,1.9959490173446906e-07,0.0
2332,1.9990855595787898e-07,0.0
2333,2.0022002499263691e-07,0.03
2334,2.0052950026745364e-07,0.0
2335,2.0084100277127572e-07,0.01
2336,2.0115345526191096e-07,0.03
2337,2.0146882373108526e-07,0.03
2338,2.0178578171817094e-07,0.01
2339,2.0210189727111488e-07,0.0
2340,2.0241837242007734e-07,0.03
2341,2.0273233366327366e-07,0.0
2342,2.0304733632812837e-07,0.01
2343,2.0336070148481735e-07,0.0
2344,2.036721126779674e-07,0.03
2345,2.0398311119585087e-07,0.0
2346,2.0429836708769044e-07,0.0
2347,2.0461373170333485e-07,0.03
2348,2.049315524254725e-07,0.03
2349,2.052487238670116e-07,0.03
2350,2.055639589022968e-07,0.0
2351,2.058808298046221e-07,0.03
2352,2.0620204769686483e-07,0.03
2353,2.0652265565852115e-07,0.03
2354,2.0684504541452705e-07,0.0
2355,2.071706229443517e-07,0.0
2356,2.0749391473126662e-07,0.0
2357,2.0781621058381815e-07,0.0
2358,2.081384935263492e-07,0.0
2359,2.0845957322934125e-07,0.01
2360,2.0878086514324561e-07,0.0
2361,2.091030801836315e-07,0.01
2362,2.0942943694553455e-07,0.0
2363,2.0975705502642746e-07,0.0
2364,2.1008293814939586e-07,0.0
2365,2.1040848574140288e-07,0.0
2366,2.1073414367760918e-07,0.0
2367,2.1106015110704194e-07,0.01
2368,2.1138587561314424e-07,0.0
2369,2.1171114434123008e-07,0.0
2370,2.1203462061156825e-07,0.01
2371,2.1235687170516767e-07,0.01
2372,2.1268104539278482e-07,0.0
2373,2.1300654798557926e-07,0.0
2374,2.1333263995939802e-07,0.01
2375,2.1366010034356412e-07,0.01
2376,2.1398708779876927e-07,0.01
2377,2.1431297913745984e-07,0.01
2378,2.1463796425540708e-07,0.01
2379,2.149655019283304e-07,0.0
2380,2.1529809982320156e-07,0.03
2381,2.1563388414715671e-07,0.03
2382,2.159710540690859e-07,0.03
2383,2.163107940435617e-07,0.0
2384,2.1665299877138035e-07,0.0
2385,2.1699655638936408e-07,0.0
2386,2.173414714378179e-07,0.0
2387,2.1768264870300963e-07,0.03
2388,2.180201050858078e-07,0.03
2389,2.1835583382057228e-07,0.0
2390,2.186897702918893e-07,0.0
2391,2.190218741709622e-07,0.0
2392,2.1935335019864338e-07,0.0
2393,2.196842958931039e-07,0.03
2394,2.2001445146958876e-07,0.03
2395,2.2034633472156685e-07,0.01
2396,2.2067533283819254e-07,0.01
2397,2.2100201906244512e-07,0.0
2398,2.2132625499779698e-07,0.0
2399,2.2165009635320184e-07,0.0
2400,2.2197330219243777e-07,0.0
2401,2.222979217811656e-07,0.01
2402,2.2262586905851576e-07,0.01
2403,2.2295353315460474e-07,0.01
2404,2.2328244838743537e-07,0.0
2405,2.236116101300367e-07,0.01
2406,2.2394047454867036e-07,0.01
2407,2.2427587317862112e-07,0.01
2408,2.2461056321399186e-07,0.03
2409,2.2494914422637536e-07,0.0
2410,2.2528822078906104e-07,0.03
2411,2.2563532398264544e-07,0.03
2412,2.2598483428145166e-07,0.01
2413,2.2633795863066394e-07,0.03
2414,2.2669369727500626e-07,0.0
2415,2.270492327867088e-07,0.01
2416,2.2740509335495242e-07,0.01
2417,2.2776329757194512e-07,0.0
2418,2.2811871884576628e-07,0.0
2419,2.2847894953230639e-07,0.01
2420,2.2883406401662018e-07,0.01
2421,2.291878568975477e-07,0.0
2422,2.2953936309154567e-07,0.0
2423,2.2989278905241306e-07,0.01
2424,2.3024644218158282e-07,0.0
2425,2.3060263617075927e-07,0.03
2426,2.3096178154907442e-07,0.01
2427,2.3132626098512166e-07,0.03
2428,2.3168853899068131e-07,0.01
2429,2.320525731938419e-07,0.01
2430,2.3241451744041754e-07,0.01
2431,2.3277526148820508e-07,0.01
2432,2.331370243181236e-07,0.03
2433,2.3350288442962305e-07,0.03
2434,2.338702015586291e-07,0.03
2435,2.342365073623014e-07,0.03
2436,2.3460282452812316e-07,0.01
2437,2.349689624205734e-07,0.03
2438,2.353379991674796e-07,0.01
2439,2.357050065728202e-07,0.0
2440,2.360714275646818e-07,0.01
2441,2.3643527962764556e-07,0.03
2442,2.3679884230102557e-07,0.03
2443,2.3716586444814626e-07,0.03
2444,2.3753870297067408e-07,0.01
2445,2.3791612835453425e-07,0.01
2446,2.3829635730630228e-07,0.01
2447,2.3867557436332303e-07,0.0
2448,2.3905376474136247e-07,0.01
2449,2.3942761233046634e-07,0.0
2450,2.398016675356285e-07,0.0
2451,2.4017526184696723e-07,0.0
2452,2.4054820182922117e-07,0.03
2453,2.4092281848824485e-07,0.01
2454,2.4129551443720193e-07,0.01
2455,2.416684896392344e-07,0.03
2456,2.4204150126114334e-07,0.03
2457,2.4241352693324093e-07,0.01
2458,2.427884837059049e-07,0.0
2459,2.4316682218941074e-07,0.0
2460,2.435455702674808e-07,0.0
2461,2.439238055281994e-07,0.03
2462,2.443079805009978e-07,0.03
2463,2.44696835451726e-07,0.0
2464,2.4508630903291584e-07,0.01
2465,2.454756166474292e-07,0.01
2466,2.4586218782434834e-07,0.0
2467,2.462492020539272e-07,0.0
2468,2.466385440479529e-07,0.01
2469,2.470264626852438e-07,0.01
2470,2.47416964145511e-07,0.01
2471,2.478087999510649e-07,0.03
2472,2.482016358160129e-07,0.03
2473,2.485982050180148e-07,0.0
2474,2.4899055194827556e-07,0.0
2475,2.49384689936048e-07,0.0
2476,2.497792218842067e-07,0.03
2477,2.5017349595129894e-07,0.0
2478,2.505690153303669e-07,0.03
2479,2.5096127949521665e-07,0.03
2480,2.513568208210441e-07,0.01
2481,2.5175093132080267e-07,0.01
2482,2.5214754783915765e-07,0.03
2483,2.5254383338859684e-07,0.03
2484,2.5294113946136147e-07,0.03
2485,2.5333611257033396e-07,0.03
2486,2.5373166914282966e-07,0.03
2487,2.541265164612059e-07,0.0
2488,2.545186555762346e-07,0.03
2489,2.549130132024728e-07,0.03
2490,2.5531133974618596e-07,0.01
2491,2.557083569726468e-07,0.0
2492,2.561061864592594e-07,0.03
2493,2.565053255457182e-07,0.01
2494,2.569045730050967e-07,0.01
2495,2.5730590990255686e-07,0.03
2496,2.577115223021641e-07,0.01
2497,2.5811820526170135e-07,0.03
2498,2.585263255817228e-07,0.01
2499,2.589319478942562e-07,0.0
2500,2.593422145091381e-07,0.01
2501,2.5975169045126466e-07,0.03
2502,2.6016264991202716e-07,0.0
2503,2.60573144848373e-07,0.0
2504,2.609847040217554e-07,0.0
2505,2.6139920882399586e-07,0.0
2506,2.618129604813677e-07,0.01
2507,2.6222791734985055e-07,0.01
2508,2.626399156035099e-07,0.01
2509,2.6305141786061837e-07,0.01
2510,2.634635314466838e-07,0.0
2511,2.638768352970241e-07,0.0
2512,2.6428859673896174e-07,0.03
2513,2.6470345518444293e-07,0.0
2514,2.6512004316921683e-07,0.03
2515,2.6553945420923494e-07,0.0
2516,2.659555890798451e-07,0.03
2517,2.6637040102082133e-07,0.03
2518,2.6678350738587277e-07,0.03
2519,2.6719398397050806e-07,0.03
2520,2.6760810279408904e-07,0.01
2521,2.680184107512047e-07,0.01
2522,2.684301781845249e-07,0.01
2523,2.6884378017833116e-07,0.01
2524,2.6925671490374377e-07,0.01
2525,2.6966940434413807e-07,0.0
2526,2.7008412149583124e-07,0.01
2527,2.7050081858441726e-07,0.0
2528,2.709139973262493e-07,0.01
2529,2.713258893367269e-07,0.0
2530,2.717397791932794e-07,0.0
2531,2.721527005773321e-07,0.03
2532,2.7256280862160415e-07,0.03
2533,2.729724080257236e-07,0.03
2534,2.7338328837745937e-07,0.01
2535,2.7379248075997905e-07,0.0
2536,2.7420277628882925e-07,0.03
2537,2.746085179174303e-07,0.03
2538,2.750131068916615e-07,0.03
2539,2.7541917178778783e-07,0.0
2540,2.758235508801249e-07,0.01
2541,2.7623747729758697e-07,0.0
2542,2.7664923717346765e-07,0.01
2543,2.7706444533833434e-07,0.0
2544,2.774810600794947e-07,0.0
2545,2.779003243655792e-07,0.0
2546,2.78317904965704e-07,0.01
2547,2.787382918465026e-07,0.0
2548,2.7916196417875015e-07,0.01
2549,2.795871317046522e-07,0.0
2550,2.8001259752023755e-07,0.0
2551,2.8043474439261754e-07,0.01
2552,2.808578242594331e-07,0.0
2553,2.8128120455566723e-07,0.01
2554,2.8170648038168955e-07,0.0
2555,2.821324424960979e-07,0.01
2556,2.825567767474673e-07,0.03
2557,2.8298420956730093e-07,0.01
2558,2.8341075801788385e-07,0.01
2559,2.838371198761182e-07,0.0
2560,2.8426252504572626e-07,0.03
2561,2.8468792277960047e-07,0.0
2562,2.8511486010378413e-07,0.01
2563,2.855419531829675e-07,0.03
2564,2.8597161176473515e-07,0.03
2565,2.8640157600813953e-07,0.0
2566,2.8683576273151134e-07,0.01
2567,2.8727385171228477e-07,0.03
2568,2.877105990727062e-07,0.03
2569,2.881491166105581e-07,0.03
2570,2.885903620025225e-07,0.03
2571,2.89034606256728e-07,0.0
2572,2.894804975314117e-07,0.0
2573,2.899223716280518e-07,0.03
2574,2.9036526581972784e-07,0.01
2575,2.9079841942978427e-07,0.03
2576,2.912351369699083e-07,0.03
2577,2.916715108003657e-07,0.03
2578,2.921086503405593e-07,0.03
2579,2.92548295760708e-07,0.0
2580,2.9298937219320507e-07,0.03
2581,2.934320127980585e-07,0.03
2582,2.938724113866307e-07,0.03
2583,2.9431975201115527e-07,0.01
2584,2.9476771337932804e-07,0.01
2585,2.952180379812064e-07,0.03
2586,2.9566575976011955e-07,0.01
2587,2.961102889790107e-07,0.03
2588,2.9655715692418236e-07,0.03
2589,2.9700432913714406e-07,0.01
2590,2.974516953871076e-07,0.03
2591,2.979010014091867e-07,0.03
2592,2.983506137748827e-07,0.03
2593,2.988096354308087e-07,0.03
2594,2.9927360164372804e-07,0.01
2595,2.9974293956999703e-07,0.01
2596,3.002093921100342e-07,0.01
2597,3.006783399638218e-07,0.03
2598,3.01152363854798e-07,0.03
2599,3.0162985495468833e-07,0.01
2600,3.0210602931504855e-07,0.03
2601,3.0258268088931337e-07,0.0
2602,3.030599029731994e-07,0.01
2603,3.035438078315848e-07,0.0
2604,3.0402381187990333e-07,0.03
2605,3.0449849680670645e-07,0.0
2606,3.0497557351672933e-07,0.03
2607,3.054510053710697e-07,0.03
2608,3.059258046049199e-07,0.03
2609,3.064020375712824e-07,0.03
2610,3.0687765578577285e-07,0.03
2611,3.073577237765544e-07,0.03
2612,3.0783864261186995e-07,0.01
2613,3.0832019300868474e-07,0.01
2614,3.0879650519572484e-07,0.03
2615,3.09277558519627e-07,0.03
2616,3.0976167940019e-07,0.01
2617,3.1024585893541705e-07,0.0
2618,3.107300342029357e-07,0.03
2619,3.112196850319693e-07,0.0
2620,3.1171152755891073e-07,0.01
2621,3.1220808195957026e-07,0.01
2622,3.127061754396151e-07,0.03
2623,3.132075329848565e-07,0.0
2624,3.137099075680719e-07,0.01
2625,3.1421746905265214e-07,0.0
2626,3.147191935346743e-07,0.01
2627,3.1521951494170616e-07,0.0
2628,3.1571890592511977e-07,0.01
2629,3.1622214467442527e-07,0.01
2630,3.167270407541662e-07,0.03
2631,3.1723411641245543e-07,0.03
2632,3.177422448823084e-07,0.0
2633,3.182472473895903e-07,0.0
2634,3.1874902774333603e-07,0.03
2635,3.192521517850567e-07,0.01
2636,3.1975418880752763e-07,0.03
2637,3.2025521287247044e-07,0.03
2638,3.2075410301453404e-07,0.03
2639,3.2125706808776607e-07,0.01
2640,3.217683711271405e-07,0.01
2641,3.222800096519798e-07,0.03
2642,3.2278695767324086e-07,0.03
2643,3.232996865268885e-07,0.03
2644,3.238104468161891e-07,0.01
2645,3.2432254094323486e-07,0.0
2646,3.248330242663634e-07,0.03
2647,3.2534473838422993e-07,0.03
2648,3.25852635422925e-07,0.03
2649,3.2636551156710566e-07,0.03
2650,3.2687901066106134e-07,0.01
2651,3.273919696869356e-07,0.03
2652,3.2790172189018066e-07,0.03
2653,3.2840721585070353e-07,0.03
2654,3.2891554185718494e-07,0.03
2655,3.2942797798612727e-07,0.01
2656,3.2994034477150194e-07,0.03
2657,3.304517881896323e-07,0.0
2658,3.30962533452128e-07,0.03
2659,3.314777584292098e-07,0.01
2660,3.3199350050066597e-07,0.01
2661,3.3251060980856615e-07,0.01
2662,3.3302301468033144e-07,0.03
2663,3.3353688604421564e-07,0.01
2664,3.340465846612431e-07,0.03
2665,3.3455898200269887e-07,0.01
2666,3.350736429260291e-07,0.01
2667,3.355864053707816e-07,0.03
2668,3.361067958233578e-07,0.01
2669,3.3662953473910154e-07,0.03
2670,3.3715922857557513e-07,0.03
2671,3.376895009731037e-07,0.03
2672,3.3822068331207696e-07,0.03
2673,3.387559422457975e-07,0.03
2674,3.3929442752615234e-07,0.03
2675,3.3983464847821206e-07,0.03
2676,3.4037587217601614e-07,0.03
2677,3.40912816883293e-07,0.01
2678,3.4144818094758687e-07,0.01
2679,3.419850438368009e-07,0.01
2680,3.4251980645225086e-07,0.01
2681,3.430545241993569e-07,0.03
2682,3.435923746589077e-07,0.03
2683,3.441309022573369e-07,0.01
2684,3.4467371399629005e-07,0.0
2685,3.452140476383951e-07,0.01
2686,3.4575271524449377e-07,0.01
2687,3.4629390746985934e-07,0.03
2688,3.4683295324256187e-07,0.03
2689,3.473694658938756e-07,0.03
2690,3.4791000953821525e-07,0.03
2691,3.48449511389328e-07,0.03
2692,3.48995928576473e-07,0.03
2693,3.4954280656436837e-07,0.03
2694,3.500847713468276e-07,0.03
2695,3.5062662800043104e-07,0.03
2696,3.511725781818696e-07,0.03
2697,3.517185821565234e-07,0.03
2698,3.5226339745518766e-07,0.01
2699,3.5281149677288175e-07,0.03
2700,3.533639571883115e-07,0.01
2701,3.539167935146819e-07,0.0
2702,3.5447528457193086e-07,0.01
2703,3.5503350527886313e-07,0.01
2704,3.5558795222254314e-07,0.01
2705,3.5614400517096575e-07,0.01
2706,3.567015769770805e-07,0.0
2707,3.572639032240643e-07,0.01
2708,3.578197803832525e-07,0.03
2709,3.5837549282039986e-07,0.03
2710,3.589318493933256e-07,0.03
2711,3.594986639551879e-07,0.03
2712,3.60064193126153e-07,0.03
2713,3.606301642139587e-07,0.01
2714,3.6119671778737693e-07,0.03
2715,3.617740752083767e-07,0.03
2716,3.6235610452400896e-07,0.01
2717,3.6293687728476066e-07,0.03
2718,3.635226845134599e-07,0.03
2719,3.641093960816397e-07,0.03
2720,3.6469721611131404e-07,0.01
2721,3.6528437345136086e-07,0.01
2722,3.658745181824651e-07,0.01
2723,3.6646522556191024e-07,0.01
2724,3.6705546146027363e-07,0.03
2725,3.6764663512321567e-07,0.03
2726,3.682462253321978e-07,0.0
2727,3.6884393879301194e-07,0.03
2728,3.694396177245642e-07,0.01
2729,3.7003490121154497e-07,0.01
2730,3.7063018687125546e-07,0.01
2731,3.712252452181884e-07,0.03
2732,3.71817436175205e-07,0.03
2733,3.7241065971272115e-07,0.03
2734,3.730010807101219e-07,0.03
2735,3.735886590707516e-07,0.03
2736,3.7417551102853945e-07,0.01
2737,3.74761507260007e-07,0.03
2738,3.753473870157589e-07,0.03
2739,3.7592963421169037e-07,0.03
2740,3.765061555034139e-07,0.03
2741,3.7708755807965263e-07,0.03
2742,3.776714556558046e-07,0.01
2743,3.7825444799102614e-07,0.03
2744,3.788415693393176e-07,0.01
2745,3.794265407489302e-07,0.0
2746,3.800132927724174e-07,0.03
2747,3.80606299342342e-07,0.03
2748,3.811966324730992e-07,0.03
2749,3.817936458471287e-07,0.03
2750,3.823988634380272e-07,0.0
2751,3.829993018326757e-07,0.03
2752,3.8359938325897414e-07,0.03
2753,3.842078414780299e-07,0.01
2754,3.8481222125333583e-07,0.03
2755,3.8542231244920877e-07,0.03
2756,3.860423121192624e-07,0.03
2757,3.866667277196063e-07,0.01
2758,3.872927917287585e-07,0.03
2759,3.879222254902534e-07,0.03
2760,3.8855430298804886e-07,0.01
2761,3.891808483357623e-07,0.01
2762,3.898078649160288e-07,0.01
2763,3.9043216913420296e-07,0.01
2764,3.910566203113401e-07,0.01
2765,3.9168258605083975e-07,0.03
2766,3.9231026931817e-07,0.0
2767,3.929296304454565e-07,0.03
2768,3.935414611190788e-07,0.03
2769,3.941552421469004e-07,0.01
2770,3.9477104773098236e-07,0.03
2771,3.9538608917664983e-07,0.01
2772,3.960009857138577e-07,0.03
2773,3.966185119163169e-07,0.03
2774,3.972359255445241e-07,0.03
2775,3.9785587641377566e-07,0.01
2776,3.9848214303272024e-07,0.01
2777,3.9911233564005815e-07,0.01
2778,3.9973917310454824e-07,0.01
2779,4.003641629432765e-07,0.03
2780,4.0099240781853684e-07,0.01
2781,4.016178465808524e-07,0.03
2782,4.022424837887671e-07,0.03
2783,4.0287457153881986e-07,0.01
2784,4.0350710111410313e-07,0.03
2785,4.041424101770067e-07,0.03
2786,4.0477255478363893e-07,0.03
2787,4.054060800132319e-07,0.03
2788,4.06049038370099e-07,0.01
2789,4.0668267422834224e-07,0.0
2790,4.0731560713837826e-07,0.01
2791,4.079466871364997e-07,0.03
2792,4.085754911588779e-07,0.01
2793,4.092009654452084e-07,0.03
2794,4.0982981505351165e-07,0.03
2795,4.10463386904602e-07,0.03
2796,4.111006533471632e-07,0.03
2797,4.1174074176012006e-07,0.03
2798,4.123807032821302e-07,0.01
2799,4.130217421482644e-07,0.01
2800,4.1366121869970214e-07,0.03
2801,4.1430362802856595e-07,0.01
2802,4.1494784342555375e-07,0.01
2803,4.1559622477848893e-07,0.03
2804,4.1624993394866134e-07,0.03
2805,4.168960483736491e-07,0.03
2806,4.1755016391461515e-07,0.03
2807,4.182073980930382e-07,0.01
2808,4.1886214239233255e-07,0.01
2809,4.195220301931684e-07,0.01
2810,4.2018021680341317e-07,0.01
2811,4.208349943388172e-07,0.03
2812,4.2149047053146247e-07,0.03
2813,4.221514966846873e-07,0.01
2814,4.228119040628846e-07,0.03
2815,4.2347534964671383e-07,0.01
2816,4.241405791653351e-07,0.03
2817,4.24806227160854e-07,0.01
2818,4.25469237013449e-07,0.03
2819,4.261337933900973e-07,0.03
2820,4.267994538856737e-07,0.01
2821,4.274650337518741e-07,0.01
2822,4.2813123337200214e-07,0.03
2823,4.2879379148366053e-07,0.01
2824,4.294581739319097e-07,0.01
2825,4.301220705155658e-07,0.01
2826,4.307838945452339e-07,0.03
2827,4.3144905169144296e-07,0.03
2828,4.321079474502456e-07,0.03
2829,4.3276798322664984e-07,0.03
2830,4.334276691047888e-07,0.03
2831,4.340867701155767e-07,0.03
2832,4.3475184016536863e-07,0.01
2833,4.3541184085816027e-07,0.01
2834,4.3607505566486653e-07,0.03
2835,4.367424355101951e-07,0.01
2836,4.3740858768454636e-07,0.01
2837,4.380704133285715e-07,0.01
2838,4.387273670656592e-07,0.01
2839,4.3938635064081707e-07,0.03
2840,4.4004992563455375e-07,0.03
2841,4.4072209631980076e-07,0.03
2842,4.4139542716139356e-07,0.01
2843,4.420657763867849e-07,0.03
2844,4.4272900313244316e-07,0.03
2845,4.4340362270595566e-07,0.03
2846,4.4408696893440393e-07,0.03
2847,4.447724838862913e-07,0.03
2848,4.4546003553117964e-07,0.01
2849,4.461495501860462e-07,0.03
2850,4.468386936089008e-07,0.01
2851,4.475361466470545e-07,0.01
2852,4.482335954544314e-07,0.03
2853,4.4893518885657494e-07,0.01
2854,4.4963496194347695e-07,0.03
2855,4.5033553380289675e-07,0.01
2856,4.510329548389079e-07,0.03
2857,4.517382657884657e-07,0.03
2858,4.5243128120513854e-07,0.03
2859,4.5313895205446385e-07,0.01
2860,4.5384985007397884e-07,0.03
2861,4.5457203584427156e-07,0.03
2862,4.5529896941145464e-07,0.01
2863,4.56023093890971e-07,0.01
2864,4.5674330963874954e-07,0.03
2865,4.574640198926816e-07,0.01
2866,4.5818763539569096e-07,0.01
2867,4.5891003204740873e-07,0.01
2868,4.5962451975926325e-07,0.03
2869,4.603326457017381e-07,0.03
2870,4.61042186378515e-07,0.01
2871,4.6174607423172255e-07,0.01
2872,4.62454643477071e-07,0.03
2873,4.6315837863512375e-07,0.01
2874,4.638611804234333e-07,0.03
2875,4.6457343417478424e-07,0.03
2876,4.6528624758114904e-07,0.03
2877,4.660030412546072e-07,0.03
2878,4.6672185542090496e-07,0.03
2879,4.6744191638856157e-07,0.0
2880,4.681650529051823e-07,0.03
2881,4.68890912839517e-07,0.03
2882,4.696192575085203e-07,0.03
2883,4.703525537743646e-07,0.01
2884,4.710853925491056e-07,0.03
2885,4.718132365628283e-07,0.03
2886,4.725445121925192e-07,0.03
2887,4.7329227318274393e-07,0.01
2888,4.740416993671968e-07,0.03
2889,4.7478775495704764e-07,0.03
2890,4.7553226121344094e-07,0.01
2891,4.7628283743715465e-07,0.01
2892,4.770364597751338e-07,0.03
2893,4.777897469484971e-07,0.03
2894,4.785423420577178e-07,0.01
2895,4.792946964508538e-07,0.03
2896,4.800418615005591e-07,0.03
2897,4.80794590886249e-07,0.03
2898,4.815491747405905e-07,0.01
2899,4.823034129336471e-07,0.03
2900,4.830563467893688e-07,0.01
2901,4.838104562712887e-07,0.03
2902,4.845683329160435e-07,0.01
2903,4.85320889573906e-07,0.01
2904,4.860725194658775e-07,0.01
2905,4.868260471585608e-07,0.01
2906,4.875749463067914e-07,0.01
2907,4.883223112812509e-07,0.01
2908,4.890676457902817e-07,0.03
2909,4.898103895914226e-07,0.03
2910,4.905506277132385e-07,0.01
2911,4.912905583927101e-07,0.01
2912,4.920288700635001e-07,0.01
2913,4.927728566847759e-07,0.01
2914,4.935202511550971e-07,0.03
2915,4.942692181286229e-07,0.01
2916,4.950210941013213e-07,0.03
2917,4.957794266468404e-07,0.03
2918,4.96547357497589e-07,0.03
2919,4.973131349796521e-07,0.03
2920,4.980854872530636e-07,0.03
2921,4.988598233793247e-07,0.01
2922,4.996364826820763e-07,0.01
2923,5.004098786973861e-07,0.01
2924,5.011855442214867e-07,0.01
2925,5.019604874678233e-07,0.03
2926,5.027325442985018e-07,0.03
2927,5.035077903568502e-07,0.01
2928,5.042800176991986e-07,0.03
2929,5.050553882439572e-07,0.03
2930,5.058263357416064e-07,0.01
2931,5.065924142503789e-07,0.01
2932,5.073569494327504e-07,0.03
2933,5.081320515059627e-07,0.01
2934,5.089039587806668e-07,0.01
2935,5.096706353430885e-07,0.03
2936,5.104391823536632e-07,0.03
2937,5.112056765061087e-07,0.01
2938,5.119680465191458e-07,0.01
2939,5.127402857716554e-07,0.01
2940,5.135129279938598e-07,0.01
2941,5.142873958888916e-07,0.01
2942,5.150613928713273e-07,0.03
2943,5.158446645460799e-07,0.03
2944,5.166239974104442e-07,0.03
2945,5.17400633221225e-07,0.03
2946,5.181804293077924e-07,0.03
2947,5.189640455405019e-07,0.03
2948,5.197541603838954e-07,0.03
2949,5.205430697886779e-07,0.01
2950,5.213308143858434e-07,0.03
2951,5.22118292334665e-07,0.03
2952,5.229101641139535e-07,0.01
2953,5.237000828748851e-07,0.03
2954,5.24502923583229e-07,0.01
2955,5.25313010623009e-07,0.01
2956,5.261217544155023e-07,0.03
2957,5.269259454538048e-07,0.03
2958,5.277353844496325e-07,0.01
2959,5.285593922876666e-07,0.01
2960,5.293811797372407e-07,0.01
2961,5.302089590322673e-07,0.03
2962,5.310322922154587e-07,0.03
2963,5.318586900682809e-07,0.01
2964,5.326779191048974e-07,0.03
2965,5.335084403402339e-07,0.03
2966,5.343416584701279e-07,0.01
2967,5.351734380080897e-07,0.03
2968,5.360077870807211e-07,0.03
2969,5.368322570370359e-07,0.03
2970,5.376658851680615e-07,0.03
2971,5.385093515584579e-07,0.01
2972,5.39345837017128e-07,0.03
2973,5.401937392854653e-07,0.01
2974,5.410470811875422e-07,0.03
2975,5.419158805344595e-07,0.01
2976,5.427820280080051e-07,0.03
2977,5.436493536404033e-07,0.03
2978,5.445235045066729e-07,0.03
2979,5.454049020058879e-07,0.03
2980,5.462882685539058e-07,0.03
2981,5.471786025908155e-07,0.03
2982,5.480689244888487e-07,0.03
2983,5.489637266924494e-07,0.01
2984,5.498585386079269e-07,0.01
2985,5.507545282489437e-07,0.01
2986,5.516519500693382e-07,0.03
2987,5.525559002460471e-07,0.03
2988,5.534531663867407e-07,0.03
2989,5.543446523625934e-07,0.03
2990,5.552295166814557e-07,0.03
2991,5.561148577349195e-07,0.01
2992,5.569981930434243e-07,0.03
2993,5.578861254564239e-07,0.01
2994,5.587661002016865e-07,0.03
2995,5.596471586226404e-07,0.03
2996,5.605301186993892e-07,0.03
2997,5.614183835780262e-07,0.03
2998,5.623090978255609e-07,0.03
2999,5.631872518797752e-07,0.03
3000,5.64072082253704e-07,0.03
3001,5.64963263011514e-07,0.03
3002,5.65856400215458e-07,0.03
3003,5.667529484798375e-07,0.03
3004,5.676476922898272e-07,0.03
3005,5.685424973042108e-07,0.03
3006,5.694504336240507e-07,0.01
3007,5.703659387047638e-07,0.01
3008,5.712814624785291e-07,0.03
3009,5.721965947291572e-07,0.03
3010,5.731209441719738e-07,0.01
3011,5.74037378272035e-07,0.03
3012,5.749565463839409e-07,0.03
3013,5.758718501270339e-07,0.03
3014,5.767946586387874e-07,0.03
3015,5.777169184223923e-07,0.03
3016,5.786452394025111e-07,0.03
3017,5.795819594317389e-07,0.03
3018,5.805363710220812e-07,0.03
3019,5.814989976741495e-07,0.03
3020,5.82465416970369e-07,0.01
3021,5.834382220450767e-07,0.03
3022,5.84417549289062e-07,0.03
3023,5.853954897713633e-07,0.03
3024,5.863598265527974e-07,0.03
3025,5.873208637150948e-07,0.03
3026,5.882862205839343e-07,0.03
3027,5.892451385771575e-07,0.03
3028,5.902044397835598e-07,0.03
3029,5.911661961569275e-07,0.03
3030,5.921327732535789e-07,0.03
3031,5.930935247107839e-07,0.03
3032,5.940628914912798e-07,0.03
3033,5.950328499531101e-07,0.03
3034,5.960047599035945e-07,0.03
3035,5.969879564129765e-07,0.03
3036,5.979681008094417e-07,0.03
3037,5.989468380364504e-07,0.03
3038,5.999238690453077e-07,0.03
3039,6.008961751561251e-07,0.01
3040,6.01868381973045e-07,0.03
3041,6.028291764946649e-07,0.03
3042,6.037943473444153e-07,0.03
3043,6.047594405492622e-07,0.03
3044,6.057238329217781e-07,0.01
3045,6.066962040897921e-07,0.01
3046,6.076705050747826e-07,0.03
3047,6.086552418412379e-07,0.03
3048,6.09643021839871e-07,0.03
3049,6.106336257680402e-07,0.03
3050,6.116204452190661e-07,0.03
3051,6.126086394821542e-07,0.03
3052,6.135902413132659e-07,0.03
3053,6.145832471387991e-07,0.03
3054,6.155686002948238e-07,0.03
3055,6.165581296093257e-07,0.03
3056,6.175567294684074e-07,0.03
3057,6.185568940745562e-07,0.03
3058,6.195524169194937e-07,0.03
3059,6.205535375991286e-07,0.03
3060,6.215628648489152e-07,0.03
3061,6.225754170592451e-07,0.01
3062,6.235728015092072e-07,0.03
3063,6.24584357912319e-07,0.03
3064,6.255926048352545e-07,0.03
3065,6.266064988557982e-07,0.03
3066,6.276214243776129e-07,0.03
3067,6.286378702027582e-07,0.03
3068,6.296501588753852e-07,0.03
3069,6.30657717904255e-07,0.01
3070,6.316639523615215e-07,0.03
3071,6.326786241188361e-07,0.01
3072,6.336853440876454e-07,0.03
3073,6.347052148702247e-07,0.01
3074,6.357295080489097e-07,0.01
3075,6.367577790427289e-07,0.03
3076,6.377850870751388e-07,0.03
3077,6.388022225873852e-07,0.01
3078,6.398331976564369e-07,0.01
3079,6.408715203114829e-07,0.01
3080,6.41905077698513e-07,0.03
3081,6.42949278835649e-07,0.03
3082,6.439923084161557e-07,0.03
3083,6.450539644582617e-07,0.03
3084,6.461161359135165e-07,0.03
3085,6.47193856782304e-07,0.03
3086,6.482603580525593e-07,0.03
3087,6.493299266910751e-07,0.03
