step,smooth_rate_upper
1347,4.562322334293671
1348,4.562317664342582
1349,4.562313008555277
1350,4.562308346556294
1351,4.562299038501343
1352,4.562294335015863
1353,4.562289623124891
1354,4.562284902812427
1355,4.562280174062795
1356,4.562275436861559
1357,4.562266143612931
1358,4.562261389401605
1359,4.562256626694553
1360,4.5622518554767355
1361,4.562247075732457
1362,4.562242287446098
1363,4.562237490601339
1364,4.56223268518479
1365,4.5622278711800215
1366,4.562223048573251
1367,4.562218217349353
1368,4.5622133774908775
1369,4.56220852898281
1370,4.562203671809976
1371,4.562198805957683
1372,4.5621939314098645
1373,4.562189048150841
1374,4.562184156164316
1375,4.562174725489523
1376,4.562169815939542
1377,4.562164897614463
1378,4.562159970499098
1379,4.562155034578519
1380,4.562150089836937
1381,4.562145161195441
1382,4.562140198765392
1383,4.5621311139546386
1384,4.562126133715678
1385,4.562121144575175
1386,4.5621161465197995
1387,4.562111139533299
1388,4.562106145611345
1389,4.562101120714603
1390,4.562096086838358
1391,4.562091043964741
1392,4.5620859920782575
1393,4.562080931163678
1394,4.562071845270323
1395,4.562066766196588
1396,4.562061678046011
1397,4.562056580802274
1398,4.562051495702842
1399,4.562046380225165
1400,4.562041255606115
1401,4.562036121828984
1402,4.562025821186981
1403,4.562020735621315
1404,4.562011009065098
1405,4.562005838364583
1406,4.562000658423904
1407,4.561995469226446
1408,4.56199027075564
1409,4.56198506299591
1410,4.5619798459305505
1411,4.561974619542782
1412,4.5619693838152875
1413,4.5619641387304375
1414,4.561958884272413
1415,4.561953620425907
1416,4.561948347174566
1417,4.561943064500709
1418,4.561937802530677
1419,4.561932500956485
1420,4.561927189910385
1421,4.561921869374631
1422,4.561916539331061
1423,4.5619112310391765
1424,4.561905881931864
1425,4.561900553369351
1426,4.561895185130792
1427,4.561884320723891
1428,4.561873727295867
1429,4.561868330091582
1430,4.561862923243445
1431,4.561857506734494
1432,4.56185208054824
1433,4.561846676395826
1434,4.561841230803991
1435,4.561835775482963
1436,4.561830310414688
1437,4.561824835581794
1438,4.561819350964209
1439,4.561813856546353
1440,4.561808352311002
1441,4.561798660478802
1442,4.561793136504592
1443,4.561787602660426
1444,4.5617820589287685
1445,4.561776505293334
1446,4.561770941735895
1447,4.56176536823695
1448,4.561759784778174
1449,4.561754191341755
1450,4.561748587910649
1451,4.56174297446811
1452,4.561737350996192
1453,4.561731717477732
1454,4.561721361873642
1455,4.561710558410692
1456,4.561704894517498
1457,4.561699220504381
1458,4.561693536355476
1459,4.5616878420513
1460,4.561682178044137
1461,4.56167646337411
1462,4.561670738493151
1463,4.561665003380964
1464,4.56165925802168
1465,4.561653502397133
1466,4.561647736487783
1467,4.561641960274677
1468,4.561636173743362
1469,4.5616303768747075
1470,4.5616245696494335
1471,4.5616187520496725
1472,4.56161292405546
1473,4.5616070856496576
1474,4.561601236815047
1475,4.561595377529747
1476,4.561589507774463
1477,4.561583627531812
1478,4.561577736782973
1479,4.561571835509231
1480,4.561565923690961
1481,4.561560001311004
1482,4.561554068346965
1483,4.561548124783441
1484,4.561542170602477
1485,4.561536205781984
1486,4.561530230305154
1487,4.561524244151155
1488,4.561518247303685
1489,4.561507323728723
1490,4.561501305372092
1491,4.56149527626246
1492,4.561489236382782
1493,4.561483185713132
1494,4.561477160471073
1495,4.561471118082553
1496,4.561460744893338
1497,4.561454650813894
1498,4.561448545846792
1499,4.5614424299728045
1500,4.561436303174016
1501,4.561430165429623
1502,4.561424016721463
1503,4.561417857028848
1504,4.5614116863317875
1505,4.5614055046098345
1506,4.561399311843594
1507,4.561389034962383
1508,4.561382819996377
1509,4.561376626690265
1510,4.561370389498563
1511,4.561364141161328
1512,4.561357881658789
1513,4.561338960017152
1514,4.5613326779704
1515,4.561326422043317
1516,4.561320117533603
1517,4.5613138017629655
1518,4.561307474708519
1519,4.561301136351025
1520,4.56129478667067
1521,4.561288425645458
1522,4.561282053255133
1523,4.561275669482539
1524,4.561269274306314
1525,4.561262898984463
1526,4.561256480942907
1527,4.561250051438728
1528,4.561243610450418
1529,4.561231572684054
1530,4.561225108590191
1531,4.561218632949183
1532,4.561212145742325
1533,4.561205646948191
1534,4.561193388903643
1535,4.561186866795993
1536,4.561174814693125
1537,4.561168269188326
1538,4.561161711986988
1539,4.561150737406132
1540,4.561144156700395
1541,4.561137564239233
1542,4.56113096000123
1543,4.561124392033913
1544,4.561117764184649
1545,4.561105384563103
1546,4.561098732942658
1547,4.561092069439331
1548,4.561085394031536
1549,4.56107870670084
1550,4.561072007424319
1551,4.561065378153453
1552,4.56105865492158
1553,4.5610519196789285
1554,4.561045172406282
1555,4.561038413081932
1556,4.561031641683432
1557,4.5610248581908825
1558,4.561018062582839
1559,4.561011254836431
1560,4.561004434928972
1561,4.560997602840335
1562,4.560990758547674
1563,4.5609839020295615
1564,4.560977033264831
1565,4.560970152231735
1566,4.560963258907387
1567,4.560956353270161
1568,4.5609494352994355
1569,4.560942504973908
1570,4.560935562269918
1571,4.560928607164715
1572,4.5609216396369945
1573,4.5609146596649355
1574,4.560907667226952
1575,4.560893637984556
1576,4.560886620454027
1577,4.560879590390002
1578,4.560872547769985
1579,4.560865492570745
1580,4.560858424769566
1581,4.560851344341218
1582,4.560844251264786
1583,4.5608371455171035
1584,4.560830027076837
1585,4.560822895921754
1586,4.560815752031767
1587,4.560808595382458
1588,4.560801425949819
1589,4.560794243712006
1590,4.56078704864591
1591,4.5607798906050965
1592,4.560772669817897
1593,4.560765436133675
1594,4.560758189529771
1595,4.56075092997911
1596,4.560743657460817
1597,4.5607363719474625
1598,4.560729125652409
1599,4.5607218140918375
1600,4.560714489470386
1601,4.560707151765458
1602,4.560699800950408
1603,4.560692437004307
1604,4.560685059903497
1605,4.56067766962601
1606,4.560670266149935
1607,4.560662849453218
1608,4.560655419510662
1609,4.560647976296207
1610,4.560640519785767
1611,4.560627054385482
1612,4.560619571137183
1613,4.560607134118973
1614,4.560599624052754
1615,4.560592100576096
1616,4.560584563664562
1617,4.560577013290871
1618,4.560569449434653
1619,4.560561872067581
1620,4.5605542811675885
1621,4.560546728302474
1622,4.56053920626361
1623,4.560531574625546
1624,4.560523929357238
1625,4.560516270437872
1626,4.560508597842978
1627,4.560500911546395
1628,4.560487903836795
1629,4.560480189998502
1630,4.560472462385733
1631,4.560464720972636
1632,4.560457018240294
1633,4.560449249150651
1634,4.560435457993761
1635,4.560427661047479
1636,4.560419850175259
1637,4.560412025351769
1638,4.560404186552127
1639,4.560396333750478
1640,4.560388466923191
1641,4.560380642165529
1642,4.5603727472165625
1643,4.560364838168286
1644,4.5603569149959675
1645,4.560344015210524
1646,4.560336063648444
1647,4.56032809788512
1648,4.560320117899358
1649,4.5603121236645405
1650,4.56030411515265
1651,4.560296092334253
1652,4.560288119642958
1653,4.560280068147865
1654,4.560272002275971
1655,4.5602639220005265
1656,4.560255827297173
1657,4.560247718135967
1658,4.5602395944910885
1659,4.560231456338939
1660,4.5602233036548165
1661,4.560215136410147
1662,4.560206954583382
1663,4.560198758148036
1664,4.560183088366247
1665,4.56017486253983
1666,4.560166622021785
1667,4.5601583667874195
1668,4.560150096813251
1669,4.560141812068873
1670,4.560133512526877
1671,4.5601251981644495
1672,4.560116927649285
1673,4.560101476031352
1674,4.560090785007858
1675,4.560082424899663
1676,4.560083210468231
1677,4.560074820359441
1678,4.560066415261567
1679,4.5600579951475275
1680,4.560049559988014
1681,4.560050899650388
1682,4.56004243421873
1683,4.5600339536662045
1684,4.56002545796575
1685,4.5600169470890135
1686,4.560008421009386
1687,4.559999879699783
1688,4.559991323135852
1689,4.559991278547206
1690,4.559982691288419
1691,4.559974088689957
1692,4.559965470724248
1693,4.559956837362107
1694,4.55994818857774
1695,4.559939524345973
1696,4.559930844639014
1697,4.559922149424868
1698,4.559913438679107
1699,4.559904712375925
1700,4.559902514337198
1701,4.559893756751489
1702,4.55988498352362
1703,4.559876194626804
1704,4.559867390030359
1705,4.559858569705408
1706,4.559857696476691
1707,4.559848844515695
1708,4.559839976741602
1709,4.5598400138165625
1710,4.559831114222574
1711,4.559822198733263
1712,4.5598132673188685
1713,4.559804319950749
1714,4.559795356602387
1715,4.559786377245089
1716,4.559777381848086
1717,4.5597683703798975
1718,4.559759342815727
1719,4.559750299127508
1720,4.5597412392886705
1721,4.559738207955327
1722,4.55972911564096
1723,4.559720007086171
1724,4.559710882264147
1725,4.559701741145034
1726,4.559692583701014
1727,4.559683409900361
1728,4.55967421971567
1729,4.559665013116089
1730,4.55965579007219
1731,4.55964655055541
1732,4.559637294532049
1733,4.5596280219783765
1734,4.55962592819651
1735,4.55961662239555
1736,4.559607299975545
1737,4.559597960905569
1738,4.55958860515533
1739,4.559579232692782
1740,4.559569843489424
1741,4.5595604375128564
1742,4.559551014734525
1743,4.559541575129404
1744,4.559532118666732
1745,4.5595226453178315
1746,4.5595131550513015
1747,4.55950364783678
1748,4.559501443687117
1749,4.559491902374769
1750,4.559482344021244
1751,4.559472768590505
1752,4.55946317605564
1753,4.55945356639188
1754,4.559443939566446
1755,4.559434295547756
1756,4.5594246343033955
1757,4.5594209089838085
1758,4.559411213110608
1759,4.559401499921998
1760,4.5593917693888315
1761,4.559382021478821
1762,4.559372256160434
1763,4.559362473403991
1764,4.559352673176034
1765,4.5593428554439175
1766,4.559333020174011
1767,4.5593231673367836
1768,4.559313296903788
1769,4.559303408841248
1770,4.559293503116317
1771,4.559283579700809
1772,4.5592736385616
1773,4.5592636796697095
1774,4.559253702996568
1775,4.559243708504625
1776,4.559233696165146
1777,4.559223665945594
1778,4.559213617809455
1779,4.559203551727383
1780,4.559193467671633
1781,4.559183365607346
1782,4.559173245504556
1783,4.559163107332886
1784,4.559159304860721
1785,4.559149130345114
1786,4.559144932611019
1787,4.559134721624618
1788,4.5591244924054255
1789,4.559114244919356
1790,4.559103979133373
1791,4.559093695017476
1792,4.559083392537216
1793,4.559073071656296
1794,4.559062732345691
1795,4.559052374574739
1796,4.559041998306918
1797,4.559031603508144
1798,4.559021190149498
1799,4.55901649865669
1800,4.559013186025386
1801,4.559002716547117
1802,4.55899222837517
1803,4.558981721479267
1804,4.558971195821384
1805,4.558960651369084
1806,4.558950088086667
1807,4.558939505940084
1808,4.558928904897868
1809,4.558918284926398
1810,4.558907645995266
1811,4.558896988071796
1812,4.558886311119163
1813,4.558875615103468
1814,4.558864899986765
1815,4.558854165738714
1816,4.558850361200576
1817,4.5588454779118335
1818,4.558834685813674
1819,4.5588238744458796
1820,4.558813043776411
1821,4.558802193769022
1822,4.558791324387578
1823,4.558780435594827
1824,4.558769527357919
1825,4.55875859964447
1826,4.558753289732491
1827,4.558742322847155
1828,4.558731336384162
1829,4.558720330307638
1830,4.5587093045811375
1831,4.558698259171576
1832,4.5586871940417755
1833,4.55867610915598
1834,4.558665004480809
1835,4.558653879980301
1836,4.558642735621381
1837,4.5586315713609
1838,4.5586203871679745
1839,4.558609183002699
1840,4.558597958833415
1841,4.558586714626254
1842,4.558575450343355
1843,4.558564165947691
1844,4.558552861402765
1845,4.55854153667526
1846,4.558530191727821
1847,4.558518826524121
1848,4.558512275602735
1849,4.55850086967698
1850,4.558489443387989
1851,4.558477996699153
1852,4.558466529576395
1853,4.558461890642038
1854,4.558450382377298
1855,4.558438853563432
1856,4.558432207842248
1857,4.558420637712184
1858,4.558415031063064
1859,4.55840822855888
1860,4.558401087415747
1861,4.55838943409306
1862,4.558377759963847
1863,4.558366064996118
1864,4.558354349150648
1865,4.558342612383815
1866,4.558330854657152
1867,4.55831907594051
1868,4.558307276196041
1869,4.558295455383303
1870,4.558288809819581
1871,4.558276946640195
1872,4.558265062282215
1873,4.5582531567110065
1874,4.558241229887106
1875,4.55822928177589
1876,4.558217312332981
1877,4.558205321520238
1878,4.558193309296146
1879,4.55818127562894
1880,4.558169220482871
1881,4.558161506464722
1882,4.558149408133615
1883,4.558137288206132
1884,4.55812514664435
1885,4.558112983406665
1886,4.558106270837665
1887,4.558094063995513
1888,4.558081835362109
1889,4.5580695849001875
1890,4.55805731256978
1891,4.558045018333962
1892,4.558032702154828
1893,4.558020363993884
1894,4.558008003806111
1895,4.557995621553586
1896,4.557983217193151
1897,4.557970790687912
1898,4.557958341999372
1899,4.557945871088269
1900,4.557936608675999
1901,4.557924093112972
1902,4.557911555202788
1903,4.557898994911778
1904,4.557886412198372
1905,4.557873807023972
1906,4.557861179350771
1907,4.557848529140361
1908,4.557840549140027
1909,4.5578278536003065
1910,4.55782139742838
1911,4.557812872481305
1912,4.557800108537318
1913,4.557787321810912
1914,4.5577745122582725
1915,4.557761679844485
1916,4.557748824527631
1917,4.557735946264868
1918,4.55772304501627
1919,4.557710120742831
1920,4.55770233909159
1921,4.5576893684878215
1922,4.557676374733977
1923,4.5576633577926176
1924,4.557650317619708
1925,4.55763725417588
1926,4.557624167419681
1927,4.55761105730498
1928,4.557597923790504
1929,4.557584766834501
1930,4.557571586399616
1931,4.55755838244315
1932,4.55754515492054
1933,4.5575319037912365
1934,4.557518629013878
1935,4.5575053305419475
1936,4.557492008330499
1937,4.557478662340318
1938,4.55746529252807
1939,4.55745189885299
1940,4.557438481268341
1941,4.557428456425083
1942,4.557414990784502
1943,4.557401501114334
1944,4.557387987373467
1945,4.557374449515963
1946,4.557360887496119
1947,4.557347301273919
1948,4.557333690810023
1949,4.557320056059876
1950,4.557306396979432
1951,4.557296400430642
1952,4.557282692416914
1953,4.557268959943015
1954,4.557255202964388
1955,4.557241421434778
1956,4.557227615312246
1957,4.557213784551243
1958,4.55719992910359
1959,4.557186048930282
1960,4.557172143982583
1961,4.557161770154438
1962,4.557147815401515
1963,4.557137750403259
1964,4.557123745653317
1965,4.557113970066453
1966,4.557099915132068
1967,4.557085835115179
1968,4.557071729969437
1969,4.557057599646656
1970,4.557043444109204
1971,4.557033341946329
1972,4.557019135679148
1973,4.557004904061433
1974,4.556993461459651
1975,4.556979178896478
1976,4.556964870844115
1977,4.556950537254122
1978,4.556936178081966
1979,4.5569217932840695
1980,4.556907382816421
1981,4.556896116503569
1982,4.556881654436847
1983,4.556871073838835
1984,4.55685655995865
1985,4.556842020186377
1986,4.556827454466876
1987,4.556812862759367
1988,4.556798245017606
1989,4.5567836011956375
1990,4.556768931247984
1991,4.556757304048192
1992,4.556742581571081
1993,4.556727832818395
1994,4.5567130577514305
1995,4.5566982563197325
1996,4.556683428472018
1997,4.556674711313874
1998,4.556659830204754
1999,4.556644922545553
2000,4.55663309482153
2001,4.556618133775602
2002,4.556603146035195
2003,4.556588131552602
2004,4.556573090280854
2005,4.556560958501677
2006,4.556545863367695
2007,4.55653074129996
2008,4.556515592250598
2009,4.556500416166889
2010,4.556485212996966
2011,4.556469982699694
2012,4.556454725222484
2013,4.5564394405206325
2014,4.556427149424719
2015,4.556411809978468
2016,4.556396443164294
2017,4.556381048933722
2018,4.556365627235392
2019,4.556350178022397
2020,4.556334701246882
2021,4.556319196863185
2022,4.556303664816405
2023,4.556290428353971
2024,4.556274840720715
2025,4.556262029147331
2026,4.556252346346683
2027,4.556239450675015
2028,4.556223750866552
2029,4.556208023047227
2030,4.556192267165053
2031,4.5561764831760465
2032,4.556160671032313
2033,4.556144830686381
2034,4.556131521056588
2035,4.556115623994093
2036,4.55609969857114
2037,4.55608374473623
2038,4.556067762445509
2039,4.556051751645537
2040,4.556035712278021
2041,4.55601964429328
2042,4.556003547647025
2043,4.5559874222939
2044,4.555971268177592
2045,4.555955085245615
2046,4.555938873450907
2047,4.555922632734543
2048,4.555906363047155
2049,4.555890064343206
2050,4.55587373656042
2051,4.555857379648064
2052,4.555840993556984
2053,4.5558269846738915
2054,4.555810539904778
2055,4.5557940657999465
2056,4.555777562310125
2057,4.555761029385649
2058,4.555744466976911
2059,4.555727875026575
2060,4.555711253482616
2061,4.555694602287132
2062,4.5556779213879715
2063,4.5556638080620555
2064,4.555647067409907
2065,4.555630296903766
2066,4.555613496482146
2067,4.5555966660922715
2068,4.55557980568477
2069,4.55556291520903
2070,4.555545994606702
2071,4.555529043824444
2072,4.555512062809084
2073,4.5554950515028505
2074,4.555478009851069
2075,4.555460937798184
2076,4.555445545549711
2077,4.555430575873516
2078,4.555413412001266
2079,4.555396217521353
2080,4.555378992383995
2081,4.55536344989489
2082,4.555346163117799
2083,4.555328845514698
2084,4.5553114970303845
2085,4.5552941176057065
2086,4.555276707186757
2087,4.555259265718622
2088,4.555241793140153
2089,4.555224289393552
2090,4.555208648719336
2091,4.555191082312512
2092,4.5551758612590225
2093,4.555158231917821
2094,4.555140571135155
2095,4.555122878858892
2096,4.555105155034403
2097,4.555087399599968
2098,4.5550696125085635
2099,4.555051793702588
2100,4.5550339431194224
2101,4.5550160607017345
2102,4.554998146396382
2103,4.55498020015232
2104,4.55496222191146
2105,4.554944211614085
2106,4.554926169199686
2107,4.554908094615608
2108,4.554889987803562
2109,4.554871848708361
2110,4.554853677266624
2111,4.5548354734181995
2112,4.554817237106876
2113,4.5547989682758105
2114,4.55478066686943
2115,4.554762332830158
2116,4.554743966099573
2117,4.554726830774462
2118,4.554708398343227
2119,4.5546899330482296
2120,4.554671434829445
2121,4.5546529036281616
2122,4.554635976166802
2123,4.554617378615765
2124,4.554598747907761
2125,4.5545800839795385
2126,4.554561386768221
2127,4.554542656218494
2128,4.554523892267912
2129,4.554505094860911
2130,4.554486263934535
2131,4.554467399426801
2132,4.5544485012865925
2133,4.55442956945557
2134,4.554410603876147
2135,4.554391604478145
2136,4.554372571200865
2137,4.554353503992012
2138,4.554334402789198
2139,4.554315267534727
2140,4.554296098167205
2141,4.554276894626293
2142,4.55425765685069
2143,4.554238384776477
2144,4.554219078348809
2145,4.554199737502182
2146,4.554180362175034
2147,4.554161894543387
2148,4.554142449911738
2149,4.554122970619573
2150,4.554103456591294
2151,4.554083907773377
2152,4.554065322386915
2153,4.554045703623771
2154,4.554026049888427
2155,4.554006361117745
2156,4.553986637252079
2157,4.5539668782264995
2158,4.553947083975832
2159,4.553927254437255
2160,4.5539081004145485
2161,4.553888199970174
2162,4.553868264041848
2163,4.553849176084642
2164,4.553829168815087
2165,4.55380972596077
2166,4.553789647157469
2167,4.553770384756885
2168,4.553750234095699
2169,4.553730047514053
2170,4.5537098249539065
2171,4.553689566348797
2172,4.55366927162403
2173,4.553648940721677
2174,4.553628573578793
2175,4.553608170130172
2176,4.553587730320041
2177,4.553567254075938
2178,4.553546741331099
2179,4.553526192020133
2180,4.55350560608607
2181,4.553484983463189
2182,4.553464324090161
2183,4.553443627899374
2184,4.553423281602899
2185,4.553402511429444
2186,4.553381704236522
2187,4.55336085995915
2188,4.553339978526842
2189,4.553319059881056
2190,4.553298103952675
2191,4.553277110675866
2192,4.553256079985895
2193,4.553235011822264
2194,4.553213906114893
2195,4.553192762797553
2196,4.553171581798824
2197,4.553150363042302
2198,4.5531291064663675
2199,4.553107811999051
2200,4.553086729129834
2201,4.553065358495617
2202,4.5530439497746835
2203,4.553022502902343
2204,4.5530010178146805
2205,4.552979494440379
2206,4.5529579327194165
2207,4.552936332575154
2208,4.552914838595921
2209,4.552893161245059
2210,4.552871553662197
2211,4.552849798833224
2212,4.552828005240973
2213,4.552806172814529
2214,4.552784301488237
2215,4.552762493827724
2216,4.552740544481407
2217,4.552718556026806
2218,4.552696528395746
2219,4.552674461519872
2220,4.552652355326064
2221,4.5526302097431275
2222,4.552608024698365
2223,4.552585800125087
2224,4.552563535955783
2225,4.55254123211798
2226,4.552518888537618
2227,4.552496505145154
2228,4.552474081869282
2229,4.552451618782074
2230,4.552429115679343
2231,4.55240657247636
2232,4.552383989114088
2233,4.552361365511456
2234,4.552338701602635
2235,4.552315997333741
2236,4.552293252599123
2237,4.552270467342302
2238,4.552247641492257
2239,4.552224774978536
2240,4.552201867723675
2241,4.55217891965862
2242,4.552155930710631
2243,4.552132900807244
2244,4.5521098298818465
2245,4.552086717855099
2246,4.552063564650761
2247,4.5520403701991325
2248,4.55201713443446
2249,4.551993857272308
2250,4.551970538639324
2251,4.551947178458556
2252,4.551923776670767
2253,4.551900333193715
2254,4.551876847940997
2255,4.5518533208543355
2256,4.551829751855732
2257,4.551806140873338
2258,4.5517824878272855
2259,4.551758792641088
2260,4.5517350552463265
2261,4.55171127556653
2262,4.551687453532948
2263,4.551663589071545
2264,4.551639682107314
2265,4.551615732554041
2266,4.551591740345219
2267,4.5515677054015615
2268,4.551543627644086
2269,4.551519507003411
2270,4.551495343401013
2271,4.551471136755921
2272,4.5514468869934985
2273,4.551422594035504
2274,4.5513982578028775
2275,4.551373878228436
2276,4.551349455236442
2277,4.551324988745609
2278,4.55130047867679
2279,4.551275924960785
2280,4.551251327518128
2281,4.5512266862723365
2282,4.551202001145249
2283,4.551177272066748
2284,4.551152498947236
2285,4.5511276817117325
2286,4.551102820279736
2287,4.551077904834827
2288,4.551052954593729
2289,4.551027959919034
2290,4.551002920728929
2291,4.550977836947442
2292,4.5509527085014225
2293,4.550927481949499
2294,4.550902263709388
2295,4.550877000564317
2296,4.550851692433337
2297,4.550826339238529
2298,4.550800940895776
2299,4.5507754973389805
2300,4.550750008477981
2301,4.550724474229589
2302,4.550698894506889
2303,4.55067326923231
2304,4.550647598321431
2305,4.550621881699545
2306,4.550596119290958
2307,4.550570314391466
2308,4.550544460166775
2309,4.550518559908371
2310,4.5504926135327395
2311,4.550466475201902
2312,4.550440436157911
2313,4.550414350744795
2314,4.55038805078288
2315,4.5503618722243235
2316,4.5503356470557925
2317,4.550309375201046
2318,4.550283058269531
2319,4.5502566927962835
2320,4.550230280383502
2321,4.550203820942267
2322,4.550177314394857
2323,4.550150760660436
2324,4.550124159654626
2325,4.5500975112890565
2326,4.550070815477423
2327,4.5500440721455675
2328,4.5500172812005815
2329,4.549990443919525
2330,4.54996355749748
2331,4.549936626640566
2332,4.54990964641725
2333,4.549882616152543
2334,4.549855537761956
2335,4.549828411162411
2336,4.54980123627601
2337,4.549774013021627
2338,4.549746741316205
2339,4.549719421066881
2340,4.549692052188855
2341,4.549664634602293
2342,4.54963716821578
2343,4.549609652937438
2344,4.549582088673692
2345,4.549554477764557
2346,4.549526815289386
2347,4.549499103579791
2348,4.549471342547148
2349,4.549443532099183
2350,4.549415672151096
2351,4.549387762613515
2352,4.549359805633604
2353,4.549331799374784
2354,4.549303740555869
2355,4.549275631803117
2356,4.5492474730237715
2357,4.549219264124551
2358,4.5491910050247535
2359,4.549162695637528
2360,4.549134335869214
2361,4.54910592563039
2362,4.549077464831538
2363,4.549048953388063
2364,4.549020391201564
2365,4.548991778184793
2366,4.548963114252496
2367,4.548934399311049
2368,4.548905636757564
2369,4.548876819532261
2370,4.548847951024253
2371,4.5488190311393915
2372,4.548790059786631
2373,4.548761036876466
2374,4.54873196231779
2375,4.548702836024595
2376,4.548673657906712
2377,4.548644427874312
2378,4.548615145830307
2379,4.5485858116839815
2380,4.548556425349207
2381,4.548526986726845
2382,4.54849749572444
2383,4.548467952245606
2384,4.548438356202742
2385,4.548408707507439
2386,4.54837900966118
2387,4.5483492553753635
2388,4.548319448138901
2389,4.548289587850828
2390,4.548257318654536
2391,4.548226427624188
2392,4.5481964111934
2393,4.548166337111269
2394,4.548136209533924
2395,4.548106028359022
2396,4.548075793493038
2397,4.5480455085882605
2398,4.548015166065477
2399,4.547984769564355
2400,4.54795431898926
2401,4.5479238142417895
2402,4.547891813050595
2403,4.547861199399111
2404,4.547830531293701
2405,4.547799808637418
2406,4.5477690474092025
2407,4.547738719762751
2408,4.547707836712863
2409,4.547676898732739
2410,4.547645905725892
2411,4.5476148575828095
2412,4.547583754216777
2413,4.547553532598588
2414,4.5475223182126205
2415,4.547491048318449
2416,4.547459722815454
2417,4.547428341594363
2418,4.547396904549792
2419,4.547365411584095
2420,4.547334524220307
2421,4.547302918908911
2422,4.547271257391065
2423,4.547239539566965
2424,4.5472085836121
2425,4.547176752556452
2426,4.5471454185709765
2427,4.547114258796315
2428,4.5470822571084275
2429,4.547050198515128
2430,4.547018082915094
2431,4.546985910206972
2432,4.546953680292431
2433,4.546921393054693
2434,4.546889048398431
2435,4.546856646217907
2436,4.546824186410483
2437,4.54679166887658
2438,4.546759093518007
2439,4.5467264602382
2440,4.54669376893693
2441,4.546661019507307
2442,4.546628211845979
2443,4.546595345848094
2444,4.546562421417257
2445,4.546529777797122
2446,4.546496735974133
2447,4.546463635402642
2448,4.546430475974389
2449,4.546397257583875
2450,4.5463639801226865
2451,4.546330643503633
2452,4.5462972476198145
2453,4.546263792364727
2454,4.546230277643308
2455,4.546196703337814
2456,4.546163069345918
2457,4.546129375561318
2458,4.546095621868804
2459,4.546061808169637
2460,4.546027934366938
2461,4.545994193785953
2462,4.545960199185217
2463,4.545926144152315
2464,4.5458920285872235
2465,4.545857852381601
2466,4.5458236154403915
2467,4.545789317647847
2468,4.5457550862572065
2469,4.54572066643476
2470,4.545686185429278
2471,4.545651748700714
2472,4.545617145010786
2473,4.545582479812634
2474,4.54554775300633
2475,4.545512964467142
2476,4.545478216738458
2477,4.545443304426812
2478,4.545408330064269
2479,4.545373293548549
2480,4.545338194765144
2481,4.545303033604697
2482,4.5452678099563775
2483,4.545232523710837
2484,4.545197174768321
2485,4.545161763008194
2486,4.545126288313156
2487,4.5450907505810605
2488,4.545055149687653
2489,4.5450194855184165
2490,4.544983757977229
2491,4.54494796694762
2492,4.544912112313405
2493,4.544876193979693
2494,4.544840211819723
2495,4.544804165723946
2496,4.544768055607398
2497,4.5447318813170945
2498,4.544695643005246
2499,4.544659340286488
2500,4.544622973056266
2501,4.544586541209878
2502,4.544550044636974
2503,4.544513483222525
2504,4.544476856846367
2505,4.544440165396257
2506,4.544403408762947
2507,4.544366586822989
2508,4.544329699462076
2509,4.544292746558291
2510,4.544255728002707
2511,4.544218643681542
2512,4.544181493480791
2513,4.544144277275695
2514,4.544106994964203
2515,4.544069646429756
2516,4.544032231542231
2517,4.543994750187371
2518,4.543957202259907
2519,4.5439195876490315
2520,4.543881906219206
2521,4.543844157861177
2522,4.543806342441337
2523,4.543768459847458
2524,4.543730509965147
2525,4.543692492676927
2526,4.5436544078660495
2527,4.543616255418928
2528,4.543578035216906
2529,4.543539747123552
2530,4.543501391016711
2531,4.543462966791487
2532,4.543424474317877
2533,4.543385913464711
2534,4.543347284128218
2535,4.5433085861878055
2536,4.543269819522479
2537,4.5432309840163105
2538,4.5431920795473335
2539,4.543153094356532
2540,4.543114051315485
2541,4.543074938949898
2542,4.543035757148211
2543,4.542996505763016
2544,4.542957184689581
2545,4.542917793804631
2546,4.54287833298687
2547,4.542838747814049
2548,4.542799146472869
2549,4.542759410885961
2550,4.542719668542108
2551,4.542679855634638
2552,4.5426399720279536
2553,4.5426000176090735
2554,4.542559992253354
2555,4.542519769231658
2556,4.542479601322793
2557,4.542439362106626
2558,4.542399051466093
2559,4.542358669268309
2560,4.542318215383556
2561,4.542277689690008
2562,4.542237092050958
2563,4.542196422346685
2564,4.542155680445619
2565,4.542114866228676
2566,4.542073979564024
2567,4.542033020330336
2568,4.5419919910751725
2569,4.541950887369455
2570,4.5419097096428525
2571,4.541868458823177
2572,4.541827134787705
2573,4.5417855329718835
2574,4.541744061842243
2575,4.541702517109181
2576,4.54166067647624
2577,4.5416189838976555
2578,4.541577217322549
2579,4.541535376614618
2580,4.541493463517582
2581,4.5414514741839715
2582,4.541409410339191
2583,4.541367271853908
2584,4.541325058605435
2585,4.5412827704550125
2586,4.541240407268059
2587,4.541197968905835
2588,4.541155455247212
2589,4.541112866159682
2590,4.54107020298353
2591,4.541027462628464
2592,4.54098465017003
2593,4.540941760194303
2594,4.540898791927385
2595,4.540855747429793
2596,4.540812626562024
2597,4.540769429191149
2598,4.5407261551878415
2599,4.540682804420045
2600,4.540639376741352
2601,4.540595872005098
2602,4.540552290080792
2603,4.540508630828636
