t,tau,S,m1,m2,L1,L2,L,Sdot_labels,Sdot_data,Ldot_labels,strong_mass,strong_theta_mean_deg,strong_theta_std_deg,strong_theta_q05_deg,strong_theta_q25_deg,strong_theta_q50_deg,strong_theta_q75_deg,strong_theta_q95_deg,strong_psi_mean_deg,strong_inactive_frac@-85.0,weak_mass,weak_theta_mean_deg,weak_theta_std_deg,weak_theta_q05_deg,weak_theta_q25_deg,weak_theta_q50_deg,weak_theta_q75_deg,weak_theta_q95_deg,weak_psi_mean_deg,weak_inactive_frac@-85.0,strip0.01@-85.0,strip0.03@-85.0,strip0.1@-85.0,E@-85.0,D1@-85.0,D2@-85.0,D1_strong_radial@-85.0,D1_strong_inrot@-85.0,D1_strong_outrot@-85.0,D1_strong@-85.0,D1_weak_radial@-85.0,D1_weak_inrot@-85.0,D1_weak_outrot@-85.0,D1_weak@-85.0,D1_other_radial@-85.0,D1_other_inrot@-85.0,D1_other_outrot@-85.0,D1_other@-85.0,D2_strong_radial@-85.0,D2_strong_inrot@-85.0,D2_strong_outrot@-85.0,D2_strong@-85.0,D2_weak_radial@-85.0,D2_weak_inrot@-85.0,D2_weak_outrot@-85.0,D2_weak@-85.0,D2_other_radial@-85.0,D2_other_inrot@-85.0,D2_other_outrot@-85.0,D2_other@-85.0
0.1,0.9,2.9835491868939508e-06,1.2339800390549924e-06,7.484564454483408e-07,0.502498761349382,0.22472188550617506,0.36361032342777855,1.4178291917305343e-05,1.4178291917305304e-05,-6.271835782760542e-06,1.3083595772296228e-06,0.8696052097441674,23.007213842250618,-36.98252218813631,-16.697797640905993,0.01484956002130807,19.104209118125706,38.798023427393964,0.8696049236446135,0.4294331887503963,7.33403590860179e-07,-0.2885629977646588,25.924848772501626,-41.27139739026444,-23.596960283302415,2.180153874009086,21.258954470991068,39.59604635563099,-0.28856272892150814,1.0,0.008967503223389477,0.026736359331595586,0.08988897597209985,0.49999948074369976,-2.473768351098774e-07,1.5881423526462781e-09,-8.280128383519237e-07,3.222645180109417e-07,3.222645599991795e-07,-1.8348376034180247e-07,-0.0,-0.0,-0.0,0.0,-3.0293319949760987e-07,1.195200500021865e-07,1.1952007472734841e-07,-6.389307476807495e-08,-1.267386320759054e-11,7.977122732987849e-10,7.977158431103161e-10,1.5827542532015106e-09,-0.0,-0.0,-0.0,0.0,-1.4645922612966893e-14,2.7013827896468014e-12,2.701362583941506e-12,5.3880994509753406e-12
0.11,0.99,3.1311401580676302e-06,1.350648145988504e-06,7.79267602772404e-07,0.5024986443480797,0.22472187158346532,0.3636102579657725,1.5356606555770536e-05,1.5356606555770447e-05,-6.828717840253822e-06,1.4355294812157441e-06,1.0140284481893473,22.664550006904644,-36.423155279075274,-16.054463860686162,0.07948760889388688,18.790269593469226,38.602384333069686,1.0140280909269133,0.42872014415044457,7.605572409336258e-07,-0.3094978129202218,25.879457243682648,-41.31111094486144,-23.63472471957672,2.373095981170272,21.099272144008587,39.45656858971363,-0.3094974795772014,1.0,0.009366981162880303,0.027731560676057063,0.09385021934751756,0.4999994782205869,-2.6076302078352634e-07,1.7997104140303268e-09,-8.832765814585364e-07,3.426117046182448e-07,3.4261175375877294e-07,-1.9805312308151853e-07,-0.0,-0.0,-0.0,0.0,-2.9843712245135835e-07,1.1786359883166545e-07,1.1786362591768564e-07,-6.270989770200726e-08,-1.4390225783356681e-11,9.043561299673377e-10,9.043607621288872e-10,1.7943266663128683e-09,-0.0,-0.0,-0.0,0.0,-1.4638140253824133e-14,2.699204413510916e-12,2.699181446168457e-12,5.3837477194255485e-12
0.12,1.08,3.29103047769595e-06,1.4783470167129112e-06,8.113472770884014e-07,0.5024985162867369,0.22472185707906495,0.3636101866829009,1.6639696491958855e-05,1.6639696491958794e-05,-7.4367697986090536e-06,1.5745649711739274e-06,1.1571809265255897,22.321345969391356,-35.841422050801995,-15.422003100355342,0.14329585470683773,18.47661405346366,38.401216968400256,1.1571804876198633,0.42757161034031027,7.887899378270799e-07,-0.3056769964072998,25.838394978541476,-41.340328252170316,-23.643478813906984,2.5778401878552715,20.962892042577902,39.35490020511131,-0.3056765894515634,1.0,0.00971200801135591,0.02891323563052817,0.0980123395994941,0.49999947556175744,-2.7498044814551484e-07,2.0395611614881063e-09,-9.410504947298963e-07,3.6372088418350895e-07,3.6372094098509667e-07,-2.1360866956129078e-07,-0.0,-0.0,-0.0,0.0,-2.9296866643912733e-07,1.1579842925136139e-07,1.15798458603542e-07,-6.137177858422395e-08,-1.6338683334959827e-11,1.0252572508705156e-09,1.0252632343070694e-09,2.0341818018426253e-09,-0.0,-0.0,-0.0,0.0,-1.4630371838412574e-14,2.697007958371644e-12,2.6969820604635686e-12,5.3793596469968e-12
0.13,1.17,3.4643153525757815e-06,1.6181196314807028e-06,8.447476958395668e-07,0.5024983761196955,0.22472184196817402,0.36361010904393476,1.8037195796362142e-05,1.8037195796362163e-05,-8.100769242536896e-06,1.725638690161935e-06,1.2948866815799767,21.959597874505572,-35.205540219274056,-14.795946975565137,0.2029176046931114,18.148427139663745,38.15803385781695,1.2948861496497068,0.4263535717259449,8.183600609908687e-07,-0.32443397945792213,25.80789820960225,-41.40767454538101,-23.683012759974662,2.7541874519708167,20.81233171544901,39.24803122210316,-0.324433489550588,1.0,0.010154106939180086,0.03030052899381266,0.10236886580903372,0.4999994727589093,-2.900879774222631e-07,2.3114113421632756e-09,-1.0003907692020939e-06,3.8517202740899165e-07,3.8517209229054333e-07,-2.3004664950255888e-07,-0.0,-0.0,-0.0,0.0,-2.8750695435949913e-07,1.1373279743046963e-07,1.1373282900932498e-07,-6.004132791970453e-08,-1.8550348255841943e-11,1.16228953996879e-09,1.1622972154833275e-09,2.306036407196276e-09,-0.0,-0.0,-0.0,0.0,-1.4622617907185e-14,2.6947932999463447e-12,2.6947642921433834e-12,5.374934974182543e-12
0.14,1.2600000000000002,3.6521907617476038e-06,1.7711075920345186e-06,8.795232364390909e-07,0.5024982227024268,0.22472182622488526,0.36361002446365603,1.955963832437632e-05,1.955963832437636e-05,-8.825943067313523e-06,1.8913514970694636e-06,1.4433907834159387,21.609061352885945,-34.544829924066335,-14.179767297589564,0.26992192659645553,17.840281412214583,37.946937033445195,1.4433901463299916,0.4253226501844895,8.479102242112837e-07,-0.3233766570069645,25.74400147520319,-41.41959193450932,-23.661162189707497,2.9374822216661345,20.65236417939866,39.1044585726593,-0.32337607353963305,1.0,0.010378872007679917,0.03190271149122401,0.10691226679980408,0.4999994698031683,-3.061492729092742e-07,2.619512684971482e-09,-1.0622953804227941e-06,4.0735365386921295e-07,4.073537272439158e-07,-2.4758799930966524e-07,-0.0,-0.0,-0.0,0.0,-2.8109391924510133e-07,1.1126630598047087e-07,1.1126633966502123e-07,-5.856127359960923e-08,-2.1060417224059978e-11,1.317596420098562e-09,1.3176062086618803e-09,2.614142211536382e-09,-0.0,-0.0,-0.0,0.0,-1.4614879002826623e-14,2.692560313557714e-12,2.692528005424048e-12,5.370473439978936e-12
0.15,1.3499999999999999,3.855962871145589e-06,1.938560447731001e-06,9.157305150157287e-07,0.5024980547821832,0.2247218098221299,0.36360993230215655,2.1218542348071898e-05,2.121854234807188e-05,-9.618009872011583e-06,2.071493764837663e-06,1.5841500323365054,21.242183001558736,-33.83262791114295,-13.575754230761243,0.33095759865604724,17.518211193627867,37.693946896707,1.5841492767910157,0.4242000779581134,8.791868802996077e-07,-0.3283477238996919,25.70113259737306,-41.46848119466233,-23.661349101306246,3.1061378534496673,20.50073020020885,38.9945014181185,-0.3283470358946674,1.0,0.01109176078293567,0.03308713265717488,0.11169748660553189,0.4999994666850431,-3.2323311492174886e-07,2.9686681549441335e-09,-1.1257825391187635e-06,4.298256187857611e-07,4.2982570087714174e-07,-2.661312194558607e-07,-0.0,-0.0,-0.0,0.0,-2.747564646672357e-07,1.0882726672951537e-07,1.088273024718323e-07,-5.710189546588801e-08,-2.390868514123752e-11,1.493599192083754e-09,1.493611613029544e-09,2.96330211997206e-09,-0.0,-0.0,-0.0,0.0,-1.4607155624250437e-14,2.6903387260410986e-12,2.6903034061294527e-12,5.366034976546301e-12
0.16,1.44,4.0770583338919e-06,2.1218459036108195e-06,9.534284786672835e-07,0.5024978709877636,0.22472179273161985,0.3636098318596917,2.3026503173401046e-05,2.3026503173400928e-05,-1.0483226358296118e-05,2.2680022019109924e-06,1.7288520680786816,20.870349165189758,-33.06952665392288,-12.981955554480034,0.39382853044802735,17.20075508726201,37.43643033088061,1.7288511798641253,0.42314553731396953,9.110301885941466e-07,-0.3422994938432968,25.642243960932472,-41.50905834747203,-23.65024815917521,3.2588524530704617,20.328166920470732,38.844635739261236,-0.3422986894785528,1.0,0.011333738802155173,0.034498170332694644,0.11683857395100443,0.4999994633943785,-3.414138452566555e-07,3.364300480985044e-09,-1.1908475566584957e-06,4.525533312443018e-07,4.525534221170846e-07,-2.8574080329710916e-07,-0.0,-0.0,-0.0,0.0,-2.685502412020761e-07,1.0643858074198689e-07,1.0643861850054214e-07,-5.5673041959547075e-08,-2.7140120527033033e-11,1.6930315034412504e-09,1.693047196701446e-09,3.3589385796156636e-09,-0.0,-0.0,-0.0,0.0,-1.4599445369687607e-14,2.6882699013408103e-12,2.6882309157698444e-12,5.361901371740967e-12
0.17,1.53,4.317035559805187e-06,2.3224609939224655e-06,9.926785017187274e-07,0.502497669818313,0.22472177492378714,0.36360972237105005,2.4997294497326893e-05,2.4997294497326876e-05,-1.1428438113424506e-05,2.482807303781276e-06,1.8680537261309262,20.5017038499384,-32.28797155434503,-12.408762856124868,0.452734119927663,16.88404873830629,37.17291691822522,1.8680526897736944,0.4220720890112378,9.437620687522821e-07,-0.3481923128489126,25.577003773581776,-41.539476975561286,-23.616978458559032,3.4086177974676852,20.156488002766938,38.69365275421067,-0.3481913790902193,1.0,0.011834654006724395,0.03601628104591523,0.1224072174751506,0.49999945992030387,-3.6077185320270787e-07,3.812527619016026e-09,-1.2585633446609467e-06,4.7594952688062114e-07,4.7594962650913725e-07,-3.066641912711883e-07,-0.0,-0.0,-0.0,0.0,-2.6145982012324445e-07,1.0367605928190835e-07,1.0367609890981605e-07,-5.4107661931520035e-08,-3.080550714825735e-11,1.9189778199141433e-09,1.9189975731766484e-09,3.807169885942534e-09,-0.0,-0.0,-0.0,0.0,-1.459174704685178e-14,2.6861838546428674e-12,2.6861409783898668e-12,5.3577330859858824e-12
0.18,1.6199999999999999,4.5775970455893615e-06,2.5420443123229967e-06,1.033544485932572e-06,0.5024974496310609,0.22472175636771893,0.36360960299938994,2.7145979330668046e-05,2.714597933066801e-05,-1.2461135191867707e-05,2.7171921104165763e-06,2.0087818125569252,20.129729334339125,-31.46124696189433,-11.849527493290141,0.5117381271433573,16.571205229725326,36.904298463790916,2.0087806114954527,0.4210420640686402,9.777217421302136e-07,-0.33035660079114204,25.51441240658128,-41.55796305896057,-23.550909543978694,3.5661319962672753,20.004853404938626,38.57954057418199,-0.3303555231437706,1.0,0.012619498310251092,0.03757778339292765,0.127884558377632,0.499999456251177,-3.813941058676623e-07,4.320248790277508e-09,-1.3279060858307741e-06,4.995488880392833e-07,4.995489960460096e-07,-3.288082017454813e-07,-0.0,-0.0,-0.0,0.0,-2.545737283755241e-07,1.0099389139969327e-07,1.0099393285364845e-07,-5.258590412218242e-08,-3.496215842224732e-11,2.1749163184862635e-09,2.1749411003410514e-09,4.3148952604050675e-09,-0.0,-0.0,-0.0,0.0,-1.4584061162120414e-14,2.684080472065228e-12,2.684033465907881e-12,5.353529876810988e-12
0.19,1.71,4.860602865810969e-06,2.78238939873101e-06,1.0760929651951839e-06,0.5024972086279035,0.22472173703108908,0.3636094728294963,2.9489031390498343e-05,2.9489031390498326e-05,-1.3589512949127989e-05,2.9734035825283667e-06,2.1429269850897827,19.761932209058088,-30.620134646573554,-11.312243380301156,0.5662831377883473,16.25905034872283,36.629190943515354,2.1429256013023785,0.4195289718194258,1.0122625819547496e-06,-0.3193311182949966,25.43545285024184,-41.56646408195085,-23.468986210065747,3.7094976480846036,19.83476975551488,38.42633010785051,-0.319329881718791,1.0,0.013106397689985042,0.03945804535131118,0.1337913769330027,0.49999945237452387,-4.0337475593723236e-07,4.895252444981717e-09,-1.399996846636251e-06,5.237785319173389e-07,5.237786475726062e-07,-3.5243966714630584e-07,-0.0,-0.0,-0.0,0.0,-2.4684357579837774e-07,9.795422194690292e-08,9.79542650605488e-08,-5.093508879092603e-08,-3.967471172199025e-11,2.464773394152774e-09,2.464804471056521e-09,4.889903153487304e-09,-0.0,-0.0,-0.0,0.0,-1.4576388239737927e-14,2.6819596395435968e-12,2.6819082490716085e-12,5.349291500375467e-12
0.2,1.8,5.168085434232597e-06,3.045459392280303e-06,1.1203932144251727e-06,0.5024969448407112,0.22472171688008558,0.36360933086039837,3.204446795136348e-05,3.2044467951363484e-05,-1.4822538624180962e-05,3.25224214357253e-06,2.2661376991641253,19.383058552330446,-29.74406534557001,-10.794595490892783,0.6137894568456709,15.93652768255317,36.313351792587945,2.2661361130839737,0.4183485925036582,1.0485190117148736e-06,-0.333268651485209,25.369630872863826,-41.61551413728204,-23.42470485649059,3.8270806297203666,19.651988488106323,38.26754720668398,-0.33326724067228275,1.0,0.013706041830610657,0.041104589503064226,0.13990018711908125,0.499999448276973,-4.268159155092291e-07,5.54638781710833e-09,-1.4737927037226011e-06,5.481588873851461e-07,5.481590097421974e-07,-3.774748065952576e-07,-0.0,-0.0,-0.0,0.0,-2.3939370553410517e-07,9.502627594374975e-08,9.502632067638221e-08,-4.9341108913973206e-08,-4.501601445186341e-11,2.793010021579087e-09,2.7930487922870164e-09,5.54104279941424e-09,-0.0,-0.0,-0.0,0.0,-1.456872880215431e-14,2.6798212430662156e-12,2.6797651975985946e-12,5.345017711862656e-12
0.21,1.89,5.5022656554227485e-06,3.333403069982164e-06,1.1665173633818663e-06,0.5024966561152533,0.22472169587933338,0.36360917599729337,3.4831995238057066e-05,3.483199523805704e-05,-1.6170024213861553e-05,3.55746224482747e-06,2.3986323902864664,19.012620278384848,-28.834250629202565,-10.290974525677155,0.6658784211080506,15.631392935946746,36.02688753852366,2.398630581402856,0.4168747680375813,1.0849387337244844e-06,-0.30414789064533393,25.276383287829855,-41.600534934662605,-23.2897033193004,3.9649492370064974,19.484583518992032,38.11243736102981,-0.3041462862585179,1.0,0.014266567917363047,0.04273994119360805,0.14610041137383564,0.49999944394418466,-4.518279231965309e-07,6.28348454936499e-09,-1.5493322580176158e-06,5.726585231550837e-07,5.726586504036294e-07,-4.040150844589026e-07,-0.0,-0.0,-0.0,0.0,-2.3227649453407736e-07,9.223180473580212e-08,9.223185106064742e-08,-4.7812838737627803e-08,-5.1068099918881176e-11,3.1645817870645715e-09,3.1646301539665516e-09,6.278143841112242e-09,-0.0,-0.0,-0.0,0.0,-1.4561083390157613e-14,2.6776651685198246e-12,2.677604179986175e-12,5.340708265115842e-12
