time,phi_root_deg,phi_empirical_deg,empirical_minus_root_deg,selected_mass_fraction,selected_count,empirical_90_width_deg
4.66,84.7306153297024,87.3801834455404,2.649568115838008,0.46930694907125703,70,6.348923135277431
4.67,84.70547769542495,87.3739788236699,2.668501128244941,0.46931262045548766,70,6.338255596193875
4.680000000000001,84.70547739024906,87.36779902785622,2.662321637607164,0.4693182212407156,70,6.327636346637377
4.69,84.70547769542472,87.3616427330484,2.65616503762368,0.4693237544591644,70,6.317057639470335
4.7,84.70547739024883,87.35551080504231,2.6500334147934836,0.4693292229251367,70,6.306519562370994
4.71,84.70547769542449,87.3494027187674,2.643925023342888,0.46933462932537356,70,6.296013173185344
4.720000000000001,84.7054773902486,87.34331871490943,2.637841324660826,0.46933997620151674,70,6.285544327581505
4.73,84.70547769542426,87.33726003328054,2.6317823378562935,0.4693452660025711,70,6.27510257019145
4.74,84.69823740001402,87.3312230946049,2.6329856945908716,0.46935050103526593,70,6.264689366412796
4.75,84.69823709483813,87.32520935922825,2.626972264390133,0.46935568358120905,70,6.254308126263339
4.76,84.6982374000138,87.31921762783205,2.620980227818251,0.4693608158068755,70,6.243955102846172
4.7700000000000005,84.6982370948379,87.31324776898408,2.6150106741461627,0.469365899755284,70,6.233631568964427
4.78,84.69823740001357,87.30729909623828,2.609061696224728,0.4693709373625231,70,6.223342919379405
4.79,84.69823709483768,87.30137425564072,2.603137160803044,0.46937593059283256,70,6.21307106059615
4.8,84.69823740001334,87.29547151644886,2.5972341164355157,0.4693808812332703,70,6.202829909798567
4.8100000000000005,84.69196390147809,87.28959026598889,2.597626364510802,0.4693857910600785,70,6.19262228721189
4.82,84.69196420665375,87.283729135475,2.5917649288212488,0.4693906617212964,70,6.182447861514106
4.83,84.69196390147786,87.27788908875111,2.585925187273233,0.4693954948005559,70,6.172293299520902
4.84,84.69196420665352,87.27207196545139,2.580107758797851,0.4694002918171316,70,6.1621766814250805
4.8500000000000005,84.69196390147764,87.26627605884472,2.5743121573671033,0.4694050542680137,70,6.152103905112426
4.86,84.6919642066533,87.26050179825954,2.56853759160623,0.46940978363252295,70,6.142071788957878
4.87,84.69196390147741,87.25474713098372,2.5627832295062944,0.4694144812555692,70,6.132071608869921
4.88,84.69196420665307,87.24901324965634,2.557049043003275,0.46941914830670306,70,6.122101200513725
4.890000000000001,84.69196390147718,87.24330186532377,2.5513379638466063,0.4694237859905123,70,6.112165565819822
4.9,84.6836432838013,87.23760898766469,2.5539657038633834,0.46942839550228455,70,6.102262702400935
4.91,84.68364297862541,87.23193524065186,2.5482922620264503,0.4694329779433035,70,6.0923955577384845
4.92,84.68364328380108,87.22628088495433,2.542637601153274,0.4694375343328998,70,6.082564807428469
4.930000000000001,84.68364297862519,87.22064616838084,2.5370031897556373,0.4694420657057156,70,6.072770789851035
4.94,84.68364328380085,87.21503178626527,2.531388502464438,0.46944657296039843,70,6.063006601912917
4.95,84.68364297862496,87.20943828052766,2.52579530190269,0.46945105709488144,70,6.053272110531395
4.96,84.68364328380062,87.2038653646189,2.520222080818286,0.469455519258791,70,6.04357577586174
4.970000000000001,84.68364297862473,87.19831362658539,2.5146706479606564,0.46945996033863235,70,6.033913345052866
4.98,84.64070932383947,87.19278264052619,2.552073316686716,0.46946438117058253,70,6.024273892062979
4.99,84.64070901866359,87.18727247507067,2.5465634564070854,0.4694687826688894,70,6.014658743474399
5.0,84.64070932383925,87.18178365309183,2.541074329252581,0.46947316582829435,70,6.005063431460826
5.010000000000001,84.64070901866336,87.17631592499427,2.535606906330912,0.469477531624079,70,5.995487213932506
5.0200000000000005,84.64070932383902,87.17086853976943,2.5301592159304107,0.46948188088623233,70,5.985940215260541
5.03,84.64070901866313,87.16544301330306,2.5247339946399165,0.46948621441112354,70,5.976425330050972
5.04,84.64070932383879,87.16003851582815,2.519329191989357,0.4694905330297327,70,5.966942100433272
5.05,84.6395224952254,87.15465315149889,2.5151306562734703,0.4694948374130569,70,5.957490682159033
5.0600000000000005,84.63952219004952,87.14928722666407,2.509765036614567,0.4694991281297167,70,5.948068644983607
5.07,84.63952249522518,87.14394148623913,2.5044189910139494,0.4695034057612022,70,5.938680439994073
5.08,84.63952219004929,87.13861578182151,2.4990935917722368,0.4695076709721359,70,5.929320932444938
5.09,84.63952249522495,87.13331027361943,2.493787778394477,0.4695119244410935,70,5.9199926581439115
5.1000000000000005,84.63952219004906,87.12802387984551,2.4885016897964647,0.46951616677250924,70,5.910693996386584
5.11,84.63952249522472,87.12275848996107,2.483235994736333,0.469520398473027,70,5.901431077588285
5.12,84.63952219004884,87.11751278377871,2.477990593729885,0.4695246200465135,70,5.8921998601588825
5.13,84.6395224952245,87.11228776359332,2.4727652683688177,0.46952883204427753,70,5.882998880563946
5.140000000000001,84.63952219004861,87.10708369542522,2.467561505376608,0.469533034930981,70,5.873819295514949
5.15,84.62461038584928,87.10189962131318,2.4772892354639,0.4695372292308991,70,5.864672439393104
5.16,84.62461069102494,87.0967338948341,2.4721232038091614,0.46954141535385924,70,5.855556565722992
5.17,84.62461038584905,87.09158647779354,2.4669760919445025,0.46954559367590065,70,5.846463289537013
5.180000000000001,84.62461069102471,87.0864574936713,2.4618468026465905,0.46954976465789144,70,5.837393189890008
5.19,84.62461038584883,87.08134655032418,2.456736164475359,0.46955392859541173,70,5.828357863070323
5.2,84.62461069102449,87.07625445346191,2.4516437624374134,0.4695580857454055,70,5.819350407987088
5.21,84.6246103858486,87.07117974851073,2.4465693626621317,0.4695622364001367,70,5.810370259858246
5.220000000000001,84.62461069102426,87.06612224006331,2.441511549039035,0.46956638080713026,70,5.8014140046680325
5.23,84.57308084483276,87.06108358862444,2.4880027437916965,0.4695705193427324,70,5.792485389482806
5.24,84.57308115000842,87.05606180638688,2.4829806563784587,0.4695746522707439,70,5.783584817280172
5.25,84.57308084483253,87.05105797192324,2.4779771270906963,0.4695787798025013,70,5.774718794635248
5.260000000000001,84.57308115000819,87.04607218128164,2.472991031273466,0.46958290225725735,70,5.765882098884106
5.2700000000000005,84.5730808448323,87.04110528567735,2.4680244408450562,0.46958701978784656,70,5.757066612283609
5.28,84.57308115000797,87.03615816340184,2.463077013393871,0.46959113250683887,70,5.748277960895507
5.29,84.57308084483208,87.0312275447159,2.4581466998838266,0.469595240446832,70,5.739522519152587
5.3,84.57308115000774,87.02631492568426,2.453233775676523,0.4695993437375977,70,5.730794488056404
5.3100000000000005,84.57308084483185,87.02141900224063,2.4483381574087844,0.4696034425678695,70,5.722086470814503
5.32,84.56117746348409,87.01654056346702,2.4553630999829466,0.4696075370846133,70,5.713405798165979
5.33,84.56117776865975,87.01168044652965,2.450502677869906,0.46961162758545183,70,5.704746603580077
5.34,84.56117746348386,87.00683678223727,2.445659318753428,0.46961571437447935,70,5.69611619467787
5.3500000000000005,84.56117776865952,87.00200893726904,2.4408311686095203,0.4696197974743939,70,5.687513252846287
5.36,84.56117746348363,86.99719713916274,2.4360196756791197,0.4696238769748827,70,5.6789299945398
5.37,84.56117776865929,86.99240121442948,2.431223445770172,0.4696279529890274,70,5.670370144855156
5.38,84.5611774634834,86.98762200019885,2.426444536715451,0.4696320256595396,70,5.661835565190245
5.390000000000001,84.56117776865906,86.98285901085082,2.4216812421917666,0.46963609510391874,70,5.653322953070813
5.4,84.56117746348318,86.9781117433649,2.4169342798817297,0.4696401614841947,70,5.6448384290167155
5.41,84.56117776865884,86.9733814623594,2.412203693700576,0.46964422498122155,70,5.636380260567108
5.42,84.53451303477198,86.96866773972809,2.4341547049561143,0.46964828576723355,70,5.627950209556076
5.430000000000001,84.53451272959609,86.96397033449936,2.429457604903291,0.4696523439372405,70,5.619551452065821
5.44,84.53451303477175,86.959289107065,2.424776072293241,0.46965639957148886,70,5.611177334492311
5.45,84.53451272959586,86.95462293792225,2.4201102083263777,0.46966045279021734,70,5.602826730913222
5.46,84.53451303477152,86.94997284005757,2.415459805286048,0.4696645037569005,70,5.594500778000963
5.470000000000001,84.53451272959563,86.94533861369592,2.4108258841002908,0.4696685524686085,70,5.586196967586261
5.48,84.5345130347713,86.94072068356839,2.4062076487970785,0.4696725989414589,70,5.5779232608146
5.49,84.5345127295954,86.93611770653996,2.4016049769445544,0.46967664312018,70,5.569676578400561
5.5,84.53451303477107,86.93152901356402,2.3970159787929504,0.46968068494194243,70,5.5614594150347045
5.510000000000001,84.51701211924362,86.92695515856768,2.409943039324048,0.4696847244418855,70,5.553269834671056
5.5200000000000005,84.51701181406773,86.92239611798584,2.4053843039181118,0.4696887617341883,70,5.545106501930121
5.53,84.51701211924339,86.91785236455301,2.4008402453096096,0.4696927968705554,70,5.536964927586865
5.54,84.5170118140675,86.91332414190731,2.3963123278398086,0.46969682977126737,70,5.52884279289799
5.55,84.51701211924316,86.90881098956667,2.3917988703234982,0.4697008605589812,70,5.520748778205359
5.5600000000000005,84.51701181406727,86.90431272721958,2.387300913152302,0.46970488929311477,70,5.5126822282539365
5.57,84.51701211924293,86.8998286597709,2.3828165405279833,0.46970891588189123,70,5.50464188933816
5.58,84.51701181406705,86.89535965870184,2.3783478446347885,0.46971294027812666,70,5.496628653835103
5.59,84.51701211924271,86.8909062155509,2.3738940963081916,0.46971696252849454,70,5.488636589384669
5.6000000000000005,84.51701181406682,86.88646681328242,2.3694549992156055,0.46972098266991164,70,5.480670783358335
5.61,84.51701211924248,86.88204222573398,2.3650301064915027,0.4697250007721051,70,5.472728104815133
5.62,84.50219919199628,86.87763224353607,2.375433051539801,0.46972901690954916,70,5.464809763658025
5.63,84.5021988868204,86.87323552690572,2.371036640085322,0.46973303117667164,70,5.456981211165754
5.640000000000001,84.50219919199606,86.86885277962593,2.3666535876298553,0.46973704373243896,70,5.4491976923179095
5.65,84.50219888682017,86.86448342908714,2.362284542266991,0.469741054655406,70,5.441441907146412
5.66,84.50219919199583,86.86012719998408,2.3579280079882494,0.4697450639420658,70,5.433711170700576
5.67,84.50219888681994,86.85578586667873,2.3535869798587896,0.46974907170366975,70,5.426002210695515
5.680000000000001,84.5021991919956,86.85145895664604,2.3492597646504407,0.4697530780132388,70,5.418313542289468
5.69,84.50219888681971,86.84714642686059,2.3449475400408915,0.46975708285110157,70,5.410648819415144
