time,fraction_neurons_with_any_gate_flip,mean_neuron_gate_flip_fraction,mass_weighted_gate_flip_fraction,frozen_gate_relative_rms_error,frozen_gate_relative_rms_error_cluster1,frozen_gate_relative_rms_error_cluster2
6.800000000000001,0.765,0.08446625,0.10175833926530037,0.008831986389233918,0.010102565593076807,0.004926817401602443
6.8100000000000005,0.765,0.0846175,0.10198250940431983,0.008855908693307069,0.010125838754941578,0.004958873826244816
6.82,0.765,0.08475750000000001,0.10218311989745951,0.008879819206591727,0.010149070246818532,0.00499097421190298
6.83,0.765,0.08489375,0.10235729402617695,0.008903715407077304,0.010172259044514423,0.005023108651931731
6.840000000000001,0.765,0.0850175,0.10253882422945834,0.008927596820421957,0.010195404990482857,0.0050552751336158845
6.8500000000000005,0.765,0.08514875,0.10272429795077903,0.008951462673938898,0.010218507595889418,0.005087471478398108
6.86,0.765,0.08528749999999999,0.10294241711968442,0.008975316770020524,0.010241568531828608,0.005119711807114839
6.87,0.765,0.085425,0.10314364338197285,0.008999158834168212,0.010264588673786375,0.005151990559729879
6.88,0.765,0.08558375,0.10337991003396177,0.009022994502563593,0.010287568242718523,0.005184338403619936
6.890000000000001,0.76,0.085715,0.10356918128616054,0.009046819698831268,0.01031050604111122,0.005216737417031726
6.9,0.76,0.08587125000000001,0.10379094690271265,0.009070634935076914,0.010333403235045188,0.0052491851615220474
6.91,0.76,0.08598875,0.10396322232825475,0.009094438490171495,0.010356259295751714,0.005281674208801525
6.92,0.76,0.08615875,0.10420229769711922,0.009118231927086674,0.01037907663979363,0.005314202620939107
6.930000000000001,0.755,0.08627500000000002,0.10437521145522795,0.00914201377967596,0.010401854539529755,0.005346765418595255
6.94,0.755,0.08640374999999999,0.10455126021333155,0.009165781521127191,0.010424591925857781,0.005379353311252526
6.95,0.755,0.0865375,0.10474402699706331,0.009189536473689402,0.010447287719530268,0.005411978271276349
6.96,0.755,0.08666499999999999,0.10493911523008624,0.009213277427624298,0.010469941710180059,0.005444634551175404
6.970000000000001,0.765,0.0867925,0.1051061839729644,0.009237005836033284,0.010492553754835585,0.0054773306883898025
6.98,0.765,0.08692374999999998,0.10531308504379658,0.009260721890283638,0.010515126188249147,0.0055100577034869706
6.99,0.765,0.08704625,0.10547304292245227,0.009284422863613622,0.010537659141581968,0.005542800287398958
7.0,0.765,0.08718,0.10565499316006112,0.009308107641192814,0.010560152058976025,0.005575554938608662
