probe,time,x1,x2,loss,f1,f2,weak_gate_evolving_after_creation,weak_rep_angle_deg
pm,3.99,2.995796162121622,-2.000985607909242,1.5510224932451342,2.921495158198532,-0.24129121759418234,0.0,88.8309361654077
pm,4.0,2.995796162121622,-2.000985607909242,1.5505824497465133,2.921221895716386,-0.24155286458452288,0.0,88.82155670086154
pm,4.01,2.995796162121622,-2.000985607909242,1.5501464975152275,2.920947670345715,-0.2418123082285862,0.0,88.81220709207601
pm,4.0200000000000005,2.995796162121622,-2.000985607909242,1.5497146073643913,2.9206723298525676,-0.24206957109736707,0.0,88.80288723990822
pm,4.03,2.995796162121622,-2.000985607909242,1.549286648352386,2.920395984774888,-0.24232472247372028,0.0,88.79359782102819
pm,4.04,2.995796162121622,-2.000985607909242,1.5488624758358975,2.9201188251787764,-0.24257783599027272,0.0,88.7843376360837
pm,4.05,2.995796162121622,-2.000985607909242,1.5484420408620236,2.919840754840744,-0.242828943152417,0.0,88.77510998139678
pm,4.0600000000000005,2.995796162121622,-2.000985607909242,1.5480252486293873,2.9195617832480587,-0.24307809704965877,0.0,88.765916628421
pm,4.07,2.995796162121622,-2.000985607909242,1.5476120038828662,2.9192819913371104,-0.24332534795145058,0.0,88.75675727663655
pm,4.08,2.995796162121622,-2.000985607909242,1.5472022208350282,2.9190014143601335,-0.2435707427205167,0.0,88.74762978775271
pm,4.09,2.995796162121622,-2.000985607909242,1.546795780197603,2.9187201643490663,-0.24381434392767695,0.0,88.73852948494451
pm,4.1000000000000005,2.995796162121622,-2.000985607909242,1.546392629179048,2.91843813893046,-0.24405618570525064,0.0,88.72945582790581
pm,4.11,2.995796162121622,-2.000985607909242,1.5459926416513448,2.9181554529476417,-0.2442963344229913,0.0,88.72040776750185
pm,4.12,2.995796162121622,-2.000985607909242,1.5455957316609379,2.9178721419673117,-0.24453483706342466,0.0,88.71138578609234
pm,4.13,2.995796162121622,-2.000985607909242,1.5452018254853788,2.9175882354323806,-0.2447717339252879,0.0,88.70239055248304
