step,t_left,t_right,flow_tube_radius,prescribed_guard_radius,reference_motion_upper,midpoint_rounding_upper,static_radius,probe_central_margin_lower,probe_sector_margin_lower,status,training_ambiguous_pairs,training_gate_assignment_status,speed_upper,parameter_norm_upper,field_lipschitz_upper,training_gate_correction_upper,G_center_lower,G_center_upper,G_budget_upper,G_lower,G_upper,E_center_lower,E_center_upper,E_budget_upper,E_lower,E_upper,Xi_center_lower,Xi_center_upper,Xi_budget_upper,Xi_lower,Xi_upper,sector_rate_cost_upper,E_sector_lower,E_sector_upper,Xi_sector_lower,Xi_sector_upper
18522,3.7042,3.7044,2.85609451424465e-05,3.7610695778285126e-05,4.197395668719903e-06,6.674506132459427e-16,3.275834081183387e-05,2.0554642183408657e-05,2.055361006499332e-05,ENCLOSED,3795,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32333459255590635,2.003985933551057,18.285940109493637,0.00021634524321934113,0.00035755111130793775,0.0003575511113252003,0.00014160423603128087,0.00021594687527665685,0.0004991553473564813,0.00010303454768502234,0.00010303454769994725,0.00012920473600699553,-2.61701883219732e-05,0.0002322392837069428,-0.000254516563625435,-0.0002545165636227337,5.27289093884372e-05,-0.00030724547301387226,-0.00020178765423429647,3.89808901614896e-06,-3.0068277338122165e-05,0.0002361373727230918,-0.00031114356203002126,-0.0001978895652181475
18523,3.7044,3.7046,2.857315660027132e-05,3.762633696508043e-05,4.195847879935276e-06,6.674519821697319e-16,3.276900448087407e-05,2.0550101290281404e-05,2.054906915915349e-05,ENCLOSED,3793,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3233156762353516,2.0039900545208043,18.286004880797854,0.00021533336190631376,0.0003581789541002838,0.00035817895411754605,0.0001414671832488967,0.00021671177085138708,0.0004996461373664428,0.00010366996556536749,0.00010366996558029218,0.0001290801728332965,-2.5410207267929022e-05,0.00023275013841358872,-0.00025450898853743563,-0.00025450898853473445,5.268277775406455e-05,-0.00030719176629150026,-0.00020182621078066988,3.897879679972392e-06,-2.930808694790142e-05,0.00023664801809356113,-0.0003110896459714727,-0.00019792833110069747
18524,3.7046,3.7048,2.8586333017479146e-05,3.764327924017413e-05,4.1943986735759195e-06,6.674533501222931e-16,3.278073169172254e-05,2.054459507162603e-05,2.0543562926820537e-05,ENCLOSED,3796,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3232967918515331,2.0039941736374964,18.28606963486206,0.000217968174821629,0.0003587840422716061,0.000358784042288868,0.00014194900538516548,0.0002168350368864406,0.0005007330476740336,0.00010428393024357255,0.000104283930258497,0.00012951968113070385,-2.5235750887131297e-05,0.0002338036113892009,-0.00025450011203055265,-0.0002545001120278516,5.2839014356210035e-05,-0.0003073391263867627,-0.0002016610976716415,3.897670718285461e-06,-2.913342160541676e-05,0.00023770128210748637,-0.00031123679710504825,-0.00019776342695335602
18525,3.7048,3.705,2.8598959796904273e-05,3.765948213384774e-05,4.192867188144884e-06,6.674547171043797e-16,3.2791826985716626e-05,2.0539641836411653e-05,2.0538609678478176e-05,ENCLOSED,3800,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32327790824441566,2.0039982892079156,18.286134325645246,0.00021824581286814575,0.0003594065254077346,0.0003594065254249962,0.00014203097018050716,0.00021737555522722743,0.0005014374956055034,0.00010491365013499543,0.00010491365014991966,0.00012959474187223784,-2.4681091737242416e-05,0.00023450839202215752,-0.00025449287527525824,-0.0002544928752725573,5.286450065606866e-05,-0.00030735737593132694,-0.0002016283746164886,3.897461747737847e-06,-2.8578553484980267e-05,0.0002384058537698954,-0.00031125483767906485,-0.00019773091286875072
18526,3.705,3.7052,2.8611832056388647e-05,3.767602752873948e-05,4.1914133077176405e-06,6.674560831164703e-16,3.280324536477376e-05,2.0534443497025844e-05,2.0533411325718862e-05,ENCLOSED,3799,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32325904285245477,2.0040024021892995,18.286198979086898,0.00021633091714519517,0.0003600808840970638,0.0003600808841143252,0.0001417439662029889,0.0002183369178940749,0.0005018248503173142,0.0001055929245596267,0.00010559292457455079,0.0001293335108348353,-2.37405862752086e-05,0.0002349264354093861,-0.0002544879595399562,-0.00025448795953725533,5.276959349012239e-05,-0.0003072575530300786,-0.0002017183660471329,3.897252982919584e-06,-2.7637839258128186e-05,0.0002388236883923057,-0.00031115480601299827,-0.0001978211130642133
18527,3.7052,3.7054,2.8624572831149033e-05,3.7692423981516166e-05,4.189912808641395e-06,6.674574481595312e-16,3.28144856404579e-05,2.052937627593154e-05,2.0528344091382497e-05,ENCLOSED,3800,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3232401864424541,2.004006512082701,18.28626358159411,0.00021653328372163056,0.0003606969797410482,0.00036069697975830924,0.00014181369049984092,0.00021888328924120725,0.0005025106702581503,0.00010621725579196422,0.0001062172558068881,0.00012939741546684033,-2.3180159674876113e-05,0.00023561467127372845,-0.000254479723951603,-0.00025447972394890224,5.2791108757629106e-05,-0.00030727083270923214,-0.0002016886151912731,3.897044310252929e-06,-2.7077203985129046e-05,0.0002395117155839814,-0.00031116787701948514,-0.00019779157088102017
18528,3.7054,3.7056,2.8637119497341232e-05,3.7708554758798454e-05,4.1883968386662085e-06,6.67458812234019e-16,3.282551633667492e-05,2.0524502797049664e-05,2.0523470599452625e-05,ENCLOSED,3800,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32322133849472684,2.004010618858879,18.286328132380557,0.00021563098434570127,0.00036130995384940406,0.0003613099538666648,0.0001416963191645712,0.00021961363468483283,0.000503006273031236,0.0001068377534418019,0.00010683775345672557,0.00012929079171816282,-2.2453038276360922e-05,0.00023612854517488841,-0.00025447220041012133,-0.0002544722004074206,5.275150111867641e-05,-0.0003072237015287978,-0.00020172069928874414,3.896835723343484e-06,-2.6349873999704408e-05,0.00024002538089823192,-0.00031112053725214134,-0.00019782386356540063
18529,3.7056,3.7058,2.8649596179593916e-05,3.772459268077386e-05,4.1868928378122e-06,6.67460175341116e-16,3.2836489018073596e-05,2.0519698935828266e-05,2.0518666725253175e-05,ENCLOSED,3799,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32320250180201227,2.004014722671633,18.286392635609065,0.0002158611735970268,0.00036187601078528365,0.00036187601080254404,0.00014176986358931047,0.00022010614719597315,0.0005036458743918547,0.00010741486884459558,0.00010741486885951894,0.00012935817668020035,-2.194330783560478e-05,0.00023677304553971934,-0.0002544611419432069,-0.00025446114194050627,5.2774182463267965e-05,-0.00030723532440647493,-0.00020168695947723827,3.896627256563457e-06,-2.583993509216824e-05,0.00024066967279628282,-0.00031113195166303844,-0.0001977903322206748
18530,3.7058,3.706,2.866114287892097e-05,3.773937780394824e-05,4.185337181007704e-06,6.674615374809321e-16,3.284648006059615e-05,2.0515824691330148e-05,2.0514792468706945e-05,ENCLOSED,3804,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.323183659585036,2.004018822599572,18.286457066313666,0.00021642266265362625,0.00036247716469514185,0.0003624771647124018,0.0001418961936306675,0.00022058097106447433,0.0005043733583430694,0.00010802565587181,0.00010802565588673312,0.0001294736701998128,-2.1448014328002792e-05,0.00023749932608654593,-0.0002544515088258503,-0.0002544515088231498,5.281393874655375e-05,-0.00030726544757240414,-0.00020163757007659602,3.896418703436739e-06,-2.5344433031439533e-05,0.0002413957447899827,-0.00031116186627584095,-0.00019774115137315926
18531,3.706,3.7062,2.8672915312105856e-05,3.775447137377669e-05,4.183858450380527e-06,6.674628986548383e-16,3.285677376315386e-05,2.051172434684853e-05,2.051069211195144e-05,ENCLOSED,3808,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3231648354164212,2.0040229199292248,18.28652145942487,0.00021663318226227917,0.00036301410589336297,0.0003630141059106225,0.0001419642463427139,0.00022104985955064905,0.0005049783522533365,0.00010857573409771313,0.0001085757341126359,0.0001295360478351728,-2.0960313737459683e-05,0.00023811178194780872,-0.00025443837179816816,-0.00025443837179546774,5.283469819603091e-05,-0.00030727306999419913,-0.0002016036735994368,3.896210354007404e-06,-2.485652409146709e-05,0.00024200799230181616,-0.0003111692803482066,-0.00019770746324542936
18532,3.7062,3.7064,2.868554001856936e-05,3.777071955749637e-05,4.182365702231132e-06,6.674642588634366e-16,3.286790572146797e-05,2.0506771363039235e-05,2.050573911501594e-05,ENCLOSED,3807,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32314603907716977,2.004027015198422,18.286585829508468,0.00021521403697324934,0.0003635456774808801,0.0003635456774981392,0.00014175990891303114,0.00022178576856784894,0.0005053055864111704,0.00010912201194204714,0.00010912201195696956,0.00012935015546294747,-2.0228143520900337e-05,0.00023847216741991706,-0.00025442366554135145,-0.00025442366553865114,5.276662015161703e-05,-0.0003071902856929685,-0.00020165704538703408,3.896002328646481e-06,-2.412414584954682e-05,0.00024236816974856356,-0.00031108628802161504,-0.00019776104305838758
18533,3.7064,3.7066,2.869920482728273e-05,3.778836979644976e-05,4.1809056668506685e-06,6.674656181071612e-16,3.288011049480088e-05,2.0500777911007688e-05,2.049974564881805e-05,ENCLOSED,3805,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3231272748689782,2.004031108643948,18.286650182974768,0.0002148396033198807,0.00036423537625882447,0.00036423537627608334,0.000141735364504987,0.00022250001175383745,0.0005059707407810704,0.00010981590060563822,0.00010981590062056053,0.0001293281424181093,-1.9512241812471077e-05,0.00023914404303866985,-0.00025441947565570485,-0.00025441947565300465,5.2757516787660574e-05,-0.0003071769924433655,-0.00020166195886534404,3.8957946802987115e-06,-2.340803649276979e-05,0.0002430398377189686,-0.00031107278712366423,-0.0001977661641850453
18534,3.7066,3.7068,2.87115898107659e-05,3.780428465753678e-05,4.1793114370628785e-06,6.674669763871149e-16,3.289090124849627e-05,2.0496063918310645e-05,2.0495031643234443e-05,ENCLOSED,3808,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3231084974837099,2.004035197781184,18.286714452470637,0.00021480446077318195,0.00036476366769906866,0.0003647636677163271,0.0001417635455893023,0.00022300012210976634,0.0005065272133056295,0.00011035864745215583,0.00011035864746707779,0.00012935418053285685,-1.899553308070102e-05,0.00023971282799993465,-0.0002544050202494311,-0.000254405020246731,5.276534811766351e-05,-0.0003071703683670947,-0.00020163967212906748,3.895586851431193e-06,-2.2891119932132217e-05,0.00024360841485136585,-0.00031106595521852593,-0.00019774408527763627
18535,3.7068,3.707,2.8725196357862408e-05,3.7821847881563505e-05,4.177893346293563e-06,6.67468333704418e-16,3.290308970482346e-05,2.0490127996181334e-05,2.0489095706996964e-05,ENCLOSED,3812,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3230897579339495,2.004039285424078,18.286778714125667,0.0002154802191749767,0.00036543955863135776,0.000365439558648616,0.0001419162214016291,0.00022352333722972865,0.0005073557800502451,0.0001110392954656259,0.00011103929548054772,0.00012949369872418585,-1.8454403258559954e-05,0.0002405329942047336,-0.0002544002631682502,-0.00025440026316555023,5.281414789536401e-05,-0.0003072144110636143,-0.00020158611527018618,3.895379469857943e-06,-2.23497827284179e-05,0.0002444283736745916,-0.0003111097905334723,-0.0001976907358003282
18536,3.707,3.7072,2.873704373648488e-05,3.7837035204123305e-05,4.176317000913418e-06,6.674696900582613e-16,3.2913360738065783e-05,2.048595087678371e-05,2.0484918575250297e-05,ENCLOSED,3804,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3230709952601537,2.0040433682597283,18.286842877860483,0.00021442752601424063,0.0003660654614877825,0.0003660654615050404,0.00014177103858465208,0.0002242944229031304,0.0005078365000896926,0.00011167308776290273,0.00011167308777782433,0.00012936172061605544,-1.7688632853152723e-05,0.0002410348083938798,-0.0002543923737273981,-0.0002543923737246982,5.2765338649095346e-05,-0.0003071577123764935,-0.00020162703507560284,3.895171785579109e-06,-2.1583804638731834e-05,0.000244929980179459,-0.00031105288416207263,-0.0001977318632900237
18537,3.7072,3.7074,2.8750428591637045e-05,3.785429824345489e-05,4.174964584239691e-06,6.674710454512972e-16,3.292539317654422e-05,2.0480235915190626e-05,2.0479203599770654e-05,ENCLOSED,3809,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32305227704702716,2.004047449969186,18.286907043689467,0.00021624323645054138,0.0003668038354082938,0.00036680383542555156,0.00014211564985841567,0.00022468818554987808,0.0005089194852839673,0.0001124122116594013,0.00011241221167432288,0.00012967618422601897,-1.726397256661767e-05,0.0002420883959003419,-0.00025439162375141063,-0.00025439162374871075,5.28768302783822e-05,-0.0003072684540297929,-0.00020151479347032853,3.8949646301532314e-06,-2.1158937196770907e-05,0.0002459833605304952,-0.00031116341865994616,-0.00019761982884017526
18538,3.7074,3.7076,2.876191572942344e-05,3.786899983630658e-05,4.173332061430532e-06,6.674723998826639e-16,3.293524779152146e-05,2.0476418305374055e-05,2.04753859779652e-05,ENCLOSED,3809,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32303353121359435,2.0040515266154335,18.286971104744126,0.000215438285056879,0.0003673315053930565,0.00036733150541031384,0.00014201088057781951,0.00022532062481523695,0.0005093423859881335,0.00011295426132402942,0.00011295426133895067,0.00012958103779262543,-1.6626776468596007e-05,0.00024253529913157614,-0.0002543772440715448,-0.000254377244068845,5.284103175148157e-05,-0.0003072182758230264,-0.00020153621231736341,3.894757116654504e-06,-2.0521533585250514e-05,0.0002464300562482307,-0.000311113032939681,-0.0001976414552007089
18539,3.7076,3.7078,2.877525916731416e-05,3.788621272430321e-05,4.171950444400614e-06,6.6747375335448e-16,3.294720961238227e-05,2.0470744029940396e-05,2.0469711688686316e-05,ENCLOSED,3815,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32301483637189093,2.004055602485712,18.287035177458225,0.0002158216173352257,0.00036796308761589367,0.0003679630876331508,0.00014211346747960247,0.00022584962013629117,0.0005100765551127533,0.00011359692301878399,0.00011359692303370503,0.0001296749019203031,-1.6077978901519108e-05,0.00024327182495400816,-0.0002543661645996274,-0.00025436616459692773,5.2873411411422386e-05,-0.00030723957601104984,-0.0002014927531855053,3.894550212352844e-06,-1.9972529113871953e-05,0.0002471663751663611,-0.00031113412622340274,-0.00019759820297315245
18540,3.7078,3.708,2.8788543412272198e-05,3.790333952937234e-05,4.170420875069182e-06,6.6747510586596875e-16,3.295896428800887e-05,2.046512858200389e-05,2.0464096226963734e-05,ENCLOSED,3811,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32299615002928167,2.004059675267883,18.287099198989413,0.000214685997492283,0.00036850909635236456,0.00036850909636962126,0.00014195898141070842,0.0002265501149416561,0.0005104680777803298,0.00011415579393267322,0.00011415579394759396,0.00012953444716050952,-1.53786532278363e-05,0.0002436902411081035,-0.00025435330242220866,-0.0002543533024195091,5.2821755986435034e-05,-0.0003071750584086438,-0.00020153154643307405,3.89434339443487e-06,-1.9272996622271175e-05,0.0002475845845025384,-0.0003110694018030787,-0.00019763720303863914
18541,3.708,3.7082,2.8800244194722103e-05,3.791833012170581e-05,4.1687312687185236e-06,6.674764574189838e-16,3.2968975464108116e-05,2.0461096231217025e-05,2.0460063863974216e-05,ENCLOSED,3810,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3229774445427788,2.0040637434277953,18.287163127915548,0.00021375142052302467,0.0003690903315091574,0.00036909033152641367,0.00014183281685924972,0.00022725751464990765,0.0005109231483856635,0.00011474771596529233,0.00011474771598021277,0.00012941979812516747,-1.4672082159875135e-05,0.0002441675141053803,-0.00025434261554638265,-0.0002543426155436832,5.277898028550139e-05,-0.0003071215958318841,-0.0002015636352581818,3.89413632265191e-06,-1.8566218482527048e-05,0.00024806165042803223,-0.00031101573215453604,-0.00019766949893552986
18542,3.7082,3.7084,2.881296268625262e-05,3.793469661522308e-05,4.167352152630978e-06,6.674778080143881e-16,3.298031483955109e-05,2.0456050539206194e-05,2.045501815874298e-05,ENCLOSED,3812,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32295877585766447,2.004067810039343,18.287227047509344,0.000213832909776351,0.00036971462952892963,0.0003697146295461857,0.0001418824572955534,0.0002278321722333762,0.0005115970868417391,0.00011537950213603147,0.00011537950215095171,0.0001294653997735206,-1.4085897637489133e-05,0.00024484490192447237,-0.0002543351273954161,-0.0002543351273927168,5.279394488714695e-05,-0.00030712907228256313,-0.0002015411825055698,3.893929685485973e-06,-1.797982732297511e-05,0.0002487388316099584,-0.00031102300196804916,-0.0001976472528200838
18543,3.7084,3.7086,2.8825806168226487e-05,3.795123216672015e-05,4.165885372289258e-06,6.674791576523588e-16,3.299169154118324e-05,2.045088043757924e-05,2.044984804377059e-05,ENCLOSED,3819,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3229401200320446,2.0040718738138494,18.28729092261619,0.00021516467458266276,0.0003704118069593315,0.00037041180697658735,0.0001421432678250467,0.00022826853913428477,0.0005125550748016342,0.00011608073166956874,0.0001160807316844889,0.00012970348188444581,-1.362275021487708e-05,0.00024578421356893476,-0.00025433107529228044,-0.0002543310752895812,5.2877893777984805e-05,-0.0003072089690702653,-0.00020145318151159637,3.893723188427872e-06,-1.7516473403304957e-05,0.00024967793675736267,-0.0003111026922586932,-0.00019755945832316846
18544,3.7086,3.7088,2.8837794016145045e-05,3.7966614709057665e-05,4.164323171751156e-06,6.674805063334896e-16,3.3002117188563703e-05,2.0446565604217562e-05,2.0445533197919067e-05,ENCLOSED,3817,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3229214589512568,2.004075933765132,18.28735472643667,0.00021437462337878588,0.00037094496365584106,0.00037094496367309646,0.00014204285204477495,0.00022890211161106608,0.0005129878157178715,0.0001166271444625661,0.00011662714447748592,0.0001296123048464092,-1.2985160383843088e-05,0.0002462394493238952,-0.00025431781919579263,-0.0002543178191930935,5.2843650264030056e-05,-0.00030716146945982276,-0.00020147416892906344,3.893516608596442e-06,-1.687867699243953e-05,0.0002501329659324917,-0.00031105498606841925,-0.00019758065232046697
18545,3.7088,3.709,2.8849271739675867e-05,3.798131076743022e-05,4.1627640084836135e-06,6.674818540587005e-16,3.301203574882698e-05,2.0442760529530112e-05,2.0441728111251856e-05,ENCLOSED,3820,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3229028009732681,2.0040799903393665,18.287418471175982,0.00021499696058554222,0.00037146422903075,0.00037146422904800496,0.00014217920151330296,0.000229285027517447,0.000513643430561308,0.00011716184218275708,0.00011716184219767657,0.00012973693532962555,-1.257509314686847e-05,0.0002468987775273022,-0.0002543023868505103,-0.0002543023868478112,5.288660423290438e-05,-0.00030718899108341473,-0.00020141578261490678,3.8933100487915e-06,-1.6468403195659974e-05,0.00025079208757609374,-0.00031108230113220626,-0.00019752247256611525
18546,3.709,3.7092,2.8861775104415124e-05,3.799738764650289e-05,4.161349439362524e-06,6.674832008292964e-16,3.302312454444515e-05,2.0437932712531888e-05,2.0436900281248187e-05,ENCLOSED,3823,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32288417691105525,2.0040840452160786,18.287482202455422,0.00021519528588858538,0.0003720714563994895,0.00037207145641674427,0.00014224775070423282,0.00022982370569525666,0.0005143192071209772,0.00011777809185498706,0.00011777809186990636,0.000129799772220711,-1.2021680365723952e-05,0.00024757786409061744,-0.0002542933645470197,-0.0002542933645443207,5.2907672369185224e-05,-0.00030720103691620496,-0.00020138569217513543,3.893103888155348e-06,-1.5914784253879303e-05,0.0002514709679787728,-0.00031109414080436035,-0.00019749258828698004
18547,3.7092,3.7094,2.8873900436586753e-05,3.801295602310748e-05,4.1598315252856156e-06,6.674845466451053e-16,3.303373196253987e-05,2.0433483215036915e-05,2.043245077112576e-05,ENCLOSED,3824,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32286555621489266,2.00408809674585,18.287545875326465,0.00021424735043677203,0.00037263955613038607,0.0003726395561476404,0.00014212128386447415,0.0002305182722659119,0.0005147608400121146,0.00011835757627560943,0.00011835757629052843,0.00012968485046862776,-1.132727419301833e-05,0.00024804242675915625,-0.0002542819798572938,-0.0002542819798545949,5.286498805331592e-05,-0.0003071469679106098,-0.00020141699180127893,3.8928977508650715e-06,-1.5220171943883404e-05,0.00025193532451002135,-0.0003110398656614749,-0.00019752409405041383
18548,3.7094,3.7096,2.88880765855531e-05,3.803129401203885e-05,4.1585021037159755e-06,6.674858915075722e-16,3.304657868993658e-05,2.042698808254251e-05,2.0425955623953042e-05,ENCLOSED,3826,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3228469885528668,2.004092147651563,18.287609563608747,0.0002145739916267134,0.00037329809926290816,0.00037329809928016226,0.0001422171800708172,0.00023108091919209092,0.0005155152793509795,0.00011902104014154143,0.00011902104015646027,0.0001297726236988096,-1.0751583557268162e-05,0.00024879366385526994,-0.0002542770591238835,-0.0002542770591211847,5.289540731524356e-05,-0.0003071724664391271,-0.0002013816518059411,3.892692248141472e-06,-1.4644275805409636e-05,0.0002526863561034115,-0.00031106515868726864,-0.0001974889595577996
18549,3.7096,3.7098,2.8901740085318882e-05,3.804893542181416e-05,4.156886976446366e-06,6.674872354171774e-16,3.3058627062432755e-05,2.0421006342233643e-05,2.041997386947847e-05,ENCLOSED,3823,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32282841855013944,2.0040961948977487,18.287673185004937,0.00021399819606537636,0.0003738298421812262,0.00037382984219847985,0.00014215811384363992,0.00023167172833758623,0.0005159879560421199,0.00011956608466328685,0.00011956608467820534,0.0001297191421629255,-1.015305749963866e-05,0.0002492852268411309,-0.0002542637575204563,-0.00025426375751775763,5.287495463885002e-05,-0.0003071387121593064,-0.00020138880287890758,3.892486698547532e-06,-1.4045544198186194e-05,0.0002531777135396785,-0.000311031198857854,-0.00019749631618036002
18550,3.7098,3.71,2.8913842280451175e-05,3.806446757361144e-05,4.155380503987243e-06,6.674885783743194e-16,3.306922278510593e-05,2.041658553999544e-05,2.0415553054635824e-05,ENCLOSED,3829,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3228098340125413,2.004100237832308,18.287736721686187,0.00021449062360548964,0.0003744793084532605,0.0003744793084705138,0.00014227476735095935,0.0002322045411023011,0.0005167540758214733,0.00012022150544254257,0.0001202215054574609,0.00012982582657241324,-9.604321129870674e-06,0.0002500473320298742,-0.0002542578030132349,-0.0002542578030105363,5.2911697305124465e-05,-0.0003071695003183594,-0.0002013461057054118,3.892280952096858e-06,-1.3496602081967533e-05,0.00025393961298197107,-0.00031106178127045627,-0.0001974538247533149
18551,3.71,3.7102,2.89255617507707e-05,3.80794849937715e-05,4.153876918179276e-06,6.674899203800186e-16,3.307943866961748e-05,2.041254709608399e-05,2.0411514598502612e-05,ENCLOSED,3836,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32279125463498076,2.004104277530253,18.287800202839456,0.00021834654606446964,0.0003750086849218685,0.0003750086849391214,0.0001429578929540797,0.00023205079196778877,0.0005179665778932012,0.00012076439337051614,0.00012076439338543414,0.00013044885356824624,-9.684460197730101e-06,0.00025121324695368045,-0.00025424429155386925,-0.0002542442915511708,5.313320422761433e-05,-0.00030737749578148364,-0.00020111108732355642,3.892075251137869e-06,-1.3576535448867972e-05,0.00025510532220481837,-0.00031126957103262156,-0.00019721901207241853
18552,3.7102,3.7104,2.8939331585085807e-05,3.8097266609777276e-05,4.152527057675451e-06,6.674912614359262e-16,3.3091858643428764e-05,2.0406457921767597e-05,2.0405425409914054e-05,ENCLOSED,3835,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32277272778419813,2.0041083165777076,18.2878636986734,0.00021614545421507028,0.0003756219825361018,0.0003756219825533544,0.00014262572672867071,0.00023299625580743108,0.0005182477092820253,0.0001213866794208707,0.00012138667943578848,0.00013014644249024799,-8.759763069377288e-06,0.0002515331219260365,-0.0002542353031177477,-0.00025423530311504934,5.3023748212609386e-05,-0.00030725905133035717,-0.00020121155490243994,3.891870178531282e-06,-1.2651633247908571e-05,0.00025542499210456785,-0.0003111509215088885,-0.00019731968472390862
18553,3.7104,3.7106,2.8951475062472177e-05,3.811285622669192e-05,4.150995265219473e-06,6.674926015407584e-16,3.310247032835916e-05,2.0401994738047246e-05,2.0400962213547854e-05,ENCLOSED,3836,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32275417970709874,2.0041123509644825,18.287927100166076,0.00021598724602740884,0.00037629846693273847,0.00037629846694999083,0.00014263261518665746,0.00023366585174608098,0.0005189310821366484,0.00012206833997152876,0.00012206833998644641,0.00013015307667269067,-8.084736701161908e-06,0.0002522214166591371,-0.0002542301269637259,-0.00025423012696102756,5.3024665661715066e-05,-0.00030725479262544105,-0.00020120546129931245,3.891664826811482e-06,-1.197640152797339e-05,0.00025611308148594866,-0.0003111464574522526,-0.00019731379647250095
18554,3.7106,3.7108,2.8964781090248354e-05,3.8130015167268065e-05,4.149529003137351e-06,6.674939406966453e-16,3.311431009405322e-05,2.0396368637680957e-05,2.0395336099373122e-05,ENCLOSED,3840,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.32273566604152654,2.004116383729142,18.28799048980138,0.00021731785804661994,0.00037682862239553854,0.0003768286224127905,0.00014289470997953961,0.0002339339124159989,0.0005197233323923302,0.0001226118387351678,0.00012261183875008513,0.00013039233996792207,-7.780501232754261e-06,0.0002530041787180073,-0.000254216783662887,-0.00025421678366018875,5.310906101159437e-05,-0.00030732584467448146,-0.00020110772264859435,3.891459880622067e-06,-1.167196111337633e-05,0.0002568956385986294,-0.0003112173045551036,-0.00019721626276797226
18555,3.7108,3.711,2.8978915431465636e-05,3.814829023454366e-05,4.148129657593279e-06,6.674952789039456e-16,3.312704508972643e-05,2.038991385769456e-05,2.0388881304749927e-05,ENCLOSED,3836,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3227171811046502,2.0041204145410285,18.288053858788484,0.0002163073960062942,0.00037736222996437736,0.00037736222998162886,0.0001427644870437035,0.00023459774292067384,0.0005201267170253324,0.000123161387412331,0.000123161387427248,0.00013027400169811853,-7.11261428578753e-06,0.0002534353891253666,-0.0002542008425545625,-0.0002542008425518644,5.30655310111803e-05,-0.0003072663735657429,-0.00020113531154068406,3.891255269948486e-06,-1.1003869555736018e-05,0.0002573266443953151,-0.0003111576288356914,-0.00019724405627073553
18556,3.711,3.7112,2.898973655199221e-05,3.816208952464617e-05,4.146455836307476e-06,6.674966161633026e-16,3.31361923889672e-05,2.0386771932303727e-05,2.0385739368035474e-05,ENCLOSED,3831,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3226986428167627,2.00412443891941,18.28811708547615,0.00021648097941934488,0.0003778917846346497,0.0003778917846519008,0.00014282262554951228,0.00023506915908513742,0.0005207144102014131,0.00012370430711591582,0.00012370430713083244,0.00013032734357162014,-6.623036455704322e-06,0.00025403165070245264,-0.00025418747752125004,-0.000254187477518552,5.3082794043129816e-05,-0.00030727027156437993,-0.00020110468347542216,3.8910499847781045e-06,-1.0514086440482428e-05,0.0002579227006872308,-0.0003111613215491581,-0.00019721363349064404
