cell_id,mu2,sigma,time,frozen_gate_rel_rms_all,block_selector_rel_rms_all,frozen_gate_rel_rms_cluster1,block_selector_rel_rms_cluster1,frozen_gate_rel_rms_cluster2,block_selector_rel_rms_cluster2
mu2_2p000__sigma_0p180,2.0,0.18,6.75,0.012697155795173934,0.07488657277489193,0.012621303185282476,0.07401479342184983,0.012864496488270833,0.0767927426035708
mu2_2p000__sigma_0p180,2.0,0.18,6.760000000000001,0.012733131840336852,0.07488264038915934,0.012650107327309054,0.07400460787063963,0.01291613531373935,0.07680222285617848
mu2_2p000__sigma_0p180,2.0,0.18,6.7700000000000005,0.012769077368139335,0.07487875201455234,0.012678862037240737,0.0739944665259669,0.01296775864791844,0.07681174306298066
mu2_2p000__sigma_0p180,2.0,0.18,6.78,0.012804990518117332,0.07487490526429211,0.012707565443175486,0.07398436711382674,0.013019364752033687,0.07682130060705221
mu2_2p000__sigma_0p180,2.0,0.18,6.79,0.012840872144568707,0.07485884661079738,0.012736216895568066,0.07395633657774524,0.013070957840222419,0.07683089982960924
mu2_2p000__sigma_0p180,2.0,0.18,6.800000000000001,0.012876721086967987,0.07485510563391091,0.012764817666629178,0.07394635117238035,0.013122531555333567,0.07684053496113051
mu2_2p000__sigma_0p180,2.0,0.18,6.8100000000000005,0.012912539689656954,0.07486360900502066,0.012793368048887047,0.0739543048085956,0.013174092780549342,0.07685021284914466
mu2_2p000__sigma_0p180,2.0,0.18,6.82,0.012948326732108639,0.07485992391930996,0.012821866323489518,0.07394435959736084,0.013225641448579364,0.07685993361916797
mu2_2p000__sigma_0p180,2.0,0.18,6.83,0.012984078299783583,0.0748562751035208,0.012850312349936562,0.07393445018902728,0.013277165575773995,0.07686968804916743
mu2_2p000__sigma_0p180,2.0,0.18,6.840000000000001,0.013019800097283568,0.07485266642260323,0.012878709384109472,0.07392458028561605,0.013328676245208419,0.07687948035176857
mu2_2p000__sigma_0p180,2.0,0.18,6.8500000000000005,0.013055494640596339,0.0748490976485468,0.012907057648181319,0.0739147487051352,0.013380180982136447,0.07688931234709172
mu2_2p000__sigma_0p180,2.0,0.18,6.86,0.013091156726291435,0.07484556653809414,0.012935354775022114,0.07390495289909674,0.013431668550065752,0.07689918244193013
mu2_2p000__sigma_0p180,2.0,0.18,6.87,0.013126784864045083,0.07484206970312728,0.012963600513910887,0.07389519250016215,0.01348313488428367,0.07690908077885629
mu2_2p000__sigma_0p180,2.0,0.18,6.88,0.013162386638823274,0.0748386138312365,0.012991795092763388,0.07388546891176889,0.0135346033955558,0.07691902536216656
mu2_2p000__sigma_0p180,2.0,0.18,6.890000000000001,0.013197960466990398,0.07484596446011262,0.013019943766217679,0.07389158461758501,0.013586057916110204,0.07692901353757758
mu2_2p000__sigma_0p180,2.0,0.18,6.9,0.013233509257026507,0.07484257430332432,0.013048042355826371,0.07388190805432028,0.01363751654422478,0.07693905951284925
mu2_2p000__sigma_0p180,2.0,0.18,6.91,0.01326902783471344,0.0748392262451034,0.013076090166368416,0.07387226746257106,0.013688964582712073,0.07694915706732998
mu2_2p000__sigma_0p180,2.0,0.18,6.92,0.013304517148330683,0.07482521634377864,0.013104088952970829,0.07384695352772867,0.013740401322387371,0.07695929417514821
mu2_2p000__sigma_0p180,2.0,0.18,6.930000000000001,0.013339980541663474,0.07482196935659406,0.013132037798019483,0.07383741655831176,0.01379183920644915,0.07696947719908327
mu2_2p000__sigma_0p180,2.0,0.18,6.94,0.013375418661436383,0.0748187643418115,0.01315993755712551,0.07382791640521204,0.013843278457764644,0.07697970960032097
mu2_2p000__sigma_0p180,2.0,0.18,6.95,0.013410819752081868,0.07481559633658594,0.013187787324610714,0.07381845300785447,0.013894684389583559,0.07698997592269433
mu2_2p000__sigma_0p180,2.0,0.18,6.96,0.01344619203044124,0.07482308645347786,0.013215589324235078,0.07382462149158907,0.013946078003189125,0.07700028396995023
mu2_2p000__sigma_0p180,2.0,0.18,6.970000000000001,0.013481536263757164,0.07481997524696017,0.013243345831156349,0.07381520378940308,0.013997456951964934,0.07701062645865354
mu2_2p000__sigma_0p180,2.0,0.18,6.98,0.013516852972908151,0.07481690233967052,0.013271057201275391,0.07380582394112237,0.014048822180627812,0.07702100456990185
mu2_2p000__sigma_0p180,2.0,0.18,6.99,0.013552143808351439,0.07481386956458089,0.013298722030327323,0.07379648017161486,0.01410018183233339,0.07703142783898409
mu2_2p000__sigma_0p180,2.0,0.18,7.0,0.013587407734880005,0.07482192248503658,0.013326339653735033,0.07380339850989907,0.01415153413169707,0.0770418975943196
mu2_2p000__sigma_0p180,2.0,0.18,7.010000000000001,0.013622642678683473,0.07481894288876188,0.013353912281104672,0.0737940923222954,0.014202868081212312,0.07705240304467041
mu2_2p000__sigma_0p180,2.0,0.18,7.0200000000000005,0.013657853809069717,0.07480499824320165,0.013381439774620536,0.07376865053123427,0.014254200043641817,0.07706295687807221
mu2_2p000__sigma_0p180,2.0,0.18,7.03,0.013693037632747733,0.07480212118455944,0.013408918793026142,0.07375944344912899,0.014305526226895075,0.07707356190119953
mu2_2p000__sigma_0p180,2.0,0.18,7.04,0.013728193294975264,0.07479928092908618,0.013436349723675509,0.07375027007612278,0.01435684322626126,0.0770842066928737
mu2_2p000__sigma_0p180,2.0,0.18,7.050000000000001,0.013763327781581075,0.07479648356533841,0.01346373541427064,0.07374113428309673,0.014408166694250915,0.07709490206899526
mu2_2p000__sigma_0p180,2.0,0.18,7.0600000000000005,0.01379842735722281,0.07479372089521016,0.013491073146500146,0.07373203301952765,0.014459459979473241,0.07710562883609663
mu2_2p000__sigma_0p180,2.0,0.18,7.07,0.013833496596462023,0.0747909942245136,0.01351836423416766,0.07372296476974705,0.014510734537642888,0.07711639432125018
mu2_2p000__sigma_0p180,2.0,0.18,7.08,0.013868532813551403,0.07478829991496273,0.013545607718038444,0.07371392917701015,0.014561984172234744,0.0771271878864327
mu2_2p000__sigma_0p180,2.0,0.18,7.090000000000001,0.013903537021162716,0.07479650083752501,0.01357280487399204,0.0737208955392825,0.014613209438804656,0.07713801289244411
mu2_2p000__sigma_0p180,2.0,0.18,7.1000000000000005,0.013938512657423444,0.07479385401758862,0.01359995579726743,0.07371189820519783,0.014664420784294111,0.07714886928265996
mu2_2p000__sigma_0p180,2.0,0.18,7.11,0.01397345971794586,0.07479124354935794,0.013627062781073831,0.07370293603905398,0.014715613513473209,0.07715976088392373
mu2_2p000__sigma_0p180,2.0,0.18,7.12,0.014008376562596589,0.07478866717491375,0.013654122690541646,0.0736940072489085,0.014766789140788593,0.07717068445755808
mu2_2p000__sigma_0p180,2.0,0.18,7.130000000000001,0.014043258254357914,0.07478612084535749,0.013681135313426213,0.07368510994278238,0.014817933068717426,0.07718163137885471
mu2_2p000__sigma_0p180,2.0,0.18,7.140000000000001,0.014078111616220561,0.07478360898787799,0.013708101965352604,0.07367624348712036,0.014869063543893139,0.07719261683834035
mu2_2p000__sigma_0p180,2.0,0.18,7.15,0.014112933694120557,0.0747913869135517,0.013735024506383637,0.07368249356139873,0.014920167781880862,0.07720363839118731
mu2_2p000__sigma_0p180,2.0,0.18,7.16,0.014147729041868538,0.07478892763569854,0.013761902131638038,0.07367366616368709,0.014971261413713388,0.07721470067851774
mu2_2p000__sigma_0p180,2.0,0.18,7.17,0.014182495181007546,0.07478650362895983,0.01378873714624715,0.07366487450296372,0.015022332219478683,0.07722579359018743
mu2_2p000__sigma_0p180,2.0,0.18,7.180000000000001,0.014217231290134559,0.07478411411453409,0.013815528263803166,0.07365611521409667,0.015073380412221456,0.07723692184819672
